ベンダ,"GRAPHTEC Corporation"
モデル,"GL2000"
バージョン,"Ver1.10  ","Rev0001"
最大CH数,4
Logic/Pulse,Off
温度単位,C
測定間隔,1s
測定点数,       707
トリガ点,         0
開始時刻,2021-07-31,10:34:12
終了時刻,2021-07-31,10:45:59
トリガ時刻,2021-07-31,10:34:13
アンプ設定
CH,信号名,アンプ,入力,レンジ,フィルタ,スパン,,単位,線色,,,線幅
CH1,"CH1","M",DC,10V,Off,+5.000,-5.000,V,28,5,6,0
CH2,"CH2","M",DC,10V,Off,+5.000,-5.000,V,0,13,23,0
XY設定
XY,トレース,X軸,Y軸
XY1,On,CH1,CH2
XY2,Off,CH1,CH3
XY3,Off,CH1,CH4
XY4,Off,CH1,CH2
ポジション・バーニア設定
CH,ポジション,バーニア
CH1,50%,100.0%
CH2,50%,100.0%
CH3,50%,100.0%
CH4,50%,100.0%
測定値
番号,日付,時間,us,CH1,CH2,Alarm,AlarmOut
        56,2021/7/31,10:35:08,     0,- 0.857,- 0.231,LLLL,LLLL
        57,2021/7/31,10:35:09,     0,- 2.085,+ 3.277,LLLL,LLLL
        58,2021/7/31,10:35:10,     0,- 0.634,- 0.115,LLLL,LLLL
        59,2021/7/31,10:35:11,     0,- 2.368,+ 1.446,LLLL,LLLL
        60,2021/7/31,10:35:12,     0,+ 0.192,+ 0.468,LLLL,LLLL
        61,2021/7/31,10:35:13,     0,+ 0.149,- 0.577,LLLL,LLLL
        62,2021/7/31,10:35:14,     0,- 0.868,+ 2.372,LLLL,LLLL
        63,2021/7/31,10:35:15,     0,+ 0.117,- 0.475,LLLL,LLLL
        64,2021/7/31,10:35:16,     0,- 1.075,+ 1.059,LLLL,LLLL
        65,2021/7/31,10:35:17,     0,+ 0.100,+ 0.647,LLLL,LLLL
        66,2021/7/31,10:35:18,     0,+ 0.176,- 0.171,LLLL,LLLL
        67,2021/7/31,10:35:19,     0,+ 0.037,+ 2.506,LLLL,LLLL
        68,2021/7/31,10:35:20,     0,+ 0.192,- 0.453,LLLL,LLLL
        69,2021/7/31,10:35:21,     0,- 0.509,+ 2.090,LLLL,LLLL
        70,2021/7/31,10:35:22,     0,- 0.234,+ 0.298,LLLL,LLLL
        71,2021/7/31,10:35:23,     0,- 0.487,+ 0.917,LLLL,LLLL
        72,2021/7/31,10:35:24,     0,- 0.552,+ 2.319,LLLL,LLLL
        73,2021/7/31,10:35:25,     0,- 0.201,- 0.270,LLLL,LLLL
        74,2021/7/31,10:35:26,     0,- 0.710,+ 3.212,LLLL,LLLL
        75,2021/7/31,10:35:27,     0,- 0.328,+ 0.250,LLLL,LLLL
        76,2021/7/31,10:35:28,     0,- 0.321,+ 1.217,LLLL,LLLL
        77,2021/7/31,10:35:29,     0,- 0.750,+ 1.474,LLLL,LLLL
        78,2021/7/31,10:35:30,     0,- 0.399,- 0.166,LLLL,LLLL
        79,2021/7/31,10:35:31,     0,- 1.384,+ 3.118,LLLL,LLLL
        80,2021/7/31,10:35:32,     0,- 0.178,+ 0.111,LLLL,LLLL
        81,2021/7/31,10:35:33,     0,- 0.823,+ 2.074,LLLL,LLLL
        82,2021/7/31,10:35:34,     0,- 0.471,+ 1.181,LLLL,LLLL
        83,2021/7/31,10:35:35,     0,- 0.386,+ 0.023,LLLL,LLLL
        84,2021/7/31,10:35:36,     0,- 1.064,+ 3.148,LLLL,LLLL
        85,2021/7/31,10:35:37,     0,- 0.235,- 0.067,LLLL,LLLL
        86,2021/7/31,10:35:38,     0,- 0.634,+ 2.649,LLLL,LLLL
        87,2021/7/31,10:35:39,     0,- 0.451,+ 0.651,LLLL,LLLL
        88,2021/7/31,10:35:40,     0,- 0.355,+ 0.851,LLLL,LLLL
        89,2021/7/31,10:35:41,     0,- 0.979,+ 2.787,LLLL,LLLL
        90,2021/7/31,10:35:42,     0,- 0.203,- 0.386,LLLL,LLLL
        91,2021/7/31,10:35:43,     0,- 1.031,+ 3.386,LLLL,LLLL
        92,2021/7/31,10:35:44,     0,- 0.266,+ 0.354,LLLL,LLLL
        93,2021/7/31,10:35:45,     0,- 0.953,+ 1.240,LLLL,LLLL
        94,2021/7/31,10:35:46,     0,- 1.500,+ 2.151,LLLL,LLLL
        95,2021/7/31,10:35:47,     0,- 0.628,- 0.245,LLLL,LLLL
        96,2021/7/31,10:35:48,     0,- 1.993,+ 3.393,LLLL,LLLL
        97,2021/7/31,10:35:49,     0,- 1.133,+ 0.137,LLLL,LLLL
        98,2021/7/31,10:35:50,     0,- 1.742,+ 1.945,LLLL,LLLL
        99,2021/7/31,10:35:51,     0,- 0.881,+ 1.407,LLLL,LLLL
       100,2021/7/31,10:35:52,     0,- 0.548,- 0.239,LLLL,LLLL
       101,2021/7/31,10:35:53,     0,- 1.632,+ 3.114,LLLL,LLLL
       102,2021/7/31,10:35:54,     0,- 0.595,- 0.094,LLLL,LLLL
       103,2021/7/31,10:35:55,     0,- 1.624,+ 2.305,LLLL,LLLL
       104,2021/7/31,10:35:56,     0,- 0.707,+ 1.035,LLLL,LLLL
       105,2021/7/31,10:35:57,     0,- 0.850,+ 0.074,LLLL,LLLL
       106,2021/7/31,10:35:58,     0,- 1.895,+ 2.217,LLLL,LLLL
       107,2021/7/31,10:35:59,     0,- 0.671,- 1.139,LLLL,LLLL
       108,2021/7/31,10:36:00,     0,- 2.129,+ 1.648,LLLL,LLLL
       109,2021/7/31,10:36:01,     0,- 0.309,- 0.532,LLLL,LLLL
       110,2021/7/31,10:36:02,     0,- 0.929,- 0.524,LLLL,LLLL
       111,2021/7/31,10:36:03,     0,- 0.918,+ 1.091,LLLL,LLLL
       112,2021/7/31,10:36:04,     0,- 0.109,- 0.925,LLLL,LLLL
       113,2021/7/31,10:36:05,     0,- 2.252,+ 1.975,LLLL,LLLL
       114,2021/7/31,10:36:06,     0,- 0.528,- 0.735,LLLL,LLLL
       115,2021/7/31,10:36:07,     0,- 1.054,- 0.048,LLLL,LLLL
       116,2021/7/31,10:36:08,     0,- 1.339,+ 0.794,LLLL,LLLL
       117,2021/7/31,10:36:09,     0,- 0.310,- 1.270,LLLL,LLLL
       118,2021/7/31,10:36:10,     0,- 2.322,+ 2.170,LLLL,LLLL
       119,2021/7/31,10:36:11,     0,- 0.435,- 0.176,LLLL,LLLL
       120,2021/7/31,10:36:12,     0,- 1.733,+ 0.757,LLLL,LLLL
       121,2021/7/31,10:36:13,     0,- 0.683,+ 0.209,LLLL,LLLL
       122,2021/7/31,10:36:14,     0,- 0.483,+ 0.019,LLLL,LLLL
       123,2021/7/31,10:36:15,     0,- 2.082,+ 1.988,LLLL,LLLL
       124,2021/7/31,10:36:16,     0,- 0.214,+ 0.131,LLLL,LLLL
       125,2021/7/31,10:36:17,     0,- 2.174,+ 1.934,LLLL,LLLL
       126,2021/7/31,10:36:18,     0,- 1.266,- 0.432,LLLL,LLLL
       127,2021/7/31,10:36:19,     0,- 0.265,+ 0.192,LLLL,LLLL
       128,2021/7/31,10:36:20,     0,- 1.911,+ 1.762,LLLL,LLLL
       129,2021/7/31,10:36:21,     0,- 0.677,+ 0.055,LLLL,LLLL
       130,2021/7/31,10:36:22,     0,- 2.429,+ 1.708,LLLL,LLLL
       131,2021/7/31,10:36:23,     0,- 0.112,- 0.468,LLLL,LLLL
       132,2021/7/31,10:36:24,     0,- 0.875,- 0.305,LLLL,LLLL
       133,2021/7/31,10:36:25,     0,- 1.735,+ 1.011,LLLL,LLLL
       134,2021/7/31,10:36:26,     0,- 0.404,- 0.155,LLLL,LLLL
       135,2021/7/31,10:36:27,     0,- 2.399,+ 2.134,LLLL,LLLL
       136,2021/7/31,10:36:28,     0,- 0.351,- 0.551,LLLL,LLLL
       137,2021/7/31,10:36:29,     0,- 1.649,+ 0.294,LLLL,LLLL
       138,2021/7/31,10:36:30,     0,- 0.902,+ 0.465,LLLL,LLLL
       139,2021/7/31,10:36:31,     0,- 0.532,- 0.217,LLLL,LLLL
       140,2021/7/31,10:36:32,     0,- 2.486,+ 2.229,LLLL,LLLL
       141,2021/7/31,10:36:33,     0,- 0.260,- 0.057,LLLL,LLLL
       142,2021/7/31,10:36:34,     0,- 2.158,+ 1.177,LLLL,LLLL
       143,2021/7/31,10:36:35,     0,- 1.159,+ 0.148,LLLL,LLLL
       144,2021/7/31,10:36:36,     0,- 0.124,+ 0.094,LLLL,LLLL
       145,2021/7/31,10:36:37,     0,- 2.162,+ 1.893,LLLL,LLLL
       146,2021/7/31,10:36:38,     0,- 0.696,+ 0.217,LLLL,LLLL
       147,2021/7/31,10:36:39,     0,- 2.637,+ 2.069,LLLL,LLLL
       148,2021/7/31,10:36:40,     0,- 0.515,- 0.533,LLLL,LLLL
       149,2021/7/31,10:36:41,     0,- 0.573,+ 0.322,LLLL,LLLL
       150,2021/7/31,10:36:42,     0,- 1.288,+ 1.076,LLLL,LLLL
       151,2021/7/31,10:36:43,     0,- 0.451,+ 0.093,LLLL,LLLL
       152,2021/7/31,10:36:44,     0,- 3.015,+ 2.155,LLLL,LLLL
       153,2021/7/31,10:36:45,     0,- 0.301,- 0.428,LLLL,LLLL
       154,2021/7/31,10:36:46,     0,- 1.661,+ 0.641,LLLL,LLLL
       155,2021/7/31,10:36:47,     0,- 1.323,+ 0.916,LLLL,LLLL
       156,2021/7/31,10:36:48,     0,- 0.464,- 0.047,LLLL,LLLL
       157,2021/7/31,10:36:49,     0,- 1.710,+ 1.550,LLLL,LLLL
       158,2021/7/31,10:36:50,     0,- 0.332,- 0.353,LLLL,LLLL
       159,2021/7/31,10:36:51,     0,- 1.663,+ 0.373,LLLL,LLLL
       160,2021/7/31,10:36:52,     0,- 0.934,+ 0.421,LLLL,LLLL
       161,2021/7/31,10:36:53,     0,- 0.308,- 0.030,LLLL,LLLL
       162,2021/7/31,10:36:54,     0,- 2.286,+ 2.029,LLLL,LLLL
       163,2021/7/31,10:36:55,     0,- 0.574,+ 0.038,LLLL,LLLL
       164,2021/7/31,10:36:56,     0,- 2.203,+ 1.209,LLLL,LLLL
       165,2021/7/31,10:36:57,     0,- 0.927,- 0.430,LLLL,LLLL
       166,2021/7/31,10:36:58,     0,- 0.169,+ 0.386,LLLL,LLLL
       167,2021/7/31,10:36:59,     0,- 1.885,+ 1.903,LLLL,LLLL
       168,2021/7/31,10:37:00,     0,- 0.474,+ 0.174,LLLL,LLLL
       169,2021/7/31,10:37:01,     0,- 2.324,+ 1.448,LLLL,LLLL
       170,2021/7/31,10:37:02,     0,- 0.368,- 0.701,LLLL,LLLL
       171,2021/7/31,10:37:03,     0,- 1.123,+ 0.053,LLLL,LLLL
       172,2021/7/31,10:37:04,     0,- 1.537,+ 1.083,LLLL,LLLL
       173,2021/7/31,10:37:05,     0,- 0.156,- 0.096,LLLL,LLLL
       174,2021/7/31,10:37:06,     0,- 2.179,+ 1.811,LLLL,LLLL
       175,2021/7/31,10:37:07,     0,- 0.616,- 0.938,LLLL,LLLL
       176,2021/7/31,10:37:08,     0,- 0.885,+ 0.120,LLLL,LLLL
       177,2021/7/31,10:37:09,     0,- 1.227,+ 0.673,LLLL,LLLL
       178,2021/7/31,10:37:10,     0,- 0.333,- 1.352,LLLL,LLLL
       179,2021/7/31,10:37:11,     0,- 2.326,+ 2.117,LLLL,LLLL
       180,2021/7/31,10:37:12,     0,- 0.318,- 0.969,LLLL,LLLL
       181,2021/7/31,10:37:13,     0,- 1.896,+ 0.867,LLLL,LLLL
       182,2021/7/31,10:37:14,     0,- 0.920,+ 0.038,LLLL,LLLL
       183,2021/7/31,10:37:15,     0,- 0.533,- 1.120,LLLL,LLLL
       184,2021/7/31,10:37:16,     0,- 2.051,+ 1.988,LLLL,LLLL
       185,2021/7/31,10:37:17,     0,- 0.369,- 0.999,LLLL,LLLL
       186,2021/7/31,10:37:18,     0,- 2.194,+ 1.449,LLLL,LLLL
       187,2021/7/31,10:37:19,     0,- 0.568,- 0.457,LLLL,LLLL
       188,2021/7/31,10:37:20,     0,- 1.128,- 0.428,LLLL,LLLL
       189,2021/7/31,10:37:21,     0,- 1.659,+ 1.434,LLLL,LLLL
       190,2021/7/31,10:37:22,     0,- 0.675,- 1.131,LLLL,LLLL
       191,2021/7/31,10:37:23,     0,- 2.182,+ 1.636,LLLL,LLLL
       192,2021/7/31,10:37:24,     0,- 0.808,- 0.742,LLLL,LLLL
       193,2021/7/31,10:37:25,     0,- 1.302,- 0.037,LLLL,LLLL
       194,2021/7/31,10:37:26,     0,- 1.628,+ 1.011,LLLL,LLLL
       195,2021/7/31,10:37:27,     0,- 0.300,- 1.364,LLLL,LLLL
       196,2021/7/31,10:37:28,     0,- 2.246,+ 1.858,LLLL,LLLL
       197,2021/7/31,10:37:29,     0,- 0.601,- 0.789,LLLL,LLLL
       198,2021/7/31,10:37:30,     0,- 1.764,+ 0.725,LLLL,LLLL
       199,2021/7/31,10:37:31,     0,- 0.847,+ 0.615,LLLL,LLLL
       200,2021/7/31,10:37:32,     0,- 0.306,- 1.152,LLLL,LLLL
       201,2021/7/31,10:37:33,     0,- 1.861,+ 1.946,LLLL,LLLL
       202,2021/7/31,10:37:34,     0,- 0.506,- 0.962,LLLL,LLLL
       203,2021/7/31,10:37:35,     0,- 1.864,+ 1.078,LLLL,LLLL
       204,2021/7/31,10:37:36,     0,- 0.727,- 0.199,LLLL,LLLL
       205,2021/7/31,10:37:37,     0,- 0.621,- 0.985,LLLL,LLLL
       206,2021/7/31,10:37:38,     0,- 2.101,+ 1.894,LLLL,LLLL
       207,2021/7/31,10:37:39,     0,- 0.466,- 1.019,LLLL,LLLL
       208,2021/7/31,10:37:40,     0,- 2.449,+ 1.872,LLLL,LLLL
       209,2021/7/31,10:37:41,     0,- 0.964,- 0.385,LLLL,LLLL
       210,2021/7/31,10:37:42,     0,- 0.791,- 0.411,LLLL,LLLL
       211,2021/7/31,10:37:43,     0,- 1.787,+ 1.451,LLLL,LLLL
       212,2021/7/31,10:37:44,     0,- 0.409,- 1.426,LLLL,LLLL
       213,2021/7/31,10:37:45,     0,- 2.542,+ 2.182,LLLL,LLLL
       214,2021/7/31,10:37:46,     0,- 0.606,- 0.702,LLLL,LLLL
       215,2021/7/31,10:37:47,     0,- 1.281,+ 0.014,LLLL,LLLL
       216,2021/7/31,10:37:48,     0,- 1.281,+ 0.975,LLLL,LLLL
       217,2021/7/31,10:37:49,     0,- 0.491,- 1.266,LLLL,LLLL
       218,2021/7/31,10:37:50,     0,- 2.322,+ 2.451,LLLL,LLLL
       219,2021/7/31,10:37:51,     0,- 0.698,- 0.869,LLLL,LLLL
       220,2021/7/31,10:37:52,     0,- 1.475,+ 0.569,LLLL,LLLL
       221,2021/7/31,10:37:53,     0,- 0.999,+ 0.349,LLLL,LLLL
       222,2021/7/31,10:37:54,     0,- 0.461,- 0.954,LLLL,LLLL
       223,2021/7/31,10:37:55,     0,- 2.412,+ 2.369,LLLL,LLLL
       224,2021/7/31,10:37:56,     0,- 0.429,- 1.085,LLLL,LLLL
       225,2021/7/31,10:37:57,     0,- 1.893,+ 1.268,LLLL,LLLL
       226,2021/7/31,10:37:58,     0,- 0.701,- 0.268,LLLL,LLLL
       227,2021/7/31,10:37:59,     0,- 0.994,- 0.815,LLLL,LLLL
       228,2021/7/31,10:38:00,     0,- 1.948,+ 2.104,LLLL,LLLL
       229,2021/7/31,10:38:01,     0,- 0.503,- 1.072,LLLL,LLLL
       230,2021/7/31,10:38:02,     0,- 2.302,+ 1.727,LLLL,LLLL
       231,2021/7/31,10:38:03,     0,- 0.389,- 0.668,LLLL,LLLL
       232,2021/7/31,10:38:04,     0,- 0.995,- 0.425,LLLL,LLLL
       233,2021/7/31,10:38:05,     0,- 1.683,+ 1.529,LLLL,LLLL
       234,2021/7/31,10:38:06,     0,- 0.300,- 1.413,LLLL,LLLL
       235,2021/7/31,10:38:07,     0,- 2.424,+ 2.151,LLLL,LLLL
       236,2021/7/31,10:38:08,     0,- 0.631,- 0.902,LLLL,LLLL
       237,2021/7/31,10:38:09,     0,- 1.541,+ 0.406,LLLL,LLLL
       238,2021/7/31,10:38:10,     0,- 1.289,+ 0.846,LLLL,LLLL
       239,2021/7/31,10:38:11,     0,- 0.303,- 1.292,LLLL,LLLL
       240,2021/7/31,10:38:12,     0,- 2.324,+ 2.110,LLLL,LLLL
       241,2021/7/31,10:38:13,     0,- 0.618,- 0.840,LLLL,LLLL
       242,2021/7/31,10:38:14,     0,- 1.672,+ 0.682,LLLL,LLLL
       243,2021/7/31,10:38:15,     0,- 1.031,+ 0.189,LLLL,LLLL
       244,2021/7/31,10:38:16,     0,- 0.350,- 1.050,LLLL,LLLL
       245,2021/7/31,10:38:17,     0,- 1.991,+ 1.763,LLLL,LLLL
       246,2021/7/31,10:38:18,     0,- 0.609,- 0.983,LLLL,LLLL
       247,2021/7/31,10:38:19,     0,- 2.297,+ 1.553,LLLL,LLLL
       248,2021/7/31,10:38:20,     0,- 0.660,- 0.336,LLLL,LLLL
       249,2021/7/31,10:38:21,     0,- 0.523,- 0.711,LLLL,LLLL
       250,2021/7/31,10:38:22,     0,- 1.889,+ 1.722,LLLL,LLLL
       251,2021/7/31,10:38:23,     0,- 0.538,- 1.106,LLLL,LLLL
       252,2021/7/31,10:38:24,     0,- 2.413,+ 1.890,LLLL,LLLL
       253,2021/7/31,10:38:25,     0,- 0.503,- 0.799,LLLL,LLLL
       254,2021/7/31,10:38:26,     0,- 1.178,- 0.037,LLLL,LLLL
       255,2021/7/31,10:38:27,     0,- 1.392,+ 0.834,LLLL,LLLL
       256,2021/7/31,10:38:28,     0,- 0.626,- 1.235,LLLL,LLLL
       257,2021/7/31,10:38:29,     0,- 1.852,+ 1.763,LLLL,LLLL
       258,2021/7/31,10:38:30,     0,- 0.511,- 0.913,LLLL,LLLL
       259,2021/7/31,10:38:31,     0,- 1.601,+ 0.354,LLLL,LLLL
       260,2021/7/31,10:38:32,     0,- 0.886,+ 0.367,LLLL,LLLL
       261,2021/7/31,10:38:33,     0,- 0.241,- 1.304,LLLL,LLLL
       262,2021/7/31,10:38:34,     0,- 1.997,+ 1.787,LLLL,LLLL
       263,2021/7/31,10:38:35,     0,- 0.359,- 1.026,LLLL,LLLL
       264,2021/7/31,10:38:36,     0,- 1.374,+ 0.727,LLLL,LLLL
       265,2021/7/31,10:38:37,     0,- 0.652,- 0.260,LLLL,LLLL
       266,2021/7/31,10:38:38,     0,- 0.651,- 0.951,LLLL,LLLL
       267,2021/7/31,10:38:39,     0,- 1.835,+ 1.577,LLLL,LLLL
       268,2021/7/31,10:38:40,     0,- 0.171,- 0.825,LLLL,LLLL
       269,2021/7/31,10:38:41,     0,- 1.709,+ 1.318,LLLL,LLLL
       270,2021/7/31,10:38:42,     0,- 0.539,- 0.472,LLLL,LLLL
       271,2021/7/31,10:38:43,     0,- 0.962,- 0.355,LLLL,LLLL
       272,2021/7/31,10:38:44,     0,- 1.232,+ 1.298,LLLL,LLLL
       273,2021/7/31,10:38:45,     0,+ 0.493,- 0.861,LLLL,LLLL
       274,2021/7/31,10:38:46,     0,- 2.001,+ 1.891,LLLL,LLLL
       275,2021/7/31,10:38:47,     0,- 0.391,- 0.667,LLLL,LLLL
       276,2021/7/31,10:38:48,     0,- 1.323,+ 0.402,LLLL,LLLL
       277,2021/7/31,10:38:49,     0,- 1.066,+ 0.722,LLLL,LLLL
       278,2021/7/31,10:38:50,     0,- 0.476,- 1.171,LLLL,LLLL
       279,2021/7/31,10:38:51,     0,- 2.032,+ 1.965,LLLL,LLLL
       280,2021/7/31,10:38:52,     0,- 0.480,- 0.794,LLLL,LLLL
       281,2021/7/31,10:38:53,     0,- 1.770,+ 0.912,LLLL,LLLL
       282,2021/7/31,10:38:54,     0,- 0.796,+ 0.289,LLLL,LLLL
       283,2021/7/31,10:38:55,     0,- 0.376,- 1.106,LLLL,LLLL
       284,2021/7/31,10:38:56,     0,- 1.860,+ 1.724,LLLL,LLLL
       285,2021/7/31,10:38:57,     0,- 0.231,- 1.061,LLLL,LLLL
       286,2021/7/31,10:38:58,     0,- 1.996,+ 1.230,LLLL,LLLL
       287,2021/7/31,10:38:59,     0,- 0.705,- 0.375,LLLL,LLLL
       288,2021/7/31,10:39:00,     0,- 0.943,- 0.648,LLLL,LLLL
       289,2021/7/31,10:39:01,     0,- 1.683,+ 1.646,LLLL,LLLL
       290,2021/7/31,10:39:02,     0,- 0.807,- 1.163,LLLL,LLLL
       291,2021/7/31,10:39:03,     0,- 2.351,+ 1.922,LLLL,LLLL
       292,2021/7/31,10:39:04,     0,- 0.751,- 0.642,LLLL,LLLL
       293,2021/7/31,10:39:05,     0,- 1.213,- 0.364,LLLL,LLLL
       294,2021/7/31,10:39:06,     0,- 1.436,+ 1.311,LLLL,LLLL
       295,2021/7/31,10:39:07,     0,- 0.473,- 1.354,LLLL,LLLL
       296,2021/7/31,10:39:08,     0,- 2.400,+ 2.249,LLLL,LLLL
       297,2021/7/31,10:39:09,     0,- 0.765,- 0.690,LLLL,LLLL
       298,2021/7/31,10:39:10,     0,- 1.524,+ 0.436,LLLL,LLLL
       299,2021/7/31,10:39:11,     0,- 1.451,+ 0.691,LLLL,LLLL
       300,2021/7/31,10:39:12,     0,- 0.353,- 1.104,LLLL,LLLL
       301,2021/7/31,10:39:13,     0,- 2.207,+ 2.123,LLLL,LLLL
       302,2021/7/31,10:39:14,     0,- 0.566,- 0.900,LLLL,LLLL
       303,2021/7/31,10:39:15,     0,- 2.057,+ 1.012,LLLL,LLLL
       304,2021/7/31,10:39:16,     0,- 0.790,+ 0.035,LLLL,LLLL
       305,2021/7/31,10:39:17,     0,- 0.609,- 0.947,LLLL,LLLL
       306,2021/7/31,10:39:18,     0,- 2.039,+ 2.019,LLLL,LLLL
       307,2021/7/31,10:39:19,     0,- 0.479,- 1.094,LLLL,LLLL
       308,2021/7/31,10:39:20,     0,- 1.897,+ 1.425,LLLL,LLLL
       309,2021/7/31,10:39:21,     0,- 0.614,- 0.567,LLLL,LLLL
       310,2021/7/31,10:39:22,     0,- 1.041,- 0.491,LLLL,LLLL
       311,2021/7/31,10:39:23,     0,- 1.281,+ 1.235,LLLL,LLLL
       312,2021/7/31,10:39:24,     0,- 0.477,- 1.281,LLLL,LLLL
