125.540000	0.000000
7.960299	0.007812
7.241272	0.015625
8.262034	0.023438
5.104645	0.031250
6.634557	0.039062
7.314704	0.046875
2.242446	0.054688
0.465938	0.062500
3.137442	0.070312
1.954598	0.078125
3.560446	0.085938
9.592551	0.093750
6.104085	0.101562
5.222201	0.109375
2.320539	0.117188
3.872091	0.125000
7.103223	0.132812
3.280425	0.140625
1.510567	0.148438
6.157759	0.156250
1.522105	0.164062
1.703434	0.171875
12.674759	0.179688
4.386731	0.187500
11.667123	0.195312
8.538491	0.203125
2.495314	0.210938
4.737008	0.218750
4.224894	0.226562
6.853704	0.234375
0.284965	0.242188
3.811690	0.250000
4.604765	0.257812
3.187337	0.265625
8.085528	0.273438
7.967307	0.281250
2.346136	0.289062
2.876980	0.296875
3.304577	0.304688
9.568594	0.312500
4.073142	0.320312
2.143471	0.328125
5.730328	0.335938
5.875138	0.343750
3.624600	0.351562
3.619525	0.359375
1.922961	0.367188
4.124752	0.375000
4.556496	0.382812
12.997378	0.390625
4.819034	0.398438
2.704506	0.406250
3.111267	0.414062
4.029900	0.421875
6.083556	0.429688
2.719292	0.437500
1.815706	0.445312
4.159102	0.453125
4.529258	0.460938
6.054362	0.468750
2.803959	0.476562
3.914053	0.484375
2.013668	0.492188
7.220000	0.500000
2.013668	0.507812
3.914053	0.515625
2.803959	0.523438
6.054362	0.531250
4.529258	0.539062
4.159102	0.546875
1.815706	0.554688
2.719292	0.562500
6.083556	0.570312
4.029900	0.578125
3.111267	0.585938
2.704506	0.593750
4.819034	0.601562
12.997378	0.609375
4.556496	0.617188
4.124752	0.625000
1.922961	0.632812
3.619525	0.640625
3.624600	0.648438
5.875138	0.656250
5.730328	0.664062
2.143471	0.671875
4.073142	0.679688
9.568594	0.687500
3.304577	0.695312
2.876980	0.703125
2.346136	0.710938
7.967307	0.718750
8.085528	0.726562
3.187337	0.734375
4.604765	0.742188
3.811690	0.750000
0.284965	0.757812
6.853704	0.765625
4.224894	0.773438
4.737008	0.781250
2.495314	0.789062
8.538491	0.796875
11.667123	0.804688
4.386731	0.812500
12.674759	0.820312
1.703434	0.828125
1.522105	0.835938
6.157759	0.843750
1.510567	0.851562
3.280425	0.859375
7.103223	0.867188
3.872091	0.875000
2.320539	0.882812
5.222201	0.890625
6.104085	0.898438
9.592551	0.906250
3.560446	0.914062
1.954598	0.921875
3.137442	0.929688
0.465938	0.937500
2.242446	0.945312
7.314704	0.953125
6.634557	0.960938
5.104645	0.968750
8.262034	0.976562
7.241272	0.984375
7.960299	0.992188
