238.685000	0.000000
4.705639	0.003906
7.680960	0.007812
8.405396	0.011719
6.316354	0.015625
9.763730	0.019531
0.482644	0.023438
1.461211	0.027344
1.005343	0.031250
5.590667	0.035156
10.526225	0.039062
8.673556	0.042969
6.845493	0.046875
6.460675	0.050781
6.396339	0.054688
11.875311	0.058594
8.601625	0.062500
3.380562	0.066406
8.033914	0.070312
13.328298	0.074219
2.042153	0.078125
9.595270	0.082031
12.151992	0.085938
4.403537	0.089844
3.105539	0.093750
14.027268	0.097656
3.905038	0.101562
10.134323	0.105469
6.706389	0.109375
10.322535	0.113281
10.236338	0.117188
3.182970	0.121094
5.280548	0.125000
8.828880	0.128906
13.022271	0.132812
2.457146	0.136719
7.046146	0.140625
5.485247	0.144531
6.787046	0.148438
12.353063	0.152344
3.869931	0.156250
7.500449	0.160156
2.493838	0.164062
3.207959	0.167969
3.642318	0.171875
10.326341	0.175781
5.553150	0.179688
4.817431	0.183594
10.247149	0.187500
6.748616	0.191406
1.083407	0.195312
8.396423	0.199219
11.493952	0.203125
5.435575	0.207031
5.908657	0.210938
2.830821	0.214844
1.144993	0.218750
5.078729	0.222656
4.656087	0.226562
10.559051	0.230469
4.885133	0.234375
7.407921	0.238281
6.219432	0.242188
16.760522	0.246094
12.809289	0.250000
10.320927	0.253906
13.660662	0.257812
5.190243	0.261719
5.756213	0.265625
10.521241	0.269531
3.197650	0.273438
10.124396	0.277344
3.317713	0.281250
5.386162	0.285156
2.830893	0.289062
1.839316	0.292969
11.281599	0.296875
2.058729	0.300781
2.888674	0.304688
6.076707	0.308594
11.906088	0.312500
2.914585	0.316406
7.750480	0.320312
2.551477	0.324219
0.415900	0.328125
6.577281	0.332031
8.487281	0.335938
4.921978	0.339844
2.170443	0.343750
4.315271	0.347656
2.813950	0.351562
6.943931	0.355469
0.996266	0.359375
6.594461	0.363281
8.625485	0.367188
5.799450	0.371094
7.598665	0.375000
6.404529	0.378906
4.588616	0.382812
9.304635	0.386719
5.945405	0.390625
13.526826	0.394531
4.674713	0.398438
7.567600	0.402344
12.307105	0.406250
6.769573	0.410156
7.525251	0.414062
10.443102	0.417969
8.764994	0.421875
11.525100	0.425781
1.806316	0.429688
9.397520	0.433594
4.312121	0.437500
8.363288	0.441406
7.680805	0.445312
3.513215	0.449219
6.182402	0.453125
4.791491	0.457031
6.389476	0.460938
8.649650	0.464844
0.789086	0.468750
7.011056	0.472656
2.613858	0.476562
5.063246	0.480469
7.967417	0.484375
5.817598	0.488281
5.328807	0.492188
5.544257	0.496094
6.481000	0.500000
5.544257	0.503906
5.328807	0.507812
5.817598	0.511719
7.967417	0.515625
5.063246	0.519531
2.613858	0.523438
7.011056	0.527344
0.789086	0.531250
8.649650	0.535156
6.389476	0.539062
4.791491	0.542969
6.182402	0.546875
3.513215	0.550781
7.680805	0.554688
8.363288	0.558594
4.312121	0.562500
9.397520	0.566406
1.806316	0.570312
11.525100	0.574219
8.764994	0.578125
10.443102	0.582031
7.525251	0.585938
6.769573	0.589844
12.307105	0.593750
7.567600	0.597656
4.674713	0.601562
13.526826	0.605469
5.945405	0.609375
9.304635	0.613281
4.588616	0.617188
6.404529	0.621094
7.598665	0.625000
5.799450	0.628906
8.625485	0.632812
6.594461	0.636719
0.996266	0.640625
6.943931	0.644531
2.813950	0.648438
4.315271	0.652344
2.170443	0.656250
4.921978	0.660156
8.487281	0.664062
6.577281	0.667969
0.415900	0.671875
2.551477	0.675781
7.750480	0.679688
2.914585	0.683594
11.906088	0.687500
6.076707	0.691406
2.888674	0.695312
2.058729	0.699219
11.281599	0.703125
1.839316	0.707031
2.830893	0.710938
5.386162	0.714844
3.317713	0.718750
10.124396	0.722656
3.197650	0.726562
10.521241	0.730469
5.756213	0.734375
5.190243	0.738281
13.660662	0.742188
10.320927	0.746094
12.809289	0.750000
16.760522	0.753906
6.219432	0.757812
7.407921	0.761719
4.885133	0.765625
10.559051	0.769531
4.656087	0.773438
5.078729	0.777344
1.144993	0.781250
2.830821	0.785156
5.908657	0.789062
5.435575	0.792969
11.493952	0.796875
8.396423	0.800781
1.083407	0.804688
6.748616	0.808594
10.247149	0.812500
4.817431	0.816406
5.553150	0.820312
10.326341	0.824219
3.642318	0.828125
3.207959	0.832031
2.493838	0.835938
7.500449	0.839844
3.869931	0.843750
12.353063	0.847656
6.787046	0.851562
5.485247	0.855469
7.046146	0.859375
2.457146	0.863281
13.022271	0.867188
8.828880	0.871094
5.280548	0.875000
3.182970	0.878906
10.236338	0.882812
10.322535	0.886719
6.706389	0.890625
10.134323	0.894531
3.905038	0.898438
14.027268	0.902344
3.105539	0.906250
4.403537	0.910156
12.151992	0.914062
9.595270	0.917969
2.042153	0.921875
13.328298	0.925781
8.033914	0.929688
3.380562	0.933594
8.601625	0.937500
11.875311	0.941406
6.396339	0.945312
6.460675	0.949219
6.845493	0.953125
8.673556	0.957031
10.526225	0.960938
5.590667	0.964844
1.005343	0.968750
1.461211	0.972656
0.482644	0.976562
9.763730	0.980469
6.316354	0.984375
8.405396	0.988281
7.680960	0.992188
4.705639	0.996094
