-0.065,-0.138
-0.069,-0.153
-0.078,-0.142
-0.084,-0.163
-0.08,-0.184
-0.068,-0.095
-0.08,-0.175
-0.06,-0.164
-0.07,-0.166
-0.084,-0.145
-0.095,-0.158
-0.079,-0.171
-0.069,-0.166
-0.057,-0.169
-0.097,-0.33
-0.22,-0.246
0.093,-0.012
0.064,-0.054
-0.035,0.161
0.041,-0.041
-0.164,-0.13
-0.054,-0.139
-0.19,-0.053
-0.069,0.065
-0.196,-0.508
-0.163,-0.143
-0.249,-0.206
-0.088,-0.238
-0.06,-0.207
-0.051,0.117
0.025,-0.352
-0.031,-0.136
-0.234,-0.236
-0.014,-0.16
-0.034,-0.105
-0.288,0.044
0.081,-0.262
-0.039,-0.188
0.045,-0.044
-0.097,-0.313
-0.2,0.03
-0.03,-0.296
-0.011,-0.214
-0.073,-0.309
-0.116,-0.114
0.045,-0.004
-0.345,-0.423
-0.017,-0.14
-0.039,-0.163
-0.14,-0.343
-0.107,-0.152
0.031,0.043
0.018,-0.336
-0.008,-0.019
-0.171,-0.153
0.077,-0.002
-0.115,-0.039
-0.226,0.076
-0.216,-0.082
-0.045,-0.193
0.11,-0.24
-0.108,-0.158
-0.086,0.149
-0.173,-0.297
-0.123,-0.085
-0.132,-0.18
-0.002,0.019
-0.051,-0.043
-0.032,0.029
-0.07,-0.312
-0.097,-0.227
-0.174,-0.481
-0.056,-0.159
-0.08,-0.006
-0.133,0.001
0.035,-0.124
-0.099,-0.149
-0.083,-0.127
-0.12,-0.045
-0.319,-0.047
-0.082,-0.207
0.056,-0.289
-0.294,-0.307
-0.078,-0.065
0.002,0.046
-0.082,-0.259
-0.131,-0.184
-0.034,-0.148
-0.074,-0.172
-0.172,-0.271
-0.048,-0.109
-0.063,-0.013
-0.076,-0.297
-0.06,-0.109
0.071,-0.163
-0.195,-0.156
-0.141,0.01
-0.191,-0.424
-0.143,0.027
-0.045,-0.154
-0.111,-0.222
-0.161,-0.139
-0.028,-0.303
-0.205,-0.256
0.012,-0.155
-0.23,0.045
-0.069,0.049
-0.107,-0.512
-0.05,0.002
0.051,-0.133
-0.045,-0.282
-0.25,-0.241
-0.048,-0.075
-0.15,-0.246
0.026,-0.042
-0.221,-0.06
0.054,-0.099
-0.03,-0.107
-0.319,0.175
-0.03,-0.225
-0.099,-0.428
-0.183,-0.093
-0.055,-0.238
-0.087,0.031
-0.025,-0.272
-0.138,-0.163
-0.115,-0.396
-0.12,-0.157
-0.099,-0.028
-0.046,-0.195
-0.22,-0.343
-0.176,-0.115
-0.017,-0.194
-0.092,-0.197
-0.212,-0.179
-0.16,-0.002
0.005,-0.108
-0.212,-0.173
-0.145,-0.072
-0.049,-0.341
-0.375,0.087
-0.243,-0.418
-0.057,-0.405
-0.1,-0.161
-0.111,-0.127
-0.048,-0.075
-0.211,-0.432
-0.123,-0.297
-0.204,-0.394
-0.086,-0.19
-0.147,-0.034
-0.111,-0.229
-0.011,-0.198
-0.053,-0.304
-0.143,-0.133
-0.016,-0.024
-0.313,-0.109
-0.24,0.021
-0.124,-0.34
-0.091,-0.115
-0.025,-0.152
0.053,-0.218
-0.266,0.127
-0.116,-0.286
-0.138,-0.094
0.11,-0.132
-0.114,-0.128
-0.027,-0.131
-0.195,-0.345
-0.088,-0.246
-0.155,-0.112
-0.092,-0.106
-0.111,-0.047
-0.249,-0.236
-0.102,-0.067
0.058,-0.058
-0.171,0.034
-0.215,-0.12
-0.092,-0.447
0.129,0.501
1.301,0.701
0.02,-0.881
-0.079,-0.116
-0.069,-0.286
