ベンダ,"GRAPHTEC Corporation"
モデル,"GL2000"
バージョン,"Ver1.10  ","Rev0001"
最大CH数,4
Logic/Pulse,Off
温度単位,C
測定間隔,1s
測定点数,       672
トリガ点,         0
開始時刻,2021-08-06,18:15:00
終了時刻,2021-08-06,18:26:12
トリガ時刻,2021-08-06,18:15:00
アンプ設定
CH,信号名,アンプ,入力,レンジ,フィルタ,スパン,,単位,線色,,,線幅
CH1,"CH1","M",DC,10V,Off,+5.000,-5.000,V,28,5,6,0
CH2,"CH2","M",DC,10V,Off,+5.000,-5.000,V,0,13,23,0
XY設定
XY,トレース,X軸,Y軸
XY1,On,CH1,CH2
XY2,Off,CH1,CH3
XY3,Off,CH1,CH4
XY4,Off,CH1,CH2
ポジション・バーニア設定
CH,ポジション,バーニア
CH1,50%,100.0%
CH2,50%,100.0%
CH3,50%,100.0%
CH4,50%,100.0%
測定値
番号,日付,時間,us,CH1,CH2,Alarm,AlarmOut
        22,2021/8/6,18:15:21,     0,- 0.084,- 0.055,LLLL,LLLL
        23,2021/8/6,18:15:22,     0,- 0.053,- 0.128,LLLL,LLLL
        24,2021/8/6,18:15:23,     0,- 0.073,- 0.174,LLLL,LLLL
        25,2021/8/6,18:15:24,     0,- 0.085,- 0.033,LLLL,LLLL
        26,2021/8/6,18:15:25,     0,- 0.252,+ 0.175,LLLL,LLLL
        27,2021/8/6,18:15:26,     0,+ 0.113,+ 0.049,LLLL,LLLL
        28,2021/8/6,18:15:27,     0,+ 0.029,- 0.168,LLLL,LLLL
        29,2021/8/6,18:15:28,     0,+ 0.058,- 0.038,LLLL,LLLL
        30,2021/8/6,18:15:29,     0,+ 0.072,- 0.047,LLLL,LLLL
        31,2021/8/6,18:15:30,     0,- 0.166,- 0.077,LLLL,LLLL
        32,2021/8/6,18:15:31,     0,- 0.246,- 0.373,LLLL,LLLL
        33,2021/8/6,18:15:32,     0,+ 0.009,- 0.159,LLLL,LLLL
        34,2021/8/6,18:15:33,     0,- 0.088,+ 0.013,LLLL,LLLL
        35,2021/8/6,18:15:34,     0,- 0.063,- 0.109,LLLL,LLLL
        36,2021/8/6,18:15:35,     0,+ 0.027,+ 0.174,LLLL,LLLL
        37,2021/8/6,18:15:36,     0,- 0.276,- 0.050,LLLL,LLLL
        38,2021/8/6,18:15:37,     0,- 0.163,- 0.183,LLLL,LLLL
        39,2021/8/6,18:15:38,     0,- 0.194,- 0.138,LLLL,LLLL
        40,2021/8/6,18:15:39,     0,- 0.060,- 0.193,LLLL,LLLL
        41,2021/8/6,18:15:40,     0,- 0.173,- 0.119,LLLL,LLLL
        42,2021/8/6,18:15:41,     0,- 0.236,+ 0.073,LLLL,LLLL
        43,2021/8/6,18:15:42,     0,+ 0.109,- 0.342,LLLL,LLLL
        44,2021/8/6,18:15:43,     0,+ 0.020,+ 0.162,LLLL,LLLL
        45,2021/8/6,18:15:44,     0,+ 0.119,+ 0.113,LLLL,LLLL
        46,2021/8/6,18:15:45,     0,+ 0.049,+ 0.155,LLLL,LLLL
        47,2021/8/6,18:15:46,     0,+ 0.031,- 0.217,LLLL,LLLL
        48,2021/8/6,18:15:47,     0,- 0.284,+ 0.033,LLLL,LLLL
        49,2021/8/6,18:15:48,     0,- 0.142,- 0.362,LLLL,LLLL
        50,2021/8/6,18:15:49,     0,- 0.061,- 0.109,LLLL,LLLL
        51,2021/8/6,18:15:50,     0,- 0.144,+ 0.010,LLLL,LLLL
        52,2021/8/6,18:15:51,     0,- 0.024,+ 0.192,LLLL,LLLL
        53,2021/8/6,18:15:52,     0,- 0.013,+ 0.001,LLLL,LLLL
        54,2021/8/6,18:15:53,     0,- 0.346,- 0.123,LLLL,LLLL
        55,2021/8/6,18:15:54,     0,- 0.238,- 0.021,LLLL,LLLL
        56,2021/8/6,18:15:55,     0,+ 0.043,- 0.127,LLLL,LLLL
        57,2021/8/6,18:15:56,     0,- 0.185,- 0.207,LLLL,LLLL
        58,2021/8/6,18:15:57,     0,- 0.003,+ 0.113,LLLL,LLLL
        59,2021/8/6,18:15:58,     0,- 0.219,- 0.094,LLLL,LLLL
        60,2021/8/6,18:15:59,     0,- 0.035,- 0.452,LLLL,LLLL
        61,2021/8/6,18:16:00,     0,- 0.173,+ 0.106,LLLL,LLLL
        62,2021/8/6,18:16:01,     0,- 0.071,- 0.076,LLLL,LLLL
        63,2021/8/6,18:16:02,     0,- 0.070,- 0.047,LLLL,LLLL
        64,2021/8/6,18:16:03,     0,- 0.258,- 0.032,LLLL,LLLL
        65,2021/8/6,18:16:04,     0,- 0.056,+ 0.018,LLLL,LLLL
        66,2021/8/6,18:16:05,     0,+ 0.031,+ 0.110,LLLL,LLLL
        67,2021/8/6,18:16:06,     0,- 0.157,+ 0.031,LLLL,LLLL
        68,2021/8/6,18:16:07,     0,+ 0.053,- 0.126,LLLL,LLLL
        69,2021/8/6,18:16:08,     0,+ 0.055,- 0.080,LLLL,LLLL
        70,2021/8/6,18:16:09,     0,- 0.291,+ 0.192,LLLL,LLLL
        71,2021/8/6,18:16:10,     0,- 0.283,- 0.354,LLLL,LLLL
        72,2021/8/6,18:16:11,     0,+ 0.038,- 0.092,LLLL,LLLL
        73,2021/8/6,18:16:12,     0,+ 0.036,- 0.015,LLLL,LLLL
        74,2021/8/6,18:16:13,     0,- 0.241,- 0.069,LLLL,LLLL
        75,2021/8/6,18:16:14,     0,+ 0.054,+ 0.218,LLLL,LLLL
        76,2021/8/6,18:16:15,     0,+ 0.075,- 0.118,LLLL,LLLL
        77,2021/8/6,18:16:16,     0,- 0.108,- 0.082,LLLL,LLLL
        78,2021/8/6,18:16:17,     0,- 0.221,- 0.398,LLLL,LLLL
        79,2021/8/6,18:16:18,     0,- 0.041,- 0.028,LLLL,LLLL
        80,2021/8/6,18:16:19,     0,- 0.151,+ 0.028,LLLL,LLLL
        81,2021/8/6,18:16:20,     0,- 0.090,+ 0.038,LLLL,LLLL
        82,2021/8/6,18:16:21,     0,+ 0.016,- 0.052,LLLL,LLLL
        83,2021/8/6,18:16:22,     0,+ 0.032,+ 0.227,LLLL,LLLL
        84,2021/8/6,18:16:23,     0,+ 0.000,+ 0.131,LLLL,LLLL
        85,2021/8/6,18:16:24,     0,- 0.040,- 0.071,LLLL,LLLL
        86,2021/8/6,18:16:25,     0,- 0.018,- 0.096,LLLL,LLLL
        87,2021/8/6,18:16:26,     0,- 0.213,+ 0.110,LLLL,LLLL
        88,2021/8/6,18:16:27,     0,- 0.276,- 0.005,LLLL,LLLL
        89,2021/8/6,18:16:28,     0,- 0.037,- 0.179,LLLL,LLLL
        90,2021/8/6,18:16:29,     0,- 0.010,- 0.137,LLLL,LLLL
        91,2021/8/6,18:16:30,     0,- 0.207,+ 0.024,LLLL,LLLL
        92,2021/8/6,18:16:31,     0,- 0.296,+ 0.040,LLLL,LLLL
        93,2021/8/6,18:16:32,     0,- 0.122,- 0.499,LLLL,LLLL
        94,2021/8/6,18:16:33,     0,- 0.116,- 0.103,LLLL,LLLL
        95,2021/8/6,18:16:34,     0,- 0.260,- 0.091,LLLL,LLLL
        96,2021/8/6,18:16:35,     0,- 0.031,- 0.220,LLLL,LLLL
        97,2021/8/6,18:16:36,     0,+ 0.069,+ 0.116,LLLL,LLLL
        98,2021/8/6,18:16:37,     0,- 0.298,- 0.187,LLLL,LLLL
        99,2021/8/6,18:16:38,     0,+ 0.055,- 0.281,LLLL,LLLL
       100,2021/8/6,18:16:39,     0,+ 0.052,- 0.072,LLLL,LLLL
       101,2021/8/6,18:16:40,     0,- 0.099,- 0.211,LLLL,LLLL
       102,2021/8/6,18:16:41,     0,- 0.172,- 0.156,LLLL,LLLL
       103,2021/8/6,18:16:42,     0,- 0.119,- 0.050,LLLL,LLLL
       104,2021/8/6,18:16:43,     0,- 0.183,+ 0.160,LLLL,LLLL
       105,2021/8/6,18:16:44,     0,+ 0.042,- 0.080,LLLL,LLLL
       106,2021/8/6,18:16:45,     0,- 0.105,- 0.172,LLLL,LLLL
       107,2021/8/6,18:16:46,     0,- 0.029,+ 0.010,LLLL,LLLL
       108,2021/8/6,18:16:47,     0,+ 0.069,+ 0.138,LLLL,LLLL
       109,2021/8/6,18:16:48,     0,- 0.269,+ 0.176,LLLL,LLLL
       110,2021/8/6,18:16:49,     0,+ 0.069,- 0.257,LLLL,LLLL
       111,2021/8/6,18:16:50,     0,- 0.009,- 0.157,LLLL,LLLL
       112,2021/8/6,18:16:51,     0,- 0.142,+ 0.015,LLLL,LLLL
       113,2021/8/6,18:16:52,     0,- 0.065,+ 0.008,LLLL,LLLL
       114,2021/8/6,18:16:53,     0,- 0.070,+ 0.072,LLLL,LLLL
       115,2021/8/6,18:16:54,     0,- 0.379,- 0.267,LLLL,LLLL
       116,2021/8/6,18:16:55,     0,- 0.207,- 0.042,LLLL,LLLL
       117,2021/8/6,18:16:56,     0,- 0.147,- 0.164,LLLL,LLLL
       118,2021/8/6,18:16:57,     0,- 0.234,- 0.025,LLLL,LLLL
       119,2021/8/6,18:16:58,     0,- 0.140,+ 0.134,LLLL,LLLL
       120,2021/8/6,18:16:59,     0,- 0.029,- 0.088,LLLL,LLLL
       121,2021/8/6,18:17:00,     0,+ 0.096,- 0.406,LLLL,LLLL
       122,2021/8/6,18:17:01,     0,- 0.011,- 0.008,LLLL,LLLL
       123,2021/8/6,18:17:02,     0,+ 0.024,- 0.214,LLLL,LLLL
       124,2021/8/6,18:17:03,     0,- 0.073,- 0.053,LLLL,LLLL
       125,2021/8/6,18:17:04,     0,- 0.240,+ 0.175,LLLL,LLLL
       126,2021/8/6,18:17:05,     0,- 0.162,+ 0.126,LLLL,LLLL
       127,2021/8/6,18:17:06,     0,- 0.168,- 0.053,LLLL,LLLL
       128,2021/8/6,18:17:07,     0,- 0.252,- 0.214,LLLL,LLLL
       129,2021/8/6,18:17:08,     0,+ 0.036,- 0.055,LLLL,LLLL
       130,2021/8/6,18:17:09,     0,+ 0.169,+ 0.062,LLLL,LLLL
       131,2021/8/6,18:17:10,     0,- 0.259,+ 0.073,LLLL,LLLL
       132,2021/8/6,18:17:11,     0,+ 0.025,- 0.162,LLLL,LLLL
       133,2021/8/6,18:17:12,     0,- 0.005,- 0.196,LLLL,LLLL
       134,2021/8/6,18:17:13,     0,- 0.156,- 0.170,LLLL,LLLL
       135,2021/8/6,18:17:14,     0,- 0.251,- 0.018,LLLL,LLLL
       136,2021/8/6,18:17:15,     0,+ 0.038,+ 0.052,LLLL,LLLL
       137,2021/8/6,18:17:16,     0,- 0.092,- 0.244,LLLL,LLLL
       138,2021/8/6,18:17:17,     0,- 0.079,- 0.203,LLLL,LLLL
       139,2021/8/6,18:17:18,     0,+ 0.018,- 0.195,LLLL,LLLL
       140,2021/8/6,18:17:19,     0,- 0.239,- 0.342,LLLL,LLLL
       141,2021/8/6,18:17:20,     0,- 0.188,- 0.186,LLLL,LLLL
       142,2021/8/6,18:17:21,     0,- 0.178,- 0.031,LLLL,LLLL
       143,2021/8/6,18:17:22,     0,+ 0.112,- 0.284,LLLL,LLLL
       144,2021/8/6,18:17:23,     0,+ 0.014,- 0.083,LLLL,LLLL
       145,2021/8/6,18:17:24,     0,+ 0.025,+ 0.113,LLLL,LLLL
       146,2021/8/6,18:17:25,     0,+ 0.004,- 0.127,LLLL,LLLL
       147,2021/8/6,18:17:26,     0,- 0.045,+ 0.016,LLLL,LLLL
       148,2021/8/6,18:17:27,     0,- 0.205,+ 0.044,LLLL,LLLL
       149,2021/8/6,18:17:28,     0,- 0.107,- 0.410,LLLL,LLLL
       150,2021/8/6,18:17:29,     0,- 0.128,- 0.235,LLLL,LLLL
       151,2021/8/6,18:17:30,     0,- 0.174,+ 0.087,LLLL,LLLL
       152,2021/8/6,18:17:31,     0,+ 0.024,+ 0.105,LLLL,LLLL
       153,2021/8/6,18:17:32,     0,- 0.187,+ 0.155,LLLL,LLLL
       154,2021/8/6,18:17:33,     0,- 0.244,- 0.241,LLLL,LLLL
       155,2021/8/6,18:17:34,     0,- 0.125,- 0.009,LLLL,LLLL
       156,2021/8/6,18:17:35,     0,+ 0.061,- 0.156,LLLL,LLLL
       157,2021/8/6,18:17:36,     0,- 0.334,- 0.173,LLLL,LLLL
       158,2021/8/6,18:17:37,     0,- 0.027,+ 0.081,LLLL,LLLL
       159,2021/8/6,18:17:38,     0,- 0.105,+ 0.045,LLLL,LLLL
       160,2021/8/6,18:17:39,     0,- 0.091,- 0.217,LLLL,LLLL
       161,2021/8/6,18:17:40,     0,- 0.271,- 0.258,LLLL,LLLL
       162,2021/8/6,18:17:41,     0,+ 0.177,- 0.002,LLLL,LLLL
       163,2021/8/6,18:17:42,     0,- 0.163,- 0.091,LLLL,LLLL
       164,2021/8/6,18:17:43,     0,- 0.091,- 0.012,LLLL,LLLL
       165,2021/8/6,18:17:44,     0,- 0.172,+ 0.189,LLLL,LLLL
       166,2021/8/6,18:17:45,     0,- 0.040,+ 0.092,LLLL,LLLL
       167,2021/8/6,18:17:46,     0,- 0.057,- 0.043,LLLL,LLLL
       168,2021/8/6,18:17:47,     0,+ 0.012,+ 0.179,LLLL,LLLL
       169,2021/8/6,18:17:48,     0,- 0.143,- 0.090,LLLL,LLLL
       170,2021/8/6,18:17:49,     0,- 0.215,+ 0.087,LLLL,LLLL
       171,2021/8/6,18:17:50,     0,- 0.082,- 0.389,LLLL,LLLL
       172,2021/8/6,18:17:51,     0,+ 0.109,- 0.109,LLLL,LLLL
       173,2021/8/6,18:17:52,     0,- 0.121,- 0.039,LLLL,LLLL
       174,2021/8/6,18:17:53,     0,+ 0.091,+ 0.168,LLLL,LLLL
       175,2021/8/6,18:17:54,     0,- 0.086,+ 0.104,LLLL,LLLL
       176,2021/8/6,18:17:55,     0,- 0.213,+ 0.075,LLLL,LLLL
       177,2021/8/6,18:17:56,     0,- 0.203,+ 0.151,LLLL,LLLL
       178,2021/8/6,18:17:57,     0,- 0.123,- 0.173,LLLL,LLLL
       179,2021/8/6,18:17:58,     0,+ 0.144,+ 0.061,LLLL,LLLL
       180,2021/8/6,18:17:59,     0,- 0.108,- 0.058,LLLL,LLLL
       181,2021/8/6,18:18:00,     0,- 0.055,+ 0.007,LLLL,LLLL
       182,2021/8/6,18:18:01,     0,- 0.061,- 0.358,LLLL,LLLL
       183,2021/8/6,18:18:02,     0,- 0.078,+ 0.071,LLLL,LLLL
       184,2021/8/6,18:18:03,     0,- 0.042,- 0.129,LLLL,LLLL
       185,2021/8/6,18:18:04,     0,- 0.076,- 0.022,LLLL,LLLL
       186,2021/8/6,18:18:05,     0,- 0.198,+ 0.042,LLLL,LLLL
       187,2021/8/6,18:18:06,     0,- 0.171,+ 0.179,LLLL,LLLL
       188,2021/8/6,18:18:07,     0,- 0.194,- 0.158,LLLL,LLLL
       189,2021/8/6,18:18:08,     0,- 0.174,- 0.015,LLLL,LLLL
       190,2021/8/6,18:18:09,     0,- 0.023,+ 0.367,LLLL,LLLL
       191,2021/8/6,18:18:10,     0,+ 0.334,- 0.655,LLLL,LLLL
       192,2021/8/6,18:18:11,     0,+ 0.225,+ 2.171,LLLL,LLLL
       193,2021/8/6,18:18:12,     0,+ 0.265,+ 0.269,LLLL,LLLL
       194,2021/8/6,18:18:13,     0,+ 0.570,+ 0.382,LLLL,LLLL
       195,2021/8/6,18:18:14,     0,+ 0.343,- 2.582,LLLL,LLLL
       196,2021/8/6,18:18:15,     0,+ 0.134,- 0.703,LLLL,LLLL
       197,2021/8/6,18:18:16,     0,+ 0.340,- 1.414,LLLL,LLLL
       198,2021/8/6,18:18:17,     0,+ 1.353,+ 0.943,LLLL,LLLL
       199,2021/8/6,18:18:18,     0,+ 1.855,+ 3.221,LLLL,LLLL
       200,2021/8/6,18:18:19,     0,+ 1.237,- 0.731,LLLL,LLLL
       201,2021/8/6,18:18:20,     0,- 0.021,- 1.237,LLLL,LLLL
       202,2021/8/6,18:18:21,     0,+ 0.946,+ 0.198,LLLL,LLLL
       203,2021/8/6,18:18:22,     0,+ 1.009,- 0.868,LLLL,LLLL
       204,2021/8/6,18:18:23,     0,+ 1.707,- 0.700,LLLL,LLLL
       205,2021/8/6,18:18:24,     0,+ 1.196,- 2.226,LLLL,LLLL
       206,2021/8/6,18:18:25,     0,+ 0.386,- 1.508,LLLL,LLLL
       207,2021/8/6,18:18:26,     0,+ 0.911,- 1.440,LLLL,LLLL
       208,2021/8/6,18:18:27,     0,+ 1.565,+ 0.640,LLLL,LLLL
       209,2021/8/6,18:18:28,     0,+ 1.802,+ 1.059,LLLL,LLLL
       210,2021/8/6,18:18:29,     0,+ 1.464,- 1.078,LLLL,LLLL
       211,2021/8/6,18:18:30,     0,+ 0.681,- 2.050,LLLL,LLLL
       212,2021/8/6,18:18:31,     0,+ 0.760,- 2.007,LLLL,LLLL
       213,2021/8/6,18:18:32,     0,- 0.227,- 0.204,LLLL,LLLL
       214,2021/8/6,18:18:33,     0,+ 0.426,+ 1.525,LLLL,LLLL
       215,2021/8/6,18:18:34,     0,+ 1.377,- 0.627,LLLL,LLLL
       216,2021/8/6,18:18:35,     0,+ 1.222,- 2.032,LLLL,LLLL
       217,2021/8/6,18:18:36,     0,+ 1.341,+ 0.768,LLLL,LLLL
       218,2021/8/6,18:18:37,     0,+ 0.746,- 2.879,LLLL,LLLL
       219,2021/8/6,18:18:38,     0,+ 0.975,+ 3.702,LLLL,LLLL
       220,2021/8/6,18:18:39,     0,+ 0.191,- 1.191,LLLL,LLLL
       221,2021/8/6,18:18:40,     0,+ 0.903,- 1.424,LLLL,LLLL
       222,2021/8/6,18:18:41,     0,+ 2.758,+ 0.234,LLLL,LLLL
       223,2021/8/6,18:18:42,     0,+ 0.806,- 1.239,LLLL,LLLL
       224,2021/8/6,18:18:43,     0,+ 1.258,- 0.261,LLLL,LLLL
       225,2021/8/6,18:18:44,     0,+ 0.713,- 2.452,LLLL,LLLL
       226,2021/8/6,18:18:45,     0,+ 1.759,+ 3.786,LLLL,LLLL
       227,2021/8/6,18:18:46,     0,+ 1.039,- 0.144,LLLL,LLLL
       228,2021/8/6,18:18:47,     0,+ 0.210,- 1.191,LLLL,LLLL
       229,2021/8/6,18:18:48,     0,+ 1.813,+ 0.603,LLLL,LLLL
       230,2021/8/6,18:18:49,     0,+ 0.343,- 0.814,LLLL,LLLL
       231,2021/8/6,18:18:50,     0,+ 0.892,- 3.326,LLLL,LLLL
       232,2021/8/6,18:18:51,     0,+ 0.323,- 1.266,LLLL,LLLL
       233,2021/8/6,18:18:52,     0,+ 0.759,- 0.667,LLLL,LLLL
       234,2021/8/6,18:18:53,     0,+ 1.115,- 2.882,LLLL,LLLL
       235,2021/8/6,18:18:54,     0,+ 1.576,+ 1.764,LLLL,LLLL
       236,2021/8/6,18:18:55,     0,+ 1.366,+ 0.704,LLLL,LLLL
       237,2021/8/6,18:18:56,     0,+ 1.154,+ 0.578,LLLL,LLLL
       238,2021/8/6,18:18:57,     0,+ 1.595,- 0.056,LLLL,LLLL
       239,2021/8/6,18:18:58,     0,+ 1.174,+ 0.241,LLLL,LLLL
       240,2021/8/6,18:18:59,     0,+ 0.686,- 0.957,LLLL,LLLL
       241,2021/8/6,18:19:00,     0,+ 1.105,- 1.848,LLLL,LLLL
       242,2021/8/6,18:19:01,     0,+ 1.714,+ 1.900,LLLL,LLLL
       243,2021/8/6,18:19:02,     0,+ 1.024,- 0.154,LLLL,LLLL
       244,2021/8/6,18:19:03,     0,+ 1.094,+ 2.042,LLLL,LLLL
       245,2021/8/6,18:19:04,     0,+ 1.260,- 1.409,LLLL,LLLL
       246,2021/8/6,18:19:05,     0,+ 0.497,+ 0.694,LLLL,LLLL
       247,2021/8/6,18:19:06,     0,+ 0.443,+ 0.088,LLLL,LLLL
       248,2021/8/6,18:19:07,     0,+ 0.920,- 1.383,LLLL,LLLL
       249,2021/8/6,18:19:08,     0,+ 0.223,- 0.248,LLLL,LLLL
       250,2021/8/6,18:19:09,     0,+ 1.271,- 0.326,LLLL,LLLL
       251,2021/8/6,18:19:10,     0,+ 1.733,+ 0.035,LLLL,LLLL
       252,2021/8/6,18:19:11,     0,+ 0.652,- 0.467,LLLL,LLLL
       253,2021/8/6,18:19:12,     0,+ 0.996,+ 0.127,LLLL,LLLL
       254,2021/8/6,18:19:13,     0,+ 0.770,- 2.087,LLLL,LLLL
       255,2021/8/6,18:19:14,     0,+ 0.937,+ 0.031,LLLL,LLLL
       256,2021/8/6,18:19:15,     0,- 0.079,+ 0.015,LLLL,LLLL
       257,2021/8/6,18:19:16,     0,+ 0.437,- 1.947,LLLL,LLLL
       258,2021/8/6,18:19:17,     0,+ 0.416,- 1.931,LLLL,LLLL
       259,2021/8/6,18:19:18,     0,+ 0.209,+ 0.425,LLLL,LLLL
       260,2021/8/6,18:19:19,     0,+ 1.431,+ 1.955,LLLL,LLLL
       261,2021/8/6,18:19:20,     0,- 0.001,- 1.297,LLLL,LLLL
       262,2021/8/6,18:19:21,     0,+ 0.026,+ 0.810,LLLL,LLLL
       263,2021/8/6,18:19:22,     0,+ 0.620,+ 0.162,LLLL,LLLL
       264,2021/8/6,18:19:23,     0,+ 1.453,+ 1.142,LLLL,LLLL
       265,2021/8/6,18:19:24,     0,+ 0.861,- 0.368,LLLL,LLLL
       266,2021/8/6,18:19:25,     0,+ 1.653,- 0.550,LLLL,LLLL
       267,2021/8/6,18:19:26,     0,+ 1.243,+ 0.883,LLLL,LLLL
       268,2021/8/6,18:19:27,     0,+ 1.045,+ 0.927,LLLL,LLLL
       269,2021/8/6,18:19:28,     0,+ 0.946,- 0.799,LLLL,LLLL
       270,2021/8/6,18:19:29,     0,+ 1.002,- 1.695,LLLL,LLLL
       271,2021/8/6,18:19:30,     0,+ 0.954,+ 1.845,LLLL,LLLL
       272,2021/8/6,18:19:31,     0,+ 0.657,- 0.291,LLLL,LLLL
       273,2021/8/6,18:19:32,     0,+ 0.965,- 0.800,LLLL,LLLL
       274,2021/8/6,18:19:33,     0,+ 0.957,- 0.322,LLLL,LLLL
       275,2021/8/6,18:19:34,     0,+ 0.963,- 0.303,LLLL,LLLL
       276,2021/8/6,18:19:35,     0,+ 0.595,+ 0.218,LLLL,LLLL
       277,2021/8/6,18:19:36,     0,+ 0.923,+ 0.242,LLLL,LLLL
       278,2021/8/6,18:19:37,     0,+ 0.809,+ 0.032,LLLL,LLLL
       279,2021/8/6,18:19:38,     0,+ 1.547,+ 0.356,LLLL,LLLL
       280,2021/8/6,18:19:39,     0,+ 0.894,- 0.939,LLLL,LLLL
       281,2021/8/6,18:19:40,     0,+ 1.668,+ 0.059,LLLL,LLLL
       282,2021/8/6,18:19:41,     0,+ 1.515,- 1.057,LLLL,LLLL
       283,2021/8/6,18:19:42,     0,+ 1.019,+ 0.733,LLLL,LLLL
       284,2021/8/6,18:19:43,     0,- 0.030,- 2.549,LLLL,LLLL
       285,2021/8/6,18:19:44,     0,+ 1.531,- 0.090,LLLL,LLLL
       286,2021/8/6,18:19:45,     0,+ 1.994,+ 0.300,LLLL,LLLL
       287,2021/8/6,18:19:46,     0,+ 1.442,- 0.849,LLLL,LLLL
       288,2021/8/6,18:19:47,     0,+ 1.338,- 1.820,LLLL,LLLL
       289,2021/8/6,18:19:48,     0,+ 1.168,- 2.122,LLLL,LLLL
       290,2021/8/6,18:19:49,     0,+ 0.895,- 0.101,LLLL,LLLL
       291,2021/8/6,18:19:50,     0,+ 0.840,- 0.965,LLLL,LLLL
       292,2021/8/6,18:19:51,     0,+ 1.467,+ 1.871,LLLL,LLLL
       293,2021/8/6,18:19:52,     0,+ 1.047,+ 0.038,LLLL,LLLL
       294,2021/8/6,18:19:53,     0,+ 0.983,+ 0.478,LLLL,LLLL
       295,2021/8/6,18:19:54,     0,+ 0.834,+ 0.117,LLLL,LLLL
       296,2021/8/6,18:19:55,     0,+ 0.675,- 0.149,LLLL,LLLL
       297,2021/8/6,18:19:56,     0,+ 1.299,+ 0.884,LLLL,LLLL
       298,2021/8/6,18:19:57,     0,+ 1.428,- 0.413,LLLL,LLLL
       299,2021/8/6,18:19:58,     0,+ 0.923,+ 0.676,LLLL,LLLL
       300,2021/8/6,18:19:59,     0,+ 0.619,- 3.195,LLLL,LLLL
       301,2021/8/6,18:20:00,     0,+ 1.406,+ 0.361,LLLL,LLLL
       302,2021/8/6,18:20:01,     0,+ 0.274,- 1.499,LLLL,LLLL
       303,2021/8/6,18:20:02,     0,+ 0.916,+ 1.995,LLLL,LLLL
       304,2021/8/6,18:20:03,     0,+ 2.014,- 0.205,LLLL,LLLL
       305,2021/8/6,18:20:04,     0,+ 1.028,- 1.530,LLLL,LLLL
       306,2021/8/6,18:20:05,     0,+ 0.475,- 0.897,LLLL,LLLL
       307,2021/8/6,18:20:06,     0,+ 1.360,+ 1.037,LLLL,LLLL
       308,2021/8/6,18:20:07,     0,+ 2.406,- 0.845,LLLL,LLLL
       309,2021/8/6,18:20:08,     0,+ 1.451,- 0.948,LLLL,LLLL
       310,2021/8/6,18:20:09,     0,+ 0.706,- 1.024,LLLL,LLLL
