ベンダ,"GRAPHTEC Corporation"
モデル,"GL2000"
バージョン,"Ver1.10  ","Rev0001"
最大CH数,4
Logic/Pulse,Off
温度単位,C
測定間隔,1s
測定点数,       669
トリガ点,         0
開始時刻,2021-08-06,15:38:52
終了時刻,2021-08-06,15:50:01
トリガ時刻,2021-08-06,15:38:52
アンプ設定
CH,信号名,アンプ,入力,レンジ,フィルタ,スパン,,単位,線色,,,線幅
CH1,"CH1","M",DC,10V,Off,+5.000,-5.000,V,28,5,6,0
CH2,"CH2","M",DC,10V,Off,+5.000,-5.000,V,0,13,23,0
XY設定
XY,トレース,X軸,Y軸
XY1,On,CH1,CH2
XY2,Off,CH1,CH3
XY3,Off,CH1,CH4
XY4,Off,CH1,CH2
ポジション・バーニア設定
CH,ポジション,バーニア
CH1,50%,100.0%
CH2,50%,100.0%
CH3,50%,100.0%
CH4,50%,100.0%
測定値
番号,日付,時間,us,CH1,CH2,Alarm,AlarmOut
        23,2021/8/6,15:39:14,     0,+ 0.092,- 0.264,LLLL,LLLL
        24,2021/8/6,15:39:15,     0,- 0.107,- 0.171,LLLL,LLLL
        25,2021/8/6,15:39:16,     0,- 0.232,+ 0.026,LLLL,LLLL
        26,2021/8/6,15:39:17,     0,- 0.203,- 0.206,LLLL,LLLL
        27,2021/8/6,15:39:18,     0,- 0.109,- 0.222,LLLL,LLLL
        28,2021/8/6,15:39:19,     0,- 0.040,- 0.113,LLLL,LLLL
        29,2021/8/6,15:39:20,     0,- 0.195,- 0.273,LLLL,LLLL
        30,2021/8/6,15:39:21,     0,- 0.116,- 0.085,LLLL,LLLL
        31,2021/8/6,15:39:22,     0,- 0.097,+ 0.015,LLLL,LLLL
        32,2021/8/6,15:39:23,     0,+ 0.094,- 0.047,LLLL,LLLL
        33,2021/8/6,15:39:24,     0,+ 0.053,- 0.299,LLLL,LLLL
        34,2021/8/6,15:39:25,     0,- 0.177,- 0.111,LLLL,LLLL
        35,2021/8/6,15:39:26,     0,- 0.002,- 0.083,LLLL,LLLL
        36,2021/8/6,15:39:27,     0,- 0.110,- 0.094,LLLL,LLLL
        37,2021/8/6,15:39:28,     0,- 0.161,- 0.089,LLLL,LLLL
        38,2021/8/6,15:39:29,     0,+ 0.036,- 0.125,LLLL,LLLL
        39,2021/8/6,15:39:30,     0,+ 0.103,+ 0.161,LLLL,LLLL
        40,2021/8/6,15:39:31,     0,+ 0.035,+ 0.012,LLLL,LLLL
        41,2021/8/6,15:39:32,     0,- 0.059,- 0.023,LLLL,LLLL
        42,2021/8/6,15:39:33,     0,+ 0.003,- 0.170,LLLL,LLLL
        43,2021/8/6,15:39:34,     0,- 0.201,- 0.115,LLLL,LLLL
        44,2021/8/6,15:39:35,     0,- 0.187,- 0.164,LLLL,LLLL
        45,2021/8/6,15:39:36,     0,- 0.082,- 0.112,LLLL,LLLL
        46,2021/8/6,15:39:37,     0,- 0.056,- 0.249,LLLL,LLLL
        47,2021/8/6,15:39:38,     0,- 0.051,- 0.058,LLLL,LLLL
        48,2021/8/6,15:39:39,     0,- 0.013,- 0.146,LLLL,LLLL
        49,2021/8/6,15:39:40,     0,- 0.087,- 0.168,LLLL,LLLL
        50,2021/8/6,15:39:41,     0,- 0.102,- 0.131,LLLL,LLLL
        51,2021/8/6,15:39:42,     0,- 0.108,- 0.187,LLLL,LLLL
        52,2021/8/6,15:39:43,     0,+ 0.013,- 0.218,LLLL,LLLL
        53,2021/8/6,15:39:44,     0,- 0.166,- 0.089,LLLL,LLLL
        54,2021/8/6,15:39:45,     0,- 0.091,- 0.053,LLLL,LLLL
        55,2021/8/6,15:39:46,     0,- 0.017,- 0.362,LLLL,LLLL
        56,2021/8/6,15:39:47,     0,- 0.082,- 0.054,LLLL,LLLL
        57,2021/8/6,15:39:48,     0,- 0.058,- 0.225,LLLL,LLLL
        58,2021/8/6,15:39:49,     0,- 0.018,+ 0.100,LLLL,LLLL
        59,2021/8/6,15:39:50,     0,- 0.129,- 0.433,LLLL,LLLL
        60,2021/8/6,15:39:51,     0,- 0.119,- 0.036,LLLL,LLLL
        61,2021/8/6,15:39:52,     0,- 0.101,- 0.087,LLLL,LLLL
        62,2021/8/6,15:39:53,     0,- 0.058,- 0.308,LLLL,LLLL
        63,2021/8/6,15:39:54,     0,- 0.104,- 0.095,LLLL,LLLL
        64,2021/8/6,15:39:55,     0,- 0.126,+ 0.020,LLLL,LLLL
        65,2021/8/6,15:39:56,     0,- 0.200,- 0.001,LLLL,LLLL
        66,2021/8/6,15:39:57,     0,- 0.181,- 0.289,LLLL,LLLL
        67,2021/8/6,15:39:58,     0,- 0.184,- 0.313,LLLL,LLLL
        68,2021/8/6,15:39:59,     0,- 0.072,- 0.167,LLLL,LLLL
        69,2021/8/6,15:40:00,     0,- 0.118,+ 0.083,LLLL,LLLL
        70,2021/8/6,15:40:01,     0,- 0.005,- 0.118,LLLL,LLLL
        71,2021/8/6,15:40:02,     0,- 0.171,- 0.063,LLLL,LLLL
        72,2021/8/6,15:40:03,     0,+ 0.072,- 0.140,LLLL,LLLL
        73,2021/8/6,15:40:04,     0,- 0.197,- 0.166,LLLL,LLLL
        74,2021/8/6,15:40:05,     0,+ 0.004,- 0.187,LLLL,LLLL
        75,2021/8/6,15:40:06,     0,- 0.170,- 0.292,LLLL,LLLL
        76,2021/8/6,15:40:07,     0,- 0.054,- 0.002,LLLL,LLLL
        77,2021/8/6,15:40:08,     0,+ 0.067,- 0.295,LLLL,LLLL
        78,2021/8/6,15:40:09,     0,- 0.271,- 0.184,LLLL,LLLL
        79,2021/8/6,15:40:10,     0,- 0.102,- 0.231,LLLL,LLLL
        80,2021/8/6,15:40:11,     0,- 0.008,- 0.077,LLLL,LLLL
        81,2021/8/6,15:40:12,     0,- 0.021,+ 0.182,LLLL,LLLL
        82,2021/8/6,15:40:13,     0,- 0.174,+ 0.123,LLLL,LLLL
        83,2021/8/6,15:40:14,     0,- 0.260,- 0.084,LLLL,LLLL
        84,2021/8/6,15:40:15,     0,- 0.008,- 0.212,LLLL,LLLL
        85,2021/8/6,15:40:16,     0,- 0.131,- 0.181,LLLL,LLLL
        86,2021/8/6,15:40:17,     0,- 0.069,- 0.098,LLLL,LLLL
        87,2021/8/6,15:40:18,     0,- 0.049,+ 0.030,LLLL,LLLL
        88,2021/8/6,15:40:19,     0,- 0.186,- 0.143,LLLL,LLLL
        89,2021/8/6,15:40:20,     0,+ 0.032,+ 0.017,LLLL,LLLL
        90,2021/8/6,15:40:21,     0,- 0.118,- 0.285,LLLL,LLLL
        91,2021/8/6,15:40:22,     0,+ 0.009,+ 0.036,LLLL,LLLL
        92,2021/8/6,15:40:23,     0,- 0.056,- 0.206,LLLL,LLLL
        93,2021/8/6,15:40:24,     0,- 0.143,- 0.063,LLLL,LLLL
        94,2021/8/6,15:40:25,     0,+ 0.072,- 0.390,LLLL,LLLL
        95,2021/8/6,15:40:26,     0,- 0.213,- 0.169,LLLL,LLLL
        96,2021/8/6,15:40:27,     0,+ 0.174,- 0.209,LLLL,LLLL
        97,2021/8/6,15:40:28,     0,- 0.039,- 0.133,LLLL,LLLL
        98,2021/8/6,15:40:29,     0,- 0.056,- 0.178,LLLL,LLLL
        99,2021/8/6,15:40:30,     0,- 0.072,+ 0.042,LLLL,LLLL
       100,2021/8/6,15:40:31,     0,- 0.022,- 0.162,LLLL,LLLL
       101,2021/8/6,15:40:32,     0,+ 0.062,- 0.068,LLLL,LLLL
       102,2021/8/6,15:40:33,     0,- 0.044,- 0.149,LLLL,LLLL
       103,2021/8/6,15:40:34,     0,+ 0.046,- 0.012,LLLL,LLLL
       104,2021/8/6,15:40:35,     0,- 0.204,+ 0.153,LLLL,LLLL
       105,2021/8/6,15:40:36,     0,- 0.229,- 0.066,LLLL,LLLL
       106,2021/8/6,15:40:37,     0,- 0.003,- 0.112,LLLL,LLLL
       107,2021/8/6,15:40:38,     0,- 0.130,- 0.219,LLLL,LLLL
       108,2021/8/6,15:40:39,     0,- 0.031,- 0.114,LLLL,LLLL
       109,2021/8/6,15:40:40,     0,- 0.022,+ 0.068,LLLL,LLLL
       110,2021/8/6,15:40:41,     0,- 0.124,- 0.009,LLLL,LLLL
       111,2021/8/6,15:40:42,     0,+ 0.253,- 0.112,LLLL,LLLL
       112,2021/8/6,15:40:43,     0,- 0.090,- 0.234,LLLL,LLLL
       113,2021/8/6,15:40:44,     0,- 0.008,- 0.379,LLLL,LLLL
       114,2021/8/6,15:40:45,     0,- 0.144,- 0.152,LLLL,LLLL
       115,2021/8/6,15:40:46,     0,+ 0.009,- 0.040,LLLL,LLLL
       116,2021/8/6,15:40:47,     0,+ 0.101,- 0.292,LLLL,LLLL
       117,2021/8/6,15:40:48,     0,- 0.027,- 0.050,LLLL,LLLL
       118,2021/8/6,15:40:49,     0,- 0.069,- 0.111,LLLL,LLLL
       119,2021/8/6,15:40:50,     0,- 0.043,- 0.090,LLLL,LLLL
       120,2021/8/6,15:40:51,     0,- 0.033,- 0.075,LLLL,LLLL
       121,2021/8/6,15:40:52,     0,- 0.082,+ 0.098,LLLL,LLLL
       122,2021/8/6,15:40:53,     0,- 0.119,- 0.069,LLLL,LLLL
       123,2021/8/6,15:40:54,     0,+ 0.009,- 0.114,LLLL,LLLL
       124,2021/8/6,15:40:55,     0,- 0.263,- 0.179,LLLL,LLLL
       125,2021/8/6,15:40:56,     0,+ 0.157,+ 0.007,LLLL,LLLL
       126,2021/8/6,15:40:57,     0,- 0.175,- 0.003,LLLL,LLLL
       127,2021/8/6,15:40:58,     0,- 0.279,- 0.249,LLLL,LLLL
       128,2021/8/6,15:40:59,     0,+ 0.038,- 0.145,LLLL,LLLL
       129,2021/8/6,15:41:00,     0,- 0.183,- 0.245,LLLL,LLLL
       130,2021/8/6,15:41:01,     0,- 0.144,- 0.116,LLLL,LLLL
       131,2021/8/6,15:41:02,     0,+ 0.002,- 0.093,LLLL,LLLL
       132,2021/8/6,15:41:03,     0,+ 0.041,- 0.103,LLLL,LLLL
       133,2021/8/6,15:41:04,     0,+ 0.011,- 0.413,LLLL,LLLL
       134,2021/8/6,15:41:05,     0,- 0.101,+ 0.021,LLLL,LLLL
       135,2021/8/6,15:41:06,     0,- 0.142,- 0.328,LLLL,LLLL
       136,2021/8/6,15:41:07,     0,- 0.214,- 0.087,LLLL,LLLL
       137,2021/8/6,15:41:08,     0,- 0.139,+ 0.026,LLLL,LLLL
       138,2021/8/6,15:41:09,     0,- 0.130,+ 0.102,LLLL,LLLL
       139,2021/8/6,15:41:10,     0,- 0.039,- 0.196,LLLL,LLLL
       140,2021/8/6,15:41:11,     0,- 0.117,+ 0.069,LLLL,LLLL
       141,2021/8/6,15:41:12,     0,- 0.052,- 0.069,LLLL,LLLL
       142,2021/8/6,15:41:13,     0,- 0.092,+ 0.170,LLLL,LLLL
       143,2021/8/6,15:41:14,     0,- 0.394,+ 0.078,LLLL,LLLL
       144,2021/8/6,15:41:15,     0,- 0.244,- 0.173,LLLL,LLLL
       145,2021/8/6,15:41:16,     0,- 0.053,- 0.182,LLLL,LLLL
       146,2021/8/6,15:41:17,     0,- 0.208,- 0.238,LLLL,LLLL
       147,2021/8/6,15:41:18,     0,- 0.096,- 0.033,LLLL,LLLL
       148,2021/8/6,15:41:19,     0,- 0.122,- 0.207,LLLL,LLLL
       149,2021/8/6,15:41:20,     0,- 0.260,- 0.187,LLLL,LLLL
       150,2021/8/6,15:41:21,     0,- 0.116,- 0.055,LLLL,LLLL
       151,2021/8/6,15:41:22,     0,- 0.159,- 0.268,LLLL,LLLL
       152,2021/8/6,15:41:23,     0,- 0.082,- 0.391,LLLL,LLLL
       153,2021/8/6,15:41:24,     0,- 0.100,- 0.101,LLLL,LLLL
       154,2021/8/6,15:41:25,     0,- 0.281,- 0.189,LLLL,LLLL
       155,2021/8/6,15:41:26,     0,- 0.002,- 0.430,LLLL,LLLL
       156,2021/8/6,15:41:27,     0,- 0.219,- 0.047,LLLL,LLLL
       157,2021/8/6,15:41:28,     0,- 0.072,- 0.190,LLLL,LLLL
       158,2021/8/6,15:41:29,     0,- 0.062,- 0.122,LLLL,LLLL
       159,2021/8/6,15:41:30,     0,- 0.087,- 0.014,LLLL,LLLL
       160,2021/8/6,15:41:31,     0,- 0.215,+ 0.052,LLLL,LLLL
       161,2021/8/6,15:41:32,     0,- 0.164,- 0.046,LLLL,LLLL
       162,2021/8/6,15:41:33,     0,- 0.036,- 0.167,LLLL,LLLL
       163,2021/8/6,15:41:34,     0,- 0.028,- 0.129,LLLL,LLLL
       164,2021/8/6,15:41:35,     0,+ 0.019,- 0.025,LLLL,LLLL
       165,2021/8/6,15:41:36,     0,- 0.271,- 0.090,LLLL,LLLL
       166,2021/8/6,15:41:37,     0,- 0.400,- 0.105,LLLL,LLLL
       167,2021/8/6,15:41:38,     0,+ 0.017,- 0.015,LLLL,LLLL
       168,2021/8/6,15:41:39,     0,- 0.103,- 0.265,LLLL,LLLL
       169,2021/8/6,15:41:40,     0,- 0.105,- 0.050,LLLL,LLLL
       170,2021/8/6,15:41:41,     0,- 0.036,- 0.011,LLLL,LLLL
       171,2021/8/6,15:41:42,     0,- 0.133,- 0.170,LLLL,LLLL
       172,2021/8/6,15:41:43,     0,- 0.089,+ 0.091,LLLL,LLLL
       173,2021/8/6,15:41:44,     0,- 0.137,- 0.076,LLLL,LLLL
       174,2021/8/6,15:41:45,     0,- 0.009,- 0.162,LLLL,LLLL
       175,2021/8/6,15:41:46,     0,- 0.079,- 0.046,LLLL,LLLL
       176,2021/8/6,15:41:47,     0,+ 0.015,- 0.098,LLLL,LLLL
       177,2021/8/6,15:41:48,     0,+ 0.010,- 0.300,LLLL,LLLL
       178,2021/8/6,15:41:49,     0,- 0.235,- 0.807,LLLL,LLLL
       179,2021/8/6,15:41:50,     0,+ 0.076,- 0.042,LLLL,LLLL
       180,2021/8/6,15:41:51,     0,+ 0.267,- 0.814,LLLL,LLLL
       181,2021/8/6,15:41:52,     0,+ 1.186,+ 1.120,LLLL,LLLL
       182,2021/8/6,15:41:53,     0,+ 0.948,+ 0.711,LLLL,LLLL
       183,2021/8/6,15:41:54,     0,- 0.002,- 0.701,LLLL,LLLL
       184,2021/8/6,15:41:55,     0,+ 0.649,+ 0.211,LLLL,LLLL
       185,2021/8/6,15:41:56,     0,+ 0.485,+ 0.743,LLLL,LLLL
       186,2021/8/6,15:41:57,     0,+ 0.080,- 0.748,LLLL,LLLL
       187,2021/8/6,15:41:58,     0,- 0.799,- 1.239,LLLL,LLLL
       188,2021/8/6,15:41:59,     0,- 0.327,- 1.852,LLLL,LLLL
       189,2021/8/6,15:42:00,     0,+ 0.774,+ 0.103,LLLL,LLLL
       190,2021/8/6,15:42:01,     0,+ 0.865,- 1.919,LLLL,LLLL
       191,2021/8/6,15:42:02,     0,+ 1.318,- 0.617,LLLL,LLLL
       192,2021/8/6,15:42:03,     0,+ 1.568,- 1.096,LLLL,LLLL
       193,2021/8/6,15:42:04,     0,+ 0.929,- 0.019,LLLL,LLLL
       194,2021/8/6,15:42:05,     0,+ 0.496,- 0.687,LLLL,LLLL
       195,2021/8/6,15:42:06,     0,+ 0.107,- 1.088,LLLL,LLLL
       196,2021/8/6,15:42:07,     0,+ 0.731,- 1.380,LLLL,LLLL
       197,2021/8/6,15:42:08,     0,+ 1.168,- 0.217,LLLL,LLLL
       198,2021/8/6,15:42:09,     0,+ 1.372,+ 1.819,LLLL,LLLL
       199,2021/8/6,15:42:10,     0,+ 1.568,+ 1.083,LLLL,LLLL
       200,2021/8/6,15:42:11,     0,+ 0.949,+ 0.926,LLLL,LLLL
       201,2021/8/6,15:42:12,     0,+ 0.737,- 1.635,LLLL,LLLL
       202,2021/8/6,15:42:13,     0,+ 0.384,- 1.493,LLLL,LLLL
       203,2021/8/6,15:42:14,     0,+ 1.583,- 1.564,LLLL,LLLL
       204,2021/8/6,15:42:15,     0,+ 0.848,- 0.836,LLLL,LLLL
       205,2021/8/6,15:42:16,     0,+ 0.822,+ 0.381,LLLL,LLLL
       206,2021/8/6,15:42:17,     0,+ 0.520,- 1.051,LLLL,LLLL
       207,2021/8/6,15:42:18,     0,+ 0.273,- 0.706,LLLL,LLLL
       208,2021/8/6,15:42:19,     0,+ 0.261,- 0.663,LLLL,LLLL
       209,2021/8/6,15:42:20,     0,+ 1.300,+ 2.603,LLLL,LLLL
       210,2021/8/6,15:42:21,     0,+ 1.731,- 1.462,LLLL,LLLL
       211,2021/8/6,15:42:22,     0,+ 1.677,- 0.051,LLLL,LLLL
       212,2021/8/6,15:42:23,     0,+ 0.699,- 1.041,LLLL,LLLL
       213,2021/8/6,15:42:24,     0,+ 0.484,- 0.921,LLLL,LLLL
       214,2021/8/6,15:42:25,     0,+ 1.425,+ 1.207,LLLL,LLLL
       215,2021/8/6,15:42:26,     0,+ 1.282,- 1.397,LLLL,LLLL
       216,2021/8/6,15:42:27,     0,+ 0.447,+ 0.329,LLLL,LLLL
       217,2021/8/6,15:42:28,     0,+ 0.420,- 0.031,LLLL,LLLL
       218,2021/8/6,15:42:29,     0,+ 0.786,- 1.760,LLLL,LLLL
       219,2021/8/6,15:42:30,     0,+ 0.959,- 2.897,LLLL,LLLL
       220,2021/8/6,15:42:31,     0,+ 0.900,- 1.079,LLLL,LLLL
       221,2021/8/6,15:42:32,     0,+ 1.918,- 0.660,LLLL,LLLL
       222,2021/8/6,15:42:33,     0,+ 0.873,- 0.604,LLLL,LLLL
       223,2021/8/6,15:42:34,     0,+ 0.625,+ 0.171,LLLL,LLLL
       224,2021/8/6,15:42:35,     0,+ 1.367,+ 0.674,LLLL,LLLL
       225,2021/8/6,15:42:36,     0,+ 1.130,+ 0.194,LLLL,LLLL
       226,2021/8/6,15:42:37,     0,+ 0.786,- 0.440,LLLL,LLLL
       227,2021/8/6,15:42:38,     0,+ 0.538,- 0.800,LLLL,LLLL
       228,2021/8/6,15:42:39,     0,+ 0.688,- 2.675,LLLL,LLLL
       229,2021/8/6,15:42:40,     0,+ 1.343,+ 0.076,LLLL,LLLL
       230,2021/8/6,15:42:41,     0,+ 0.322,- 1.701,LLLL,LLLL
       231,2021/8/6,15:42:42,     0,+ 0.421,- 0.941,LLLL,LLLL
       232,2021/8/6,15:42:43,     0,+ 0.873,- 0.461,LLLL,LLLL
       233,2021/8/6,15:42:44,     0,+ 1.159,- 0.722,LLLL,LLLL
       234,2021/8/6,15:42:45,     0,+ 0.603,+ 0.158,LLLL,LLLL
       235,2021/8/6,15:42:46,     0,+ 1.410,- 1.613,LLLL,LLLL
       236,2021/8/6,15:42:47,     0,+ 1.037,- 1.451,LLLL,LLLL
       237,2021/8/6,15:42:48,     0,+ 1.641,+ 2.206,LLLL,LLLL
       238,2021/8/6,15:42:49,     0,+ 0.722,- 1.617,LLLL,LLLL
       239,2021/8/6,15:42:50,     0,+ 0.521,- 0.585,LLLL,LLLL
       240,2021/8/6,15:42:51,     0,+ 0.740,- 2.186,LLLL,LLLL
       241,2021/8/6,15:42:52,     0,+ 1.485,- 1.821,LLLL,LLLL
       242,2021/8/6,15:42:53,     0,+ 0.348,- 0.477,LLLL,LLLL
       243,2021/8/6,15:42:54,     0,+ 0.944,- 0.562,LLLL,LLLL
       244,2021/8/6,15:42:55,     0,+ 1.478,- 1.872,LLLL,LLLL
       245,2021/8/6,15:42:56,     0,+ 0.770,- 1.199,LLLL,LLLL
       246,2021/8/6,15:42:57,     0,+ 0.646,- 0.650,LLLL,LLLL
       247,2021/8/6,15:42:58,     0,+ 0.440,- 0.354,LLLL,LLLL
       248,2021/8/6,15:42:59,     0,+ 0.250,- 2.725,LLLL,LLLL
       249,2021/8/6,15:43:00,     0,+ 1.811,+ 0.374,LLLL,LLLL
       250,2021/8/6,15:43:01,     0,+ 1.800,- 0.303,LLLL,LLLL
       251,2021/8/6,15:43:02,     0,+ 0.502,+ 0.427,LLLL,LLLL
       252,2021/8/6,15:43:03,     0,+ 1.078,+ 0.034,LLLL,LLLL
       253,2021/8/6,15:43:04,     0,+ 1.605,+ 1.353,LLLL,LLLL
       254,2021/8/6,15:43:05,     0,+ 1.183,- 1.636,LLLL,LLLL
       255,2021/8/6,15:43:06,     0,+ 0.622,+ 2.048,LLLL,LLLL
       256,2021/8/6,15:43:07,     0,+ 0.564,- 0.256,LLLL,LLLL
       257,2021/8/6,15:43:08,     0,+ 0.598,- 0.426,LLLL,LLLL
       258,2021/8/6,15:43:09,     0,+ 0.806,- 0.108,LLLL,LLLL
       259,2021/8/6,15:43:10,     0,+ 0.881,- 0.732,LLLL,LLLL
       260,2021/8/6,15:43:11,     0,+ 1.622,+ 0.669,LLLL,LLLL
       261,2021/8/6,15:43:12,     0,+ 0.776,- 0.725,LLLL,LLLL
       262,2021/8/6,15:43:13,     0,+ 1.277,- 0.703,LLLL,LLLL
       263,2021/8/6,15:43:14,     0,+ 1.529,- 2.131,LLLL,LLLL
       264,2021/8/6,15:43:15,     0,+ 0.722,- 0.584,LLLL,LLLL
       265,2021/8/6,15:43:16,     0,+ 0.424,- 1.519,LLLL,LLLL
       266,2021/8/6,15:43:17,     0,+ 0.015,- 1.952,LLLL,LLLL
       267,2021/8/6,15:43:18,     0,- 0.013,- 0.268,LLLL,LLLL
       268,2021/8/6,15:43:19,     0,+ 0.752,+ 0.226,LLLL,LLLL
       269,2021/8/6,15:43:20,     0,+ 1.443,- 1.430,LLLL,LLLL
       270,2021/8/6,15:43:21,     0,+ 0.777,- 0.997,LLLL,LLLL
       271,2021/8/6,15:43:22,     0,+ 0.917,- 0.539,LLLL,LLLL
       272,2021/8/6,15:43:23,     0,+ 1.267,- 1.636,LLLL,LLLL
       273,2021/8/6,15:43:24,     0,+ 1.020,- 1.419,LLLL,LLLL
       274,2021/8/6,15:43:25,     0,+ 1.492,+ 1.454,LLLL,LLLL
       275,2021/8/6,15:43:26,     0,+ 0.253,- 1.570,LLLL,LLLL
       276,2021/8/6,15:43:27,     0,+ 1.250,- 1.496,LLLL,LLLL
       277,2021/8/6,15:43:28,     0,+ 0.870,- 0.663,LLLL,LLLL
       278,2021/8/6,15:43:29,     0,+ 0.456,- 1.473,LLLL,LLLL
       279,2021/8/6,15:43:30,     0,+ 1.901,+ 1.050,LLLL,LLLL
       280,2021/8/6,15:43:31,     0,+ 0.923,- 0.658,LLLL,LLLL
       281,2021/8/6,15:43:32,     0,+ 1.018,- 0.355,LLLL,LLLL
       282,2021/8/6,15:43:33,     0,+ 0.955,- 0.724,LLLL,LLLL
       283,2021/8/6,15:43:34,     0,+ 0.655,- 0.791,LLLL,LLLL
       284,2021/8/6,15:43:35,     0,+ 1.438,- 0.241,LLLL,LLLL
       285,2021/8/6,15:43:36,     0,+ 0.791,+ 0.185,LLLL,LLLL
       286,2021/8/6,15:43:37,     0,+ 0.657,+ 0.132,LLLL,LLLL
       287,2021/8/6,15:43:38,     0,+ 0.856,+ 0.430,LLLL,LLLL
       288,2021/8/6,15:43:39,     0,+ 1.482,- 2.268,LLLL,LLLL
       289,2021/8/6,15:43:40,     0,+ 1.540,+ 1.448,LLLL,LLLL
       290,2021/8/6,15:43:41,     0,+ 0.411,- 2.807,LLLL,LLLL
       291,2021/8/6,15:43:42,     0,+ 1.079,+ 0.516,LLLL,LLLL
       292,2021/8/6,15:43:43,     0,+ 1.133,- 1.611,LLLL,LLLL
       293,2021/8/6,15:43:44,     0,+ 0.400,- 0.561,LLLL,LLLL
       294,2021/8/6,15:43:45,     0,+ 0.751,- 0.664,LLLL,LLLL
       295,2021/8/6,15:43:46,     0,+ 1.382,+ 0.400,LLLL,LLLL
       296,2021/8/6,15:43:47,     0,+ 0.398,- 2.370,LLLL,LLLL
       297,2021/8/6,15:43:48,     0,+ 1.141,+ 1.738,LLLL,LLLL
       298,2021/8/6,15:43:49,     0,+ 0.935,- 1.529,LLLL,LLLL
       299,2021/8/6,15:43:50,     0,+ 1.171,+ 4.070,LLLL,LLLL
       300,2021/8/6,15:43:51,     0,+ 1.583,+ 0.242,LLLL,LLLL
       301,2021/8/6,15:43:52,     0,+ 1.224,- 0.919,LLLL,LLLL
       302,2021/8/6,15:43:53,     0,+ 0.974,- 1.209,LLLL,LLLL
       303,2021/8/6,15:43:54,     0,+ 1.594,+ 1.120,LLLL,LLLL
       304,2021/8/6,15:43:55,     0,+ 0.966,- 0.433,LLLL,LLLL
       305,2021/8/6,15:43:56,     0,+ 0.440,- 0.831,LLLL,LLLL
       306,2021/8/6,15:43:57,     0,+ 0.170,- 1.466,LLLL,LLLL
       307,2021/8/6,15:43:58,     0,+ 1.857,- 0.521,LLLL,LLLL
       308,2021/8/6,15:43:59,     0,+ 0.688,+ 0.241,LLLL,LLLL
       309,2021/8/6,15:44:00,     0,+ 0.504,- 3.160,LLLL,LLLL
       310,2021/8/6,15:44:01,     0,+ 0.373,+ 0.660,LLLL,LLLL
       311,2021/8/6,15:44:02,     0,+ 0.752,- 0.464,LLLL,LLLL
