ベンダ,"GRAPHTEC Corporation"
モデル,"GL2000"
バージョン,"Ver1.10  ","Rev0001"
最大CH数,4
Logic/Pulse,Off
温度単位,C
測定間隔,1s
測定点数,       689
トリガ点,         0
開始時刻,2021-08-06,15:11:12
終了時刻,2021-08-06,15:22:41
トリガ時刻,2021-08-06,15:11:12
アンプ設定
CH,信号名,アンプ,入力,レンジ,フィルタ,スパン,,単位,線色,,,線幅
CH1,"CH1","M",DC,10V,Off,+5.000,-5.000,V,28,5,6,0
CH2,"CH2","M",DC,10V,Off,+5.000,-5.000,V,0,13,23,0
XY設定
XY,トレース,X軸,Y軸
XY1,On,CH1,CH2
XY2,Off,CH1,CH3
XY3,Off,CH1,CH4
XY4,Off,CH1,CH2
ポジション・バーニア設定
CH,ポジション,バーニア
CH1,50%,100.0%
CH2,50%,100.0%
CH3,50%,100.0%
CH4,50%,100.0%
測定値
番号,日付,時間,us,CH1,CH2,Alarm,AlarmOut
        18,2021/8/6,15:11:29,     0,+ 0.001,- 0.257,LLLL,LLLL
        19,2021/8/6,15:11:30,     0,+ 0.154,+ 0.061,LLLL,LLLL
        20,2021/8/6,15:11:31,     0,+ 0.047,+ 0.119,LLLL,LLLL
        21,2021/8/6,15:11:32,     0,- 0.137,+ 0.093,LLLL,LLLL
        22,2021/8/6,15:11:33,     0,- 0.109,+ 0.063,LLLL,LLLL
        23,2021/8/6,15:11:34,     0,- 0.076,- 0.193,LLLL,LLLL
        24,2021/8/6,15:11:35,     0,+ 0.007,- 0.175,LLLL,LLLL
        25,2021/8/6,15:11:36,     0,- 0.189,- 0.077,LLLL,LLLL
        26,2021/8/6,15:11:37,     0,- 0.098,- 0.061,LLLL,LLLL
        27,2021/8/6,15:11:38,     0,+ 0.009,- 0.411,LLLL,LLLL
        28,2021/8/6,15:11:39,     0,- 0.130,- 0.006,LLLL,LLLL
        29,2021/8/6,15:11:40,     0,- 0.051,- 0.051,LLLL,LLLL
        30,2021/8/6,15:11:41,     0,+ 0.054,- 0.257,LLLL,LLLL
        31,2021/8/6,15:11:42,     0,- 0.005,+ 0.316,LLLL,LLLL
        32,2021/8/6,15:11:43,     0,+ 0.036,- 0.145,LLLL,LLLL
        33,2021/8/6,15:11:44,     0,- 0.003,- 0.322,LLLL,LLLL
        34,2021/8/6,15:11:45,     0,- 0.154,- 0.220,LLLL,LLLL
        35,2021/8/6,15:11:46,     0,- 0.067,- 0.225,LLLL,LLLL
        36,2021/8/6,15:11:47,     0,- 0.102,- 0.172,LLLL,LLLL
        37,2021/8/6,15:11:48,     0,- 0.138,+ 0.004,LLLL,LLLL
        38,2021/8/6,15:11:49,     0,- 0.010,- 0.095,LLLL,LLLL
        39,2021/8/6,15:11:50,     0,+ 0.130,- 0.147,LLLL,LLLL
        40,2021/8/6,15:11:51,     0,- 0.188,- 0.175,LLLL,LLLL
        41,2021/8/6,15:11:52,     0,- 0.074,- 0.093,LLLL,LLLL
        42,2021/8/6,15:11:53,     0,+ 0.143,- 0.171,LLLL,LLLL
        43,2021/8/6,15:11:54,     0,- 0.276,+ 0.063,LLLL,LLLL
        44,2021/8/6,15:11:55,     0,- 0.018,- 0.330,LLLL,LLLL
        45,2021/8/6,15:11:56,     0,- 0.087,- 0.125,LLLL,LLLL
        46,2021/8/6,15:11:57,     0,+ 0.020,+ 0.091,LLLL,LLLL
        47,2021/8/6,15:11:58,     0,- 0.136,- 0.184,LLLL,LLLL
        48,2021/8/6,15:11:59,     0,- 0.032,- 0.028,LLLL,LLLL
        49,2021/8/6,15:12:00,     0,- 0.005,- 0.085,LLLL,LLLL
        50,2021/8/6,15:12:01,     0,- 0.064,- 0.343,LLLL,LLLL
        51,2021/8/6,15:12:02,     0,- 0.086,- 0.171,LLLL,LLLL
        52,2021/8/6,15:12:03,     0,+ 0.003,- 0.171,LLLL,LLLL
        53,2021/8/6,15:12:04,     0,- 0.177,- 0.202,LLLL,LLLL
        54,2021/8/6,15:12:05,     0,- 0.057,- 0.257,LLLL,LLLL
        55,2021/8/6,15:12:06,     0,- 0.110,- 0.150,LLLL,LLLL
        56,2021/8/6,15:12:07,     0,+ 0.117,- 0.079,LLLL,LLLL
        57,2021/8/6,15:12:08,     0,- 0.059,- 0.202,LLLL,LLLL
        58,2021/8/6,15:12:09,     0,- 0.066,- 0.096,LLLL,LLLL
        59,2021/8/6,15:12:10,     0,- 0.239,- 0.171,LLLL,LLLL
        60,2021/8/6,15:12:11,     0,- 0.177,+ 0.178,LLLL,LLLL
        61,2021/8/6,15:12:12,     0,+ 0.024,- 0.147,LLLL,LLLL
        62,2021/8/6,15:12:13,     0,+ 0.022,- 0.131,LLLL,LLLL
        63,2021/8/6,15:12:14,     0,- 0.074,- 0.077,LLLL,LLLL
        64,2021/8/6,15:12:15,     0,+ 0.027,- 0.069,LLLL,LLLL
        65,2021/8/6,15:12:16,     0,- 0.258,+ 0.104,LLLL,LLLL
        66,2021/8/6,15:12:17,     0,- 0.265,- 0.189,LLLL,LLLL
        67,2021/8/6,15:12:18,     0,- 0.236,- 0.150,LLLL,LLLL
        68,2021/8/6,15:12:19,     0,+ 0.002,- 0.085,LLLL,LLLL
        69,2021/8/6,15:12:20,     0,- 0.103,- 0.209,LLLL,LLLL
        70,2021/8/6,15:12:21,     0,- 0.009,- 0.036,LLLL,LLLL
        71,2021/8/6,15:12:22,     0,- 0.182,- 0.168,LLLL,LLLL
        72,2021/8/6,15:12:23,     0,- 0.090,- 0.003,LLLL,LLLL
        73,2021/8/6,15:12:24,     0,- 0.042,- 0.126,LLLL,LLLL
        74,2021/8/6,15:12:25,     0,- 0.123,- 0.300,LLLL,LLLL
        75,2021/8/6,15:12:26,     0,- 0.164,- 0.084,LLLL,LLLL
        76,2021/8/6,15:12:27,     0,- 0.188,- 0.127,LLLL,LLLL
        77,2021/8/6,15:12:28,     0,- 0.128,+ 0.030,LLLL,LLLL
        78,2021/8/6,15:12:29,     0,+ 0.095,+ 0.003,LLLL,LLLL
        79,2021/8/6,15:12:30,     0,+ 0.008,+ 0.034,LLLL,LLLL
        80,2021/8/6,15:12:31,     0,+ 0.010,- 0.039,LLLL,LLLL
        81,2021/8/6,15:12:32,     0,+ 0.031,- 0.146,LLLL,LLLL
        82,2021/8/6,15:12:33,     0,- 0.214,+ 0.069,LLLL,LLLL
        83,2021/8/6,15:12:34,     0,- 0.012,- 0.094,LLLL,LLLL
        84,2021/8/6,15:12:35,     0,- 0.128,- 0.281,LLLL,LLLL
        85,2021/8/6,15:12:36,     0,- 0.130,- 0.057,LLLL,LLLL
        86,2021/8/6,15:12:37,     0,- 0.156,+ 0.095,LLLL,LLLL
        87,2021/8/6,15:12:38,     0,- 0.191,+ 0.115,LLLL,LLLL
        88,2021/8/6,15:12:39,     0,- 0.206,- 0.432,LLLL,LLLL
        89,2021/8/6,15:12:40,     0,- 0.007,- 0.080,LLLL,LLLL
        90,2021/8/6,15:12:41,     0,- 0.148,- 0.123,LLLL,LLLL
        91,2021/8/6,15:12:42,     0,- 0.192,- 0.295,LLLL,LLLL
        92,2021/8/6,15:12:43,     0,- 0.102,- 0.045,LLLL,LLLL
        93,2021/8/6,15:12:44,     0,- 0.124,- 0.182,LLLL,LLLL
        94,2021/8/6,15:12:45,     0,- 0.113,- 0.246,LLLL,LLLL
        95,2021/8/6,15:12:46,     0,- 0.077,- 0.042,LLLL,LLLL
        96,2021/8/6,15:12:47,     0,+ 0.054,- 0.161,LLLL,LLLL
        97,2021/8/6,15:12:48,     0,- 0.217,- 0.113,LLLL,LLLL
        98,2021/8/6,15:12:49,     0,- 0.016,- 0.002,LLLL,LLLL
        99,2021/8/6,15:12:50,     0,- 0.003,- 0.232,LLLL,LLLL
       100,2021/8/6,15:12:51,     0,- 0.059,- 0.046,LLLL,LLLL
       101,2021/8/6,15:12:52,     0,- 0.065,- 0.239,LLLL,LLLL
       102,2021/8/6,15:12:53,     0,+ 0.106,+ 0.090,LLLL,LLLL
       103,2021/8/6,15:12:54,     0,- 0.012,- 0.016,LLLL,LLLL
       104,2021/8/6,15:12:55,     0,- 0.233,+ 0.172,LLLL,LLLL
       105,2021/8/6,15:12:56,     0,- 0.022,- 0.206,LLLL,LLLL
       106,2021/8/6,15:12:57,     0,- 0.014,- 0.258,LLLL,LLLL
       107,2021/8/6,15:12:58,     0,- 0.113,- 0.063,LLLL,LLLL
       108,2021/8/6,15:12:59,     0,- 0.102,- 0.111,LLLL,LLLL
       109,2021/8/6,15:13:00,     0,- 0.017,+ 0.152,LLLL,LLLL
       110,2021/8/6,15:13:01,     0,- 0.140,- 0.380,LLLL,LLLL
       111,2021/8/6,15:13:02,     0,- 0.075,- 0.183,LLLL,LLLL
       112,2021/8/6,15:13:03,     0,- 0.002,- 0.201,LLLL,LLLL
       113,2021/8/6,15:13:04,     0,- 0.167,- 0.142,LLLL,LLLL
       114,2021/8/6,15:13:05,     0,- 0.155,- 0.143,LLLL,LLLL
       115,2021/8/6,15:13:06,     0,+ 0.116,- 0.206,LLLL,LLLL
       116,2021/8/6,15:13:07,     0,- 0.026,- 0.087,LLLL,LLLL
       117,2021/8/6,15:13:08,     0,- 0.035,+ 0.029,LLLL,LLLL
       118,2021/8/6,15:13:09,     0,- 0.241,- 0.136,LLLL,LLLL
       119,2021/8/6,15:13:10,     0,- 0.071,- 0.008,LLLL,LLLL
       120,2021/8/6,15:13:11,     0,- 0.010,- 0.059,LLLL,LLLL
       121,2021/8/6,15:13:12,     0,- 0.216,+ 0.191,LLLL,LLLL
       122,2021/8/6,15:13:13,     0,+ 0.168,- 0.174,LLLL,LLLL
       123,2021/8/6,15:13:14,     0,- 0.248,- 0.170,LLLL,LLLL
       124,2021/8/6,15:13:15,     0,- 0.018,+ 0.192,LLLL,LLLL
       125,2021/8/6,15:13:16,     0,+ 0.018,+ 0.125,LLLL,LLLL
       126,2021/8/6,15:13:17,     0,- 0.132,+ 0.137,LLLL,LLLL
       127,2021/8/6,15:13:18,     0,- 0.179,- 0.499,LLLL,LLLL
       128,2021/8/6,15:13:19,     0,- 0.064,- 0.045,LLLL,LLLL
       129,2021/8/6,15:13:20,     0,+ 0.018,- 0.066,LLLL,LLLL
       130,2021/8/6,15:13:21,     0,- 0.074,+ 0.002,LLLL,LLLL
       131,2021/8/6,15:13:22,     0,+ 0.015,- 0.025,LLLL,LLLL
       132,2021/8/6,15:13:23,     0,- 0.161,- 0.203,LLLL,LLLL
       133,2021/8/6,15:13:24,     0,- 0.013,- 0.045,LLLL,LLLL
       134,2021/8/6,15:13:25,     0,- 0.007,- 0.093,LLLL,LLLL
       135,2021/8/6,15:13:26,     0,- 0.031,- 0.217,LLLL,LLLL
       136,2021/8/6,15:13:27,     0,- 0.203,- 0.065,LLLL,LLLL
       137,2021/8/6,15:13:28,     0,- 0.158,+ 0.207,LLLL,LLLL
       138,2021/8/6,15:13:29,     0,- 0.150,- 0.160,LLLL,LLLL
       139,2021/8/6,15:13:30,     0,+ 0.040,- 0.048,LLLL,LLLL
       140,2021/8/6,15:13:31,     0,- 0.022,- 0.117,LLLL,LLLL
       141,2021/8/6,15:13:32,     0,+ 0.020,+ 0.100,LLLL,LLLL
       142,2021/8/6,15:13:33,     0,- 0.059,+ 0.214,LLLL,LLLL
       143,2021/8/6,15:13:34,     0,- 0.216,+ 0.129,LLLL,LLLL
       144,2021/8/6,15:13:35,     0,- 0.077,- 0.239,LLLL,LLLL
       145,2021/8/6,15:13:36,     0,- 0.156,- 0.082,LLLL,LLLL
       146,2021/8/6,15:13:37,     0,- 0.072,+ 0.012,LLLL,LLLL
       147,2021/8/6,15:13:38,     0,- 0.040,+ 0.039,LLLL,LLLL
       148,2021/8/6,15:13:39,     0,- 0.150,+ 0.106,LLLL,LLLL
       149,2021/8/6,15:13:40,     0,- 0.148,- 0.246,LLLL,LLLL
       150,2021/8/6,15:13:41,     0,- 0.095,+ 0.017,LLLL,LLLL
       151,2021/8/6,15:13:42,     0,- 0.156,- 0.111,LLLL,LLLL
       152,2021/8/6,15:13:43,     0,- 0.093,+ 0.178,LLLL,LLLL
       153,2021/8/6,15:13:44,     0,- 0.012,+ 0.045,LLLL,LLLL
       154,2021/8/6,15:13:45,     0,- 0.009,+ 0.184,LLLL,LLLL
       155,2021/8/6,15:13:46,     0,- 0.037,- 0.170,LLLL,LLLL
       156,2021/8/6,15:13:47,     0,+ 0.008,+ 0.066,LLLL,LLLL
       157,2021/8/6,15:13:48,     0,- 0.148,- 0.031,LLLL,LLLL
       158,2021/8/6,15:13:49,     0,- 0.202,- 0.080,LLLL,LLLL
       159,2021/8/6,15:13:50,     0,- 0.209,- 0.109,LLLL,LLLL
       160,2021/8/6,15:13:51,     0,- 0.089,- 0.056,LLLL,LLLL
       161,2021/8/6,15:13:52,     0,+ 0.067,+ 0.047,LLLL,LLLL
       162,2021/8/6,15:13:53,     0,- 0.028,- 0.143,LLLL,LLLL
       163,2021/8/6,15:13:54,     0,+ 0.038,+ 0.057,LLLL,LLLL
       164,2021/8/6,15:13:55,     0,+ 0.191,- 0.045,LLLL,LLLL
       165,2021/8/6,15:13:56,     0,- 0.319,+ 0.233,LLLL,LLLL
       166,2021/8/6,15:13:57,     0,- 0.052,- 0.340,LLLL,LLLL
       167,2021/8/6,15:13:58,     0,- 0.035,- 0.269,LLLL,LLLL
       168,2021/8/6,15:13:59,     0,- 0.151,- 0.146,LLLL,LLLL
       169,2021/8/6,15:14:00,     0,- 0.115,- 0.149,LLLL,LLLL
       170,2021/8/6,15:14:01,     0,+ 0.025,+ 0.139,LLLL,LLLL
       171,2021/8/6,15:14:02,     0,- 0.210,- 0.340,LLLL,LLLL
       172,2021/8/6,15:14:03,     0,- 0.157,- 0.066,LLLL,LLLL
       173,2021/8/6,15:14:04,     0,- 0.185,- 0.048,LLLL,LLLL
       174,2021/8/6,15:14:05,     0,- 0.051,- 0.133,LLLL,LLLL
       175,2021/8/6,15:14:06,     0,- 0.149,- 0.023,LLLL,LLLL
       176,2021/8/6,15:14:07,     0,- 0.040,+ 0.125,LLLL,LLLL
       177,2021/8/6,15:14:08,     0,- 0.057,- 0.107,LLLL,LLLL
       178,2021/8/6,15:14:09,     0,- 0.117,+ 0.037,LLLL,LLLL
       179,2021/8/6,15:14:10,     0,- 0.086,+ 0.020,LLLL,LLLL
       180,2021/8/6,15:14:11,     0,- 0.416,- 0.518,LLLL,LLLL
       181,2021/8/6,15:14:12,     0,- 0.309,+ 0.330,LLLL,LLLL
       182,2021/8/6,15:14:13,     0,+ 0.303,+ 1.174,LLLL,LLLL
       183,2021/8/6,15:14:14,     0,+ 0.209,- 1.249,LLLL,LLLL
       184,2021/8/6,15:14:15,     0,+ 0.547,- 0.863,LLLL,LLLL
       185,2021/8/6,15:14:16,     0,+ 0.107,- 0.313,LLLL,LLLL
       186,2021/8/6,15:14:17,     0,- 0.133,- 1.198,LLLL,LLLL
       187,2021/8/6,15:14:18,     0,+ 0.015,- 0.985,LLLL,LLLL
       188,2021/8/6,15:14:19,     0,+ 0.288,- 1.798,LLLL,LLLL
       189,2021/8/6,15:14:20,     0,+ 0.504,+ 1.815,LLLL,LLLL
       190,2021/8/6,15:14:21,     0,+ 0.290,- 1.044,LLLL,LLLL
       191,2021/8/6,15:14:22,     0,+ 1.215,- 0.238,LLLL,LLLL
       192,2021/8/6,15:14:23,     0,+ 1.588,+ 2.221,LLLL,LLLL
       193,2021/8/6,15:14:24,     0,+ 0.913,+ 0.335,LLLL,LLLL
       194,2021/8/6,15:14:25,     0,+ 0.837,- 0.244,LLLL,LLLL
       195,2021/8/6,15:14:26,     0,- 0.005,- 0.753,LLLL,LLLL
       196,2021/8/6,15:14:27,     0,+ 0.749,- 1.787,LLLL,LLLL
       197,2021/8/6,15:14:28,     0,- 0.636,+ 0.683,LLLL,LLLL
       198,2021/8/6,15:14:29,     0,+ 0.887,- 0.856,LLLL,LLLL
       199,2021/8/6,15:14:30,     0,+ 0.917,+ 0.606,LLLL,LLLL
       200,2021/8/6,15:14:31,     0,+ 0.340,+ 0.770,LLLL,LLLL
       201,2021/8/6,15:14:32,     0,+ 0.422,- 0.574,LLLL,LLLL
       202,2021/8/6,15:14:33,     0,+ 1.163,- 0.466,LLLL,LLLL
       203,2021/8/6,15:14:34,     0,+ 0.130,+ 0.379,LLLL,LLLL
       204,2021/8/6,15:14:35,     0,+ 1.079,- 0.495,LLLL,LLLL
       205,2021/8/6,15:14:36,     0,+ 0.886,+ 1.779,LLLL,LLLL
       206,2021/8/6,15:14:37,     0,+ 1.328,- 0.076,LLLL,LLLL
       207,2021/8/6,15:14:38,     0,+ 0.615,- 0.703,LLLL,LLLL
       208,2021/8/6,15:14:39,     0,+ 0.385,+ 0.530,LLLL,LLLL
       209,2021/8/6,15:14:40,     0,+ 0.912,- 0.292,LLLL,LLLL
       210,2021/8/6,15:14:41,     0,+ 0.306,- 1.171,LLLL,LLLL
       211,2021/8/6,15:14:42,     0,+ 0.800,- 1.379,LLLL,LLLL
       212,2021/8/6,15:14:43,     0,+ 0.938,- 0.169,LLLL,LLLL
       213,2021/8/6,15:14:44,     0,+ 1.297,+ 0.277,LLLL,LLLL
       214,2021/8/6,15:14:45,     0,+ 0.843,- 0.411,LLLL,LLLL
       215,2021/8/6,15:14:46,     0,+ 1.171,- 0.214,LLLL,LLLL
       216,2021/8/6,15:14:47,     0,+ 1.539,+ 0.121,LLLL,LLLL
       217,2021/8/6,15:14:48,     0,+ 0.525,- 0.166,LLLL,LLLL
       218,2021/8/6,15:14:49,     0,+ 0.461,- 0.641,LLLL,LLLL
       219,2021/8/6,15:14:50,     0,+ 1.625,+ 0.582,LLLL,LLLL
       220,2021/8/6,15:14:51,     0,+ 1.049,- 0.016,LLLL,LLLL
       221,2021/8/6,15:14:52,     0,+ 0.657,- 1.256,LLLL,LLLL
       222,2021/8/6,15:14:53,     0,+ 1.044,- 0.428,LLLL,LLLL
       223,2021/8/6,15:14:54,     0,+ 1.188,- 0.991,LLLL,LLLL
       224,2021/8/6,15:14:55,     0,+ 0.691,- 0.324,LLLL,LLLL
       225,2021/8/6,15:14:56,     0,+ 1.235,+ 0.244,LLLL,LLLL
       226,2021/8/6,15:14:57,     0,+ 1.162,+ 0.407,LLLL,LLLL
       227,2021/8/6,15:14:58,     0,+ 1.317,- 0.822,LLLL,LLLL
       228,2021/8/6,15:14:59,     0,+ 0.708,- 0.395,LLLL,LLLL
       229,2021/8/6,15:15:00,     0,+ 0.035,- 1.801,LLLL,LLLL
       230,2021/8/6,15:15:01,     0,+ 1.063,- 0.613,LLLL,LLLL
       231,2021/8/6,15:15:02,     0,+ 1.492,+ 0.776,LLLL,LLLL
       232,2021/8/6,15:15:03,     0,+ 0.344,- 0.996,LLLL,LLLL
       233,2021/8/6,15:15:04,     0,+ 1.711,- 0.437,LLLL,LLLL
       234,2021/8/6,15:15:05,     0,+ 1.032,- 0.117,LLLL,LLLL
       235,2021/8/6,15:15:06,     0,+ 1.074,- 0.455,LLLL,LLLL
       236,2021/8/6,15:15:07,     0,+ 1.423,+ 1.530,LLLL,LLLL
       237,2021/8/6,15:15:08,     0,+ 1.104,- 0.378,LLLL,LLLL
       238,2021/8/6,15:15:09,     0,+ 0.391,- 0.557,LLLL,LLLL
       239,2021/8/6,15:15:10,     0,+ 1.272,+ 4.599,LLLL,LLLL
       240,2021/8/6,15:15:11,     0,- 0.254,- 1.983,LLLL,LLLL
       241,2021/8/6,15:15:12,     0,+ 0.149,- 0.878,LLLL,LLLL
       242,2021/8/6,15:15:13,     0,+ 1.343,- 0.198,LLLL,LLLL
       243,2021/8/6,15:15:14,     0,+ 1.214,+ 0.561,LLLL,LLLL
       244,2021/8/6,15:15:15,     0,+ 1.353,- 1.203,LLLL,LLLL
       245,2021/8/6,15:15:16,     0,+ 0.677,- 0.792,LLLL,LLLL
       246,2021/8/6,15:15:17,     0,+ 0.438,- 0.531,LLLL,LLLL
       247,2021/8/6,15:15:18,     0,+ 0.344,- 0.408,LLLL,LLLL
       248,2021/8/6,15:15:19,     0,+ 1.319,- 0.826,LLLL,LLLL
       249,2021/8/6,15:15:20,     0,+ 0.631,- 0.670,LLLL,LLLL
       250,2021/8/6,15:15:21,     0,+ 1.130,+ 0.260,LLLL,LLLL
       251,2021/8/6,15:15:22,     0,+ 0.234,+ 0.737,LLLL,LLLL
       252,2021/8/6,15:15:23,     0,+ 0.972,+ 2.100,LLLL,LLLL
       253,2021/8/6,15:15:24,     0,+ 0.593,+ 0.992,LLLL,LLLL
       254,2021/8/6,15:15:25,     0,+ 1.911,- 0.335,LLLL,LLLL
       255,2021/8/6,15:15:26,     0,+ 0.974,- 0.609,LLLL,LLLL
       256,2021/8/6,15:15:27,     0,+ 0.780,- 1.386,LLLL,LLLL
       257,2021/8/6,15:15:28,     0,+ 1.095,- 1.156,LLLL,LLLL
       258,2021/8/6,15:15:29,     0,+ 0.628,- 2.010,LLLL,LLLL
       259,2021/8/6,15:15:30,     0,+ 0.349,- 2.346,LLLL,LLLL
       260,2021/8/6,15:15:31,     0,+ 1.173,+ 1.334,LLLL,LLLL
       261,2021/8/6,15:15:32,     0,+ 0.654,+ 0.353,LLLL,LLLL
       262,2021/8/6,15:15:33,     0,+ 2.049,+ 0.477,LLLL,LLLL
       263,2021/8/6,15:15:34,     0,+ 0.881,+ 0.090,LLLL,LLLL
       264,2021/8/6,15:15:35,     0,+ 1.611,- 0.274,LLLL,LLLL
       265,2021/8/6,15:15:36,     0,+ 0.260,- 0.957,LLLL,LLLL
       266,2021/8/6,15:15:37,     0,+ 1.030,- 1.555,LLLL,LLLL
       267,2021/8/6,15:15:38,     0,+ 0.623,- 2.548,LLLL,LLLL
       268,2021/8/6,15:15:39,     0,+ 1.565,- 0.218,LLLL,LLLL
       269,2021/8/6,15:15:40,     0,+ 1.511,+ 1.130,LLLL,LLLL
       270,2021/8/6,15:15:41,     0,+ 0.806,+ 2.453,LLLL,LLLL
       271,2021/8/6,15:15:42,     0,+ 0.203,- 1.601,LLLL,LLLL
       272,2021/8/6,15:15:43,     0,+ 1.087,+ 0.776,LLLL,LLLL
       273,2021/8/6,15:15:44,     0,+ 1.772,+ 0.509,LLLL,LLLL
       274,2021/8/6,15:15:45,     0,+ 0.270,- 1.564,LLLL,LLLL
       275,2021/8/6,15:15:46,     0,+ 1.408,+ 2.893,LLLL,LLLL
       276,2021/8/6,15:15:47,     0,+ 1.949,- 0.056,LLLL,LLLL
       277,2021/8/6,15:15:48,     0,+ 0.733,- 1.144,LLLL,LLLL
       278,2021/8/6,15:15:49,     0,+ 1.196,- 1.551,LLLL,LLLL
       279,2021/8/6,15:15:50,     0,+ 1.166,- 1.609,LLLL,LLLL
       280,2021/8/6,15:15:51,     0,+ 0.430,- 0.278,LLLL,LLLL
       281,2021/8/6,15:15:52,     0,+ 1.642,- 1.747,LLLL,LLLL
       282,2021/8/6,15:15:53,     0,+ 0.937,+ 0.695,LLLL,LLLL
       283,2021/8/6,15:15:54,     0,+ 1.032,+ 1.572,LLLL,LLLL
       284,2021/8/6,15:15:55,     0,+ 0.198,+ 0.224,LLLL,LLLL
       285,2021/8/6,15:15:56,     0,+ 1.273,- 0.338,LLLL,LLLL
       286,2021/8/6,15:15:57,     0,+ 0.901,- 0.929,LLLL,LLLL
       287,2021/8/6,15:15:58,     0,+ 0.058,+ 0.589,LLLL,LLLL
       288,2021/8/6,15:15:59,     0,+ 0.380,- 0.439,LLLL,LLLL
       289,2021/8/6,15:16:00,     0,+ 0.827,- 1.151,LLLL,LLLL
       290,2021/8/6,15:16:01,     0,+ 0.698,- 0.153,LLLL,LLLL
       291,2021/8/6,15:16:02,     0,+ 1.126,- 0.229,LLLL,LLLL
       292,2021/8/6,15:16:03,     0,+ 0.474,- 0.886,LLLL,LLLL
       293,2021/8/6,15:16:04,     0,+ 2.385,- 0.408,LLLL,LLLL
       294,2021/8/6,15:16:05,     0,+ 0.712,- 1.093,LLLL,LLLL
       295,2021/8/6,15:16:06,     0,+ 0.431,- 2.359,LLLL,LLLL
       296,2021/8/6,15:16:07,     0,+ 0.867,- 0.779,LLLL,LLLL
       297,2021/8/6,15:16:08,     0,+ 1.240,- 0.385,LLLL,LLLL
       298,2021/8/6,15:16:09,     0,+ 0.452,- 2.831,LLLL,LLLL
       299,2021/8/6,15:16:10,     0,+ 1.099,+ 2.254,LLLL,LLLL
       300,2021/8/6,15:16:11,     0,+ 1.065,- 2.036,LLLL,LLLL
       301,2021/8/6,15:16:12,     0,+ 1.364,+ 0.219,LLLL,LLLL
       302,2021/8/6,15:16:13,     0,+ 0.364,- 1.424,LLLL,LLLL
       303,2021/8/6,15:16:14,     0,+ 0.281,- 2.362,LLLL,LLLL
       304,2021/8/6,15:16:15,     0,+ 0.348,- 0.272,LLLL,LLLL
       305,2021/8/6,15:16:16,     0,+ 1.062,- 0.047,LLLL,LLLL
       306,2021/8/6,15:16:17,     0,+ 1.498,+ 0.586,LLLL,LLLL
       307,2021/8/6,15:16:18,     0,+ 1.142,+ 0.562,LLLL,LLLL
       308,2021/8/6,15:16:19,     0,+ 0.289,- 1.443,LLLL,LLLL
       309,2021/8/6,15:16:20,     0,+ 0.886,- 0.628,LLLL,LLLL
       310,2021/8/6,15:16:21,     0,+ 0.023,- 2.250,LLLL,LLLL
       311,2021/8/6,15:16:22,     0,+ 1.237,- 0.563,LLLL,LLLL
