ベンダ,"GRAPHTEC Corporation"
モデル,"GL2000"
バージョン,"Ver1.10  ","Rev0001"
最大CH数,4
Logic/Pulse,Off
温度単位,C
測定間隔,1s
測定点数,       706
トリガ点,         0
開始時刻,2021-08-06,17:59:54
終了時刻,2021-08-06,18:11:40
トリガ時刻,2021-08-06,17:59:54
アンプ設定
CH,信号名,アンプ,入力,レンジ,フィルタ,スパン,,単位,線色,,,線幅
CH1,"CH1","M",DC,10V,Off,+5.000,-5.000,V,28,5,6,0
CH2,"CH2","M",DC,10V,Off,+5.000,-5.000,V,0,13,23,0
XY設定
XY,トレース,X軸,Y軸
XY1,On,CH1,CH2
XY2,Off,CH1,CH3
XY3,Off,CH1,CH4
XY4,Off,CH1,CH2
ポジション・バーニア設定
CH,ポジション,バーニア
CH1,50%,100.0%
CH2,50%,100.0%
CH3,50%,100.0%
CH4,50%,100.0%
測定値
番号,日付,時間,us,CH1,CH2,Alarm,AlarmOut
        21,2021/8/6,18:00:14,     0,- 0.021,- 0.050,LLLL,LLLL
        22,2021/8/6,18:00:15,     0,- 0.027,- 0.148,LLLL,LLLL
        23,2021/8/6,18:00:16,     0,- 0.101,- 0.263,LLLL,LLLL
        24,2021/8/6,18:00:17,     0,- 0.099,+ 0.055,LLLL,LLLL
        25,2021/8/6,18:00:18,     0,- 0.082,- 0.125,LLLL,LLLL
        26,2021/8/6,18:00:19,     0,- 0.164,+ 0.068,LLLL,LLLL
        27,2021/8/6,18:00:20,     0,- 0.235,+ 0.160,LLLL,LLLL
        28,2021/8/6,18:00:21,     0,- 0.090,- 0.009,LLLL,LLLL
        29,2021/8/6,18:00:22,     0,- 0.221,- 0.188,LLLL,LLLL
        30,2021/8/6,18:00:23,     0,- 0.057,- 0.196,LLLL,LLLL
        31,2021/8/6,18:00:24,     0,- 0.053,- 0.030,LLLL,LLLL
        32,2021/8/6,18:00:25,     0,- 0.228,+ 0.095,LLLL,LLLL
        33,2021/8/6,18:00:26,     0,- 0.124,- 0.250,LLLL,LLLL
        34,2021/8/6,18:00:27,     0,- 0.177,- 0.038,LLLL,LLLL
        35,2021/8/6,18:00:28,     0,+ 0.035,+ 0.029,LLLL,LLLL
        36,2021/8/6,18:00:29,     0,- 0.209,- 0.038,LLLL,LLLL
        37,2021/8/6,18:00:30,     0,- 0.113,+ 0.234,LLLL,LLLL
        38,2021/8/6,18:00:31,     0,- 0.201,- 0.143,LLLL,LLLL
        39,2021/8/6,18:00:32,     0,- 0.070,+ 0.047,LLLL,LLLL
        40,2021/8/6,18:00:33,     0,- 0.129,- 0.038,LLLL,LLLL
        41,2021/8/6,18:00:34,     0,- 0.048,- 0.076,LLLL,LLLL
        42,2021/8/6,18:00:35,     0,- 0.074,- 0.053,LLLL,LLLL
        43,2021/8/6,18:00:36,     0,- 0.239,- 0.181,LLLL,LLLL
        44,2021/8/6,18:00:37,     0,+ 0.081,- 0.115,LLLL,LLLL
        45,2021/8/6,18:00:38,     0,+ 0.051,+ 0.076,LLLL,LLLL
        46,2021/8/6,18:00:39,     0,- 0.023,- 0.188,LLLL,LLLL
        47,2021/8/6,18:00:40,     0,- 0.074,- 0.022,LLLL,LLLL
        48,2021/8/6,18:00:41,     0,- 0.045,- 0.147,LLLL,LLLL
        49,2021/8/6,18:00:42,     0,- 0.225,+ 0.228,LLLL,LLLL
        50,2021/8/6,18:00:43,     0,- 0.167,+ 0.023,LLLL,LLLL
        51,2021/8/6,18:00:44,     0,- 0.022,- 0.116,LLLL,LLLL
        52,2021/8/6,18:00:45,     0,+ 0.030,- 0.181,LLLL,LLLL
        53,2021/8/6,18:00:46,     0,+ 0.001,- 0.100,LLLL,LLLL
        54,2021/8/6,18:00:47,     0,- 0.233,+ 0.173,LLLL,LLLL
        55,2021/8/6,18:00:48,     0,- 0.220,- 0.291,LLLL,LLLL
        56,2021/8/6,18:00:49,     0,- 0.209,- 0.253,LLLL,LLLL
        57,2021/8/6,18:00:50,     0,- 0.082,- 0.122,LLLL,LLLL
        58,2021/8/6,18:00:51,     0,- 0.065,- 0.190,LLLL,LLLL
        59,2021/8/6,18:00:52,     0,+ 0.036,- 0.010,LLLL,LLLL
        60,2021/8/6,18:00:53,     0,- 0.151,- 0.319,LLLL,LLLL
        61,2021/8/6,18:00:54,     0,+ 0.070,- 0.173,LLLL,LLLL
        62,2021/8/6,18:00:55,     0,- 0.221,- 0.271,LLLL,LLLL
        63,2021/8/6,18:00:56,     0,- 0.066,- 0.163,LLLL,LLLL
        64,2021/8/6,18:00:57,     0,- 0.115,- 0.136,LLLL,LLLL
        65,2021/8/6,18:00:58,     0,- 0.198,- 0.012,LLLL,LLLL
        66,2021/8/6,18:00:59,     0,+ 0.086,- 0.229,LLLL,LLLL
        67,2021/8/6,18:01:00,     0,+ 0.048,+ 0.040,LLLL,LLLL
        68,2021/8/6,18:01:01,     0,+ 0.079,- 0.122,LLLL,LLLL
        69,2021/8/6,18:01:02,     0,- 0.076,- 0.124,LLLL,LLLL
        70,2021/8/6,18:01:03,     0,- 0.061,- 0.005,LLLL,LLLL
        71,2021/8/6,18:01:04,     0,- 0.183,+ 0.188,LLLL,LLLL
        72,2021/8/6,18:01:05,     0,- 0.070,+ 0.041,LLLL,LLLL
        73,2021/8/6,18:01:06,     0,- 0.123,- 0.213,LLLL,LLLL
        74,2021/8/6,18:01:07,     0,- 0.014,+ 0.051,LLLL,LLLL
        75,2021/8/6,18:01:08,     0,- 0.093,- 0.024,LLLL,LLLL
        76,2021/8/6,18:01:09,     0,- 0.166,+ 0.033,LLLL,LLLL
        77,2021/8/6,18:01:10,     0,- 0.235,- 0.162,LLLL,LLLL
        78,2021/8/6,18:01:11,     0,- 0.032,- 0.057,LLLL,LLLL
        79,2021/8/6,18:01:12,     0,+ 0.015,- 0.127,LLLL,LLLL
        80,2021/8/6,18:01:13,     0,- 0.112,- 0.177,LLLL,LLLL
        81,2021/8/6,18:01:14,     0,+ 0.031,- 0.109,LLLL,LLLL
        82,2021/8/6,18:01:15,     0,- 0.263,- 0.125,LLLL,LLLL
        83,2021/8/6,18:01:16,     0,+ 0.152,- 0.191,LLLL,LLLL
        84,2021/8/6,18:01:17,     0,- 0.071,- 0.108,LLLL,LLLL
        85,2021/8/6,18:01:18,     0,+ 0.066,- 0.036,LLLL,LLLL
        86,2021/8/6,18:01:19,     0,- 0.125,- 0.219,LLLL,LLLL
        87,2021/8/6,18:01:20,     0,- 0.107,- 0.110,LLLL,LLLL
        88,2021/8/6,18:01:21,     0,- 0.134,- 0.177,LLLL,LLLL
        89,2021/8/6,18:01:22,     0,+ 0.112,+ 0.018,LLLL,LLLL
        90,2021/8/6,18:01:23,     0,- 0.061,+ 0.086,LLLL,LLLL
        91,2021/8/6,18:01:24,     0,- 0.046,- 0.068,LLLL,LLLL
        92,2021/8/6,18:01:25,     0,- 0.037,- 0.317,LLLL,LLLL
        93,2021/8/6,18:01:26,     0,- 0.211,+ 0.182,LLLL,LLLL
        94,2021/8/6,18:01:27,     0,- 0.163,- 0.356,LLLL,LLLL
        95,2021/8/6,18:01:28,     0,- 0.039,- 0.039,LLLL,LLLL
        96,2021/8/6,18:01:29,     0,- 0.190,- 0.101,LLLL,LLLL
        97,2021/8/6,18:01:30,     0,+ 0.016,+ 0.062,LLLL,LLLL
        98,2021/8/6,18:01:31,     0,- 0.024,+ 0.182,LLLL,LLLL
        99,2021/8/6,18:01:32,     0,- 0.050,- 0.090,LLLL,LLLL
       100,2021/8/6,18:01:33,     0,+ 0.030,- 0.106,LLLL,LLLL
       101,2021/8/6,18:01:34,     0,- 0.174,- 0.290,LLLL,LLLL
       102,2021/8/6,18:01:35,     0,- 0.036,- 0.278,LLLL,LLLL
       103,2021/8/6,18:01:36,     0,- 0.190,- 0.071,LLLL,LLLL
       104,2021/8/6,18:01:37,     0,- 0.097,+ 0.100,LLLL,LLLL
       105,2021/8/6,18:01:38,     0,- 0.052,- 0.364,LLLL,LLLL
       106,2021/8/6,18:01:39,     0,+ 0.032,+ 0.125,LLLL,LLLL
       107,2021/8/6,18:01:40,     0,- 0.066,- 0.166,LLLL,LLLL
       108,2021/8/6,18:01:41,     0,- 0.094,- 0.163,LLLL,LLLL
       109,2021/8/6,18:01:42,     0,- 0.143,- 0.006,LLLL,LLLL
       110,2021/8/6,18:01:43,     0,- 0.176,+ 0.260,LLLL,LLLL
       111,2021/8/6,18:01:44,     0,+ 0.250,- 0.206,LLLL,LLLL
       112,2021/8/6,18:01:45,     0,- 0.064,- 0.125,LLLL,LLLL
       113,2021/8/6,18:01:46,     0,- 0.033,- 0.012,LLLL,LLLL
       114,2021/8/6,18:01:47,     0,- 0.091,- 0.075,LLLL,LLLL
       115,2021/8/6,18:01:48,     0,- 0.269,- 0.014,LLLL,LLLL
       116,2021/8/6,18:01:49,     0,- 0.221,- 0.268,LLLL,LLLL
       117,2021/8/6,18:01:50,     0,+ 0.002,- 0.166,LLLL,LLLL
       118,2021/8/6,18:01:51,     0,- 0.138,- 0.146,LLLL,LLLL
       119,2021/8/6,18:01:52,     0,- 0.210,- 0.241,LLLL,LLLL
       120,2021/8/6,18:01:53,     0,+ 0.018,+ 0.046,LLLL,LLLL
       121,2021/8/6,18:01:54,     0,- 0.171,- 0.296,LLLL,LLLL
       122,2021/8/6,18:01:55,     0,- 0.077,- 0.263,LLLL,LLLL
       123,2021/8/6,18:01:56,     0,- 0.126,- 0.177,LLLL,LLLL
       124,2021/8/6,18:01:57,     0,- 0.048,- 0.193,LLLL,LLLL
       125,2021/8/6,18:01:58,     0,- 0.132,- 0.225,LLLL,LLLL
       126,2021/8/6,18:01:59,     0,- 0.203,+ 0.101,LLLL,LLLL
       127,2021/8/6,18:02:00,     0,- 0.142,- 0.171,LLLL,LLLL
       128,2021/8/6,18:02:01,     0,+ 0.004,+ 0.191,LLLL,LLLL
       129,2021/8/6,18:02:02,     0,- 0.049,+ 0.125,LLLL,LLLL
       130,2021/8/6,18:02:03,     0,+ 0.128,+ 0.100,LLLL,LLLL
       131,2021/8/6,18:02:04,     0,+ 0.099,+ 0.012,LLLL,LLLL
       132,2021/8/6,18:02:05,     0,- 0.239,+ 0.130,LLLL,LLLL
       133,2021/8/6,18:02:06,     0,- 0.073,- 0.245,LLLL,LLLL
       134,2021/8/6,18:02:07,     0,+ 0.004,- 0.252,LLLL,LLLL
       135,2021/8/6,18:02:08,     0,- 0.020,- 0.133,LLLL,LLLL
       136,2021/8/6,18:02:09,     0,+ 0.101,- 0.240,LLLL,LLLL
       137,2021/8/6,18:02:10,     0,- 0.089,+ 0.137,LLLL,LLLL
       138,2021/8/6,18:02:11,     0,- 0.069,- 0.298,LLLL,LLLL
       139,2021/8/6,18:02:12,     0,- 0.346,- 0.138,LLLL,LLLL
       140,2021/8/6,18:02:13,     0,- 0.083,- 0.174,LLLL,LLLL
       141,2021/8/6,18:02:14,     0,- 0.083,+ 0.119,LLLL,LLLL
       142,2021/8/6,18:02:15,     0,+ 0.049,+ 0.064,LLLL,LLLL
       143,2021/8/6,18:02:16,     0,+ 0.019,+ 0.060,LLLL,LLLL
       144,2021/8/6,18:02:17,     0,- 0.006,- 0.219,LLLL,LLLL
       145,2021/8/6,18:02:18,     0,- 0.172,- 0.088,LLLL,LLLL
       146,2021/8/6,18:02:19,     0,+ 0.027,- 0.087,LLLL,LLLL
       147,2021/8/6,18:02:20,     0,- 0.048,- 0.179,LLLL,LLLL
       148,2021/8/6,18:02:21,     0,- 0.192,- 0.057,LLLL,LLLL
       149,2021/8/6,18:02:22,     0,- 0.078,- 0.028,LLLL,LLLL
       150,2021/8/6,18:02:23,     0,- 0.082,- 0.154,LLLL,LLLL
       151,2021/8/6,18:02:24,     0,- 0.120,- 0.198,LLLL,LLLL
       152,2021/8/6,18:02:25,     0,+ 0.092,+ 0.033,LLLL,LLLL
       153,2021/8/6,18:02:26,     0,- 0.105,- 0.219,LLLL,LLLL
       154,2021/8/6,18:02:27,     0,- 0.103,+ 0.167,LLLL,LLLL
       155,2021/8/6,18:02:28,     0,- 0.122,- 0.169,LLLL,LLLL
       156,2021/8/6,18:02:29,     0,+ 0.041,- 0.105,LLLL,LLLL
       157,2021/8/6,18:02:30,     0,- 0.053,- 0.031,LLLL,LLLL
       158,2021/8/6,18:02:31,     0,- 0.185,- 0.164,LLLL,LLLL
       159,2021/8/6,18:02:32,     0,+ 0.016,+ 0.064,LLLL,LLLL
       160,2021/8/6,18:02:33,     0,- 0.187,- 0.279,LLLL,LLLL
       161,2021/8/6,18:02:34,     0,- 0.085,+ 0.066,LLLL,LLLL
       162,2021/8/6,18:02:35,     0,- 0.104,- 0.166,LLLL,LLLL
       163,2021/8/6,18:02:36,     0,- 0.163,- 0.130,LLLL,LLLL
       164,2021/8/6,18:02:37,     0,- 0.141,- 0.130,LLLL,LLLL
       165,2021/8/6,18:02:38,     0,+ 0.009,+ 0.090,LLLL,LLLL
       166,2021/8/6,18:02:39,     0,+ 0.073,- 0.060,LLLL,LLLL
       167,2021/8/6,18:02:40,     0,- 0.101,- 0.155,LLLL,LLLL
       168,2021/8/6,18:02:41,     0,+ 0.009,- 0.033,LLLL,LLLL
       169,2021/8/6,18:02:42,     0,+ 0.031,- 0.059,LLLL,LLLL
       170,2021/8/6,18:02:43,     0,- 0.180,- 0.225,LLLL,LLLL
       171,2021/8/6,18:02:44,     0,- 0.129,+ 0.126,LLLL,LLLL
       172,2021/8/6,18:02:45,     0,+ 0.162,- 0.043,LLLL,LLLL
       173,2021/8/6,18:02:46,     0,+ 0.061,- 0.286,LLLL,LLLL
       174,2021/8/6,18:02:47,     0,+ 0.025,- 0.089,LLLL,LLLL
       175,2021/8/6,18:02:48,     0,+ 0.120,- 0.070,LLLL,LLLL
       176,2021/8/6,18:02:49,     0,- 0.189,+ 0.160,LLLL,LLLL
       177,2021/8/6,18:02:50,     0,- 0.192,- 0.292,LLLL,LLLL
       178,2021/8/6,18:02:51,     0,- 0.011,- 0.125,LLLL,LLLL
       179,2021/8/6,18:02:52,     0,- 0.130,- 0.253,LLLL,LLLL
       180,2021/8/6,18:02:53,     0,- 0.143,- 0.170,LLLL,LLLL
       181,2021/8/6,18:02:54,     0,+ 0.056,+ 0.063,LLLL,LLLL
       182,2021/8/6,18:02:55,     0,- 0.169,- 0.090,LLLL,LLLL
       183,2021/8/6,18:02:56,     0,- 0.119,- 0.020,LLLL,LLLL
       184,2021/8/6,18:02:57,     0,- 0.014,- 0.188,LLLL,LLLL
       185,2021/8/6,18:02:58,     0,+ 0.210,- 0.082,LLLL,LLLL
       186,2021/8/6,18:02:59,     0,- 0.154,- 0.115,LLLL,LLLL
       187,2021/8/6,18:03:00,     0,+ 0.078,+ 0.036,LLLL,LLLL
       188,2021/8/6,18:03:01,     0,- 0.076,- 0.246,LLLL,LLLL
       189,2021/8/6,18:03:02,     0,+ 0.073,- 0.031,LLLL,LLLL
       190,2021/8/6,18:03:03,     0,+ 0.173,- 0.941,LLLL,LLLL
       191,2021/8/6,18:03:04,     0,+ 0.631,+ 0.583,LLLL,LLLL
       192,2021/8/6,18:03:05,     0,- 0.069,- 0.737,LLLL,LLLL
       193,2021/8/6,18:03:06,     0,+ 0.623,+ 0.790,LLLL,LLLL
       194,2021/8/6,18:03:07,     0,+ 0.724,+ 2.362,LLLL,LLLL
       195,2021/8/6,18:03:08,     0,+ 0.820,- 0.478,LLLL,LLLL
       196,2021/8/6,18:03:09,     0,+ 0.523,+ 1.813,LLLL,LLLL
       197,2021/8/6,18:03:10,     0,- 0.250,- 1.601,LLLL,LLLL
       198,2021/8/6,18:03:11,     0,+ 0.167,- 1.896,LLLL,LLLL
       199,2021/8/6,18:03:12,     0,- 0.671,- 1.759,LLLL,LLLL
       200,2021/8/6,18:03:13,     0,+ 1.173,+ 0.584,LLLL,LLLL
       201,2021/8/6,18:03:14,     0,+ 0.683,- 0.786,LLLL,LLLL
       202,2021/8/6,18:03:15,     0,+ 0.177,- 1.362,LLLL,LLLL
       203,2021/8/6,18:03:16,     0,+ 0.755,+ 0.388,LLLL,LLLL
       204,2021/8/6,18:03:17,     0,+ 1.795,+ 0.320,LLLL,LLLL
       205,2021/8/6,18:03:18,     0,+ 1.145,- 1.250,LLLL,LLLL
       206,2021/8/6,18:03:19,     0,+ 1.050,- 0.365,LLLL,LLLL
       207,2021/8/6,18:03:20,     0,+ 1.894,- 1.024,LLLL,LLLL
       208,2021/8/6,18:03:21,     0,+ 1.005,+ 0.631,LLLL,LLLL
       209,2021/8/6,18:03:22,     0,+ 0.571,- 0.876,LLLL,LLLL
       210,2021/8/6,18:03:23,     0,+ 0.302,+ 1.217,LLLL,LLLL
       211,2021/8/6,18:03:24,     0,+ 0.897,- 0.391,LLLL,LLLL
       212,2021/8/6,18:03:25,     0,+ 0.548,- 3.049,LLLL,LLLL
       213,2021/8/6,18:03:26,     0,+ 1.194,+ 0.103,LLLL,LLLL
       214,2021/8/6,18:03:27,     0,+ 1.592,+ 0.342,LLLL,LLLL
       215,2021/8/6,18:03:28,     0,+ 1.091,- 2.917,LLLL,LLLL
       216,2021/8/6,18:03:29,     0,+ 0.778,+ 0.451,LLLL,LLLL
       217,2021/8/6,18:03:30,     0,+ 0.444,- 0.622,LLLL,LLLL
       218,2021/8/6,18:03:31,     0,+ 0.474,+ 0.008,LLLL,LLLL
       219,2021/8/6,18:03:32,     0,+ 0.926,- 0.500,LLLL,LLLL
       220,2021/8/6,18:03:33,     0,+ 1.158,- 0.291,LLLL,LLLL
       221,2021/8/6,18:03:34,     0,+ 0.716,- 1.145,LLLL,LLLL
       222,2021/8/6,18:03:35,     0,+ 0.588,+ 0.704,LLLL,LLLL
       223,2021/8/6,18:03:36,     0,+ 1.059,- 1.863,LLLL,LLLL
       224,2021/8/6,18:03:37,     0,+ 1.341,+ 0.942,LLLL,LLLL
       225,2021/8/6,18:03:38,     0,+ 1.482,- 1.812,LLLL,LLLL
       226,2021/8/6,18:03:39,     0,+ 1.474,+ 0.565,LLLL,LLLL
       227,2021/8/6,18:03:40,     0,+ 1.302,- 0.781,LLLL,LLLL
       228,2021/8/6,18:03:41,     0,+ 1.303,- 0.535,LLLL,LLLL
       229,2021/8/6,18:03:42,     0,+ 1.092,- 1.071,LLLL,LLLL
       230,2021/8/6,18:03:43,     0,+ 1.184,- 0.251,LLLL,LLLL
       231,2021/8/6,18:03:44,     0,+ 0.804,- 0.399,LLLL,LLLL
       232,2021/8/6,18:03:45,     0,+ 0.219,- 1.453,LLLL,LLLL
       233,2021/8/6,18:03:46,     0,+ 0.683,- 1.111,LLLL,LLLL
       234,2021/8/6,18:03:47,     0,+ 0.839,- 1.242,LLLL,LLLL
       235,2021/8/6,18:03:48,     0,+ 1.306,- 0.177,LLLL,LLLL
       236,2021/8/6,18:03:49,     0,+ 1.245,+ 0.515,LLLL,LLLL
       237,2021/8/6,18:03:50,     0,+ 0.843,- 3.345,LLLL,LLLL
       238,2021/8/6,18:03:51,     0,+ 0.069,+ 0.441,LLLL,LLLL
       239,2021/8/6,18:03:52,     0,+ 1.065,- 1.386,LLLL,LLLL
       240,2021/8/6,18:03:53,     0,+ 1.546,+ 0.324,LLLL,LLLL
       241,2021/8/6,18:03:54,     0,+ 0.355,- 4.289,LLLL,LLLL
       242,2021/8/6,18:03:55,     0,+ 1.376,- 1.778,LLLL,LLLL
       243,2021/8/6,18:03:56,     0,+ 1.592,- 1.055,LLLL,LLLL
       244,2021/8/6,18:03:57,     0,+ 1.036,- 1.443,LLLL,LLLL
       245,2021/8/6,18:03:58,     0,+ 0.192,- 0.465,LLLL,LLLL
       246,2021/8/6,18:03:59,     0,+ 0.935,- 0.037,LLLL,LLLL
       247,2021/8/6,18:04:00,     0,+ 0.327,- 2.052,LLLL,LLLL
       248,2021/8/6,18:04:01,     0,+ 1.214,+ 0.976,LLLL,LLLL
       249,2021/8/6,18:04:02,     0,+ 1.514,+ 2.180,LLLL,LLLL
       250,2021/8/6,18:04:03,     0,+ 0.252,- 0.648,LLLL,LLLL
       251,2021/8/6,18:04:04,     0,+ 0.564,+ 1.609,LLLL,LLLL
       252,2021/8/6,18:04:05,     0,+ 0.578,- 1.005,LLLL,LLLL
       253,2021/8/6,18:04:06,     0,+ 1.424,- 2.140,LLLL,LLLL
       254,2021/8/6,18:04:07,     0,+ 1.662,+ 1.258,LLLL,LLLL
       255,2021/8/6,18:04:08,     0,+ 0.205,+ 0.052,LLLL,LLLL
       256,2021/8/6,18:04:09,     0,+ 0.993,- 2.535,LLLL,LLLL
       257,2021/8/6,18:04:10,     0,+ 1.763,+ 0.478,LLLL,LLLL
       258,2021/8/6,18:04:11,     0,+ 0.916,- 0.260,LLLL,LLLL
       259,2021/8/6,18:04:12,     0,+ 1.469,- 1.803,LLLL,LLLL
       260,2021/8/6,18:04:13,     0,+ 0.172,- 2.008,LLLL,LLLL
       261,2021/8/6,18:04:14,     0,+ 1.397,- 0.898,LLLL,LLLL
       262,2021/8/6,18:04:15,     0,+ 0.615,- 1.434,LLLL,LLLL
       263,2021/8/6,18:04:16,     0,+ 1.599,+ 0.183,LLLL,LLLL
       264,2021/8/6,18:04:17,     0,+ 0.906,- 4.109,LLLL,LLLL
       265,2021/8/6,18:04:18,     0,+ 1.088,+ 1.106,LLLL,LLLL
       266,2021/8/6,18:04:19,     0,+ 1.311,- 0.364,LLLL,LLLL
       267,2021/8/6,18:04:20,     0,+ 1.589,- 0.469,LLLL,LLLL
       268,2021/8/6,18:04:21,     0,+ 1.704,- 1.166,LLLL,LLLL
       269,2021/8/6,18:04:22,     0,+ 1.501,+ 0.860,LLLL,LLLL
       270,2021/8/6,18:04:23,     0,+ 1.341,- 0.927,LLLL,LLLL
       271,2021/8/6,18:04:24,     0,+ 1.562,+ 0.072,LLLL,LLLL
       272,2021/8/6,18:04:25,     0,+ 0.600,- 0.232,LLLL,LLLL
       273,2021/8/6,18:04:26,     0,+ 0.518,- 1.605,LLLL,LLLL
       274,2021/8/6,18:04:27,     0,+ 1.405,+ 1.069,LLLL,LLLL
       275,2021/8/6,18:04:28,     0,+ 0.829,- 1.600,LLLL,LLLL
       276,2021/8/6,18:04:29,     0,+ 0.964,- 0.309,LLLL,LLLL
       277,2021/8/6,18:04:30,     0,+ 0.891,- 1.518,LLLL,LLLL
       278,2021/8/6,18:04:31,     0,+ 1.175,+ 0.225,LLLL,LLLL
       279,2021/8/6,18:04:32,     0,+ 0.807,- 2.130,LLLL,LLLL
       280,2021/8/6,18:04:33,     0,+ 0.186,- 0.445,LLLL,LLLL
       281,2021/8/6,18:04:34,     0,+ 1.461,- 0.303,LLLL,LLLL
       282,2021/8/6,18:04:35,     0,+ 0.921,+ 2.255,LLLL,LLLL
       283,2021/8/6,18:04:36,     0,+ 1.495,+ 0.717,LLLL,LLLL
       284,2021/8/6,18:04:37,     0,+ 0.687,- 2.734,LLLL,LLLL
       285,2021/8/6,18:04:38,     0,+ 0.564,- 1.292,LLLL,LLLL
       286,2021/8/6,18:04:39,     0,+ 0.877,- 0.962,LLLL,LLLL
       287,2021/8/6,18:04:40,     0,+ 0.348,- 1.939,LLLL,LLLL
       288,2021/8/6,18:04:41,     0,+ 0.589,+ 0.187,LLLL,LLLL
       289,2021/8/6,18:04:42,     0,+ 1.067,- 0.222,LLLL,LLLL
       290,2021/8/6,18:04:43,     0,+ 0.600,- 0.416,LLLL,LLLL
       291,2021/8/6,18:04:44,     0,+ 1.315,+ 0.839,LLLL,LLLL
       292,2021/8/6,18:04:45,     0,+ 1.224,- 1.503,LLLL,LLLL
       293,2021/8/6,18:04:46,     0,+ 1.413,- 0.811,LLLL,LLLL
       294,2021/8/6,18:04:47,     0,+ 0.416,- 0.490,LLLL,LLLL
       295,2021/8/6,18:04:48,     0,+ 0.796,+ 1.507,LLLL,LLLL
       296,2021/8/6,18:04:49,     0,+ 0.801,- 0.796,LLLL,LLLL
       297,2021/8/6,18:04:50,     0,+ 0.395,- 0.499,LLLL,LLLL
       298,2021/8/6,18:04:51,     0,+ 0.512,- 1.919,LLLL,LLLL
       299,2021/8/6,18:04:52,     0,+ 1.020,- 2.790,LLLL,LLLL
       300,2021/8/6,18:04:53,     0,+ 1.225,- 0.692,LLLL,LLLL
       301,2021/8/6,18:04:54,     0,+ 0.009,+ 0.134,LLLL,LLLL
       302,2021/8/6,18:04:55,     0,+ 1.491,+ 0.207,LLLL,LLLL
       303,2021/8/6,18:04:56,     0,+ 0.263,- 2.581,LLLL,LLLL
       304,2021/8/6,18:04:57,     0,+ 2.365,+ 0.450,LLLL,LLLL
       305,2021/8/6,18:04:58,     0,+ 1.170,- 0.428,LLLL,LLLL
       306,2021/8/6,18:04:59,     0,- 0.100,+ 1.472,LLLL,LLLL
       307,2021/8/6,18:05:00,     0,+ 1.004,- 0.680,LLLL,LLLL
       308,2021/8/6,18:05:01,     0,- 0.070,- 1.959,LLLL,LLLL
       309,2021/8/6,18:05:02,     0,+ 0.803,- 0.939,LLLL,LLLL
       310,2021/8/6,18:05:03,     0,+ 1.191,- 0.076,LLLL,LLLL
       311,2021/8/6,18:05:04,     0,+ 1.641,- 0.723,LLLL,LLLL
