0,0.450303,0.671046,-0.000000
1,56.565477,-7.449091,1.037552
2,0.102440,-0.271385,0.169676
3,0.057509,-0.040469,-0.236371
4,0.007086,0.056686,-0.062228
5,0.007889,-0.087816,0.013316
6,0.005474,0.038178,0.063378
7,0.000373,-0.015968,0.010876
8,0.001380,-0.036751,-0.005375
9,0.002005,0.021289,-0.039395
10,0.000128,-0.007561,-0.008399
11,0.004193,-0.037060,0.053095
12,0.001018,0.031910,0.000000
13,0.004193,-0.037060,-0.053095
14,0.000128,-0.007561,0.008399
15,0.002005,0.021289,0.039395
16,0.001380,-0.036751,0.005375
17,0.000373,-0.015968,-0.010876
18,0.005474,0.038178,-0.063378
19,0.007889,-0.087816,-0.013316
20,0.007086,0.056686,0.062228
21,0.057509,-0.040469,0.236371
22,0.102440,-0.271385,-0.169676
23,56.565477,-7.449091,-1.037552
