400	0.000002	0.000001	-0.000000
900	0.136305	-0.081830	0.249043
1400	0.305481	-0.192094	0.565639
1900	0.476897	-0.295838	0.873928
2400	0.636700	-0.392662	1.162284
2900	0.000002	0.000001	-0.000000
