-23.578	-0.917	0.400	1.000
-10.985	-0.982	0.191	1.000
3.486	-0.998	-0.061	1.000
19.896	-0.940	-0.340	1.000
38.087	-0.787	-0.617	1.000
57.740	-0.534	-0.846	1.000
78.463	-0.200	-0.980	1.000
99.856	0.171	-0.985	1.000
121.535	0.523	-0.852	1.000
143.130	0.800	-0.600	1.000
164.265	0.963	-0.271	1.000
184.549	0.997	0.079	1.000
203.578	0.917	0.400	1.000
220.985	0.755	0.656	1.000
236.514	0.552	0.834	1.000
250.104	0.340	0.940	1.000
261.913	0.141	0.990	1.000
272.260	-0.039	0.999	1.000
281.537	-0.200	0.980	1.000
290.144	-0.344	0.939	1.000
298.465	-0.477	0.879	1.000
306.870	-0.600	0.800	1.000
315.735	-0.716	0.698	1.000
325.451	-0.824	0.567	1.000
