-0.000532,-0.005412,-0.002811
-0.000518,-0.006405,-0.000811
0.002496,-0.004398,-0.000811
0.001509,-0.005391,-0.001811
-0.001477,-0.004384,-0.001811
0.001536,-0.005377,0.001189
0.000550,-0.006370,-0.002811
0.000564,-0.007363,-0.001811
0.002577,-0.005356,-0.001811
0.002591,-0.004349,-0.000811
0.005605,-0.002342,0.009189
0.000618,-0.008335,-0.008811
0.004632,-0.007328,0.001189
0.003645,-0.008321,-0.001811
0.005659,-0.006314,-0.000811
0.006673,-0.005307,0.000189
0.004686,-0.006300,-0.002811
0.006700,-0.002293,0.004189
0.007714,-0.008286,-0.003811
0.003727,-0.007279,0.014189
0.005741,-0.007272,0.000189
0.006754,-0.006265,-0.000811
0.005768,-0.004258,0.004189
0.001782,-0.008251,-0.008811
0.003795,-0.007244,0.006189
0.003809,-0.003237,-0.003811
0.003823,-0.004230,-0.004811
-0.000164,-0.004223,0.000189
0.000850,-0.005216,-0.001811
0.002864,-0.006209,0.005189
0.003877,-0.004202,0.005189
-0.000109,-0.004195,0.000189
0.002904,-0.000188,-0.002811
0.002918,-0.002181,-0.006811
0.001932,-0.006174,0.002189
0.001945,-0.006167,0.000189
0.003959,-0.008160,0.003189
0.004973,-0.003153,0.004189
0.004986,-0.003145,-0.002811
0.003000,-0.004138,-0.000811
0.004013,-0.005131,-0.004811
0.006027,-0.005124,0.003190
0.004041,-0.004117,-0.007810
0.007054,-0.007110,0.001190
0.006068,-0.005103,0.001190
0.008082,-0.002096,-0.000810
0.006095,-0.006089,0.002190
0.008109,-0.007082,-0.006810
0.010122,-0.005075,0.000190
0.008136,-0.001068,0.000190
0.007150,-0.004061,-0.001810
0.007163,-0.011054,0.011190
0.009177,-0.008047,0.001190
0.009191,-0.007040,-0.000810
0.009204,-0.004033,-0.004810
0.008218,-0.005026,-0.005810
0.008232,-0.005019,0.008190
0.008245,-0.007012,0.001190
0.004259,-0.013005,0.006190
0.007272,-0.011998,-0.005810
0.007286,-0.008991,-0.000810
0.003300,-0.004984,0.000190
0.004313,-0.007977,0.001190
0.004327,-0.007970,0.001190
0.004341,-0.005963,-0.000810
0.004354,-0.011956,0.005190
0.000368,-0.011949,0.000190
0.003381,-0.013942,-0.007810
0.006395,-0.006935,0.001190
0.005409,-0.003928,-0.005810
0.004422,-0.002921,0.007190
0.007436,-0.006914,-0.003810
0.008450,-0.006907,0.001190
0.008463,-0.006900,0.005190
0.007477,-0.010893,-0.000810
0.006490,-0.007886,0.014190
0.006504,-0.005879,-0.000810
0.006518,-0.003872,0.005190
0.006531,-0.005865,0.003190
0.008545,-0.004858,0.000190
0.006559,-0.004851,-0.000810
0.004572,-0.005844,-0.002810
0.003586,-0.004837,-0.000810
0.006600,0.001170,0.000190
0.006613,0.003177,0.002190
0.002627,0.002184,-0.001810
0.001640,-0.002809,-0.007810
0.000654,-0.004802,0.002190
0.002668,-0.001795,0.000190
0.002681,-0.002788,0.003190
0.001695,-0.000781,0.006190
0.004709,0.001226,-0.002810
0.004722,0.001233,0.002190
0.004736,0.003240,0.003190
0.001749,0.000247,0.001190
0.003763,-0.001746,-0.003810
0.003777,-0.001739,-0.005810
0.001790,-0.006732,0.003190
0.001804,-0.001725,-0.002810
0.001818,0.000282,0.005190
0.003831,-0.000711,-0.004810
0.004845,-0.000704,0.001190
0.001858,-0.005697,0.003190
0.003872,-0.002690,-0.002810
0.002886,-0.003683,0.004190
0.001899,0.000324,-0.000810
0.000913,0.004331,-0.002810
0.002927,0.004338,0.002190
0.002940,0.004345,-0.003810
0.000954,0.001352,0.009190
-0.001033,-0.002641,0.010190
0.001981,-0.001634,0.002190
0.001995,0.000373,-0.005810
0.001008,0.003381,-0.004810
0.000022,0.005388,0.003190
-0.000964,0.009395,-0.008810
0.000049,0.002402,0.001190
-0.003937,-0.001591,-0.000810
-0.002923,-0.006584,-0.008810
-0.001910,-0.005577,-0.001810
-0.002896,0.000430,-0.003810
-0.002883,0.005437,0.001190
-0.001869,0.004444,-0.003810
0.000145,0.002451,0.000190
-0.002842,-0.002542,-0.006810
-0.004828,-0.007535,0.001190
-0.002814,-0.010528,0.006190
-0.001801,-0.007521,-0.003810
-0.002787,0.001486,-0.001810
-0.001774,0.005493,-0.003810
0.000240,0.001500,-0.000810
-0.001746,-0.002493,0.015190
-0.004733,-0.007486,0.000190
-0.007719,-0.009479,0.004190
-0.005705,-0.007472,0.004190
-0.003692,0.002535,0.003191
-0.002678,0.006542,0.004191
-0.005665,0.008549,0.000191
-0.010651,0.005556,0.005191
-0.005637,0.000563,-0.008809
-0.009624,-0.001430,0.003191
-0.007610,-0.004423,-0.002809
-0.007596,0.002584,-0.000809
-0.005583,0.006591,-0.000809
-0.007569,0.011598,-0.002809
-0.006555,0.010605,0.001191
-0.008542,0.004612,-0.000809
-0.011528,0.001619,-0.004809
-0.009515,0.000626,-0.005809
-0.009501,0.000633,0.000191
-0.005487,0.006640,0.002191
-0.007474,0.010647,0.000191
-0.008460,0.010654,0.003191
-0.011446,0.005661,-0.002809
-0.009433,-0.001332,0.006191
-0.011419,-0.005325,0.002191
-0.012406,-0.004318,-0.004809
-0.011392,0.000689,0.003191
-0.011378,0.006696,0.006191
-0.011365,0.005703,-0.001809
-0.012351,-0.001290,-0.000809
-0.012337,-0.005283,-0.006809
-0.010324,-0.008276,0.001191
-0.012310,-0.005269,-0.003809
-0.010297,-0.001262,-0.002809
-0.012283,0.000745,-0.004809
-0.009269,0.006752,-0.002809
-0.005256,0.005759,0.004191
-0.007242,-0.001234,0.002191
-0.009228,-0.006227,0.008191
-0.005215,-0.009220,0.000191
-0.005201,-0.001213,0.003191
-0.005187,0.001794,-0.001809
-0.003174,0.008801,-0.000809
0.000840,0.004808,0.002191
-0.003147,0.001815,-0.003809
-0.004133,-0.007178,0.011191
-0.005119,-0.010171,0.001191
0.000894,-0.005164,0.000191
-0.000092,-0.000157,0.005191
-0.003078,0.002850,-0.006809
-0.004065,0.002857,-0.001809
-0.001051,0.006864,0.003191
-0.003038,-0.002129,0.002191
-0.003024,-0.006122,0.010191
-0.004010,-0.010115,0.003191
-0.002997,-0.005108,0.007191
-0.001983,0.001899,0.001191
-0.002969,0.003907,0.005191
-0.001956,0.001914,-0.000809
-0.002942,-0.002079,-0.005809
-0.000929,-0.006072,0.001191
-0.001915,-0.009065,-0.004809
-0.001901,-0.007058,0.001191
0.000112,-0.003051,-0.002809
0.002126,-0.000044,-0.000809
0.001140,0.000963,-0.000809
0.003153,-0.003030,-0.005809
0.001167,-0.002023,0.005191
-0.000819,-0.005016,-0.000809
-0.003806,-0.009009,0.000191
-0.000792,-0.004002,0.004191
-0.000779,-0.000995,-0.004809
-0.002765,0.004012,0.000191
-0.003751,0.001019,-0.000809
-0.002738,-0.002974,0.003191
-0.002724,-0.004967,0.003191
-0.002710,-0.007960,0.008191
-0.004697,-0.004953,0.004191
-0.003683,-0.001946,0.002191
-0.002670,0.002061,0.004191
-0.003656,0.002068,0.000191
-0.003642,0.001075,-0.003809
-0.001629,0.001082,0.001191
-0.002615,-0.001911,-0.002809
-0.002601,-0.004904,0.003191
-0.001588,-0.003897,-0.001809
0.000426,-0.000890,0.010191
0.000439,0.004117,0.000191
-0.000547,0.005124,-0.001809
-0.000533,0.001131,0.004191
-0.000520,-0.000862,-0.003809
-0.000506,-0.003855,0.000191
-0.001492,-0.004848,0.004191
-0.001479,-0.004841,0.001191
-0.002465,0.001166,-0.007809
-0.000452,0.005173,-0.003809
-0.003438,0.001180,0.002191
-0.002424,-0.001813,0.006191
-0.002411,-0.004806,0.002192
-0.001397,-0.007799,0.001192
-0.002383,-0.002792,0.001192
-0.002370,-0.001785,0.005192
-0.001356,0.000222,-0.004808
-0.001342,0.005229,0.008192
-0.003329,-0.000764,-0.002808
-0.003315,-0.006757,0.001192
-0.002302,-0.007750,-0.008808
-0.001288,-0.005743,-0.006808
-0.002274,-0.004736,0.005192
0.001739,-0.001729,0.001192
0.004753,0.003278,0.004192
0.004767,0.001285,0.006192
0.006780,-0.001708,0.003192
0.003794,-0.006701,0.002192
0.006807,-0.006694,0.000192
0.003821,-0.006687,0.001192
0.004835,-0.003680,-0.002808
0.003848,-0.001673,0.008192
0.007862,-0.000666,0.002192
0.003876,-0.001659,-0.008808
0.003889,-0.004652,0.001192
0.006903,-0.005645,-0.000808
0.005916,-0.006638,0.005192
0.006930,-0.004631,-0.001808
0.002944,-0.004624,0.001192
0.007957,-0.000617,0.002192
0.008971,0.000390,-0.003808
0.003985,-0.000603,0.009192
0.004998,-0.007596,-0.002808
0.004012,-0.010589,0.005192
0.004026,-0.009582,0.004192
0.002039,-0.008575,-0.000808
0.008053,-0.001567,0.011192
0.008066,0.002440,-0.001808
0.007080,-0.001553,0.000192
0.007094,-0.006546,0.001192
0.008107,-0.014539,0.006192
0.010121,-0.012532,-0.000808
0.010135,-0.006525,-0.002808
0.011148,-0.001518,0.006192
0.009162,-0.001511,-0.002808
0.011175,-0.006504,-0.002808
0.011189,-0.005497,0.000192
0.010203,-0.012490,0.002192
0.008216,-0.014483,0.001192
0.011230,-0.010476,-0.013808
0.011244,-0.005469,0.003192
0.012257,-0.003462,-0.001808
0.008271,-0.002455,0.001192
0.011284,-0.003448,-0.001808
0.011298,-0.004441,-0.002808
0.009312,-0.008434,0.002192
0.008325,-0.013427,-0.001808
0.006339,-0.010420,0.005192
0.012353,-0.002413,-0.002808
0.010366,0.001594,0.006192
0.010380,0.000601,0.003192
0.013394,-0.001392,-0.002808
0.011407,-0.005385,-0.002808
0.010421,-0.008378,-0.008808
0.008434,-0.006371,-0.000808
0.011448,-0.005364,-0.002808
0.011462,-0.001357,-0.003808
0.007475,-0.001350,0.002192
0.007489,-0.002343,0.004192
0.009503,-0.007336,-0.000808
0.006516,-0.004329,0.000192
0.005530,-0.004322,0.002192
0.004543,-0.000315,0.010192
0.004557,0.002692,-0.005808
0.005571,0.007699,0.004192
0.003584,0.005706,-0.003808
-0.000402,0.003713,0.005192
0.003612,0.005720,-0.000808
0.001625,0.005727,-0.006808
-0.000361,0.004734,-0.005808
0.000652,0.004741,-0.000808
0.000666,0.005748,0.005192
0.001680,0.007755,0.005192
-0.002307,0.005762,-0.000808
-0.002293,0.002769,0.001192
-0.003279,0.004776,0.000192
-0.002266,-0.000217,0.000192
-0.005252,-0.000210,0.004192
-0.004238,0.002797,0.001192
-0.003225,0.005804,0.002192
-0.000211,0.007811,0.007192
-0.006198,0.005818,0.006192
-0.005184,0.002825,-0.000808
-0.003170,-0.001168,0.009192
-0.003157,0.001839,-0.001808
-0.004143,0.006846,-0.001807
-0.004129,0.007853,0.003193
-0.001116,0.007860,-0.002807
-0.001102,0.006867,0.002193
-0.003089,0.000874,-0.002807
-0.004075,-0.000119,0.005193
-0.002061,0.002888,0.002193
0.000952,0.001895,0.001193
-0.001034,0.003902,0.003193
-0.002020,0.001909,0.001193
0.000993,0.003916,0.000193
0.001007,0.000923,-0.002807
-0.000980,-0.001070,0.007193
0.001034,-0.000063,0.001193
0.002048,-0.001056,-0.004807
-0.000939,-0.001049,-0.001807
0.001075,-0.003041,-0.008807
0.001089,0.001966,0.004193
0.003102,-0.001027,-0.001807
0.001116,-0.002020,-0.002807
-0.000871,-0.007013,0.000193
0.000143,-0.006006,-0.013807
0.003157,-0.003999,0.004193
0.005170,-0.002992,-0.003807
0.004184,-0.002985,-0.004807
0.004198,-0.005978,-0.002807
