0.0,-0.641423,0.001724,0.641426
15.0,-0.594076,-0.169310,0.617732
30.0,-0.518765,-0.325932,0.612657
45.0,-0.409855,-0.455712,0.612907
60.0,-0.301037,-0.538590,0.617011
75.0,-0.131157,-0.604615,0.618677
90.0,0.057339,-0.617259,0.619917
105.0,0.212327,-0.601822,0.638179
120.0,0.360437,-0.539049,0.648451
135.0,0.485556,-0.434975,0.651896
150.0,0.579248,-0.303264,0.653833
165.0,0.632895,-0.140465,0.648295
180.0,0.641978,0.032143,0.642783
195.0,0.601394,0.196968,0.632827
210.0,0.528905,0.332127,0.624539
225.0,0.437610,0.438485,0.619493
240.0,0.346611,0.517597,0.622933
255.0,0.216305,0.587277,0.625845
270.0,0.078756,0.625997,0.630932
285.0,-0.080381,0.635553,0.640616
300.0,-0.254026,0.601193,0.652657
315.0,-0.431545,0.483235,0.647879
330.0,-0.554516,0.346257,0.653745
345.0,-0.618174,0.194150,0.647945
