0.0	-0.990	0.097	0.995
15.0	-0.992	-0.163	1.006
30.0	-0.927	-0.412	1.015
45.0	-0.800	-0.633	1.020
60.0	-0.618	-0.811	1.020
75.0	-0.394	-0.935	1.014
90.0	-0.144	-0.995	1.005
105.0	0.117	-0.988	0.994
120.0	0.370	-0.913	0.985
135.0	0.597	-0.777	0.980
150.0	0.785	-0.587	0.980
165.0	0.919	-0.357	0.986
180.0	0.990	-0.102	0.995
195.0	0.993	0.160	1.006
210.0	0.928	0.411	1.015
225.0	0.799	0.633	1.020
240.0	0.616	0.813	1.020
255.0	0.390	0.936	1.014
270.0	0.137	0.995	1.005
285.0	-0.124	0.986	0.994
300.0	-0.377	0.910	0.985
315.0	-0.604	0.771	0.980
330.0	-0.790	0.581	0.980
345.0	-0.921	0.350	0.986
