0,0.383126,0.618972,-0.000000
1,57.334200,-7.502653,1.021957
2,0.135245,-0.299985,0.212730
3,0.049556,-0.062071,-0.213783
4,0.011568,0.082473,-0.069036
5,0.001729,-0.039436,0.013197
6,0.001316,-0.001006,0.036258
7,0.000249,-0.014088,0.007090
8,0.000318,0.010080,-0.014696
9,0.000169,0.001991,-0.012851
10,0.000245,-0.015608,-0.001107
11,0.000532,-0.009467,0.021023
12,0.000322,0.017952,0.000000
13,0.000532,-0.009467,-0.021023
14,0.000245,-0.015608,0.001107
15,0.000169,0.001991,0.012851
16,0.000318,0.010080,0.014696
17,0.000249,-0.014088,-0.007090
18,0.001316,-0.001006,-0.036258
19,0.001729,-0.039436,-0.013197
20,0.011568,0.082473,0.069036
21,0.049556,-0.062071,0.213783
22,0.135245,-0.299985,-0.212730
23,57.334200,-7.502653,-1.021957
