0	-0.007000	-0.006000	0.793000
1	-0.008000	-0.007000	0.798000
2	-0.004000	-0.007000	0.794000
3	-0.005000	-0.006000	0.797000
4	-0.006000	-0.005000	0.798000
5	-0.005000	-0.004000	0.797000
6	-0.005000	-0.004000	0.797000
7	-0.005000	-0.005000	0.796000
8	-0.005000	-0.006000	0.797000
9	-0.004000	-0.005000	0.795000
10	-0.010000	-0.006000	0.800000
11	-0.006000	-0.003000	0.797000
12	-0.005000	-0.002000	0.799000
13	-0.007000	-0.004000	0.797000
14	-0.005000	-0.005000	0.798000
15	-0.005000	-0.005000	0.800000
16	-0.008000	-0.006000	0.796000
17	-0.009000	-0.003000	0.800000
18	-0.007000	0.000000	0.797000
19	-0.010000	-0.002000	0.797000
20	-0.007000	-0.001000	0.797000
21	-0.010000	-0.002000	0.799000
22	-0.009000	-0.001000	0.797000
23	-0.008000	-0.003000	0.796000
24	-0.007000	-0.003000	0.799000
25	-0.007000	-0.003000	0.797000
26	-0.009000	-0.005000	0.798000
27	-0.009000	-0.006000	0.797000
28	-0.009000	-0.003000	0.798000
29	-0.010000	-0.003000	0.799000
30	-0.009000	-0.005000	0.796000
31	-0.006000	-0.001000	0.800000
32	-0.007000	-0.007000	0.796000
33	-0.008000	-0.003000	0.799000
34	-0.007000	-0.003000	0.799000
35	-0.009000	-0.005000	0.799000
36	-0.007000	-0.004000	0.797000
37	-0.007000	-0.005000	0.797000
38	-0.006000	-0.003000	0.799000
39	-0.005000	-0.005000	0.796000
40	-0.009000	-0.005000	0.800000
41	-0.010000	-0.002000	0.799000
42	-0.009000	-0.005000	0.797000
43	-0.006000	-0.004000	0.798000
44	-0.006000	-0.005000	0.797000
45	-0.008000	-0.005000	0.797000
46	-0.007000	-0.007000	0.797000
47	-0.007000	-0.004000	0.797000
48	-0.007000	-0.005000	0.794000
49	-0.006000	-0.005000	0.798000
50	-0.008000	-0.003000	0.795000
51	-0.005000	-0.006000	0.797000
52	-0.012000	-0.004000	0.797000
53	-0.004000	-0.005000	0.794000
54	-0.002000	-0.006000	0.795000
55	-0.006000	-0.005000	0.795000
56	-0.010000	-0.005000	0.798000
57	-0.011000	-0.007000	0.799000
58	-0.011000	-0.004000	0.800000
59	-0.007000	-0.007000	0.799000
60	-0.014000	-0.006000	0.803000
61	-0.009000	-0.005000	0.801000
62	-0.006000	-0.006000	0.797000
63	-0.002000	-0.007000	0.795000
64	-0.006000	-0.008000	0.797000
65	-0.006000	-0.007000	0.796000
66	-0.005000	-0.005000	0.798000
67	-0.005000	-0.005000	0.796000
68	-0.004000	-0.006000	0.797000
69	-0.003000	-0.004000	0.795000
70	-0.010000	-0.005000	0.797000
71	-0.007000	-0.007000	0.799000
72	-0.007000	-0.006000	0.798000
73	-0.007000	-0.006000	0.798000
74	-0.004000	-0.007000	0.797000
75	-0.007000	-0.006000	0.799000
76	-0.002000	-0.007000	0.799000
77	-0.005000	-0.005000	0.801000
78	-0.009000	-0.005000	0.795000
79	-0.004000	-0.005000	0.799000
80	-0.006000	-0.006000	0.797000
81	-0.002000	-0.004000	0.796000
82	-0.006000	-0.007000	0.797000
83	-0.009000	-0.007000	0.796000
84	-0.003000	-0.005000	0.795000
85	-0.006000	-0.006000	0.799000
86	-0.006000	-0.005000	0.795000
87	-0.004000	-0.007000	0.794000
88	-0.008000	-0.005000	0.796000
89	-0.007000	-0.005000	0.794000
90	-0.009000	-0.006000	0.796000
91	-0.004000	-0.003000	0.796000
92	-0.008000	-0.007000	0.794000
93	-0.006000	-0.003000	0.796000
94	-0.007000	-0.004000	0.795000
95	-0.006000	-0.007000	0.793000
