ベンダ,"GRAPHTEC Corporation"
モデル,"GL2000"
バージョン,"Ver1.10  ","Rev0001"
最大CH数,4
Logic/Pulse,Off
温度単位,C
測定間隔,1s
測定点数,       654
トリガ点,         0
開始時刻,2021-07-31,11:40:06
終了時刻,2021-07-31,11:51:00
トリガ時刻,2021-07-31,11:40:06
アンプ設定
CH,信号名,アンプ,入力,レンジ,フィルタ,スパン,,単位,線色,,,線幅
CH1,"CH1","M",DC,10V,Off,+5.000,-5.000,V,28,5,6,0
CH2,"CH2","M",DC,10V,Off,+5.000,-5.000,V,0,13,23,0
XY設定
XY,トレース,X軸,Y軸
XY1,On,CH1,CH2
XY2,Off,CH1,CH3
XY3,Off,CH1,CH4
XY4,Off,CH1,CH2
ポジション・バーニア設定
CH,ポジション,バーニア
CH1,50%,100.0%
CH2,50%,100.0%
CH3,50%,100.0%
CH4,50%,100.0%
測定値
番号,日付,時間,us,CH1,CH2,Alarm,AlarmOut
        56,2021/7/31,11:41:01,     0,- 0.007,- 0.002,LLLL,LLLL
        57,2021/7/31,11:41:02,     0,+ 0.006,+ 0.018,LLLL,LLLL
        58,2021/7/31,11:41:03,     0,- 0.012,- 0.025,LLLL,LLLL
        59,2021/7/31,11:41:04,     0,- 0.007,- 0.039,LLLL,LLLL
        60,2021/7/31,11:41:05,     0,- 0.001,+ 0.012,LLLL,LLLL
        61,2021/7/31,11:41:06,     0,+ 0.007,+ 0.014,LLLL,LLLL
        62,2021/7/31,11:41:07,     0,- 0.061,+ 0.020,LLLL,LLLL
        63,2021/7/31,11:41:08,     0,- 0.035,+ 0.007,LLLL,LLLL
        64,2021/7/31,11:41:09,     0,+ 0.012,+ 0.001,LLLL,LLLL
        65,2021/7/31,11:41:10,     0,- 0.040,+ 0.039,LLLL,LLLL
        66,2021/7/31,11:41:11,     0,- 0.002,+ 0.007,LLLL,LLLL
        67,2021/7/31,11:41:12,     0,- 0.028,+ 0.021,LLLL,LLLL
        68,2021/7/31,11:41:13,     0,- 0.019,+ 0.038,LLLL,LLLL
        69,2021/7/31,11:41:14,     0,- 0.065,+ 0.088,LLLL,LLLL
        70,2021/7/31,11:41:15,     0,- 0.024,+ 0.005,LLLL,LLLL
        71,2021/7/31,11:41:16,     0,- 0.023,- 0.014,LLLL,LLLL
        72,2021/7/31,11:41:17,     0,- 0.033,+ 0.020,LLLL,LLLL
        73,2021/7/31,11:41:18,     0,- 0.011,+ 0.005,LLLL,LLLL
        74,2021/7/31,11:41:19,     0,- 0.026,- 0.002,LLLL,LLLL
        75,2021/7/31,11:41:20,     0,- 0.039,+ 0.003,LLLL,LLLL
        76,2021/7/31,11:41:21,     0,- 0.045,+ 0.026,LLLL,LLLL
        77,2021/7/31,11:41:22,     0,- 0.024,+ 0.002,LLLL,LLLL
        78,2021/7/31,11:41:23,     0,- 0.040,- 0.032,LLLL,LLLL
        79,2021/7/31,11:41:24,     0,- 0.040,+ 0.001,LLLL,LLLL
        80,2021/7/31,11:41:25,     0,- 0.064,+ 0.021,LLLL,LLLL
        81,2021/7/31,11:41:26,     0,- 0.013,- 0.045,LLLL,LLLL
        82,2021/7/31,11:41:27,     0,- 0.048,+ 0.038,LLLL,LLLL
        83,2021/7/31,11:41:28,     0,- 0.042,+ 0.001,LLLL,LLLL
        84,2021/7/31,11:41:29,     0,- 0.038,- 0.004,LLLL,LLLL
        85,2021/7/31,11:41:30,     0,- 0.068,+ 0.067,LLLL,LLLL
        86,2021/7/31,11:41:31,     0,- 0.044,+ 0.061,LLLL,LLLL
        87,2021/7/31,11:41:32,     0,- 0.034,+ 0.024,LLLL,LLLL
        88,2021/7/31,11:41:33,     0,- 0.029,- 0.021,LLLL,LLLL
        89,2021/7/31,11:41:34,     0,- 0.031,+ 0.024,LLLL,LLLL
        90,2021/7/31,11:41:35,     0,- 0.036,- 0.008,LLLL,LLLL
        91,2021/7/31,11:41:36,     0,- 0.058,+ 0.010,LLLL,LLLL
        92,2021/7/31,11:41:37,     0,- 0.049,- 0.002,LLLL,LLLL
        93,2021/7/31,11:41:38,     0,- 0.033,- 0.003,LLLL,LLLL
        94,2021/7/31,11:41:39,     0,- 0.045,+ 0.022,LLLL,LLLL
        95,2021/7/31,11:41:40,     0,- 0.012,+ 0.019,LLLL,LLLL
        96,2021/7/31,11:41:41,     0,- 0.015,+ 0.040,LLLL,LLLL
        97,2021/7/31,11:41:42,     0,- 0.061,+ 0.019,LLLL,LLLL
        98,2021/7/31,11:41:43,     0,- 0.021,- 0.003,LLLL,LLLL
        99,2021/7/31,11:41:44,     0,- 0.028,+ 0.012,LLLL,LLLL
       100,2021/7/31,11:41:45,     0,- 0.026,+ 0.019,LLLL,LLLL
       101,2021/7/31,11:41:46,     0,- 0.069,- 0.007,LLLL,LLLL
       102,2021/7/31,11:41:47,     0,- 0.059,+ 0.021,LLLL,LLLL
       103,2021/7/31,11:41:48,     0,+ 0.014,- 0.030,LLLL,LLLL
       104,2021/7/31,11:41:49,     0,- 0.070,+ 0.006,LLLL,LLLL
       105,2021/7/31,11:41:50,     0,- 0.061,+ 0.044,LLLL,LLLL
       106,2021/7/31,11:41:51,     0,- 0.010,- 0.014,LLLL,LLLL
       107,2021/7/31,11:41:52,     0,- 0.026,+ 0.046,LLLL,LLLL
       108,2021/7/31,11:41:53,     0,- 0.059,+ 0.034,LLLL,LLLL
       109,2021/7/31,11:41:54,     0,+ 0.009,+ 0.020,LLLL,LLLL
       110,2021/7/31,11:41:55,     0,- 0.007,- 0.015,LLLL,LLLL
       111,2021/7/31,11:41:56,     0,- 0.041,+ 0.016,LLLL,LLLL
       112,2021/7/31,11:41:57,     0,- 0.015,- 0.010,LLLL,LLLL
       113,2021/7/31,11:41:58,     0,- 0.058,- 0.007,LLLL,LLLL
       114,2021/7/31,11:41:59,     0,- 0.083,- 0.010,LLLL,LLLL
       115,2021/7/31,11:42:00,     0,- 0.017,+ 0.013,LLLL,LLLL
       116,2021/7/31,11:42:01,     0,- 0.062,- 0.044,LLLL,LLLL
       117,2021/7/31,11:42:02,     0,- 0.078,- 0.043,LLLL,LLLL
       118,2021/7/31,11:42:03,     0,- 0.024,+ 0.018,LLLL,LLLL
       119,2021/7/31,11:42:04,     0,- 0.051,+ 0.003,LLLL,LLLL
       120,2021/7/31,11:42:05,     0,- 0.017,- 0.015,LLLL,LLLL
       121,2021/7/31,11:42:06,     0,- 0.069,+ 0.030,LLLL,LLLL
       122,2021/7/31,11:42:07,     0,- 0.017,- 0.018,LLLL,LLLL
       123,2021/7/31,11:42:08,     0,- 0.050,- 0.037,LLLL,LLLL
       124,2021/7/31,11:42:09,     0,- 0.048,+ 0.000,LLLL,LLLL
       125,2021/7/31,11:42:10,     0,- 0.002,- 0.046,LLLL,LLLL
       126,2021/7/31,11:42:11,     0,- 0.011,+ 0.017,LLLL,LLLL
       127,2021/7/31,11:42:12,     0,- 0.034,- 0.012,LLLL,LLLL
       128,2021/7/31,11:42:13,     0,- 0.033,+ 0.007,LLLL,LLLL
       129,2021/7/31,11:42:14,     0,- 0.012,+ 0.036,LLLL,LLLL
       130,2021/7/31,11:42:15,     0,- 0.061,+ 0.057,LLLL,LLLL
       131,2021/7/31,11:42:16,     0,- 0.012,- 0.002,LLLL,LLLL
       132,2021/7/31,11:42:17,     0,- 0.010,- 0.034,LLLL,LLLL
       133,2021/7/31,11:42:18,     0,- 0.039,+ 0.004,LLLL,LLLL
       134,2021/7/31,11:42:19,     0,- 0.029,- 0.006,LLLL,LLLL
       135,2021/7/31,11:42:20,     0,- 0.026,+ 0.001,LLLL,LLLL
       136,2021/7/31,11:42:21,     0,- 0.039,- 0.015,LLLL,LLLL
       137,2021/7/31,11:42:22,     0,- 0.021,+ 0.007,LLLL,LLLL
       138,2021/7/31,11:42:23,     0,- 0.038,- 0.022,LLLL,LLLL
       139,2021/7/31,11:42:24,     0,- 0.001,- 0.043,LLLL,LLLL
       140,2021/7/31,11:42:25,     0,- 0.052,+ 0.000,LLLL,LLLL
       141,2021/7/31,11:42:26,     0,- 0.026,+ 0.026,LLLL,LLLL
       142,2021/7/31,11:42:27,     0,- 0.007,- 0.085,LLLL,LLLL
       143,2021/7/31,11:42:28,     0,- 0.078,+ 0.004,LLLL,LLLL
       144,2021/7/31,11:42:29,     0,- 0.019,- 0.018,LLLL,LLLL
       145,2021/7/31,11:42:30,     0,- 0.047,- 0.012,LLLL,LLLL
       146,2021/7/31,11:42:31,     0,- 0.042,- 0.027,LLLL,LLLL
       147,2021/7/31,11:42:32,     0,- 0.021,+ 0.006,LLLL,LLLL
       148,2021/7/31,11:42:33,     0,+ 0.009,- 0.001,LLLL,LLLL
       149,2021/7/31,11:42:34,     0,+ 0.030,- 0.018,LLLL,LLLL
       150,2021/7/31,11:42:35,     0,- 0.041,+ 0.006,LLLL,LLLL
       151,2021/7/31,11:42:36,     0,- 0.006,+ 0.002,LLLL,LLLL
       152,2021/7/31,11:42:37,     0,- 0.061,- 0.010,LLLL,LLLL
       153,2021/7/31,11:42:38,     0,- 0.018,- 0.051,LLLL,LLLL
       154,2021/7/31,11:42:39,     0,- 0.028,- 0.022,LLLL,LLLL
       155,2021/7/31,11:42:40,     0,- 0.034,- 0.014,LLLL,LLLL
       156,2021/7/31,11:42:41,     0,- 0.055,- 0.019,LLLL,LLLL
       157,2021/7/31,11:42:42,     0,- 0.023,- 0.007,LLLL,LLLL
       158,2021/7/31,11:42:43,     0,- 0.071,- 0.008,LLLL,LLLL
       159,2021/7/31,11:42:44,     0,- 0.032,- 0.058,LLLL,LLLL
       160,2021/7/31,11:42:45,     0,- 0.022,- 0.007,LLLL,LLLL
       161,2021/7/31,11:42:46,     0,- 0.050,- 0.031,LLLL,LLLL
       162,2021/7/31,11:42:47,     0,- 0.066,- 0.031,LLLL,LLLL
       163,2021/7/31,11:42:48,     0,- 0.055,+ 0.006,LLLL,LLLL
       164,2021/7/31,11:42:49,     0,- 0.023,- 0.009,LLLL,LLLL
       165,2021/7/31,11:42:50,     0,- 0.039,+ 0.027,LLLL,LLLL
       166,2021/7/31,11:42:51,     0,+ 0.000,+ 0.009,LLLL,LLLL
       167,2021/7/31,11:42:52,     0,- 0.014,- 0.011,LLLL,LLLL
       168,2021/7/31,11:42:53,     0,- 0.012,+ 0.015,LLLL,LLLL
       169,2021/7/31,11:42:54,     0,- 0.062,+ 0.023,LLLL,LLLL
       170,2021/7/31,11:42:55,     0,- 0.017,- 0.029,LLLL,LLLL
       171,2021/7/31,11:42:56,     0,- 0.012,+ 0.001,LLLL,LLLL
       172,2021/7/31,11:42:57,     0,- 0.036,+ 0.029,LLLL,LLLL
       173,2021/7/31,11:42:58,     0,- 0.009,+ 0.032,LLLL,LLLL
       174,2021/7/31,11:42:59,     0,- 0.049,+ 0.005,LLLL,LLLL
       175,2021/7/31,11:43:00,     0,- 0.063,- 0.054,LLLL,LLLL
       176,2021/7/31,11:43:01,     0,- 0.053,- 0.028,LLLL,LLLL
       177,2021/7/31,11:43:02,     0,- 0.040,- 0.037,LLLL,LLLL
       178,2021/7/31,11:43:03,     0,- 0.046,- 0.007,LLLL,LLLL
       179,2021/7/31,11:43:04,     0,- 0.029,+ 0.001,LLLL,LLLL
       180,2021/7/31,11:43:05,     0,- 0.035,- 0.034,LLLL,LLLL
       181,2021/7/31,11:43:06,     0,- 0.018,- 0.059,LLLL,LLLL
       182,2021/7/31,11:43:07,     0,- 0.035,- 0.009,LLLL,LLLL
       183,2021/7/31,11:43:08,     0,- 0.014,+ 0.023,LLLL,LLLL
       184,2021/7/31,11:43:09,     0,- 0.059,- 0.052,LLLL,LLLL
       185,2021/7/31,11:43:10,     0,+ 0.004,- 0.012,LLLL,LLLL
       186,2021/7/31,11:43:11,     0,- 0.228,- 0.123,LLLL,LLLL
       187,2021/7/31,11:43:12,     0,+ 0.008,- 0.013,LLLL,LLLL
       188,2021/7/31,11:43:13,     0,- 0.832,- 0.760,LLLL,LLLL
       189,2021/7/31,11:43:14,     0,+ 0.283,+ 0.533,LLLL,LLLL
       190,2021/7/31,11:43:15,     0,- 0.114,+ 0.058,LLLL,LLLL
       191,2021/7/31,11:43:16,     0,- 0.021,- 0.176,LLLL,LLLL
       192,2021/7/31,11:43:17,     0,- 0.037,+ 0.017,LLLL,LLLL
       193,2021/7/31,11:43:18,     0,- 0.056,- 0.360,LLLL,LLLL
       194,2021/7/31,11:43:19,     0,+ 0.221,+ 0.238,LLLL,LLLL
       195,2021/7/31,11:43:20,     0,- 0.098,- 0.171,LLLL,LLLL
       196,2021/7/31,11:43:21,     0,+ 0.144,- 0.241,LLLL,LLLL
       197,2021/7/31,11:43:22,     0,+ 0.047,- 0.352,LLLL,LLLL
       198,2021/7/31,11:43:23,     0,- 0.065,- 0.799,LLLL,LLLL
       199,2021/7/31,11:43:24,     0,+ 0.102,+ 0.179,LLLL,LLLL
       200,2021/7/31,11:43:25,     0,+ 0.077,- 0.218,LLLL,LLLL
       201,2021/7/31,11:43:26,     0,+ 0.043,- 0.450,LLLL,LLLL
       202,2021/7/31,11:43:27,     0,+ 0.289,+ 0.023,LLLL,LLLL
       203,2021/7/31,11:43:28,     0,+ 0.200,- 0.341,LLLL,LLLL
       204,2021/7/31,11:43:29,     0,+ 0.301,+ 0.336,LLLL,LLLL
       205,2021/7/31,11:43:30,     0,+ 0.127,- 0.361,LLLL,LLLL
       206,2021/7/31,11:43:31,     0,+ 0.181,+ 0.189,LLLL,LLLL
       207,2021/7/31,11:43:32,     0,+ 0.047,- 0.536,LLLL,LLLL
       208,2021/7/31,11:43:33,     0,+ 0.174,+ 0.123,LLLL,LLLL
       209,2021/7/31,11:43:34,     0,+ 0.115,- 0.565,LLLL,LLLL
       210,2021/7/31,11:43:35,     0,+ 0.241,+ 0.198,LLLL,LLLL
       211,2021/7/31,11:43:36,     0,+ 0.303,- 0.314,LLLL,LLLL
       212,2021/7/31,11:43:37,     0,+ 0.217,+ 0.074,LLLL,LLLL
       213,2021/7/31,11:43:38,     0,+ 0.160,- 0.154,LLLL,LLLL
       214,2021/7/31,11:43:39,     0,+ 0.169,- 0.060,LLLL,LLLL
       215,2021/7/31,11:43:40,     0,+ 0.200,+ 0.130,LLLL,LLLL
       216,2021/7/31,11:43:41,     0,+ 0.035,+ 0.022,LLLL,LLLL
       217,2021/7/31,11:43:42,     0,+ 0.155,- 0.032,LLLL,LLLL
       218,2021/7/31,11:43:43,     0,+ 0.324,+ 0.039,LLLL,LLLL
       219,2021/7/31,11:43:44,     0,+ 0.012,- 0.015,LLLL,LLLL
       220,2021/7/31,11:43:45,     0,+ 0.235,+ 0.130,LLLL,LLLL
       221,2021/7/31,11:43:46,     0,+ 0.144,- 0.014,LLLL,LLLL
       222,2021/7/31,11:43:47,     0,+ 0.266,+ 0.103,LLLL,LLLL
       223,2021/7/31,11:43:48,     0,+ 0.134,- 0.411,LLLL,LLLL
       224,2021/7/31,11:43:49,     0,+ 0.289,+ 0.305,LLLL,LLLL
       225,2021/7/31,11:43:50,     0,+ 0.213,- 0.040,LLLL,LLLL
       226,2021/7/31,11:43:51,     0,+ 0.226,+ 0.034,LLLL,LLLL
       227,2021/7/31,11:43:52,     0,+ 0.247,+ 0.057,LLLL,LLLL
       228,2021/7/31,11:43:53,     0,+ 0.005,- 0.655,LLLL,LLLL
       229,2021/7/31,11:43:54,     0,+ 0.010,- 0.478,LLLL,LLLL
       230,2021/7/31,11:43:55,     0,+ 0.267,+ 0.276,LLLL,LLLL
       231,2021/7/31,11:43:56,     0,+ 0.196,+ 0.206,LLLL,LLLL
       232,2021/7/31,11:43:57,     0,+ 0.278,- 0.158,LLLL,LLLL
       233,2021/7/31,11:43:58,     0,- 0.008,- 0.049,LLLL,LLLL
       234,2021/7/31,11:43:59,     0,+ 0.125,+ 0.020,LLLL,LLLL
       235,2021/7/31,11:44:00,     0,+ 0.136,- 0.357,LLLL,LLLL
       236,2021/7/31,11:44:01,     0,+ 0.137,- 0.572,LLLL,LLLL
       237,2021/7/31,11:44:02,     0,+ 0.223,+ 0.089,LLLL,LLLL
       238,2021/7/31,11:44:03,     0,+ 0.270,+ 0.438,LLLL,LLLL
       239,2021/7/31,11:44:04,     0,+ 0.216,- 0.248,LLLL,LLLL
       240,2021/7/31,11:44:05,     0,+ 0.270,- 0.034,LLLL,LLLL
       241,2021/7/31,11:44:06,     0,+ 0.136,- 0.167,LLLL,LLLL
       242,2021/7/31,11:44:07,     0,+ 0.224,- 0.114,LLLL,LLLL
       243,2021/7/31,11:44:08,     0,+ 0.207,+ 0.113,LLLL,LLLL
       244,2021/7/31,11:44:09,     0,+ 0.153,- 0.159,LLLL,LLLL
       245,2021/7/31,11:44:10,     0,+ 0.120,- 0.229,LLLL,LLLL
       246,2021/7/31,11:44:11,     0,+ 0.152,- 0.280,LLLL,LLLL
       247,2021/7/31,11:44:12,     0,+ 0.175,+ 0.070,LLLL,LLLL
       248,2021/7/31,11:44:13,     0,+ 0.194,- 0.302,LLLL,LLLL
       249,2021/7/31,11:44:14,     0,+ 0.108,- 0.456,LLLL,LLLL
       250,2021/7/31,11:44:15,     0,+ 0.185,+ 0.038,LLLL,LLLL
       251,2021/7/31,11:44:16,     0,+ 0.235,+ 0.058,LLLL,LLLL
       252,2021/7/31,11:44:17,     0,+ 0.297,- 0.139,LLLL,LLLL
       253,2021/7/31,11:44:18,     0,+ 0.250,+ 0.088,LLLL,LLLL
       254,2021/7/31,11:44:19,     0,+ 0.275,- 0.615,LLLL,LLLL
       255,2021/7/31,11:44:20,     0,+ 0.150,+ 0.225,LLLL,LLLL
       256,2021/7/31,11:44:21,     0,+ 0.116,+ 0.076,LLLL,LLLL
       257,2021/7/31,11:44:22,     0,+ 0.278,+ 0.011,LLLL,LLLL
       258,2021/7/31,11:44:23,     0,+ 0.174,- 0.167,LLLL,LLLL
       259,2021/7/31,11:44:24,     0,+ 0.148,+ 0.132,LLLL,LLLL
       260,2021/7/31,11:44:25,     0,+ 0.076,- 0.263,LLLL,LLLL
       261,2021/7/31,11:44:26,     0,+ 0.146,+ 0.031,LLLL,LLLL
       262,2021/7/31,11:44:27,     0,+ 0.133,- 0.181,LLLL,LLLL
       263,2021/7/31,11:44:28,     0,+ 0.211,+ 0.073,LLLL,LLLL
       264,2021/7/31,11:44:29,     0,+ 0.415,- 0.281,LLLL,LLLL
       265,2021/7/31,11:44:30,     0,+ 0.089,- 0.026,LLLL,LLLL
       266,2021/7/31,11:44:31,     0,+ 0.032,- 0.226,LLLL,LLLL
       267,2021/7/31,11:44:32,     0,+ 0.219,+ 0.315,LLLL,LLLL
       268,2021/7/31,11:44:33,     0,+ 0.054,- 0.045,LLLL,LLLL
       269,2021/7/31,11:44:34,     0,+ 0.018,- 0.335,LLLL,LLLL
       270,2021/7/31,11:44:35,     0,+ 0.105,- 0.355,LLLL,LLLL
       271,2021/7/31,11:44:36,     0,+ 0.003,- 0.327,LLLL,LLLL
       272,2021/7/31,11:44:37,     0,+ 0.255,- 0.049,LLLL,LLLL
       273,2021/7/31,11:44:38,     0,+ 0.154,- 0.058,LLLL,LLLL
       274,2021/7/31,11:44:39,     0,+ 0.136,- 0.061,LLLL,LLLL
       275,2021/7/31,11:44:40,     0,+ 0.209,- 0.127,LLLL,LLLL
       276,2021/7/31,11:44:41,     0,+ 0.157,+ 0.156,LLLL,LLLL
       277,2021/7/31,11:44:42,     0,+ 0.172,- 0.035,LLLL,LLLL
       278,2021/7/31,11:44:43,     0,+ 0.180,- 0.128,LLLL,LLLL
       279,2021/7/31,11:44:44,     0,+ 0.083,+ 0.078,LLLL,LLLL
       280,2021/7/31,11:44:45,     0,+ 0.216,- 0.402,LLLL,LLLL
       281,2021/7/31,11:44:46,     0,+ 0.288,+ 0.489,LLLL,LLLL
       282,2021/7/31,11:44:47,     0,+ 0.146,+ 0.042,LLLL,LLLL
       283,2021/7/31,11:44:48,     0,+ 0.261,- 0.089,LLLL,LLLL
       284,2021/7/31,11:44:49,     0,+ 0.134,+ 0.063,LLLL,LLLL
       285,2021/7/31,11:44:50,     0,+ 0.218,+ 0.020,LLLL,LLLL
       286,2021/7/31,11:44:51,     0,+ 0.341,+ 0.012,LLLL,LLLL
       287,2021/7/31,11:44:52,     0,+ 0.223,- 0.238,LLLL,LLLL
       288,2021/7/31,11:44:53,     0,+ 0.008,+ 0.085,LLLL,LLLL
       289,2021/7/31,11:44:54,     0,+ 0.220,- 0.004,LLLL,LLLL
       290,2021/7/31,11:44:55,     0,+ 0.141,- 0.210,LLLL,LLLL
       291,2021/7/31,11:44:56,     0,+ 0.255,- 0.313,LLLL,LLLL
       292,2021/7/31,11:44:57,     0,+ 0.160,- 0.288,LLLL,LLLL
       293,2021/7/31,11:44:58,     0,+ 0.263,- 0.150,LLLL,LLLL
       294,2021/7/31,11:44:59,     0,+ 0.088,+ 0.105,LLLL,LLLL
       295,2021/7/31,11:45:00,     0,+ 0.105,+ 0.021,LLLL,LLLL
       296,2021/7/31,11:45:01,     0,+ 0.177,+ 0.284,LLLL,LLLL
       297,2021/7/31,11:45:02,     0,+ 0.199,- 0.102,LLLL,LLLL
       298,2021/7/31,11:45:03,     0,- 0.017,+ 0.096,LLLL,LLLL
       299,2021/7/31,11:45:04,     0,+ 0.393,- 0.324,LLLL,LLLL
       300,2021/7/31,11:45:05,     0,+ 0.310,+ 0.224,LLLL,LLLL
       301,2021/7/31,11:45:06,     0,+ 0.218,- 0.564,LLLL,LLLL
       302,2021/7/31,11:45:07,     0,+ 0.054,+ 0.155,LLLL,LLLL
       303,2021/7/31,11:45:08,     0,+ 0.158,+ 0.128,LLLL,LLLL
       304,2021/7/31,11:45:09,     0,+ 0.127,+ 0.096,LLLL,LLLL
       305,2021/7/31,11:45:10,     0,+ 0.192,- 0.116,LLLL,LLLL
       306,2021/7/31,11:45:11,     0,+ 0.080,- 0.026,LLLL,LLLL
       307,2021/7/31,11:45:12,     0,+ 0.105,- 0.318,LLLL,LLLL
       308,2021/7/31,11:45:13,     0,+ 0.136,+ 0.353,LLLL,LLLL
       309,2021/7/31,11:45:14,     0,+ 0.078,- 0.335,LLLL,LLLL
       310,2021/7/31,11:45:15,     0,+ 0.058,- 0.282,LLLL,LLLL
