-30.000000	-0.433013	-0.383022	-0.816035	0.250000	0.211309	0.461309	0.937400
-29.900000	-0.433448	-0.383583	-0.817031	0.249244	0.210518	0.459762	0.937508
-29.800000	-0.433883	-0.384142	-0.818024	0.248487	0.209726	0.458213	0.937616
-29.700000	-0.434316	-0.384700	-0.819016	0.247729	0.208934	0.456663	0.937725
-29.600000	-0.434747	-0.385257	-0.820004	0.246971	0.208140	0.455111	0.937834
-29.500000	-0.435178	-0.385812	-0.820990	0.246212	0.207347	0.453558	0.937945
-29.400000	-0.435607	-0.386367	-0.821974	0.245452	0.206552	0.452004	0.938056
-29.300000	-0.436035	-0.386920	-0.822955	0.244691	0.205757	0.450448	0.938168
-29.200000	-0.436461	-0.387472	-0.823933	0.243930	0.204962	0.448891	0.938280
-29.100000	-0.436886	-0.388023	-0.824909	0.243168	0.204165	0.447333	0.938393
-29.000000	-0.437310	-0.388573	-0.825883	0.242405	0.203368	0.445773	0.938507
-28.900000	-0.437732	-0.389122	-0.826854	0.241641	0.202571	0.444212	0.938622
-28.800000	-0.438153	-0.389669	-0.827822	0.240877	0.201773	0.442649	0.938738
-28.700000	-0.438573	-0.390215	-0.828788	0.240112	0.200974	0.441086	0.938854
-28.600000	-0.438991	-0.390760	-0.829752	0.239346	0.200175	0.439520	0.938971
-28.500000	-0.439409	-0.391304	-0.830713	0.238579	0.199375	0.437954	0.939088
-28.400000	-0.439824	-0.391847	-0.831671	0.237812	0.198574	0.436386	0.939207
-28.300000	-0.440239	-0.392388	-0.832627	0.237044	0.197773	0.434817	0.939326
-28.200000	-0.440652	-0.392928	-0.833580	0.236275	0.196971	0.433246	0.939446
-28.100000	-0.441063	-0.393468	-0.834531	0.235506	0.196169	0.431674	0.939566
-28.000000	-0.441474	-0.394005	-0.835479	0.234736	0.195366	0.430101	0.939688
-27.900000	-0.441883	-0.394542	-0.836425	0.233965	0.194562	0.428527	0.939809
-27.800000	-0.442290	-0.395078	-0.837368	0.233193	0.193758	0.426951	0.939932
-27.700000	-0.442697	-0.395612	-0.838309	0.232421	0.192953	0.425374	0.940056
-27.600000	-0.443102	-0.396145	-0.839247	0.231648	0.192148	0.423796	0.940180
-27.500000	-0.443505	-0.396677	-0.840182	0.230874	0.191342	0.422216	0.940304
-27.400000	-0.443908	-0.397207	-0.841115	0.230100	0.190535	0.420635	0.940430
-27.300000	-0.444309	-0.397737	-0.842045	0.229325	0.189728	0.419053	0.940556
-27.200000	-0.444708	-0.398265	-0.842973	0.228549	0.188920	0.417469	0.940683
-27.100000	-0.445106	-0.398792	-0.843898	0.227772	0.188112	0.415885	0.940811
-27.000000	-0.445503	-0.399318	-0.844821	0.226995	0.187303	0.414299	0.940939
-26.900000	-0.445899	-0.399842	-0.845741	0.226217	0.186494	0.412711	0.941068
-26.800000	-0.446293	-0.400366	-0.846659	0.225439	0.185684	0.411123	0.941197
-26.700000	-0.446686	-0.400888	-0.847574	0.224659	0.184873	0.409533	0.941328
-26.600000	-0.447077	-0.401409	-0.848486	0.223880	0.184062	0.407942	0.941459
-26.500000	-0.447467	-0.401928	-0.849396	0.223099	0.183251	0.406350	0.941591
-26.400000	-0.447856	-0.402447	-0.850303	0.222318	0.182438	0.404756	0.941723
-26.300000	-0.448243	-0.402964	-0.851207	0.221536	0.181626	0.403161	0.941856
-26.200000	-0.448629	-0.403480	-0.852109	0.220753	0.180812	0.401565	0.941990
-26.100000	-0.449014	-0.403995	-0.853009	0.219970	0.179998	0.399968	0.942124
-26.000000	-0.449397	-0.404508	-0.853906	0.219186	0.179184	0.398370	0.942259
-25.900000	-0.449779	-0.405021	-0.854800	0.218401	0.178369	0.396770	0.942395
-25.800000	-0.450159	-0.405532	-0.855691	0.217616	0.177553	0.395169	0.942532
-25.700000	-0.450539	-0.406042	-0.856580	0.216830	0.176737	0.393567	0.942669
-25.600000	-0.450916	-0.406550	-0.857467	0.216043	0.175921	0.391964	0.942807
-25.500000	-0.451293	-0.407058	-0.858350	0.215256	0.175104	0.390359	0.942945
-25.400000	-0.451668	-0.407564	-0.859232	0.214468	0.174286	0.388754	0.943084
-25.300000	-0.452041	-0.408069	-0.860110	0.213679	0.173468	0.387147	0.943224
-25.200000	-0.452414	-0.408572	-0.860986	0.212890	0.172649	0.385539	0.943365
-25.100000	-0.452784	-0.409075	-0.861859	0.212100	0.171830	0.383930	0.943506
-25.000000	-0.453154	-0.409576	-0.862730	0.211309	0.171010	0.382319	0.943648
-24.900000	-0.453522	-0.410076	-0.863598	0.210518	0.170190	0.380708	0.943790
-24.800000	-0.453889	-0.410575	-0.864463	0.209726	0.169369	0.379095	0.943933
-24.700000	-0.454254	-0.411072	-0.865326	0.208934	0.168548	0.377481	0.944077
-24.600000	-0.454618	-0.411568	-0.866186	0.208140	0.167726	0.375866	0.944221
-24.500000	-0.454981	-0.412063	-0.867044	0.207347	0.166903	0.374250	0.944366
-24.400000	-0.455342	-0.412557	-0.867899	0.206552	0.166081	0.372633	0.944512
-24.300000	-0.455702	-0.413049	-0.868751	0.205757	0.165257	0.371014	0.944658
-24.200000	-0.456060	-0.413540	-0.869600	0.204962	0.164433	0.369395	0.944805
-24.100000	-0.456417	-0.414030	-0.870447	0.204165	0.163609	0.367774	0.944953
-24.000000	-0.456773	-0.414519	-0.871292	0.203368	0.162784	0.366152	0.945101
-23.900000	-0.457127	-0.415006	-0.872133	0.202571	0.161959	0.364530	0.945250
-23.800000	-0.457480	-0.415492	-0.872972	0.201773	0.161133	0.362905	0.945400
-23.700000	-0.457831	-0.415977	-0.873808	0.200974	0.160306	0.361280	0.945550
