155	-0.025429	158	-0.032238	C1
159	-0.036905	158	-0.032238	Groove_A
160	-0.064762	160	-0.064762	Groove_B
155	-0.033238	162	-0.005810	Groove_C
156	-0.073381	162	-0.005810	Groove_D
155	-0.054048	164	0.049857	Normal
163	-0.027524	164	0.049857	R1_17.9
168	-0.049762	164	0.049857	R1_18.6
168	-0.055381	167	-0.041000	R1_19.3
