0.0000000000,-0.9113874885,0.1115439825,0.9181880059
15.0000000000,-0.9813659752,-0.1721965093,0.9963587783
30.0000000000,-0.9681719201,-0.4552562957,1.0698668896
45.0000000000,-0.8617481971,-0.7061832929,1.1141385903
60.0000000000,-0.6657013033,-0.8924767531,1.1134060265
75.0000000000,-0.3992306127,-0.9885952345,1.0661639742
90.0000000000,-0.0940047245,-0.9828689403,0.9873541624
105.0000000000,0.2131766847,-0.8802814308,0.9057260603
120.0000000000,0.4889963534,-0.6999832316,0.8538699890
135.0000000000,0.7100654890,-0.4689237053,0.8509303380
150.0000000000,0.8651173749,-0.2146209630,0.8913418144
165.0000000000,0.9531470811,0.0400625581,0.9539886618
180.0000000000,0.9794433973,0.2788830086,1.0183737531
195.0000000000,0.9517513770,0.4914941077,1.0711662530
210.0000000000,0.8778662737,0.6715419627,1.1052682037
225.0000000000,0.7647601020,0.8148745533,1.1175323491
240.0000000000,0.6186608556,0.9184284487,1.1073626640
255.0000000000,0.4454558535,0.9797384985,1.0762520350
270.0000000000,0.2510689341,0.9967691638,1.0279029018
285.0000000000,0.0417676202,0.9678105934,0.9687114528
300.0000000000,-0.1754417967,0.8913729491,0.9084743026
315.0000000000,-0.3921189911,0.7662569655,0.8607595717
330.0000000000,-0.5973282562,0.5921941455,0.8411271912
345.0000000000,-0.7765427320,0.3714703737,0.8608187109
