0	-0.070200	0.049600
1	-0.050200	0.046800
2	-0.041000	0.055800
3	-0.040200	0.051400
4	-0.029600	0.041200
5	-0.019200	0.028800
6	-0.029200	0.028200
7	-0.041000	0.030200
8	-0.037800	0.035400
9	-0.036400	0.047200
10	-0.044600	0.054000
11	-0.034600	0.063400
12	-0.031200	0.007400
13	-0.023200	0.077200
14	-0.006200	0.073000
15	0.012200	0.097400
16	0.021400	0.116600
17	0.041400	0.217800
18	0.027600	0.176000
19	0.014600	0.165800
20	0.052600	0.104400
21	0.048200	0.048200
22	0.024000	0.013000
23	0.033200	-0.017000
24	0.025200	-0.021200
25	-0.035400	0.047800
26	-0.047000	0.049600
27	-0.032200	0.015200
28	-0.013400	0.003800
29	0.026200	-0.030600
30	0.042200	-0.099000
31	0.076200	-0.061200
32	0.102000	-0.044800
33	0.083600	-0.015200
34	0.021600	0.069000
35	0.031400	0.156600
36	0.000400	0.143800
37	-0.038600	0.161600
38	-0.000800	0.150600
39	-0.027600	0.132400
40	-0.049800	0.197800
41	-0.031200	0.237200
42	0.002600	0.210200
43	-0.015000	0.246600
44	0.006200	0.246400
45	0.015600	0.143800
46	-0.050600	0.068400
47	-0.066600	0.137000
48	-0.065800	0.072800
49	-0.007800	0.046000
50	0.014400	0.050200
51	0.065400	0.075000
52	0.087200	-0.020800
53	0.066600	0.000400
54	0.038000	0.050800
55	0.017000	0.027800
56	-0.011600	0.063000
57	-0.016000	0.081000
58	0.011800	0.111600
59	0.027800	0.079600
60	0.060200	0.109800
61	0.076000	0.152200
62	-0.003400	0.242400
63	0.010200	0.197600
64	0.022000	0.178600
65	0.005800	0.191800
66	-0.017400	0.140400
67	0.077000	0.113600
68	0.077800	0.152600
69	0.051400	0.170000
70	0.037200	0.100000
71	0.077200	0.098000
72	0.041600	0.078200
73	-0.042000	0.102800
74	0.005000	0.036600
75	0.014600	0.116400
76	0.029200	0.090200
77	0.054400	0.090000
78	0.111800	0.144800
79	0.071000	0.194000
80	0.108000	0.167800
81	0.132400	0.244600
82	0.117800	0.242000
83	0.084600	0.172200
84	0.063800	0.252800
85	0.020200	0.170800
86	-0.019600	0.162000
87	-0.026600	0.132000
88	-0.056600	0.130800
89	-0.019600	0.056400
90	-0.040400	0.114400
91	-0.028800	0.059200
92	-0.049200	0.095200
93	-0.043400	0.083800
94	-0.086200	0.095200
95	-0.074400	0.101600
96	-0.054800	0.078200
97	-0.037000	0.063000
98	-0.013800	0.094200
99	0.039800	0.130600
100	0.024800	0.167200
101	-0.041400	0.283000
102	-0.039800	0.288000
103	-0.012400	0.273800
104	-0.053200	0.254000
105	-0.089600	0.225000
106	-0.044200	0.203400
107	-0.067600	0.179000
108	-0.120000	0.184400
109	-0.127400	0.155400
110	-0.074200	0.182000
111	-0.120200	0.139000
112	-0.144400	0.196200
113	-0.105800	0.147800
114	-0.105000	0.206000
115	-0.133000	0.231000
116	-0.126400	0.232000
117	-0.136800	0.229600
118	-0.147800	0.261600
119	-0.099800	0.224000
120	-0.049200	0.226400
121	-0.039800	0.263000
122	0.013400	0.233600
123	-0.043800	0.273800
124	-0.067600	0.243000
125	-0.133600	0.262000
126	-0.125200	0.216600
127	-0.181800	0.204400
128	-0.101000	0.225400
129	-0.171600	0.274600
130	-0.191200	0.272400
131	-0.203600	0.287400
132	-0.180800	0.349000
133	-0.255600	0.254000
134	-0.236000	0.224600
135	-0.172000	0.117400
136	-0.133400	0.160600
137	-0.158000	0.117400
138	-0.115000	0.160400
139	-0.078000	0.194600
140	-0.135400	0.330000
141	-0.143800	0.308800
142	-0.106200	0.347200
143	-0.122200	0.370000
144	-0.066000	0.385400
145	-0.067200	0.342200
146	-0.118800	0.274400
147	-0.168800	0.283400
148	-0.156200	0.221200
149	-0.272000	0.178200
150	-0.238000	0.145400
151	-0.255200	0.212000
152	-0.192000	0.146000
153	-0.193400	0.187000
154	-0.157800	0.216800
155	-0.175000	0.174800
156	-0.135000	0.155600
157	-0.153000	0.158000
158	-0.116800	0.162800
159	-0.083000	0.149600
160	-0.044400	0.188000
161	-0.065400	0.169200
162	-0.101600	0.251400
163	-0.121800	0.185400
164	-0.130800	0.157400
165	-0.177200	0.161000
166	-0.165600	0.218200
167	-0.124200	0.185400
168	-0.142600	0.203400
169	-0.201200	0.207800
170	-0.188200	0.186400
171	-0.187200	0.131400
172	-0.212800	0.095800
173	-0.239400	0.107800
174	-0.198000	0.063200
175	-0.177400	0.082400
176	-0.169000	0.075400
177	-0.153600	0.106800
178	-0.163200	0.088200
179	-0.178000	0.161400
180	-0.213200	0.150200
181	-0.183600	0.150400
182	-0.190800	0.149800
183	-0.168200	0.175200
184	-0.251400	0.409200
185	-0.184400	0.447200
186	-0.094400	0.222400
187	0.029800	0.092800
188	0.271000	-0.064200
189	0.488200	-0.386600
190	0.508800	-0.422000
191	0.585000	-0.205200
192	0.632400	-0.084200
193	0.641600	-0.614800
194	0.645400	-0.605600
195	0.879600	-0.339000
196	0.958000	-0.708400
197	0.902800	-0.668000
198	0.832000	-0.356200
199	1.003200	-0.278000
200	0.824400	-0.996800
201	0.493600	-0.977200
202	0.738600	-1.144200
203	0.751600	-1.382800
204	0.762200	-1.241400
205	0.909800	-0.527800
206	1.132800	-1.061600
207	0.821200	-1.162000
208	0.667200	-0.842200
209	0.502600	-1.319000
210	0.504400	-1.863800
211	0.632400	-0.768000
212	0.843600	-0.585400
213	1.149400	0.050200
214	1.215600	0.473400
215	1.179800	1.040600
216	1.164400	1.184200
217	1.093000	1.002000
218	0.851600	1.167200
219	0.878400	0.846200
220	0.943200	0.470400
221	0.831000	0.191200
222	0.968000	0.802600
223	1.061800	0.207000
224	1.060600	-0.089000
225	1.087600	-0.070400
226	1.142000	-0.419800
227	1.172400	-0.527800
228	1.217600	-0.959400
229	1.082600	-0.896200
230	0.960400	-0.913000
231	0.782000	-0.645600
232	0.561000	-0.651400
233	0.529200	-0.156600
234	0.648800	0.312200
235	0.619800	1.068000
236	0.798800	0.620600
237	0.909400	0.846000
238	0.907600	0.626200
239	0.866600	0.305400
240	0.838200	-0.267000
241	0.837000	0.125200
242	0.908800	-0.473200
243	0.917400	-0.220800
244	1.009600	0.069600
245	1.078200	0.492400
246	1.083400	0.505400
247	0.852200	0.580400
248	0.976400	0.347600
249	1.153600	0.415400
250	1.086600	-0.331000
251	1.037200	-0.326800
252	1.100800	-0.135200
253	1.061600	0.166200
254	0.904400	-0.172600
255	1.077600	0.150400
256	1.140200	0.184600
257	1.165800	-0.063400
258	1.201400	-0.505800
259	1.107600	0.110200
260	0.972200	-0.434600
261	0.863400	-0.807800
262	0.735600	-1.064800
263	0.638200	-0.663400
264	0.618600	-1.349000
265	0.726600	-0.424400
266	0.965000	-0.114200
267	1.166200	0.143800
268	1.060800	0.145000
269	1.099600	0.807200
270	1.061200	0.467600
271	0.928600	0.220000
272	0.869400	0.152800
273	0.921600	0.413400
274	0.920600	-0.497800
275	0.854800	-0.418600
276	0.863000	-0.272400
277	0.993200	-0.279400
278	0.988600	-0.638400
279	1.071000	0.294600
280	1.073000	-0.040400
281	1.128000	-0.043400
282	1.207600	0.573400
283	1.180200	0.441600
284	1.142800	-0.047200
285	1.055600	-0.020800
286	0.955400	0.091200
287	0.648800	-0.729200
288	0.766800	-0.950000
289	0.769800	-0.874600
290	0.831200	-0.959600
291	0.803400	-1.210800
292	0.785200	-1.141200
293	0.631000	-0.585000
294	0.481000	-0.748800
295	0.610200	-0.543400
296	0.768800	-0.299800
297	0.737200	0.213800
298	0.683000	-0.639600
299	0.697400	-0.583000
300	0.617800	-0.813800
301	0.496600	-0.664600
302	0.662600	-1.085200
303	0.855800	-0.181200
304	0.831800	-0.206800
305	0.980800	0.012400
306	0.824000	-0.522000
307	0.830600	-0.307200
308	0.802400	-0.476000
309	0.865200	-0.065600
310	0.779400	0.023000
311	1.116800	0.789000
312	1.005400	0.459400
313	0.937600	0.017000
314	0.725000	-0.295000
315	0.778800	-0.477800
316	0.467200	-1.139800
317	0.539200	-0.650200
318	0.628400	-0.655400
319	0.916400	0.108600
320	0.738200	-0.034600
321	0.744800	-0.203400
322	0.772800	-0.725800
323	0.551800	-0.666400
324	0.455400	-1.327600
325	0.489600	-1.292200
326	0.602200	-0.858800
327	0.609200	-0.601800
328	0.779000	0.155800
329	0.815400	0.023400
330	0.893000	-0.281200
331	0.812200	-0.278600
332	0.732800	-0.255600
333	0.682000	-1.259400
334	0.796800	-1.075000
335	0.884600	-0.404800
336	0.996400	-0.673000
337	1.002000	-0.787200
338	1.132200	-0.403800
339	0.958000	-0.315000
340	0.931600	-0.354200
341	0.837200	-0.244800
342	0.872800	-0.451200
343	0.806400	-0.678200
344	0.747400	-1.004600
345	0.461800	-0.862000
346	0.352800	-0.405200
347	0.510800	0.714800
348	0.461800	1.349400
349	0.527800	1.135200
350	0.653600	0.619800
351	0.602000	0.205200
352	0.534000	-0.388000
353	0.529200	-0.749400
354	0.621200	-0.549000
355	0.547400	-0.024800
356	0.682200	-0.082800
357	0.678800	-0.385000
358	0.715800	-0.098800
359	0.657800	-0.262800
360	0.624000	-0.607200
361	0.588400	-0.490400
362	0.483600	-0.256800
363	0.453000	-0.329600
364	0.503200	-0.068800
365	0.782800	0.045400
366	0.777400	-0.062400
367	0.809400	-0.422000
368	0.722600	-0.476200
369	0.516800	-0.600400
370	0.308000	-0.663000
371	0.530600	-0.654800
372	0.646200	-0.317400
373	0.836200	-0.263600
374	1.078600	-0.296000
375	1.231000	-0.283600
376	1.166000	0.126400
377	1.064200	0.124800
378	1.081400	0.315800
379	1.062200	0.347600
380	1.068200	-0.002000
381	1.019200	0.326400
382	1.124800	0.019600
383	1.145800	0.152600
384	1.102800	0.362400
385	0.916600	0.395000
386	0.942800	-0.202800
387	0.917600	0.366000
388	0.951800	0.009200
389	0.970800	-0.391200
390	1.215400	-0.013000
391	1.300800	0.203000
392	1.272600	-0.351600
393	0.990400	-0.381200
394	0.904000	-0.056200
395	0.929800	-0.401800
396	0.971200	-0.434600
397	0.924600	0.188200
398	1.012200	-0.052800
399	1.228200	0.431200
400	0.918200	0.073800
401	0.676400	0.030000
402	0.804600	-0.787800
403	0.841000	-0.745800
404	0.652600	-1.240800
405	0.763600	-0.743200
406	0.755200	-0.927000
407	0.651400	-1.263200
408	0.616000	-1.116800
409	0.697400	-0.843800
410	0.619400	-0.879200
411	0.747000	-1.091000
412	0.688800	-0.368400
413	0.731000	-0.062600
414	0.763000	-0.807800
415	0.775600	-0.648400
416	0.696200	-0.836400
417	0.644000	-0.813800
418	0.542200	-1.471600
419	0.552200	-1.062800
420	0.762000	-0.923200
421	0.796600	-0.222800
422	0.725400	-0.367800
423	0.680200	-0.194600
424	0.697800	-0.132800
425	0.589000	-0.015800
426	0.595600	-0.663600
427	0.749000	-0.055800
428	0.761200	-0.798200
429	0.693600	-0.618400
430	0.664000	-1.699000
431	0.626000	-1.108000
432	0.469000	-1.770000
433	0.539800	-1.077000
434	0.528600	-1.027800
435	0.442000	-0.470800
436	0.304000	-1.079600
437	0.390200	-0.824600
438	0.341200	-0.824000
439	0.227600	-1.351000
440	0.196400	-1.024800
441	0.593000	-0.508400
442	0.660400	-0.428400
443	0.792000	-0.661400
444	0.985800	0.061400
445	1.027600	-0.278400
446	0.778800	-0.248000
447	0.755200	-0.766200
448	0.862200	-0.204600
449	0.803400	-0.531000
450	0.896600	-0.560800
451	0.944400	-0.677200
452	0.870000	-0.837000
453	0.746400	-1.205400
454	0.768800	-1.214800
455	0.673000	-1.227400
456	0.743200	-1.371600
457	0.846000	-1.508600
458	0.773200	-1.182800
459	0.597800	-0.988800
460	0.745200	-0.869200
461	0.768200	-0.382400
462	0.671200	0.242000
463	0.921200	0.361000
464	1.009200	0.542200
465	1.046400	0.718400
466	0.842600	0.436200
467	0.790600	0.522600
468	0.689400	0.896600
469	0.802000	0.656200
470	0.679200	0.568400
471	0.675000	0.127400
472	0.938800	-0.057200
473	0.885200	-0.307000
474	0.799200	-1.023800
475	0.867800	-0.533800
476	0.981000	-0.734000
477	0.786600	-0.004400
478	1.002000	-0.225200
479	1.146400	0.621800
480	1.077400	0.042600
481	0.998600	0.781600
482	0.998200	-0.264400
483	0.624400	-0.549800
484	0.516200	-0.794600
485	0.583400	-0.707400
486	0.694200	-1.280400
487	0.724200	-0.858400
488	0.950000	-0.517600
489	0.932200	-0.088400
490	0.663000	-0.603000
491	0.619400	-0.210000
492	0.608600	0.053200
493	0.535800	-0.164400
494	0.594400	-0.535000
495	0.678600	-0.262400
496	0.739800	-0.305000
497	0.820200	-0.514400
498	0.584400	-0.800000
499	0.527000	-1.109400
500	0.649800	-0.619600
501	0.722600	-0.307400
502	0.741400	-0.828800
503	1.036800	-0.512400
504	0.929800	-0.158200
505	1.001000	-0.266000
506	0.797000	0.061400
507	0.670600	0.112400
508	0.697800	0.056200
509	0.701000	-0.172400
510	0.475400	-0.625400
511	0.510200	-1.852800
512	0.429800	-1.616200
513	0.169000	-2.129600
514	0.304400	-2.308000
515	0.444800	-2.140800
516	0.335200	-1.654000
517	0.436000	-1.360000
518	0.593200	-0.100800
519	0.532200	-0.426200
520	0.599800	-0.042800
521	0.674400	0.162200
522	0.607000	-0.301400
523	0.763800	-0.452400
524	0.846600	0.275600
525	0.763400	0.034800
526	0.886200	0.227000
527	0.926000	0.194400
528	0.976400	-0.663000
529	0.917400	-1.096600
530	1.068800	-0.795400
531	0.884400	-1.468400
532	1.052200	-0.646600
533	0.900200	-0.333400
534	0.703400	-0.326800
535	0.612000	-0.674000
536	0.710000	-0.349800
537	0.624600	-0.875600
538	0.445000	-0.829800
539	0.626400	-0.218400
540	0.606200	-0.164000
541	0.636800	-0.236600
542	0.645600	-0.384400
543	0.749200	-0.290600
544	0.631400	-0.578400
545	0.554000	-0.620200
546	0.569800	-0.236400
547	0.471800	0.171400
548	0.547200	-0.045200
549	0.789800	-0.188200
550	0.900600	-0.149400
551	0.825000	-0.871600
552	1.003400	-1.468200
553	0.843000	-1.208200
554	0.583400	-1.107200
555	0.447600	-1.239600
556	0.641400	-0.718600
557	0.508200	-0.951400
558	0.616400	-0.918200
559	0.757600	-1.635200
560	1.062400	-1.421400
561	0.949800	-1.035200
562	0.988000	-0.620000
563	0.916800	-0.417800
564	0.813600	0.192800
565	0.345400	-0.059800
566	0.161600	-0.370200
567	-0.069600	-0.123000
568	-0.179600	-0.390800
569	-0.338400	-0.432600
570	-0.281800	-0.177400
571	-0.326600	-0.213800
572	-0.292200	-0.190800
573	-0.362800	-0.276400
574	-0.377800	-0.078000
575	-0.400600	-0.079800
576	-0.361200	-0.104200
