13.466455	0.000000
0.428636	0.007812
0.593385	0.015625
0.434078	0.023438
0.514890	0.031250
0.353716	0.039062
0.249739	0.046875
0.560079	0.054688
0.168854	0.062500
0.411999	0.070312
0.240454	0.078125
0.098508	0.085938
0.118450	0.093750
0.137136	0.101562
0.405711	0.109375
0.140453	0.117188
0.417951	0.125000
0.583793	0.132812
0.195218	0.140625
0.019555	0.148438
0.073071	0.156250
0.114151	0.164062
0.011963	0.171875
0.048224	0.179688
0.038122	0.187500
0.096685	0.195312
0.074248	0.203125
0.124961	0.210938
0.174912	0.218750
0.165553	0.226562
0.168893	0.234375
0.133775	0.242188
0.053252	0.250000
0.054596	0.257812
0.007691	0.265625
0.014500	0.273438
0.044186	0.281250
0.073849	0.289062
0.027889	0.296875
0.090631	0.304688
0.392836	0.312500
0.185780	0.320312
0.049309	0.328125
0.051934	0.335938
0.072510	0.343750
0.035365	0.351562
0.048384	0.359375
0.031156	0.367188
0.014559	0.375000
0.031733	0.382812
0.055928	0.390625
0.053001	0.398438
0.178610	0.406250
0.094414	0.414062
0.051931	0.421875
0.101416	0.429688
0.016827	0.437500
0.013618	0.445312
0.007544	0.453125
0.007520	0.460938
0.045390	0.468750
0.067148	0.476562
0.048482	0.484375
0.056006	0.492188
0.030271	0.500000
0.056006	0.507812
0.048482	0.515625
0.067148	0.523438
0.045390	0.531250
0.007520	0.539062
0.007544	0.546875
0.013618	0.554688
0.016827	0.562500
0.101416	0.570312
0.051931	0.578125
0.094414	0.585938
0.178610	0.593750
0.053001	0.601562
0.055928	0.609375
0.031733	0.617188
0.014559	0.625000
0.031156	0.632812
0.048384	0.640625
0.035365	0.648438
0.072510	0.656250
0.051934	0.664062
0.049309	0.671875
0.185780	0.679688
0.392836	0.687500
0.090631	0.695312
0.027889	0.703125
0.073849	0.710938
0.044186	0.718750
0.014500	0.726562
0.007691	0.734375
0.054596	0.742188
0.053252	0.750000
0.133775	0.757812
0.168893	0.765625
0.165553	0.773438
0.174912	0.781250
0.124961	0.789062
0.074248	0.796875
0.096685	0.804688
0.038122	0.812500
0.048224	0.820312
0.011963	0.828125
0.114151	0.835938
0.073071	0.843750
0.019555	0.851562
0.195218	0.859375
0.583793	0.867188
0.417951	0.875000
0.140453	0.882812
0.405711	0.890625
0.137136	0.898438
0.118450	0.906250
0.098508	0.914062
0.240454	0.921875
0.411999	0.929688
0.168854	0.937500
0.560079	0.945312
0.249739	0.953125
0.353716	0.960938
0.514890	0.968750
0.434078	0.976562
0.593385	0.984375
0.428636	0.992188
