-0.06,-0.041
-0.073,-0.059
-0.061,-0.11
-0.067,-0.048
-0.075,-0.034
-0.081,-0.066
-0.082,-0.067
-0.09,-0.029
-0.074,-0.087
-0.086,-0.101
-0.096,-0.056
-0.078,-0.039
-0.059,-0.082
-0.047,-0.126
-0.324,-0.047
0.112,-0.114
-0.102,-0.119
0.136,-0.139
-0.022,-0.066
0.022,-0.04
-0.12,-0.032
-0.2,0.055
0.092,-0.264
-0.107,-0.171
-0.232,0.026
-0.203,-0.206
-0.109,-0.222
-0.04,-0.113
-0.195,-0.273
-0.116,-0.085
-0.097,0.015
0.094,-0.047
0.053,-0.299
-0.177,-0.111
-0.002,-0.083
-0.11,-0.094
-0.161,-0.089
0.036,-0.125
0.103,0.161
0.035,0.012
-0.059,-0.023
0.003,-0.17
-0.201,-0.115
-0.187,-0.164
-0.082,-0.112
-0.056,-0.249
-0.051,-0.058
-0.013,-0.146
-0.087,-0.168
-0.102,-0.131
-0.108,-0.187
0.013,-0.218
-0.166,-0.089
-0.091,-0.053
-0.017,-0.362
-0.082,-0.054
-0.058,-0.225
-0.018,0.1
-0.129,-0.433
-0.119,-0.036
-0.101,-0.087
-0.058,-0.308
-0.104,-0.095
-0.126,0.02
-0.2,-0.001
-0.181,-0.289
-0.184,-0.313
-0.072,-0.167
-0.118,0.083
-0.005,-0.118
-0.171,-0.063
0.072,-0.14
-0.197,-0.166
0.004,-0.187
-0.17,-0.292
-0.054,-0.002
0.067,-0.295
-0.271,-0.184
-0.102,-0.231
-0.008,-0.077
-0.021,0.182
-0.174,0.123
-0.26,-0.084
-0.008,-0.212
-0.131,-0.181
-0.069,-0.098
-0.049,0.03
-0.186,-0.143
0.032,0.017
-0.118,-0.285
0.009,0.036
-0.056,-0.206
-0.143,-0.063
0.072,-0.39
-0.213,-0.169
0.174,-0.209
-0.039,-0.133
-0.056,-0.178
-0.072,0.042
-0.022,-0.162
0.062,-0.068
-0.044,-0.149
0.046,-0.012
-0.204,0.153
-0.229,-0.066
-0.003,-0.112
-0.13,-0.219
-0.031,-0.114
-0.022,0.068
-0.124,-0.009
0.253,-0.112
-0.09,-0.234
-0.008,-0.379
-0.144,-0.152
0.009,-0.04
0.101,-0.292
-0.027,-0.05
-0.069,-0.111
-0.043,-0.09
-0.033,-0.075
-0.082,0.098
-0.119,-0.069
0.009,-0.114
-0.263,-0.179
0.157,0.007
-0.175,-0.003
-0.279,-0.249
0.038,-0.145
-0.183,-0.245
-0.144,-0.116
0.002,-0.093
0.041,-0.103
0.011,-0.413
-0.101,0.021
-0.142,-0.328
-0.214,-0.087
-0.139,0.026
-0.13,0.102
-0.039,-0.196
-0.117,0.069
-0.052,-0.069
-0.092,0.17
-0.394,0.078
-0.244,-0.173
-0.053,-0.182
-0.208,-0.238
-0.096,-0.033
-0.122,-0.207
-0.26,-0.187
-0.116,-0.055
-0.159,-0.268
-0.082,-0.391
-0.1,-0.101
-0.281,-0.189
-0.002,-0.43
-0.219,-0.047
-0.072,-0.19
-0.062,-0.122
-0.087,-0.014
-0.215,0.052
-0.164,-0.046
-0.036,-0.167
-0.028,-0.129
0.019,-0.025
-0.271,-0.09
-0.4,-0.105
0.017,-0.015
-0.103,-0.265
-0.105,-0.05
-0.036,-0.011
-0.133,-0.17
-0.089,0.091
-0.137,-0.076
-0.009,-0.162
-0.079,-0.046
0.015,-0.098
0.01,-0.3
-0.235,-0.807
0.076,-0.042
0.267,-0.814
1.186,1.12
0.948,0.711
-0.002,-0.701
0.649,0.211
0.485,0.743
0.08,-0.748
-0.799,-1.239
-0.327,-1.852
0.774,0.103
0.865,-1.919
1.318,-0.617
1.568,-1.096
0.929,-0.019
0.496,-0.687
0.107,-1.088
0.731,-1.38
1.168,-0.217
1.372,1.819
1.568,1.083
0.949,0.926
0.737,-1.635
