0,-0.000001,0.000000,0.000000
1,0.024233,-0.004491,0.000607
2,0.005416,0.046854,0.002225
3,0.015828,-0.012831,0.000415
4,0.003551,-0.019076,0.000377
5,0.004334,-0.017844,0.000337
6,-0.000516,-0.016925,0.000287
7,-0.003735,-0.017679,0.000326
8,-0.003845,-0.014981,0.000239
9,-0.006336,-0.012895,0.000206
10,-0.006250,-0.010511,0.000150
11,-0.005967,-0.004721,0.000058
12,-0.007151,0.000000,0.000051
13,-0.005967,0.004721,0.000058
14,-0.006250,0.010511,0.000150
15,-0.006336,0.012895,0.000206
16,-0.003846,0.014981,0.000239
17,-0.003735,0.017679,0.000326
18,-0.000516,0.016925,0.000287
19,0.004334,0.017844,0.000337
20,0.003551,0.019076,0.000377
21,0.015828,0.012831,0.000415
22,0.005416,-0.046854,0.002225
23,0.024233,0.004491,0.000607
