-0.022918,-1.000000,-0.000000,1.000000
15.031248,-0.965926,-0.258819,1.000000
30.083285,-0.866026,-0.500001,1.000001
45.129646,-0.707109,-0.707109,1.000003
60.167172,-0.500002,-0.866029,1.000004
75.193305,-0.258821,-0.965931,1.000006
90.206265,-0.000000,-1.000006,1.000006
105.205169,0.258821,-0.965932,1.000006
120.190090,0.500003,-0.866030,1.000006
135.162057,0.707110,-0.707110,1.000004
150.122980,0.866027,-0.500001,1.000002
165.075523,0.965927,-0.258819,1.000001
180.022918,1.000000,-0.000000,1.000000
194.968752,0.965926,0.258819,1.000000
209.916715,0.866026,0.500001,1.000001
224.870354,0.707109,0.707109,1.000003
239.832828,0.500002,0.866029,1.000004
254.806695,0.258821,0.965931,1.000006
269.793735,0.000000,1.000006,1.000006
284.794831,-0.258821,0.965932,1.000006
299.809910,-0.500003,0.866030,1.000006
314.837943,-0.707110,0.707110,1.000004
329.877020,-0.866027,0.500001,1.000002
344.924477,-0.965927,0.258819,1.000001
