ベンダ,"GRAPHTEC Corporation"
モデル,"GL2000"
バージョン,"Ver1.10  ","Rev0001"
最大CH数,4
Logic/Pulse,Off
温度単位,C
測定間隔,1s
測定点数,       734
トリガ点,         0
開始時刻,2021-08-06,18:30:01
終了時刻,2021-08-06,18:42:14
トリガ時刻,2021-08-06,18:30:01
アンプ設定
CH,信号名,アンプ,入力,レンジ,フィルタ,スパン,,単位,線色,,,線幅
CH1,"CH1","M",DC,10V,Off,+5.000,-5.000,V,28,5,6,0
CH2,"CH2","M",DC,10V,Off,+5.000,-5.000,V,0,13,23,0
XY設定
XY,トレース,X軸,Y軸
XY1,On,CH1,CH2
XY2,Off,CH1,CH3
XY3,Off,CH1,CH4
XY4,Off,CH1,CH2
ポジション・バーニア設定
CH,ポジション,バーニア
CH1,50%,100.0%
CH2,50%,100.0%
CH3,50%,100.0%
CH4,50%,100.0%
測定値
番号,日付,時間,us,CH1,CH2,Alarm,AlarmOut
       127,2021/8/6,18:32:07,     0,- 0.125,- 0.088,LLLL,LLLL
       128,2021/8/6,18:32:08,     0,- 0.108,+ 0.027,LLLL,LLLL
       129,2021/8/6,18:32:09,     0,+ 0.110,- 0.166,LLLL,LLLL
       130,2021/8/6,18:32:10,     0,+ 0.034,- 0.013,LLLL,LLLL
       131,2021/8/6,18:32:11,     0,- 0.156,- 0.069,LLLL,LLLL
       132,2021/8/6,18:32:12,     0,+ 0.061,+ 0.017,LLLL,LLLL
       133,2021/8/6,18:32:13,     0,+ 0.110,- 0.088,LLLL,LLLL
       134,2021/8/6,18:32:14,     0,- 0.173,+ 0.228,LLLL,LLLL
       135,2021/8/6,18:32:15,     0,- 0.048,- 0.223,LLLL,LLLL
       136,2021/8/6,18:32:16,     0,+ 0.092,- 0.197,LLLL,LLLL
       137,2021/8/6,18:32:17,     0,- 0.132,- 0.009,LLLL,LLLL
       138,2021/8/6,18:32:18,     0,+ 0.135,- 0.065,LLLL,LLLL
       139,2021/8/6,18:32:19,     0,- 0.169,+ 0.018,LLLL,LLLL
       140,2021/8/6,18:32:20,     0,- 0.407,- 0.257,LLLL,LLLL
       141,2021/8/6,18:32:21,     0,- 0.019,+ 0.117,LLLL,LLLL
       142,2021/8/6,18:32:22,     0,- 0.065,- 0.088,LLLL,LLLL
       143,2021/8/6,18:32:23,     0,- 0.109,- 0.343,LLLL,LLLL
       144,2021/8/6,18:32:24,     0,- 0.050,- 0.104,LLLL,LLLL
       145,2021/8/6,18:32:25,     0,- 0.062,- 0.075,LLLL,LLLL
       146,2021/8/6,18:32:26,     0,- 0.059,- 0.141,LLLL,LLLL
       147,2021/8/6,18:32:27,     0,+ 0.139,- 0.141,LLLL,LLLL
       148,2021/8/6,18:32:28,     0,- 0.120,- 0.369,LLLL,LLLL
       149,2021/8/6,18:32:29,     0,- 0.091,- 0.174,LLLL,LLLL
       150,2021/8/6,18:32:30,     0,- 0.159,+ 0.006,LLLL,LLLL
       151,2021/8/6,18:32:31,     0,+ 0.045,- 0.194,LLLL,LLLL
       152,2021/8/6,18:32:32,     0,+ 0.056,+ 0.043,LLLL,LLLL
       153,2021/8/6,18:32:33,     0,- 0.141,+ 0.030,LLLL,LLLL
       154,2021/8/6,18:32:34,     0,+ 0.000,- 0.093,LLLL,LLLL
       155,2021/8/6,18:32:35,     0,- 0.203,+ 0.056,LLLL,LLLL
       156,2021/8/6,18:32:36,     0,- 0.076,+ 0.229,LLLL,LLLL
       157,2021/8/6,18:32:37,     0,- 0.017,- 0.160,LLLL,LLLL
       158,2021/8/6,18:32:38,     0,+ 0.014,- 0.204,LLLL,LLLL
       159,2021/8/6,18:32:39,     0,+ 0.012,+ 0.026,LLLL,LLLL
       160,2021/8/6,18:32:40,     0,- 0.085,+ 0.153,LLLL,LLLL
       161,2021/8/6,18:32:41,     0,- 0.002,- 0.125,LLLL,LLLL
       162,2021/8/6,18:32:42,     0,+ 0.041,- 0.173,LLLL,LLLL
       163,2021/8/6,18:32:43,     0,- 0.092,+ 0.090,LLLL,LLLL
       164,2021/8/6,18:32:44,     0,- 0.353,- 0.194,LLLL,LLLL
       165,2021/8/6,18:32:45,     0,- 0.042,+ 0.015,LLLL,LLLL
       166,2021/8/6,18:32:46,     0,- 0.052,- 0.086,LLLL,LLLL
       167,2021/8/6,18:32:47,     0,- 0.234,- 0.024,LLLL,LLLL
       168,2021/8/6,18:32:48,     0,- 0.026,- 0.217,LLLL,LLLL
       169,2021/8/6,18:32:49,     0,- 0.032,- 0.015,LLLL,LLLL
       170,2021/8/6,18:32:50,     0,- 0.098,- 0.106,LLLL,LLLL
       171,2021/8/6,18:32:51,     0,- 0.097,- 0.122,LLLL,LLLL
       172,2021/8/6,18:32:52,     0,- 0.111,+ 0.198,LLLL,LLLL
       173,2021/8/6,18:32:53,     0,- 0.274,+ 0.214,LLLL,LLLL
       174,2021/8/6,18:32:54,     0,- 0.073,+ 0.008,LLLL,LLLL
       175,2021/8/6,18:32:55,     0,- 0.043,+ 0.018,LLLL,LLLL
       176,2021/8/6,18:32:56,     0,+ 0.020,- 0.044,LLLL,LLLL
       177,2021/8/6,18:32:57,     0,+ 0.152,- 0.293,LLLL,LLLL
       178,2021/8/6,18:32:58,     0,- 0.176,+ 0.194,LLLL,LLLL
       179,2021/8/6,18:32:59,     0,- 0.126,- 0.127,LLLL,LLLL
       180,2021/8/6,18:33:00,     0,+ 0.018,- 0.152,LLLL,LLLL
       181,2021/8/6,18:33:01,     0,+ 0.021,+ 0.004,LLLL,LLLL
       182,2021/8/6,18:33:02,     0,- 0.142,- 0.203,LLLL,LLLL
       183,2021/8/6,18:33:03,     0,- 0.040,+ 0.026,LLLL,LLLL
       184,2021/8/6,18:33:04,     0,- 0.094,- 0.338,LLLL,LLLL
       185,2021/8/6,18:33:05,     0,- 0.107,+ 0.100,LLLL,LLLL
       186,2021/8/6,18:33:06,     0,- 0.026,- 0.038,LLLL,LLLL
       187,2021/8/6,18:33:07,     0,- 0.093,- 0.198,LLLL,LLLL
       188,2021/8/6,18:33:08,     0,- 0.153,- 0.092,LLLL,LLLL
       189,2021/8/6,18:33:09,     0,- 0.524,- 0.776,LLLL,LLLL
       190,2021/8/6,18:33:10,     0,+ 0.210,+ 0.069,LLLL,LLLL
       191,2021/8/6,18:33:11,     0,- 0.172,- 1.349,LLLL,LLLL
       192,2021/8/6,18:33:12,     0,+ 0.013,- 2.393,LLLL,LLLL
       193,2021/8/6,18:33:13,     0,+ 1.005,+ 1.006,LLLL,LLLL
       194,2021/8/6,18:33:14,     0,+ 1.179,- 0.061,LLLL,LLLL
       195,2021/8/6,18:33:15,     0,+ 0.477,- 0.002,LLLL,LLLL
       196,2021/8/6,18:33:16,     0,+ 0.425,+ 0.344,LLLL,LLLL
       197,2021/8/6,18:33:17,     0,+ 1.045,- 1.747,LLLL,LLLL
       198,2021/8/6,18:33:18,     0,+ 0.221,- 1.881,LLLL,LLLL
       199,2021/8/6,18:33:19,     0,+ 0.341,- 1.325,LLLL,LLLL
       200,2021/8/6,18:33:20,     0,+ 0.507,- 1.244,LLLL,LLLL
       201,2021/8/6,18:33:21,     0,+ 1.254,+ 1.697,LLLL,LLLL
       202,2021/8/6,18:33:22,     0,+ 1.138,- 0.012,LLLL,LLLL
       203,2021/8/6,18:33:23,     0,+ 0.579,+ 0.411,LLLL,LLLL
       204,2021/8/6,18:33:24,     0,+ 0.940,- 0.509,LLLL,LLLL
       205,2021/8/6,18:33:25,     0,+ 0.719,- 1.166,LLLL,LLLL
       206,2021/8/6,18:33:26,     0,+ 0.583,- 0.331,LLLL,LLLL
       207,2021/8/6,18:33:27,     0,+ 1.589,- 1.024,LLLL,LLLL
       208,2021/8/6,18:33:28,     0,+ 1.408,- 3.328,LLLL,LLLL
       209,2021/8/6,18:33:29,     0,+ 2.308,+ 1.060,LLLL,LLLL
       210,2021/8/6,18:33:30,     0,+ 1.090,+ 0.612,LLLL,LLLL
       211,2021/8/6,18:33:31,     0,+ 1.553,- 0.693,LLLL,LLLL
       212,2021/8/6,18:33:32,     0,+ 1.284,+ 0.866,LLLL,LLLL
       213,2021/8/6,18:33:33,     0,+ 0.742,- 1.326,LLLL,LLLL
       214,2021/8/6,18:33:34,     0,+ 0.854,- 2.863,LLLL,LLLL
       215,2021/8/6,18:33:35,     0,+ 1.237,- 0.152,LLLL,LLLL
       216,2021/8/6,18:33:36,     0,+ 1.146,- 1.351,LLLL,LLLL
       217,2021/8/6,18:33:37,     0,+ 0.741,+ 1.944,LLLL,LLLL
       218,2021/8/6,18:33:38,     0,+ 0.865,- 1.381,LLLL,LLLL
       219,2021/8/6,18:33:39,     0,+ 1.618,+ 0.631,LLLL,LLLL
       220,2021/8/6,18:33:40,     0,+ 1.617,- 0.394,LLLL,LLLL
       221,2021/8/6,18:33:41,     0,+ 2.591,+ 0.863,LLLL,LLLL
       222,2021/8/6,18:33:42,     0,+ 1.134,- 2.395,LLLL,LLLL
       223,2021/8/6,18:33:43,     0,+ 1.338,- 1.064,LLLL,LLLL
       224,2021/8/6,18:33:44,     0,+ 1.938,+ 0.113,LLLL,LLLL
       225,2021/8/6,18:33:45,     0,+ 1.404,- 0.219,LLLL,LLLL
       226,2021/8/6,18:33:46,     0,+ 0.922,+ 2.920,LLLL,LLLL
       227,2021/8/6,18:33:47,     0,+ 0.114,- 1.433,LLLL,LLLL
       228,2021/8/6,18:33:48,     0,+ 0.834,+ 1.075,LLLL,LLLL
       229,2021/8/6,18:33:49,     0,+ 0.443,- 1.651,LLLL,LLLL
       230,2021/8/6,18:33:50,     0,+ 1.410,+ 1.144,LLLL,LLLL
       231,2021/8/6,18:33:51,     0,+ 1.318,- 2.386,LLLL,LLLL
       232,2021/8/6,18:33:52,     0,+ 1.471,- 0.387,LLLL,LLLL
       233,2021/8/6,18:33:53,     0,+ 1.965,- 1.141,LLLL,LLLL
       234,2021/8/6,18:33:54,     0,+ 1.076,- 1.674,LLLL,LLLL
       235,2021/8/6,18:33:55,     0,+ 1.133,+ 0.708,LLLL,LLLL
       236,2021/8/6,18:33:56,     0,+ 1.106,+ 0.499,LLLL,LLLL
       237,2021/8/6,18:33:57,     0,+ 0.833,- 0.545,LLLL,LLLL
       238,2021/8/6,18:33:58,     0,+ 1.326,- 0.214,LLLL,LLLL
       239,2021/8/6,18:33:59,     0,+ 1.065,- 2.165,LLLL,LLLL
       240,2021/8/6,18:34:00,     0,+ 0.842,- 0.746,LLLL,LLLL
       241,2021/8/6,18:34:01,     0,+ 1.169,- 0.623,LLLL,LLLL
       242,2021/8/6,18:34:02,     0,+ 1.072,+ 3.034,LLLL,LLLL
       243,2021/8/6,18:34:03,     0,+ 1.192,- 0.849,LLLL,LLLL
       244,2021/8/6,18:34:04,     0,+ 0.769,- 1.232,LLLL,LLLL
       245,2021/8/6,18:34:05,     0,+ 1.270,+ 0.055,LLLL,LLLL
       246,2021/8/6,18:34:06,     0,+ 1.398,+ 0.039,LLLL,LLLL
       247,2021/8/6,18:34:07,     0,+ 1.655,+ 1.311,LLLL,LLLL
       248,2021/8/6,18:34:08,     0,+ 1.682,- 0.423,LLLL,LLLL
       249,2021/8/6,18:34:09,     0,+ 1.099,- 0.620,LLLL,LLLL
       250,2021/8/6,18:34:10,     0,+ 1.642,+ 0.829,LLLL,LLLL
       251,2021/8/6,18:34:11,     0,+ 1.607,- 1.604,LLLL,LLLL
       252,2021/8/6,18:34:12,     0,+ 1.412,+ 2.124,LLLL,LLLL
       253,2021/8/6,18:34:13,     0,+ 0.756,- 1.445,LLLL,LLLL
       254,2021/8/6,18:34:14,     0,+ 0.931,+ 3.406,LLLL,LLLL
       255,2021/8/6,18:34:15,     0,+ 0.540,- 1.177,LLLL,LLLL
       256,2021/8/6,18:34:16,     0,+ 1.250,+ 2.192,LLLL,LLLL
       257,2021/8/6,18:34:17,     0,+ 1.425,- 1.373,LLLL,LLLL
       258,2021/8/6,18:34:18,     0,+ 1.170,- 0.900,LLLL,LLLL
       259,2021/8/6,18:34:19,     0,+ 1.257,- 0.216,LLLL,LLLL
       260,2021/8/6,18:34:20,     0,+ 1.624,- 0.672,LLLL,LLLL
       261,2021/8/6,18:34:21,     0,+ 1.081,- 0.222,LLLL,LLLL
       262,2021/8/6,18:34:22,     0,+ 1.127,- 2.217,LLLL,LLLL
       263,2021/8/6,18:34:23,     0,+ 1.731,- 2.099,LLLL,LLLL
       264,2021/8/6,18:34:24,     0,+ 1.013,- 0.823,LLLL,LLLL
       265,2021/8/6,18:34:25,     0,+ 1.919,+ 1.300,LLLL,LLLL
       266,2021/8/6,18:34:26,     0,+ 1.163,+ 1.600,LLLL,LLLL
       267,2021/8/6,18:34:27,     0,+ 0.991,- 1.612,LLLL,LLLL
       268,2021/8/6,18:34:28,     0,+ 1.790,- 0.090,LLLL,LLLL
       269,2021/8/6,18:34:29,     0,+ 0.809,+ 0.294,LLLL,LLLL
       270,2021/8/6,18:34:30,     0,+ 0.818,- 2.301,LLLL,LLLL
       271,2021/8/6,18:34:31,     0,+ 1.953,+ 0.884,LLLL,LLLL
       272,2021/8/6,18:34:32,     0,+ 1.220,- 2.213,LLLL,LLLL
       273,2021/8/6,18:34:33,     0,+ 1.472,+ 0.213,LLLL,LLLL
       274,2021/8/6,18:34:34,     0,+ 1.717,+ 2.822,LLLL,LLLL
       275,2021/8/6,18:34:35,     0,+ 0.099,+ 0.996,LLLL,LLLL
       276,2021/8/6,18:34:36,     0,+ 0.174,- 1.870,LLLL,LLLL
       277,2021/8/6,18:34:37,     0,+ 0.365,- 1.443,LLLL,LLLL
       278,2021/8/6,18:34:38,     0,+ 2.123,+ 0.113,LLLL,LLLL
       279,2021/8/6,18:34:39,     0,+ 0.932,+ 0.367,LLLL,LLLL
       280,2021/8/6,18:34:40,     0,+ 0.540,- 1.503,LLLL,LLLL
       281,2021/8/6,18:34:41,     0,+ 1.077,- 0.046,LLLL,LLLL
       282,2021/8/6,18:34:42,     0,+ 0.618,+ 0.188,LLLL,LLLL
       283,2021/8/6,18:34:43,     0,+ 0.768,- 1.332,LLLL,LLLL
       284,2021/8/6,18:34:44,     0,+ 1.557,- 1.071,LLLL,LLLL
       285,2021/8/6,18:34:45,     0,+ 0.680,- 0.098,LLLL,LLLL
       286,2021/8/6,18:34:46,     0,+ 0.600,- 0.704,LLLL,LLLL
       287,2021/8/6,18:34:47,     0,+ 2.269,- 0.636,LLLL,LLLL
       288,2021/8/6,18:34:48,     0,+ 1.158,+ 1.266,LLLL,LLLL
       289,2021/8/6,18:34:49,     0,+ 1.887,- 0.715,LLLL,LLLL
       290,2021/8/6,18:34:50,     0,+ 1.004,- 0.835,LLLL,LLLL
       291,2021/8/6,18:34:51,     0,+ 0.822,- 2.088,LLLL,LLLL
       292,2021/8/6,18:34:52,     0,+ 1.062,- 0.594,LLLL,LLLL
       293,2021/8/6,18:34:53,     0,+ 1.399,+ 0.389,LLLL,LLLL
       294,2021/8/6,18:34:54,     0,+ 1.486,+ 0.745,LLLL,LLLL
       295,2021/8/6,18:34:55,     0,+ 1.802,+ 0.784,LLLL,LLLL
       296,2021/8/6,18:34:56,     0,+ 1.067,- 2.007,LLLL,LLLL
       297,2021/8/6,18:34:57,     0,+ 1.594,- 2.477,LLLL,LLLL
       298,2021/8/6,18:34:58,     0,+ 1.617,+ 0.840,LLLL,LLLL
       299,2021/8/6,18:34:59,     0,- 0.027,- 1.443,LLLL,LLLL
       300,2021/8/6,18:35:00,     0,+ 0.563,- 0.426,LLLL,LLLL
       301,2021/8/6,18:35:01,     0,+ 1.287,+ 0.862,LLLL,LLLL
       302,2021/8/6,18:35:02,     0,+ 1.488,- 1.684,LLLL,LLLL
       303,2021/8/6,18:35:03,     0,+ 1.460,- 1.050,LLLL,LLLL
       304,2021/8/6,18:35:04,     0,+ 0.537,- 2.422,LLLL,LLLL
       305,2021/8/6,18:35:05,     0,+ 1.278,+ 0.337,LLLL,LLLL
       306,2021/8/6,18:35:06,     0,+ 1.418,+ 0.943,LLLL,LLLL
       307,2021/8/6,18:35:07,     0,+ 0.896,- 2.430,LLLL,LLLL
       308,2021/8/6,18:35:08,     0,+ 0.548,- 0.078,LLLL,LLLL
       309,2021/8/6,18:35:09,     0,+ 1.014,- 0.849,LLLL,LLLL
       310,2021/8/6,18:35:10,     0,+ 1.373,- 2.132,LLLL,LLLL
