0	-0.032723	0.002723	-0.072511	0.015311
1	-0.033030	0.001630	-0.072632	0.005832
2	-0.033337	0.000537	-0.072753	0.012153
3	-0.033644	-0.005156	-0.072874	0.017874
4	-0.033951	-0.001849	-0.072995	0.020795
5	-0.034258	-0.004742	-0.073116	0.016516
6	-0.034565	-0.005635	-0.073237	0.017437
7	-0.034872	-0.004528	-0.073358	0.015958
8	-0.035179	-0.001221	-0.073479	0.005679
9	-0.035487	-0.011713	-0.073599	0.015599
10	-0.035794	-0.013806	-0.073720	0.031120
11	-0.036101	-0.039099	-0.073841	0.038641
12	-0.036408	-0.054792	-0.073962	0.068362
13	-0.036715	-0.015885	-0.074083	0.098483
14	-0.037022	-0.023578	-0.074204	0.074004
15	-0.037329	-0.005471	-0.074325	0.098125
16	-0.037636	0.025836	-0.074446	0.095646
17	-0.037943	0.042743	-0.074567	0.047567
18	-0.038250	-0.006750	-0.074688	-0.017512
19	-0.038557	-0.005043	-0.074809	0.022609
20	-0.038864	-0.027136	-0.074930	-0.031270
21	-0.039171	-0.055429	-0.075051	-0.007549
22	-0.039478	-0.096722	-0.075172	0.054172
23	-0.039785	-0.094215	-0.075293	0.105093
24	-0.040092	-0.118308	-0.075413	0.056613
25	-0.040399	-0.113001	-0.075534	0.042534
26	-0.040707	-0.090493	-0.075655	0.023055
27	-0.041014	-0.088786	-0.075776	0.010176
28	-0.041321	-0.095279	-0.075897	-0.037903
29	-0.041628	-0.086172	-0.076018	-0.007782
30	-0.041935	-0.067465	-0.076139	0.037339
31	-0.042242	-0.098358	-0.076260	0.035860
32	-0.042549	-0.075051	-0.076381	0.063781
33	-0.042856	-0.090144	-0.076502	0.085302
34	-0.043163	-0.068437	-0.076623	0.102423
35	-0.043470	-0.100930	-0.076744	0.089144
36	-0.043777	-0.068423	-0.076865	0.081665
37	-0.044084	-0.060316	-0.076986	0.024386
38	-0.044391	-0.067609	-0.077107	0.016907
39	-0.044698	-0.037102	-0.077227	-0.015373
40	-0.045005	-0.000795	-0.077348	0.007548
41	-0.045312	0.004512	-0.077469	-0.014731
42	-0.045619	0.004819	-0.077590	-0.008410
43	-0.045927	0.043927	-0.077711	-0.001489
44	-0.046234	-0.016966	-0.077832	0.067232
45	-0.046541	-0.060259	-0.077953	0.056753
46	-0.046848	-0.059752	-0.078074	0.071274
47	-0.047155	-0.038645	-0.078195	0.039595
48	-0.047462	-0.029138	-0.078316	0.049116
49	-0.047769	-0.030431	-0.078437	0.038237
50	-0.048076	-0.040724	-0.078558	-0.024442
51	-0.048383	-0.077817	-0.078679	-0.051721
52	-0.048690	-0.099910	-0.078800	-0.039800
53	-0.048997	-0.112803	-0.078920	-0.057680
54	-0.049304	-0.058696	-0.079041	-0.094159
55	-0.049611	-0.044589	-0.079162	-0.099638
56	-0.049918	0.011518	-0.079283	-0.083517
57	-0.050225	-0.015975	-0.079404	-0.113196
58	-0.050532	-0.015868	-0.079525	-0.107675
59	-0.050839	-0.045761	-0.079646	-0.132754
60	-0.051147	-0.054853	-0.079767	-0.071233
61	-0.051454	-0.051346	-0.079888	-0.082312
62	-0.051761	0.002761	-0.080009	-0.019991
63	-0.052068	0.032068	-0.080130	-0.011670
64	-0.052375	0.040175	-0.080251	-0.009149
65	-0.052682	0.067882	-0.080372	-0.007628
66	-0.052989	0.014389	-0.080493	0.075893
67	-0.053296	-0.008904	-0.080614	0.076214
68	-0.053603	-0.048997	-0.080734	0.058134
69	-0.053910	-0.036290	-0.080855	0.093255
70	-0.054217	-0.042383	-0.080976	0.089576
71	-0.054524	-0.038676	-0.081097	0.058697
72	-0.054831	-0.071369	-0.081218	0.018218
73	-0.055138	-0.052862	-0.081339	0.049539
