0	0.001991	0.002351	0.002890	-0.005991	-0.007351	0.775110	0.0
1	0.003983	0.001349	-0.002110	-0.005983	-0.007349	0.775110	0.2
2	-0.001025	0.001347	0.000889	-0.005975	-0.007347	0.775111	0.4
3	-0.000033	0.000346	0.000889	-0.005967	-0.007346	0.775111	0.6
4	-0.000041	0.001344	-0.001111	-0.005959	-0.007344	0.775111	0.8
5	-0.001049	0.001343	0.000889	-0.005951	-0.007343	0.775111	1.0
6	-0.001057	-0.000659	0.002889	-0.005943	-0.007341	0.775111	1.2
7	-0.001065	0.001339	0.002889	-0.005935	-0.007339	0.775111	1.4
8	-0.001073	0.003338	-0.001111	-0.005927	-0.007338	0.775111	1.6
9	-0.001081	0.002336	-0.000111	-0.005919	-0.007336	0.775111	1.8
10	-0.001089	0.002334	-0.000111	-0.005911	-0.007334	0.775111	2.0
11	-0.001097	0.003333	-0.001111	-0.005903	-0.007333	0.775111	2.2
12	-0.001106	0.000331	-0.001111	-0.005894	-0.007331	0.775111	2.4
13	-0.001114	0.000330	-0.001112	-0.005886	-0.007330	0.775112	2.6
14	0.000878	0.001328	-0.002112	-0.005878	-0.007328	0.775112	2.8
15	0.000870	0.004326	-0.007112	-0.005870	-0.007326	0.775112	3.0
16	0.001862	0.003325	-0.002112	-0.005862	-0.007325	0.775112	3.2
17	0.001854	0.003323	-0.001112	-0.005854	-0.007323	0.775112	3.4
18	0.002846	0.001321	0.000888	-0.005846	-0.007321	0.775112	3.6
19	0.005838	0.000320	-0.000112	-0.005838	-0.007320	0.775112	3.8
20	0.002830	0.000318	0.002888	-0.005830	-0.007318	0.775112	4.0
21	0.003822	0.001317	0.000888	-0.005822	-0.007317	0.775112	4.2
22	0.001814	0.000315	0.002888	-0.005814	-0.007315	0.775112	4.4
23	0.004806	-0.002687	-0.002112	-0.005806	-0.007313	0.775112	4.6
24	0.004798	0.002312	0.002887	-0.005798	-0.007312	0.775113	4.8
25	0.002790	0.001310	-0.003113	-0.005790	-0.007310	0.775113	5.0
26	0.004782	0.002308	0.006887	-0.005782	-0.007308	0.775113	5.2
27	0.002774	0.001307	-0.001113	-0.005774	-0.007307	0.775113	5.4
28	0.001765	0.001305	0.000887	-0.005765	-0.007305	0.775113	5.6
29	0.003757	-0.003697	0.001887	-0.005757	-0.007303	0.775113	5.8
30	0.004749	-0.000698	-0.003113	-0.005749	-0.007302	0.775113	6.0
31	0.003741	0.000300	-0.000113	-0.005741	-0.007300	0.775113	6.2
32	0.003733	0.000299	-0.004113	-0.005733	-0.007299	0.775113	6.4
33	0.003725	0.002297	-0.002113	-0.005725	-0.007297	0.775113	6.6
34	0.003717	0.000295	-0.005113	-0.005717	-0.007295	0.775113	6.8
35	0.003709	0.000294	0.002886	-0.005709	-0.007294	0.775114	7.0
36	0.006701	-0.001708	-0.002114	-0.005701	-0.007292	0.775114	7.2
37	0.003693	-0.001710	0.001886	-0.005693	-0.007290	0.775114	7.4
38	0.004685	-0.001711	0.000886	-0.005685	-0.007289	0.775114	7.6
39	0.001677	0.000287	0.004886	-0.005677	-0.007287	0.775114	7.8
40	0.006669	0.003286	0.000886	-0.005669	-0.007286	0.775114	8.0
41	0.003661	0.000284	0.001886	-0.005661	-0.007284	0.775114	8.2
42	0.002653	0.002282	0.004886	-0.005653	-0.007282	0.775114	8.4
43	0.004645	0.000281	0.000886	-0.005645	-0.007281	0.775114	8.6
44	0.004637	-0.001721	0.000886	-0.005637	-0.007279	0.775114	8.8
45	0.004628	0.000277	-0.004114	-0.005628	-0.007277	0.775114	9.0
46	0.002620	0.000276	0.000885	-0.005620	-0.007276	0.775115	9.2
47	0.001612	-0.000726	-0.005115	-0.005612	-0.007274	0.775115	9.4
48	0.002604	0.000273	-0.003115	-0.005604	-0.007273	0.775115	9.6
49	0.003596	0.002271	-0.004115	-0.005596	-0.007271	0.775115	9.8
50	0.003588	-0.001731	0.001885	-0.005588	-0.007269	0.775115	10.0
51	0.003580	-0.000732	-0.005115	-0.005580	-0.007268	0.775115	10.2
52	0.002572	0.001266	0.001885	-0.005572	-0.007266	0.775115	10.4
53	0.003564	0.003264	-0.003115	-0.005564	-0.007264	0.775115	10.6
54	0.007556	0.000263	0.003885	-0.005556	-0.007263	0.775115	10.8
55	0.002548	0.002261	0.000885	-0.005548	-0.007261	0.775115	11.0
56	0.003540	-0.001740	0.003885	-0.005540	-0.007260	0.775115	11.2
57	0.004532	-0.000742	0.001884	-0.005532	-0.007258	0.775116	11.4
58	0.005524	0.000256	0.002884	-0.005524	-0.007256	0.775116	11.6
59	0.003516	-0.001745	0.000884	-0.005516	-0.007255	0.775116	11.8
60	0.004508	0.002253	0.002884	-0.005508	-0.007253	0.775116	12.0
61	0.003499	0.001251	0.001884	-0.005499	-0.007251	0.775116	12.2
62	0.002491	0.003250	-0.003116	-0.005491	-0.007250	0.775116	12.4
63	0.002483	-0.002752	0.001884	-0.005483	-0.007248	0.775116	12.6
64	0.001475	0.000247	-0.004116	-0.005475	-0.007247	0.775116	12.8
65	0.003467	-0.001755	0.000884	-0.005467	-0.007245	0.775116	13.0
66	0.004459	-0.001757	-0.001116	-0.005459	-0.007243	0.775116	13.2
67	0.002451	0.000242	0.000884	-0.005451	-0.007242	0.775116	13.4
68	0.004443	0.002240	-0.005117	-0.005443	-0.007240	0.775117	13.6
69	0.001435	0.000238	0.000883	-0.005435	-0.007238	0.775117	13.8
70	0.004427	0.004237	-0.002117	-0.005427	-0.007237	0.775117	14.0
71	0.003419	0.003235	0.002883	-0.005419	-0.007235	0.775117	14.2
72	0.000411	0.000234	0.000883	-0.005411	-0.007234	0.775117	14.4
73	0.000403	-0.001768	-0.001117	-0.005403	-0.007232	0.775117	14.6
74	0.002395	-0.001770	0.003883	-0.005395	-0.007230	0.775117	14.8
75	0.004387	0.000229	0.003883	-0.005387	-0.007229	0.775117	15.0
76	0.003379	0.001227	0.003883	-0.005379	-0.007227	0.775117	15.2
77	0.001370	0.002225	-0.001117	-0.005370	-0.007225	0.775117	15.4
78	0.002362	0.004224	0.002883	-0.005362	-0.007224	0.775117	15.6
79	0.003354	0.006222	0.000882	-0.005354	-0.007222	0.775118	15.8
80	0.003346	0.001221	0.002882	-0.005346	-0.007221	0.775118	16.0
81	0.003338	-0.001781	-0.001118	-0.005338	-0.007219	0.775118	16.2
82	0.002330	-0.001783	-0.002118	-0.005330	-0.007217	0.775118	16.4
83	0.001322	-0.003784	-0.003118	-0.005322	-0.007216	0.775118	16.6
84	0.003314	-0.001786	-0.003118	-0.005314	-0.007214	0.775118	16.8
