0	-0.064571	-0.135286
1	-0.064048	-0.135333
2	-0.069810	-0.130571
3	-0.069381	-0.120714
4	-0.074714	-0.137143
5	-0.078667	-0.135190
6	-0.087286	-0.140476
7	-0.087667	-0.143476
8	-0.087667	-0.145524
9	-0.086762	-0.132048
10	-0.081571	-0.141905
11	-0.078524	-0.140857
12	-0.085905	-0.143952
13	-0.083286	-0.143667
14	-0.082190	-0.140619
15	-0.091286	-0.122810
16	-0.076952	-0.123571
17	-0.083238	-0.131952
18	-0.084143	-0.131476
19	-0.087095	-0.154048
20	-0.098571	-0.150667
21	-0.092190	-0.158571
22	-0.090143	-0.162143
23	-0.084571	-0.174333
24	-0.086810	-0.182857
25	-0.075333	-0.158857
26	-0.084000	-0.172190
27	-0.072952	-0.169048
28	-0.070619	-0.165476
29	-0.074429	-0.171952
30	-0.077095	-0.184762
31	-0.076810	-0.165952
32	-0.074476	-0.175476
33	-0.063714	-0.165143
34	-0.071190	-0.164810
35	-0.065905	-0.159905
36	-0.057667	-0.163857
37	-0.072286	-0.147762
38	-0.080714	-0.142714
39	-0.085000	-0.149810
40	-0.075143	-0.146333
41	-0.070762	-0.155286
42	-0.073429	-0.134095
43	-0.081143	-0.138048
44	-0.083524	-0.127381
45	-0.084286	-0.130524
46	-0.086524	-0.129429
47	-0.072524	-0.111333
48	-0.073238	-0.103286
49	-0.074714	-0.110381
50	-0.072667	-0.104857
51	-0.075857	-0.120524
52	-0.080000	-0.130143
53	-0.084667	-0.114429
54	-0.090619	-0.113476
55	-0.080810	-0.112095
56	-0.089190	-0.119095
57	-0.087667	-0.123286
58	-0.082619	-0.129048
59	-0.087524	-0.127381
60	-0.089286	-0.128048
61	-0.091857	-0.130381
62	-0.100714	-0.137476
63	-0.100333	-0.147667
64	-0.092000	-0.131333
65	-0.090048	-0.139619
66	-0.090000	-0.139810
67	-0.091524	-0.147762
68	-0.092619	-0.153905
69	-0.099286	-0.168190
70	-0.098238	-0.158524
71	-0.096619	-0.148333
72	-0.091952	-0.139571
73	-0.092143	-0.137190
74	-0.084952	-0.144667
75	-0.087905	-0.152143
76	-0.096286	-0.145762
77	-0.100667	-0.158857
78	-0.103524	-0.151524
79	-0.099952	-0.156714
80	-0.090048	-0.165048
81	-0.093810	-0.161810
82	-0.097810	-0.162476
83	-0.093571	-0.160048
84	-0.089286	-0.164333
85	-0.100333	-0.164381
86	-0.099714	-0.149714
87	-0.098571	-0.165333
88	-0.099333	-0.158190
89	-0.093381	-0.156333
90	-0.087333	-0.156857
91	-0.096952	-0.163143
92	-0.096238	-0.166095
93	-0.099762	-0.163667
94	-0.095667	-0.160476
95	-0.109571	-0.155571
96	-0.097714	-0.152857
97	-0.092429	-0.158429
98	-0.098524	-0.129905
99	-0.093143	-0.141905
100	-0.095714	-0.154952
101	-0.099143	-0.148810
102	-0.094095	-0.153524
103	-0.096905	-0.137619
104	-0.088333	-0.138381
105	-0.095476	-0.138762
106	-0.090000	-0.159762
107	-0.092429	-0.169571
108	-0.092048	-0.146524
109	-0.091857	-0.155905
110	-0.104762	-0.165905
111	-0.111000	-0.157952
112	-0.099905	-0.155714
113	-0.102000	-0.161524
114	-0.104952	-0.158333
115	-0.113810	-0.156429
116	-0.103048	-0.158714
117	-0.115714	-0.162238
118	-0.121190	-0.160571
119	-0.108333	-0.185143
120	-0.124762	-0.170286
121	-0.131619	-0.169810
122	-0.125619	-0.184667
123	-0.127762	-0.181000
124	-0.128905	-0.188524
125	-0.130000	-0.179143
126	-0.133476	-0.191952
127	-0.133857	-0.187238
128	-0.137857	-0.198524
129	-0.137238	-0.206238
130	-0.142048	-0.198571
131	-0.136857	-0.193143
132	-0.129000	-0.197095
133	-0.130714	-0.202333
134	-0.133143	-0.199286
135	-0.123810	-0.191905
136	-0.131095	-0.197000
137	-0.142762	-0.190857
138	-0.138571	-0.198810
139	-0.136000	-0.200857
140	-0.134857	-0.191857
141	-0.114476	-0.206381
142	-0.115571	-0.180429
143	-0.118381	-0.174762
144	-0.120190	-0.171571
145	-0.109667	-0.171810
146	-0.112810	-0.174333
147	-0.104048	-0.160000
148	-0.107476	-0.162286
149	-0.101952	-0.155238
150	-0.105238	-0.151524
151	-0.102619	-0.154952
152	-0.102619	-0.146286
153	-0.113952	-0.148095
154	-0.116286	-0.136810
155	-0.106714	-0.133238
156	-0.114095	-0.130476
157	-0.109429	-0.131000
158	-0.102381	-0.153286
159	-0.090333	-0.113238
160	-0.024048	-0.074381
161	-0.021905	-0.109095
162	-0.028190	-0.104238
163	-0.018810	-0.123905
164	0.045667	-0.118286
165	0.075857	-0.108524
166	0.044667	-0.174905
167	0.090429	-0.245048
168	0.130952	-0.256952
169	0.150381	-0.328190
170	0.221571	-0.383667
171	0.281143	-0.396333
172	0.346810	-0.469952
173	0.403000	-0.480952
174	0.407286	-0.484476
175	0.438476	-0.601714
176	0.466810	-0.709667
177	0.552905	-0.643762
178	0.568857	-0.721857
179	0.670190	-0.665048
180	0.766571	-0.718762
181	0.732190	-0.725048
182	0.748714	-0.687143
183	0.770095	-0.772190
184	0.819048	-0.748000
185	0.850286	-0.814143
186	0.908381	-0.773905
187	0.945429	-0.728810
188	0.974905	-0.638714
189	0.976714	-0.716619
190	1.044429	-0.649524
191	1.037667	-0.550190
192	1.021810	-0.447810
193	1.043524	-0.424857
194	1.017810	-0.395952
