0,-0.648448,0.083904,0.653854
15,-0.661672,-0.080072,0.666500
30,-0.595588,-0.245700,0.644277
45,-0.561038,-0.345690,0.658987
60,-0.365236,-0.524765,0.639356
75,-0.264310,-0.586592,0.643390
90,-0.083315,-0.637960,0.643377
105,0.116059,-0.640717,0.651144
120,0.275546,-0.595835,0.656464
135,0.394557,-0.520751,0.653343
150,0.526989,-0.406606,0.665617
165,0.607189,-0.258606,0.659967
180,0.638847,-0.148212,0.655814
195,0.638672,0.095094,0.645713
210,0.583433,0.261427,0.639326
225,0.542512,0.357330,0.649618
240,0.392782,0.506878,0.641251
255,0.255031,0.579844,0.633451
270,0.076525,0.631484,0.636104
285,-0.117383,0.633723,0.644503
300,-0.281571,0.585094,0.649321
315,-0.423098,0.480705,0.640383
330,-0.512464,0.385624,0.641347
345,-0.609017,0.219969,0.647525
