0.0,-0.639324,-0.025044,0.639814
15.0,-0.614829,-0.176192,0.639576
30.0,-0.555554,-0.316588,0.639428
45.0,-0.464667,-0.439229,0.639404
60.0,-0.346363,-0.537594,0.639511
75.0,-0.206050,-0.605637,0.639728
90.0,-0.050611,-0.638005,0.640009
105.0,0.111383,-0.630527,0.640289
120.0,0.269703,-0.580941,0.640494
135.0,0.412868,-0.489755,0.640563
150.0,0.529036,-0.360999,0.640468
165.0,0.607323,-0.202602,0.640225
180.0,0.639370,-0.026165,0.639905
195.0,0.620787,0.154012,0.639606
210.0,0.552119,0.322533,0.639424
225.0,0.439049,0.464856,0.639418
240.0,0.291717,0.569187,0.639588
255.0,0.123307,0.627883,0.639876
270.0,-0.051766,0.638095,0.640192
285.0,-0.219674,0.601587,0.640440
300.0,-0.368600,0.523878,0.640558
315.0,-0.489582,0.413010,0.640521
330.0,-0.576720,0.278287,0.640351
345.0,-0.626911,0.129237,0.640094
