0	0.001000	-0.011000	0.795000
1	0.002000	-0.008000	0.794000
2	0.001000	-0.009000	0.791000
3	0.002000	-0.009000	0.794000
4	0.002000	-0.010000	0.793000
5	0.000000	-0.007000	0.794000
6	0.002000	-0.007000	0.795000
7	0.005000	-0.009000	0.792000
8	0.000000	-0.008000	0.795000
9	0.003000	-0.010000	0.794000
10	0.002000	-0.009000	0.791000
11	-0.001000	-0.009000	0.794000
12	0.005000	-0.010000	0.793000
13	0.003000	-0.010000	0.792000
14	-0.001000	-0.009000	0.795000
15	0.005000	-0.007000	0.795000
16	0.003000	-0.008000	0.792000
17	0.004000	-0.008000	0.792000
18	0.005000	-0.015000	0.793000
19	0.002000	-0.010000	0.790000
20	0.002000	-0.008000	0.795000
21	0.004000	-0.009000	0.793000
22	0.001000	-0.013000	0.791000
23	0.002000	-0.011000	0.793000
24	0.003000	-0.012000	0.796000
25	0.003000	-0.011000	0.793000
26	0.002000	-0.011000	0.791000
27	0.002000	-0.012000	0.793000
28	0.004000	-0.009000	0.795000
29	0.002000	-0.008000	0.792000
30	0.003000	-0.012000	0.795000
31	0.004000	-0.011000	0.794000
32	-0.001000	-0.009000	0.793000
33	0.003000	-0.011000	0.791000
34	0.003000	-0.011000	0.795000
35	-0.002000	-0.013000	0.795000
36	0.002000	-0.011000	0.796000
37	0.003000	-0.011000	0.795000
38	-0.001000	-0.012000	0.796000
39	0.003000	-0.013000	0.793000
40	0.002000	-0.010000	0.796000
41	-0.002000	-0.010000	0.794000
42	0.003000	-0.013000	0.795000
43	0.002000	-0.008000	0.793000
44	-0.001000	-0.008000	0.793000
45	-0.001000	-0.012000	0.794000
46	-0.002000	-0.014000	0.796000
47	-0.003000	-0.008000	0.797000
48	-0.001000	-0.012000	0.792000
49	0.001000	-0.009000	0.792000
50	0.000000	-0.011000	0.796000
51	-0.001000	-0.012000	0.793000
52	-0.001000	-0.009000	0.794000
53	-0.003000	-0.009000	0.793000
54	-0.002000	-0.014000	0.794000
55	0.002000	-0.009000	0.795000
56	-0.005000	-0.009000	0.794000
57	0.002000	-0.011000	0.793000
58	0.002000	-0.010000	0.794000
59	-0.003000	-0.009000	0.795000
60	0.000000	-0.009000	0.795000
61	-0.002000	-0.009000	0.794000
62	0.001000	-0.009000	0.793000
63	0.002000	-0.011000	0.795000
64	0.000000	-0.009000	0.793000
65	0.001000	-0.009000	0.791000
66	-0.002000	-0.011000	0.796000
67	-0.002000	-0.008000	0.796000
68	-0.001000	-0.009000	0.790000
69	-0.001000	-0.012000	0.794000
70	-0.001000	-0.009000	0.794000
71	-0.001000	-0.010000	0.794000
72	-0.001000	-0.011000	0.792000
73	0.002000	-0.007000	0.795000
74	-0.004000	-0.009000	0.792000
75	0.000000	-0.007000	0.798000
76	-0.002000	-0.007000	0.795000
77	-0.003000	-0.010000	0.794000
78	0.000000	-0.010000	0.793000
79	0.001000	-0.003000	0.796000
80	-0.003000	-0.010000	0.797000
81	0.002000	-0.009000	0.796000
82	-0.002000	-0.006000	0.795000
83	-0.002000	-0.005000	0.796000
84	0.001000	-0.008000	0.792000
85	-0.001000	-0.007000	0.796000
86	-0.001000	-0.007000	0.797000
87	0.001000	-0.010000	0.792000
88	-0.001000	-0.007000	0.793000
89	-0.005000	-0.010000	0.795000
90	0.003000	-0.008000	0.793000
91	-0.002000	-0.007000	0.794000
92	-0.002000	-0.010000	0.793000
93	0.001000	-0.011000	0.793000
94	-0.001000	-0.007000	0.793000
95	0.001000	-0.010000	0.795000
96	-0.002000	-0.012000	0.791000
97	-0.001000	-0.006000	0.795000
98	-0.001000	-0.008000	0.794000
99	0.000000	-0.009000	0.792000
100	-0.002000	-0.007000	0.795000
101	-0.003000	-0.011000	0.796000
102	-0.002000	-0.009000	0.794000
103	-0.001000	-0.007000	0.792000
104	0.000000	-0.010000	0.793000
105	0.001000	-0.009000	0.792000
106	-0.001000	-0.006000	0.790000
107	-0.003000	-0.009000	0.797000
108	0.001000	-0.009000	0.793000
109	0.001000	-0.010000	0.790000
110	-0.003000	-0.009000	0.795000
111	0.002000	-0.011000	0.792000
112	-0.003000	-0.008000	0.795000
113	0.002000	-0.008000	0.790000
114	-0.006000	-0.007000	0.796000
115	-0.003000	-0.009000	0.794000
116	-0.001000	-0.009000	0.792000
117	-0.004000	-0.009000	0.795000
118	-0.005000	-0.007000	0.795000
119	-0.005000	-0.010000	0.795000
120	-0.001000	-0.011000	0.792000
121	-0.004000	-0.007000	0.795000
122	-0.004000	-0.010000	0.797000
123	0.001000	-0.010000	0.794000
124	-0.002000	-0.010000	0.794000
125	0.000000	-0.009000	0.792000
126	-0.001000	-0.011000	0.795000
127	-0.005000	-0.009000	0.795000
128	-0.002000	-0.010000	0.793000
129	0.000000	-0.010000	0.792000
130	-0.003000	-0.007000	0.794000
131	-0.002000	-0.012000	0.792000
132	-0.003000	-0.011000	0.793000
133	-0.005000	-0.009000	0.795000
134	0.000000	-0.010000	0.794000
135	-0.002000	-0.009000	0.795000
136	-0.002000	-0.007000	0.791000
137	-0.003000	-0.010000	0.794000
138	0.000000	-0.009000	0.791000
139	-0.004000	-0.005000	0.794000
140	-0.003000	-0.011000	0.793000
141	0.001000	-0.007000	0.791000
142	-0.003000	-0.006000	0.794000
143	-0.003000	-0.007000	0.792000
144	0.000000	-0.007000	0.794000
145	-0.002000	-0.006000	0.794000
146	0.000000	-0.005000	0.790000
147	-0.002000	-0.007000	0.792000
148	-0.006000	-0.008000	0.794000
149	-0.001000	-0.009000	0.793000
150	-0.002000	-0.004000	0.793000
151	0.000000	-0.004000	0.793000
152	0.001000	-0.007000	0.796000
153	-0.004000	-0.007000	0.794000
154	-0.001000	-0.001000	0.794000
155	0.002000	-0.007000	0.794000
156	-0.005000	-0.008000	0.796000
157	0.000000	-0.005000	0.794000
158	-0.003000	-0.005000	0.794000
159	-0.001000	-0.005000	0.792000
160	-0.001000	-0.003000	0.793000
161	-0.001000	-0.007000	0.790000
162	-0.005000	-0.005000	0.797000
163	-0.005000	-0.003000	0.794000
164	-0.004000	-0.008000	0.792000
165	-0.003000	-0.005000	0.794000
166	-0.005000	-0.004000	0.795000
167	-0.002000	-0.007000	0.793000
168	-0.007000	-0.006000	0.795000
169	-0.004000	-0.002000	0.793000
170	-0.001000	-0.005000	0.794000
171	-0.002000	-0.005000	0.793000
172	-0.003000	-0.004000	0.793000
173	-0.004000	-0.004000	0.794000
174	-0.005000	-0.003000	0.795000
175	-0.003000	-0.004000	0.796000
176	0.001000	-0.006000	0.792000
177	-0.003000	-0.004000	0.794000
178	-0.003000	-0.002000	0.795000
179	-0.003000	-0.005000	0.795000
180	-0.002000	-0.002000	0.796000
181	-0.003000	-0.002000	0.796000
182	-0.003000	-0.004000	0.794000
183	-0.001000	0.001000	0.793000
184	-0.002000	0.000000	0.792000
185	0.001000	-0.003000	0.792000
186	-0.006000	0.000000	0.793000
187	-0.003000	-0.001000	0.793000
188	-0.004000	-0.002000	0.795000
189	-0.002000	0.001000	0.794000
190	-0.005000	0.001000	0.792000
191	-0.001000	-0.001000	0.794000
192	-0.001000	0.001000	0.794000
193	-0.002000	0.001000	0.793000
194	-0.001000	0.005000	0.794000
195	-0.002000	0.003000	0.792000
196	-0.002000	0.002000	0.795000
197	0.002000	0.003000	0.791000
198	-0.006000	0.003000	0.795000
199	0.003000	0.004000	0.789000
200	0.003000	-0.001000	0.791000
201	0.000000	0.004000	0.793000
202	0.001000	0.002000	0.797000
203	0.003000	-0.003000	0.794000
204	-0.001000	0.003000	0.795000
205	-0.002000	0.003000	0.798000
206	0.003000	-0.001000	0.793000
207	0.001000	0.003000	0.796000
208	0.000000	0.001000	0.793000
209	-0.001000	0.000000	0.795000
210	-0.001000	0.004000	0.794000
211	0.001000	0.003000	0.793000
212	-0.001000	0.000000	0.791000
213	0.002000	0.005000	0.794000
214	-0.001000	0.000000	0.791000
215	0.001000	0.001000	0.794000
216	0.000000	0.003000	0.792000
217	-0.003000	0.001000	0.793000
218	0.001000	-0.002000	0.791000
219	-0.001000	-0.001000	0.792000
220	0.001000	-0.001000	0.793000
221	-0.003000	-0.005000	0.790000
222	0.000000	-0.002000	0.793000
223	-0.001000	-0.001000	0.792000
