0	0.000079	-0.000941	0.000249	-0.011079	-0.012059	0.778751
1	0.003076	-0.000943	0.004249	-0.011076	-0.012057	0.778751
2	0.003073	-0.002946	-0.001750	-0.011073	-0.012054	0.778750
3	0.002070	-0.003948	-0.000750	-0.011070	-0.012052	0.778750
4	0.000067	-0.004950	0.001250	-0.011067	-0.012050	0.778750
5	0.003064	-0.002952	0.000250	-0.011064	-0.012048	0.778750
6	0.002061	-0.002954	-0.000750	-0.011061	-0.012046	0.778750
7	-0.000942	-0.001956	0.001250	-0.011058	-0.012044	0.778750
8	0.000055	-0.000959	0.000250	-0.011055	-0.012041	0.778750
9	0.000052	-0.000961	-0.003750	-0.011052	-0.012039	0.778750
10	0.004049	-0.001963	0.000250	-0.011049	-0.012037	0.778750
11	0.001046	-0.001965	0.001250	-0.011046	-0.012035	0.778750
12	0.001043	-0.001967	-0.000750	-0.011043	-0.012033	0.778750
13	0.000040	-0.001969	-0.002749	-0.011040	-0.012031	0.778749
14	0.000037	-0.000971	0.002251	-0.011037	-0.012029	0.778749
15	0.002034	-0.002974	0.000251	-0.011034	-0.012026	0.778749
16	0.002031	-0.001976	0.000251	-0.011031	-0.012024	0.778749
17	0.002028	0.000022	-0.001749	-0.011028	-0.012022	0.778749
18	0.000025	-0.000980	0.000251	-0.011025	-0.012020	0.778749
19	0.000022	-0.000982	-0.002749	-0.011022	-0.012018	0.778749
20	0.000019	-0.001984	-0.001749	-0.011019	-0.012016	0.778749
21	0.000016	0.000014	0.001251	-0.011016	-0.012014	0.778749
22	0.002013	-0.000989	0.000251	-0.011013	-0.012011	0.778749
23	0.000010	-0.001991	-0.000749	-0.011010	-0.012009	0.778749
24	0.000007	0.001007	0.001252	-0.011007	-0.012007	0.778748
25	0.000004	0.001005	-0.002748	-0.011004	-0.012005	0.778748
26	0.002001	-0.000997	0.000252	-0.011001	-0.012003	0.778748
27	0.001998	0.001001	-0.000748	-0.010998	-0.012001	0.778748
28	-0.000005	-0.000001	-0.003748	-0.010995	-0.011999	0.778748
29	-0.002008	-0.002004	0.000252	-0.010992	-0.011996	0.778748
30	0.001989	-0.001006	-0.001748	-0.010989	-0.011994	0.778748
31	0.001986	-0.002008	-0.000748	-0.010986	-0.011992	0.778748
32	0.000983	0.002990	-0.000748	-0.010983	-0.011990	0.778748
33	0.000980	0.001988	0.000252	-0.010980	-0.011988	0.778748
34	0.000977	-0.002014	-0.000747	-0.010977	-0.011986	0.778747
35	-0.000026	-0.005016	-0.000747	-0.010974	-0.011984	0.778747
36	-0.000029	-0.002019	0.002253	-0.010971	-0.011981	0.778747
37	0.000968	0.000979	-0.000747	-0.010968	-0.011979	0.778747
38	-0.000035	0.000977	-0.000747	-0.010965	-0.011977	0.778747
39	-0.000038	0.000975	0.001253	-0.010962	-0.011975	0.778747
40	-0.000041	-0.002027	-0.000747	-0.010959	-0.011973	0.778747
41	0.002956	-0.003029	0.000253	-0.010956	-0.011971	0.778747
42	-0.000047	-0.002031	-0.001747	-0.010953	-0.011969	0.778747
43	-0.001050	-0.003034	0.004253	-0.010950	-0.011966	0.778747
44	0.001947	-0.004036	0.000253	-0.010947	-0.011964	0.778747
45	-0.000056	0.000962	-0.000746	-0.010944	-0.011962	0.778746
46	0.000941	0.000960	0.003254	-0.010941	-0.011960	0.778746
47	0.002938	0.000958	0.000254	-0.010938	-0.011958	0.778746
48	0.001935	-0.002044	-0.001746	-0.010935	-0.011956	0.778746
49	0.000932	-0.002047	0.001254	-0.010932	-0.011953	0.778746
50	-0.001071	-0.001049	0.001254	-0.010929	-0.011951	0.778746
51	0.000926	-0.003051	-0.003746	-0.010926	-0.011949	0.778746
52	-0.001077	-0.001053	0.004254	-0.010923	-0.011947	0.778746
53	0.003920	-0.002055	0.003254	-0.010920	-0.011945	0.778746
54	0.000917	0.001943	-0.002746	-0.010917	-0.011943	0.778746
55	0.001914	0.002941	-0.001746	-0.010914	-0.011941	0.778746
56	0.001911	-0.002062	0.004255	-0.010911	-0.011938	0.778745
57	-0.000092	0.000936	0.001255	-0.010908	-0.011936	0.778745
58	0.001905	-0.001066	0.000255	-0.010905	-0.011934	0.778745
59	0.002902	-0.001068	0.003255	-0.010902	-0.011932	0.778745
60	-0.001101	-0.000070	0.001255	-0.010899	-0.011930	0.778745
61	0.000896	-0.003072	0.000255	-0.010896	-0.011928	0.778745
62	0.001893	-0.005074	-0.000745	-0.010893	-0.011926	0.778745
63	0.002890	-0.001077	-0.000745	-0.010890	-0.011923	0.778745
64	-0.001113	-0.000079	-0.003745	-0.010887	-0.011921	0.778745
65	0.000884	-0.002081	0.000255	-0.010884	-0.011919	0.778745
66	0.000881	-0.003083	0.003255	-0.010881	-0.011917	0.778745
67	0.000878	-0.003085	-0.001744	-0.010878	-0.011915	0.778744
68	-0.000125	-0.005087	0.000256	-0.010875	-0.011913	0.778744
69	-0.002128	-0.003089	0.007256	-0.010872	-0.011911	0.778744
70	0.001869	-0.006092	0.001256	-0.010869	-0.011908	0.778744
71	0.001866	-0.003094	0.001256	-0.010866	-0.011906	0.778744
72	0.000863	-0.001096	0.000256	-0.010863	-0.011904	0.778744
73	0.001860	-0.001098	-0.001744	-0.010860	-0.011902	0.778744
74	-0.001143	-0.005100	-0.002744	-0.010857	-0.011900	0.778744
75	-0.001146	-0.004102	0.000256	-0.010854	-0.011898	0.778744
76	-0.001149	-0.006104	-0.000744	-0.010851	-0.011896	0.778744
77	-0.000152	-0.005107	-0.000743	-0.010848	-0.011893	0.778743
78	-0.004155	-0.003109	0.002257	-0.010845	-0.011891	0.778743
79	-0.002158	-0.001111	0.002257	-0.010842	-0.011889	0.778743
80	0.000839	-0.004113	0.000257	-0.010839	-0.011887	0.778743
81	-0.001164	-0.003115	0.001257	-0.010836	-0.011885	0.778743
82	-0.001167	-0.003117	0.001257	-0.010833	-0.011883	0.778743
83	-0.000170	-0.006120	-0.000743	-0.010830	-0.011880	0.778743
84	0.001827	-0.004122	-0.001743	-0.010827	-0.011878	0.778743
85	-0.000176	-0.003124	0.002257	-0.010824	-0.011876	0.778743
86	-0.001179	-0.002126	0.000257	-0.010821	-0.011874	0.778743
87	-0.000182	-0.008128	-0.002743	-0.010818	-0.011872	0.778743
88	-0.002185	-0.007130	0.003258	-0.010815	-0.011870	0.778742
89	-0.002188	-0.002132	0.001258	-0.010812	-0.011868	0.778742
90	-0.000191	-0.001135	-0.000742	-0.010809	-0.011865	0.778742
