0.0,-0.639020,-0.026608,0.639573
15.0,-0.606529,-0.202657,0.639490
30.0,-0.527929,-0.360322,0.639172
45.0,-0.411812,-0.488215,0.638704
60.0,-0.269091,-0.578728,0.638228
75.0,-0.111418,-0.628085,0.637891
90.0,0.050016,-0.635824,0.637789
105.0,0.205211,-0.604035,0.637942
120.0,0.345643,-0.536604,0.638289
135.0,0.464278,-0.438645,0.638720
150.0,0.555448,-0.316128,0.639109
165.0,0.614743,-0.175686,0.639355
180.0,0.638937,-0.024552,0.639409
195.0,0.626037,0.129447,0.639279
210.0,0.575434,0.277888,0.639019
225.0,0.488213,0.411814,0.638704
240.0,0.367575,0.521974,0.638411
255.0,0.219296,0.599340,0.638200
270.0,0.052057,0.635989,0.638115
285.0,-0.122620,0.626288,0.638179
300.0,-0.291030,0.568194,0.638390
315.0,-0.438647,0.464276,0.638720
330.0,-0.552009,0.322074,0.639097
345.0,-0.620718,0.153510,0.639419
