0.0,-0.639883,-0.045594,0.641505
15.0,-0.610974,-0.174060,0.635284
30.0,-0.538550,-0.321517,0.627224
45.0,-0.431648,-0.439906,0.616309
60.0,-0.320109,-0.531632,0.620566
75.0,-0.179908,-0.598370,0.624831
90.0,0.008066,-0.623201,0.623253
105.0,0.180505,-0.612406,0.638454
120.0,0.343247,-0.550573,0.648806
135.0,0.467719,-0.454461,0.652147
150.0,0.561581,-0.329529,0.651124
165.0,0.626344,-0.166852,0.648187
180.0,0.640191,-0.012359,0.640310
195.0,0.609117,0.169371,0.632227
210.0,0.537230,0.324778,0.627771
225.0,0.433488,0.448320,0.623620
240.0,0.320076,0.538228,0.626209
255.0,0.184539,0.603453,0.631039
270.0,0.034081,0.633863,0.634778
285.0,-0.133851,0.633199,0.647192
300.0,-0.297461,0.580680,0.652436
315.0,-0.447852,0.481117,0.657302
330.0,-0.567165,0.317003,0.649744
345.0,-0.627486,0.130309,0.640874
