0	-0.060050	-0.014807	-0.153150	0.003150
1	-0.060446	-0.013697	-0.153167	-0.000547
2	-0.060842	-0.013444	-0.153183	-0.002388
3	-0.061238	-0.013905	-0.153200	-0.002800
4	-0.061633	-0.015081	-0.153217	-0.002069
5	-0.062029	-0.014542	-0.153233	-0.000196
6	-0.062425	-0.014289	-0.153250	-0.010321
7	-0.062821	-0.010608	-0.153267	-0.009447
8	-0.063216	-0.015498	-0.153283	-0.033146
9	-0.063612	-0.036531	-0.153300	-0.044557
10	-0.064008	-0.010849	-0.153317	-0.025540
11	-0.064404	0.012261	-0.153334	-0.010666
12	-0.064799	0.018942	-0.153350	0.036779
13	-0.065195	0.035052	-0.153367	0.054653
14	-0.065591	0.020162	-0.153384	0.060241
15	-0.065987	0.026701	-0.153400	0.087543
16	-0.066382	0.031382	-0.153417	0.115131
17	-0.066778	0.008635	-0.153434	0.126148
18	-0.067174	-0.028112	-0.153450	0.061307
19	-0.067570	-0.046001	-0.153467	0.017896
20	-0.067965	-0.087035	-0.153484	-0.005659
21	-0.068361	-0.075782	-0.153501	-0.021070
22	-0.068757	-0.076243	-0.153517	-0.030769
23	-0.069153	-0.055990	-0.153534	-0.006466
24	-0.069548	-0.042166	-0.153551	-0.066020
25	-0.069944	-0.018199	-0.153567	-0.012862
26	-0.070340	-0.027946	-0.153584	-0.026130
27	-0.070736	0.006022	-0.153601	-0.019542
28	-0.071131	0.014131	-0.153617	-0.000526
29	-0.071527	-0.018044	-0.153634	0.035348
30	-0.071923	0.001209	-0.153651	-0.018778
31	-0.072319	-0.007538	-0.153668	0.004668
32	-0.072714	0.003714	-0.153684	0.017827
33	-0.073110	0.023681	-0.153701	0.006844
34	-0.073506	-0.002494	-0.153718	0.034004
35	-0.073902	-0.001527	-0.153734	0.006734
36	-0.074297	0.038440	-0.153751	-0.030106
37	-0.074693	0.016836	-0.153768	-0.036803
38	-0.075089	0.006232	-0.153784	-0.026216
39	-0.075485	0.006628	-0.153801	-0.020485
40	-0.075880	-0.028406	-0.153818	-0.036182
41	-0.076276	-0.001867	-0.153835	-0.060451
42	-0.076672	-0.002757	-0.153851	-0.041435
43	-0.077068	-0.020789	-0.153868	-0.059846
44	-0.077463	-0.025251	-0.153885	-0.037401
45	-0.077859	-0.003855	-0.153901	-0.014956
46	-0.078255	-0.007316	-0.153918	-0.062368
47	-0.078651	0.041222	-0.153935	-0.004636
48	-0.079046	0.019617	-0.153951	-0.006478
49	-0.079442	0.036585	-0.153968	0.016539
50	-0.079838	0.040552	-0.153985	0.059985
51	-0.080234	0.023948	-0.154002	0.092573
52	-0.080629	-0.010942	-0.154018	0.074732
53	-0.081025	-0.019546	-0.154035	0.095178
54	-0.081421	-0.002293	-0.154052	0.063623
55	-0.081817	0.007103	-0.154068	0.062925
56	-0.082212	-0.015788	-0.154085	0.084514
57	-0.082608	-0.023678	-0.154102	0.047673
58	-0.083004	-0.008567	-0.154118	0.024689
59	-0.083400	0.003829	-0.154135	0.010706
60	-0.083795	0.010366	-0.154152	0.041009
61	-0.084191	-0.012238	-0.154169	0.069169
62	-0.084587	-0.000984	-0.154185	0.095899
63	-0.084983	0.001697	-0.154202	0.030059
64	-0.085378	0.012949	-0.154219	0.040076
65	-0.085774	0.006060	-0.154235	-0.016479
66	-0.086170	0.017313	-0.154252	-0.013462
67	-0.086566	0.006566	-0.154269	-0.017017
68	-0.086961	-0.004753	-0.154285	-0.010715
69	-0.087357	0.005214	-0.154302	-0.032555
70	-0.087753	0.001467	-0.154319	-0.009252
71	-0.088149	0.003863	-0.154336	0.005050
72	-0.088544	0.011973	-0.154352	0.067352
73	-0.088940	-0.025203	-0.154369	0.083369
74	-0.089336	-0.025093	-0.154386	0.054672
75	-0.089732	0.002303	-0.154402	0.013259
76	-0.090127	-0.044302	-0.154419	-0.012867
77	-0.090523	-0.040906	-0.154436	-0.000850
78	-0.090919	-0.028367	-0.154452	0.023881
79	-0.091315	-0.022542	-0.154469	-0.006674
80	-0.091710	0.004710	-0.154486	-0.026228
81	-0.092106	0.011963	-0.154503	-0.017783
82	-0.092502	-0.006212	-0.154519	-0.001052
83	-0.092898	0.011612	-0.154536	0.004107
84	-0.093293	0.016293	-0.154553	-0.002161
85	-0.093689	0.007403	-0.154569	-0.010574
86	-0.094085	0.008656	-0.154586	-0.015985
87	-0.094481	0.019195	-0.154603	-0.005254
88	-0.094876	0.034590	-0.154619	-0.007381
89	-0.095272	0.017701	-0.154636	-0.005078
90	-0.095668	0.022525	-0.154653	0.035082
91	-0.096064	0.002493	-0.154670	-0.009901
92	-0.096459	-0.008541	-0.154686	-0.004171
93	-0.096855	-0.003716	-0.154703	0.016274
94	-0.097251	-0.010606	-0.154720	0.000149
95	-0.097647	-0.043353	-0.154736	0.003593
96	-0.098042	-0.019101	-0.154753	-0.017390
97	-0.098438	-0.027848	-0.154770	-0.055373
98	-0.098834	0.001548	-0.154786	-0.016928
99	-0.099230	-0.010484	-0.154803	-0.014340
100	-0.099625	-0.013518	-0.154820	0.014677
101	-0.100021	-0.012550	-0.154837	-0.026734
102	-0.100417	0.003703	-0.154853	-0.006576
103	-0.100813	0.015384	-0.154870	0.017727
104	-0.101208	0.038637	-0.154887	0.014030
105	-0.101604	0.001604	-0.154903	0.001760
106	-0.102000	0.028000	-0.154920	-0.015366
107	-0.102396	0.016825	-0.154937	-0.057492
108	-0.102792	0.036221	-0.154953	0.009667
109	-0.103187	0.012187	-0.154970	0.000827
110	-0.103583	0.013012	-0.154987	0.005701
111	-0.103979	0.015550	-0.155003	0.030717
112	-0.104375	0.006089	-0.155020	0.090163
113	-0.104770	0.009056	-0.155037	0.068751
114	-0.105166	0.016737	-0.155054	0.042768
115	-0.105562	-0.012724	-0.155070	0.035499
116	-0.105958	0.011387	-0.155087	0.010087
117	-0.106353	-0.008361	-0.155104	0.028675
118	-0.106749	-0.007251	-0.155120	0.005120
119	-0.107145	0.019002	-0.155137	-0.043149
120	-0.107541	0.007255	-0.155154	-0.067560
121	-0.107936	0.004650	-0.155170	-0.028830
122	-0.108332	0.017046	-0.155187	-0.019527
123	-0.108728	0.018728	-0.155204	-0.013367
124	-0.109124	0.000124	-0.155221	-0.066779
125	-0.109519	-0.021052	-0.155237	-0.044334
126	-0.109915	-0.003371	-0.155254	-0.048746
127	-0.110311	0.000311	-0.155271	-0.020300
128	-0.110707	-0.012436	-0.155287	-0.023427
129	-0.111102	-0.020755	-0.155304	-0.019696
130	-0.111498	-0.013073	-0.155321	-0.007250
131	-0.111894	-0.011535	-0.155337	0.017051
132	-0.112290	-0.006710	-0.155354	0.023211
133	-0.112685	-0.010886	-0.155371	0.002228
134	-0.113081	-0.050919	-0.155388	0.042817
135	-0.113477	-0.054952	-0.155404	0.008690
136	-0.113873	-0.039841	-0.155421	-0.048865
137	-0.114268	-0.054446	-0.155438	-0.056419
138	-0.114664	-0.039622	-0.155454	-0.049832
139	-0.115060	-0.025369	-0.155471	-0.050243
140	-0.115456	-0.048115	-0.155488	-0.063226
141	-0.115851	-0.011720	-0.155504	-0.118067
142	-0.116247	-0.005753	-0.155521	-0.114622
143	-0.116643	-0.009500	-0.155538	-0.083891
144	-0.117039	-0.015818	-0.155555	-0.065731
145	-0.117434	-0.015423	-0.155571	-0.080286
146	-0.117830	-0.009741	-0.155588	-0.097841
147	-0.118226	0.013226	-0.155605	-0.079538
148	-0.118622	0.010765	-0.155621	-0.056093
149	-0.119017	0.038017	-0.155638	-0.003219
150	-0.119413	0.005984	-0.155655	0.008369
151	-0.119809	-0.006905	-0.155671	0.016242
152	-0.120205	-0.008366	-0.155688	0.000402
153	-0.120600	-0.019400	-0.155705	0.012276
154	-0.120996	-0.015004	-0.155722	0.034008
155	-0.121392	0.013392	-0.155738	0.021881
156	-0.121788	-0.021926	-0.155755	0.043469
157	-0.122183	0.006612	-0.155772	0.018201
158	-0.122579	0.021579	-0.155788	0.001788
159	-0.122975	0.055404	-0.155805	0.031519
160	-0.123371	0.052514	-0.155822	0.029679
161	-0.123766	0.052623	-0.155838	0.032695
162	-0.124162	0.017591	-0.155855	0.014569
163	-0.124558	0.043415	-0.155872	-0.038699
164	-0.124954	0.038240	-0.155889	-0.013825
165	-0.125349	0.045206	-0.155905	-0.015524
166	-0.125745	0.014031	-0.155922	-0.003364
167	-0.126141	-0.004859	-0.155939	-0.018775
168	-0.126537	-0.015177	-0.155955	-0.009616
169	-0.126932	0.021361	-0.155972	0.031401
