-0.078,-0.059
-0.061,-0.067
-0.069,-0.068
-0.073,-0.052
-0.08,-0.059
-0.076,-0.066
-0.066,-0.058
-0.071,-0.088
-0.085,-0.086
-0.075,-0.086
-0.07,-0.071
-0.078,-0.094
-0.079,-0.092
-0.035,0.007
0.013,-0.199
-0.022,0.045
-0.075,-0.023
0.18,0.007
0.004,-0.069
0.001,-0.024
0.082,-0.137
-0.26,0.039
-0.079,-0.353
-0.116,-0.262
-0.114,-0.072
-0.079,-0.111
-0.079,0.056
-0.27,-0.081
-0.115,-0.123
0.067,-0.064
0.028,-0.2
-0.172,-0.111
-0.313,-0.072
0.082,-0.348
-0.01,0.011
-0.152,0.131
-0.103,-0.084
-0.104,0.052
-0.231,0.145
0.069,-0.049
0.037,-0.255
-0.131,0.047
-0.061,-0.001
-0.276,0.069
-0.265,-0.081
-0.11,-0.129
-0.221,-0.218
-0.152,-0.079
0.003,-0.02
-0.289,-0.035
-0.24,-0.058
-0.062,-0.106
-0.078,-0.312
-0.211,-0.144
-0.088,0.354
0.099,-0.505
-0.229,0.042
-0.136,-0.119
-0.014,0.025
0.025,0.101
-0.378,0.196
-0.138,-0.197
-0.1,-0.373
-0.209,-0.182
-0.072,-0.205
-0.105,-0.053
-0.242,-0.265
-0.188,-0.116
-0.084,-0.31
-0.093,0.03
-0.141,-0.174
-0.073,-0.107
-0.036,-0.302
-0.19,-0.009
0.025,-0.181
-0.139,-0.257
-0.194,-0.317
0.002,-0.234
0.038,-0.193
0.076,-0.229
-0.159,-0.044
-0.03,-0.099
-0.381,0.004
-0.182,-0.419
0,-0.119
-0.133,-0.214
-0.105,-0.036
-0.022,-0.274
-0.149,-0.282
-0.147,-0.087
-0.286,-0.257
-0.122,-0.37
-0.225,-0.269
-0.144,-0.091
0.081,-0.285
-0.132,0.12
-0.1,-0.195
-0.053,-0.085
-0.293,-0.214
-0.183,-0.146
-0.077,-0.098
0.114,-0.055
-0.186,-0.082
-0.017,-0.08
-0.237,-0.107
-0.27,-0.322
-0.141,-0.08
-0.074,-0.272
-0.198,-0.041
-0.094,-0.026
-0.297,-0.124
-0.141,-0.39
-0.3,-0.029
-0.115,-0.359
-0.243,-0.154
-0.135,-0.087
0.052,-0.502
-0.076,0.043
-0.162,0.014
-0.067,-0.12
0.058,0.136
-0.244,0.024
-0.099,-0.259
-0.175,-0.333
-0.132,0.057
0.017,0.046
-0.115,-0.066
-0.4,-0.164
-0.284,-0.222
-0.128,-0.309
-0.054,-0.222
-0.208,-0.224
-0.131,0.042
-0.015,-0.441
-0.15,0.048
-0.167,-0.245
-0.153,-0.166
-0.27,-0.14
-0.084,-0.356
-0.014,-0.14
-0.103,-0.081
-0.239,-0.073
-0.15,-0.045
-0.381,-0.13
-0.231,-0.204
-0.135,-0.176
-0.195,-0.327
-0.167,-0.127
-0.08,-0.244
-0.262,-0.213
-0.287,-0.061
-0.294,-0.264
-0.108,-0.27
-0.262,-0.147
-0.173,0.01
0.014,-0.586
-0.076,-0.018
-0.025,-0.08
-0.074,-0.341
-0.142,-0.155
-0.26,0.026
0.101,-0.195
0.071,-0.233
-0.272,-0.153
-0.183,-0.265
-0.307,-0.005
-0.236,-0.281
-0.154,-0.21
-0.214,-0.337
-0.151,-0.116
-0.14,-0.178
-0.161,-0.107
-0.012,-0.341
-0.254,-0.104
-0.02,-0.011
-0.18,-0.416
-0.091,0.043
0.016,-0.131
0.003,-0.282
0.174,-0.065
0.049,-1.083
0.098,-0.615
0.272,0.213
0.281,-0.029
0.825,0.87
0.487,-0.84
0.944,-0.487
0.843,-1.693
-0.526,-0.841
0.197,-2.995
1.364,1.697
1.368,-2.149
1.129,1.089
0.579,-0.709
