-0.043,-0.065
-0.023,-0.032
0.031,-0.051
-0.052,-0.037
-0.043,-0.059
-0.042,-0.088
-0.006,-0.034
-0.032,-0.057
-0.032,-0.05
-0.04,-0.071
-0.037,-0.071
-0.034,-0.076
-0.046,-0.058
-0.03,0.117
-0.005,-0.19
0.022,-0.109
-0.139,-0.093
0.014,-0.002
0.041,-0.08
-0.21,0.004
0.078,-0.182
-0.042,0.024
0.005,-0.005
-0.099,0.046
-0.095,0.319
0.082,-0.096
-0.094,-0.131
-0.027,0.041
0.042,-0.018
-0.082,0.04
-0.072,-0.157
-0.11,0.055
0.058,-0.028
-0.182,-0.019
-0.009,0.026
-0.152,-0.169
-0.09,-0.101
-0.194,-0.193
-0.127,-0.247
-0.19,-0.034
-0.231,-0.053
0.041,0.053
0.081,-0.002
-0.112,-0.054
-0.044,-0.05
0.021,-0.061
-0.191,0.036
0.043,-0.272
0.07,-0.058
0.006,0.076
-0.127,-0.01
-0.015,0.045
-0.096,-0.245
-0.217,0.058
0.006,0.006
-0.121,0.106
-0.053,-0.066
-0.183,-0.265
-0.106,-0.122
-0.017,-0.099
-0.003,0.061
-0.025,-0.16
-0.128,-0.175
-0.173,0.169
0.206,-0.133
-0.138,-0.218
-0.138,0.026
-0.067,-0.115
-0.303,0.004
-0.269,-0.226
-0.03,-0.056
-0.118,-0.253
-0.241,-0.222
0.02,0.082
-0.149,-0.098
-0.246,0.048
-0.212,-0.233
-0.072,-0.099
-0.144,-0.184
-0.258,-0.19
0.039,-0.222
0.069,0.013
-0.154,-0.011
0.082,-0.096
-0.186,-0.055
-0.226,0.221
0.24,-0.316
-0.13,-0.349
-0.112,-0.109
-0.062,-0.223
-0.159,0.096
-0.058,-0.339
-0.073,-0.096
-0.11,-0.305
-0.094,-0.012
-0.001,0.037
-0.246,-0.29
-0.161,-0.047
-0.201,-0.241
-0.17,-0.221
-0.052,-0.242
-0.4,-0.158
0.063,-0.081
0.071,-0.207
-0.074,-0.159
0.073,-0.001
0.083,-0.083
-0.271,0.16
-0.118,-0.182
0.027,-0.192
0.029,-0.214
-0.006,-0.16
-0.076,0.144
-0.302,-0.144
-0.173,-0.056
0.087,-0.287
-0.057,-0.168
-0.151,-0.037
-0.258,-0.19
0.005,-0.426
-0.035,0.07
-0.147,-0.094
0.019,-0.114
-0.095,-0.147
0.016,-0.259
0.314,-0.077
-0.092,-0.166
-0.016,-0.015
-0.043,-0.117
-0.219,0.114
-0.032,-0.319
-0.124,-0.058
0.109,-0.133
-0.029,-0.143
0.05,0.055
-0.202,-0.2
-0.089,-0.212
0.049,-0.088
0.033,-0.284
-0.107,-0.189
-0.054,-0.133
0.114,-0.419
0.205,-0.071
-0.127,-0.311
0.014,0.078
-0.087,-0.055
-0.152,0.008
0.242,-0.196
-0.12,-0.161
0.026,0.074
-0.083,-0.156
-0.087,-0.065
-0.208,-0.332
-0.118,-0.11
-0.017,-0.334
-0.116,-0.321
-0.065,-0.192
0.012,-0.278
-0.168,-0.22
0.072,-0.147
-0.105,-0.3
-0.02,-0.21
0.115,-0.187
-0.066,-0.156
0.258,-0.103
-0.129,-0.2
0.127,-0.074
-0.069,-0.079
-0.305,-0.035
-0.148,-0.481
0.055,-0.038
0.033,-0.241
-0.102,-0.148
-0.044,-0.019
-0.14,-0.384
-0.213,-0.091
-0.141,-0.182
-0.395,-1.522
-0.122,-1.347
0.164,-0.816
0.005,-1.644
1.527,0.516
0.543,-1.687
1.341,1.655
-0.043,-1.112
0.392,0.209
3.059,1.101
1.229,0.619
0.8,-0.687
0.437,0.249
1.286,1.838
0.332,-0.699
1.498,-0.398
1.708,-0.539
0.974,-1.062
1.189,-1.976
1.732,1.905
1.414,-1.42
0.728,-0.347
1.223,-0.882
0.377,-0.573
1.444,-0.474
1.316,-0.72
0.93,-1.444
0.614,-0.593
0.978,-2.924
1.146,-1.797
0.587,-3.178
1.458,-0.346
1.178,2.257
0.836,0.168
0.319,-0.34
0.845,1.336
0.83,-0.855
0.575,0.728
1.377,-1.038
1.898,1.425
1.63,-1.014
1.773,-1.984
0.904,-0.135
0.299,-1.462
1.232,1.071
1.163,-0.868
1.697,-1.317
1.193,-0.353
1.083,-1.816
1.316,1.193
1.444,0.189
1.557,-0.341
1.291,-3.208
0.686,-1.102
1.472,-0.27
1.517,1.924
0.645,-2.332
1.488,-4.063
0.096,0.627
1.368,-0.892
1.206,0.036
0.899,-1.137
1.851,-0.01
0.87,-1.456
1.509,-1.445
1.418,-1.614
0.948,0.192
1.267,-0.571
0.806,-0.961
0.152,-0.203
1.442,2.107
1.067,-0.863
2.013,1.753
0.437,-1.737
0.692,-1.686
1.156,-0.251
1.457,0.651
1.156,1.152
0.578,-1.059
0.675,-2.127
1.056,0.723
1.316,-1.16
0.396,-0.117
1.046,1.319
1.134,-0.924
1.19,0.177
0.989,-1.232
1.491,1.798
1.134,0.749
1.049,-1.3
0.594,0.258
0.121,-2.039
1.2,-1.424
1.243,0.91
1.181,0.732
0.905,-1.375
1.111,0.696
1.328,-2.151
1.267,-0.069
1.124,-2.264
0.557,-2.201
1.577,0.822
0.81,-0.778
0.885,-1.231
1.189,0.046
0.588,-1.136
1.957,1.093
0.924,0.338
1.304,0.726
0.476,-0.788
0.792,-1.72
0.389,0.687
0.251,0.97
0.92,0.745
1.781,-3.044
0.99,1.335
1.272,-2.188
0.892,-1.056
0.847,-0.684
0.47,-2.336
0.427,-0.348
0.862,-0.148
0.311,-2.308
1.365,0.023
0.363,-0.958
0.484,-1.475
1.518,-0.915
0.558,-1.177
1.645,-1.208
1.221,-0.159
1.065,1.5
1.039,-0.265
0.703,0.149
0.924,-0.609
1.41,-0.288
0.642,0.025
1.474,-0.018
1.015,0.899
0.421,0.056
1.356,-0.583
1.092,0.749
1.238,-2.152
0.171,-0.763
1.382,0.526
1.082,0.446
0.39,-2.852
0.634,-0.346
0.437,-1.421
1.377,0.601
1.568,-0.005
0.082,-1.388
1.432,0.861
0.812,-0.166
0.513,0.254
0.907,-0.732
1.646,0.786
1.239,-1.623
0.426,-2.082
1.299,-0.642
0.8,-0.287
0.349,-3.089
0.295,-2.345
0.865,1.453
0.646,-2.515
0.446,-0.638
1.592,-0.475
1.14,-0.392
1.72,-0.988
1.169,-1.576
1.21,1.083
1.212,-0.839
1.586,-1.295
0.54,-1.496
1.315,-0.595
1.763,1.464
1.322,-1.84
1.146,0.743
0.686,-0.909
1.051,0.909
1.16,1.13
1.32,-1.206
0.415,-0.717
1.052,-1.425
0.298,-1.497
0.871,1.439
1.03,-0.795
1.218,0.302
0.916,0.423
0.59,-2.459
1.061,-2.078
1.459,-0.574
0.68,-0.468
0.519,0.305
0.226,-1.804
1.094,-0.1
0.798,-0.35
0.971,-1.321
0.655,-0.172
0.598,-1.281
0.989,-0.933
-0.141,-2.284
1.458,-0.517
0.141,-0.591
1.465,0.134
1.209,-0.889
1.242,0.354
-0.197,0.935
0.657,-0.786
0.344,-2.661
0.839,-0.675
0.452,-1.284
1.507,0.109
0.961,0.225
0.873,1.616
1.163,-1.082
1.155,0.793
0.435,-2.896
1.927,0.895
1.077,0.654
1.193,1.744
2.022,1.656
0.458,-0.8
1.159,0.706
0.633,-0.505
0.929,-0.13
0.793,0.369
1.761,-1.602
1.753,-0.195
1.458,0.062
0.799,-1.078
0.711,0.229
0.75,-2.044
0.768,-1.646
2.307,0.219
1.013,-1.152
0.964,-0.63
1.203,0.441
0.65,-0.447
1.074,-0.219
1.022,0.211
0.923,-1.451
1.949,-0.188
1.257,-0.119
1.175,-0.182
0.719,-0.408
0.495,-1.301
1.037,0.026
1.021,-1.232
1.622,-1.44
0.889,-2.379
1.694,-1.176
0.685,-0.575
1.187,0.108
1.583,-3.158
0.77,-1.23
1.336,-1.12
1.28,-0.292
0.925,-2.103
0.692,0.766
0.996,-0.48
1.931,-2.995
1.756,0.405
1.348,0.61
0.131,1.111
1.108,-0.574
0.484,-1.725
0.167,0.525
0.543,-1.088
0.224,-0.878
0.426,-0.546
1.33,-0.727
0.87,1.14
0.686,-3.457
1.335,1.995
1.171,-1.763
0.896,-1.971
0.275,-0.833
0.745,-1.155
0.707,-1.199
-0.133,2.878
0.332,-1.89
0.048,-1.045
-0.418,0.367
0.512,0.436
0.598,0.694
1.293,0.644
0.919,0.762
0.79,-0.256
0.618,-1.355
0.68,-1.985
1.355,-0.145
0.683,-2.774
-0.417,2.456
0.751,-1.661
0.614,-0.313
0.004,-1.877
1.553,2.284
0.546,-1.857
0.572,-1.392
0.399,0.465
1.333,-0.223
1.472,3.059
0.672,-1.914
0.999,-3.385
0.995,1.864
0.425,-1.769
1.203,0.023
1.738,0.542
0.716,0.192
1.117,0.236
0.588,0.869
0.248,-3.213
0.575,-0.558
1.39,0.285
0.122,-0.921
0.487,0.604
0.91,-1.064
0.498,0.81
0.98,1.215
0.229,0.965
0.93,0.233
0.675,-0.741
0.442,1.322
0.84,-1.147
0.731,0.136
1.171,-1.315
1.023,-0.854
0.347,-1.167
0.642,-0.696
1.141,-2.074
0.592,-3.486
0.286,-0.23
0.702,0.689
1.423,-0.214
0.408,-2.233
0.518,0.781
0.746,-1.09
0.939,-1.057
-0.056,-1.318
1.253,-0.435
0.931,-0.46
1.234,-0.335
0.89,-1.906
0.949,0.308
0.76,-0.179
0.146,-2.496
0.535,-1.034
0.575,0.272
0.916,-0.497
1,-2.385
1.413,0.37
0.915,-0.659
0.429,-0.134
0.574,-0.2
0.773,-0.902
0.717,-1.414
-0.279,1.234
0.806,0.709
0.306,-3.141
0.523,-0.56
0.818,-2.606
0.739,1.86
0.411,-2.51
0.942,-0.348
1.225,-0.388
0.195,-2.236
1.056,-1.348
0.649,0.747
0.501,-1.136
-0.074,-1.038
0.853,-0.77
0.778,1.093
0.375,-3.109
0.944,1.528
-0.038,-2.41
0.868,-0.276
-0.345,-1.428
0.052,-0.111
0.142,1.155
-0.905,-0.964
0.253,0.138
-0.563,-0.491
-0.278,-0.253
-0.303,-0.206
-0.405,-0.312
-0.168,0.015
-0.08,-0.405
-0.156,-0.444
-0.391,-0.395
-0.392,-0.174
-0.306,-0.13
-0.595,-0.136
-0.041,-0.205
-0.286,-0.495
-0.253,-0.141
-0.295,-0.316
-0.515,-0.065
-0.535,-0.51
-0.277,-0.372
-0.208,-0.382
-0.325,-0.094
-0.157,-0.066
-0.398,-0.494
-0.506,-0.297
-0.479,-0.245
-0.267,-0.188
-0.334,-0.321
-0.516,-0.499
-0.254,-0.384
-0.282,-0.303
-0.537,-0.157
-0.247,-0.291
-0.278,-0.107
-0.516,0.091
-0.018,-0.539
-0.392,-0.507
-0.244,-0.373
-0.258,-0.421
-0.406,-0.167
-0.388,-0.522
-0.37,-0.431
-0.269,-0.309
-0.267,-0.41
-0.296,-0.362
-0.418,-0.491
-0.375,-0.44
-0.462,-0.191
-0.334,-0.502
-0.273,-0.3
-0.347,-0.262
-0.201,-0.513
-0.163,-0.257
-0.383,-0.248
-0.196,-0.053
-0.331,-0.406
-0.4,-0.206
-0.213,-0.472
-0.466,-0.436
-0.231,-0.438
-0.401,-0.35
-0.195,-0.082
-0.371,-0.416
-0.261,-0.363
-0.256,-0.361
-0.312,-0.402
-0.32,-0.395
-0.322,-0.378
-0.353,-0.379
-0.324,-0.394
-0.29,-0.387
-0.288,-0.394
-0.316,-0.389
-0.329,-0.404
-0.316,-0.389
-0.32,-0.379
-0.327,-0.36
-0.294,-0.413
-0.283,-0.409
-0.301,-0.402
-0.32,-0.385
-0.305,-0.361
-0.308,-0.381
-0.335,-0.383
-0.308,-0.404
-0.289,-0.402
-0.311,-0.433
-0.333,-0.378
