0,0.331923,0.576128,-0.000000
1,58.253287,-7.575564,0.929580
2,0.168256,-0.314602,0.263214
3,0.022268,-0.044174,-0.142538
4,0.008799,0.007204,-0.093526
5,0.002759,-0.052528,0.000099
6,0.000456,0.002170,0.021232
7,0.000842,0.026738,0.011254
8,0.000494,0.020858,0.007685
9,0.000593,0.015512,-0.018768
10,0.000672,-0.025818,0.002374
11,0.000123,-0.007264,0.008382
12,0.000038,0.006184,0.000000
13,0.000123,-0.007264,-0.008382
14,0.000672,-0.025818,-0.002374
15,0.000593,0.015512,0.018768
16,0.000494,0.020858,-0.007685
17,0.000842,0.026738,-0.011254
18,0.000456,0.002170,-0.021232
19,0.002759,-0.052528,-0.000099
20,0.008799,0.007204,0.093526
21,0.022268,-0.044174,0.142538
22,0.168256,-0.314602,-0.263214
23,58.253287,-7.575564,-0.929580
