0.0,-0.965418,-0.091335,0.969729
15.0,-0.984318,-0.334518,1.039607
30.0,-0.942783,-0.561741,1.097449
45.0,-0.827347,-0.754820,1.119935
60.0,-0.655974,-0.898388,1.112386
75.0,-0.439453,-0.981974,1.075822
90.0,-0.192116,-0.999078,1.017381
105.0,0.069245,-0.947858,0.950384
120.0,0.326711,-0.831244,0.893144
135.0,0.562466,-0.656631,0.864600
150.0,0.759837,-0.435468,0.875777
165.0,0.904345,-0.182807,0.922636
180.0,0.984994,0.083431,0.988521
195.0,0.995627,0.343838,1.053327
210.0,0.935747,0.579441,1.100624
225.0,0.810380,0.773563,1.120320
240.0,0.629198,0.913053,1.108854
255.0,0.405428,0.988898,1.068781
270.0,0.154869,0.996586,1.008547
285.0,-0.105106,0.936354,0.942235
300.0,-0.356769,0.813196,0.888016
315.0,-0.583405,0.636338,0.863300
330.0,-0.770491,0.418252,0.876693
345.0,-0.937354,0.205216,0.959556
