0,0.000006,0.000000,0.000000
1,0.007375,0.014416,0.000262
2,-0.004726,0.010169,0.000126
3,0.000590,0.036266,0.001316
4,-0.001488,0.048802,0.002384
5,-0.010855,0.054367,0.003074
6,-0.019774,0.056148,0.003544
7,-0.028726,0.054229,0.003766
8,-0.037068,0.048622,0.003738
9,-0.044232,0.039700,0.003533
10,-0.049732,0.028075,0.003261
11,-0.053188,0.014532,0.003040
12,-0.054366,-0.000000,0.002956
13,-0.053188,-0.014532,0.003040
14,-0.049732,-0.028075,0.003261
15,-0.044232,-0.039700,0.003533
16,-0.037068,-0.048622,0.003738
17,-0.028726,-0.054229,0.003766
18,-0.019774,-0.056148,0.003544
19,-0.010855,-0.054367,0.003074
20,-0.001488,-0.048802,0.002384
21,0.000590,-0.036266,0.001316
22,-0.004726,-0.010169,0.000126
23,0.007375,-0.014416,0.000262
