0	-0.004787	0.001214	-0.002499	-0.011213	-0.003214	0.794499
1	0.002219	0.005218	0.000501	-0.011219	-0.003218	0.794499
2	-0.001776	0.001221	0.000501	-0.011224	-0.003221	0.794499
3	-0.000771	0.005224	-0.001500	-0.011229	-0.003224	0.794500
4	-0.000766	-0.000772	-0.001500	-0.011234	-0.003228	0.794500
5	-0.004760	0.001231	-0.001500	-0.011240	-0.003231	0.794500
6	-0.000755	0.004235	-0.001500	-0.011245	-0.003235	0.794500
7	0.001250	0.001238	0.000499	-0.011250	-0.003238	0.794501
8	0.000255	-0.000759	0.003499	-0.011255	-0.003241	0.794501
9	0.002261	0.002245	-0.000501	-0.011261	-0.003245	0.794501
10	0.001266	-0.001752	-0.001501	-0.011266	-0.003248	0.794501
11	0.002271	0.001251	0.000499	-0.011271	-0.003251	0.794501
12	-0.001724	-0.000745	0.000498	-0.011276	-0.003255	0.794502
13	0.004282	0.001258	0.000498	-0.011282	-0.003258	0.794502
14	0.002287	0.001262	-0.003502	-0.011287	-0.003262	0.794502
15	0.003292	0.005265	0.001498	-0.011292	-0.003265	0.794502
16	0.004297	0.000268	-0.001503	-0.011297	-0.003268	0.794503
17	0.002303	0.004272	0.000497	-0.011303	-0.003272	0.794503
18	0.003308	-0.000725	0.000497	-0.011308	-0.003275	0.794503
19	0.003313	0.001279	-0.002503	-0.011313	-0.003279	0.794503
20	0.003318	0.004282	-0.001503	-0.011318	-0.003282	0.794503
21	0.008324	0.003285	-0.000504	-0.011324	-0.003285	0.794504
22	0.002329	0.001289	-0.002504	-0.011329	-0.003289	0.794504
23	0.000334	0.001292	0.000496	-0.011334	-0.003292	0.794504
24	0.005339	0.002295	0.002496	-0.011339	-0.003295	0.794504
25	0.004345	0.000299	0.001496	-0.011345	-0.003299	0.794504
26	0.001350	0.004302	0.001495	-0.011350	-0.003302	0.794505
27	0.004355	0.001306	0.000495	-0.011355	-0.003306	0.794505
28	0.002360	0.004309	-0.000505	-0.011360	-0.003309	0.794505
29	0.003366	0.001312	-0.000505	-0.011366	-0.003312	0.794505
30	0.004371	-0.000684	-0.001506	-0.011371	-0.003316	0.794506
31	0.004376	0.005319	-0.000506	-0.011376	-0.003319	0.794506
32	0.003381	0.002323	0.000494	-0.011381	-0.003323	0.794506
33	0.006387	0.001326	-0.000506	-0.011387	-0.003326	0.794506
34	0.003392	0.006329	-0.001506	-0.011392	-0.003329	0.794506
35	0.005397	0.000333	-0.000507	-0.011397	-0.003333	0.794507
36	0.005402	0.004336	0.006493	-0.011402	-0.003336	0.794507
37	0.006408	0.001339	-0.002507	-0.011408	-0.003339	0.794507
38	0.002413	0.000343	0.002493	-0.011413	-0.003343	0.794507
39	0.012418	0.004346	-0.005508	-0.011418	-0.003346	0.794508
40	0.001423	-0.000650	0.000492	-0.011423	-0.003350	0.794508
41	0.010429	0.001353	-0.001508	-0.011429	-0.003353	0.794508
42	0.006434	-0.000644	-0.001508	-0.011434	-0.003356	0.794508
43	-0.004561	0.001360	0.006492	-0.011439	-0.003360	0.794508
44	0.002444	-0.000637	0.003491	-0.011444	-0.003363	0.794509
45	0.006450	0.001367	-0.001509	-0.011450	-0.003367	0.794509
46	0.004455	0.001370	-0.000509	-0.011455	-0.003370	0.794509
47	0.003460	-0.001627	0.000491	-0.011460	-0.003373	0.794509
48	0.002465	0.005377	-0.002509	-0.011465	-0.003377	0.794509
49	0.001471	-0.001620	-0.000510	-0.011471	-0.003380	0.794510
50	0.004476	0.004383	-0.001510	-0.011476	-0.003383	0.794510
51	0.002481	0.006387	0.001490	-0.011481	-0.003387	0.794510
52	0.002487	-0.000610	0.002490	-0.011487	-0.003390	0.794510
53	0.001492	0.003394	-0.001511	-0.011492	-0.003394	0.794511
54	-0.000503	0.004397	-0.001511	-0.011497	-0.003397	0.794511
55	0.002502	0.002400	0.001489	-0.011502	-0.003400	0.794511
56	0.003508	0.001404	0.002489	-0.011508	-0.003404	0.794511
57	0.002513	0.002407	0.000489	-0.011513	-0.003407	0.794511
58	0.005518	0.001410	-0.001512	-0.011518	-0.003410	0.794512
59	0.002523	0.005414	0.000488	-0.011523	-0.003414	0.794512
60	0.000529	0.001417	0.001488	-0.011529	-0.003417	0.794512
61	0.002534	0.004421	0.000488	-0.011534	-0.003421	0.794512
62	0.001539	0.006424	-0.002513	-0.011539	-0.003424	0.794513
63	0.000544	-0.001573	-0.001513	-0.011544	-0.003427	0.794513
64	0.002550	0.001431	0.000487	-0.011550	-0.003431	0.794513
65	-0.000445	0.005434	0.000487	-0.011555	-0.003434	0.794513
66	0.001560	-0.000562	0.002487	-0.011560	-0.003438	0.794513
67	0.003565	0.004441	0.001486	-0.011565	-0.003441	0.794514
68	0.002571	0.005444	-0.000514	-0.011571	-0.003444	0.794514
69	0.002576	-0.001552	0.001486	-0.011576	-0.003448	0.794514
70	-0.000419	0.004451	0.000486	-0.011581	-0.003451	0.794514
71	0.001586	0.001454	0.003486	-0.011586	-0.003454	0.794514
72	0.001592	0.000458	0.000485	-0.011592	-0.003458	0.794515
73	0.004597	0.005461	0.001485	-0.011597	-0.003461	0.794515
74	-0.002398	0.001465	0.000485	-0.011602	-0.003465	0.794515
75	-0.000393	0.002468	0.001485	-0.011607	-0.003468	0.794515
76	-0.003387	0.007471	0.001484	-0.011613	-0.003471	0.794516
77	0.001618	0.002475	0.001484	-0.011618	-0.003475	0.794516
78	-0.003377	-0.000522	0.003484	-0.011623	-0.003478	0.794516
79	-0.003372	0.000482	0.003484	-0.011628	-0.003482	0.794516
80	-0.002366	-0.002515	0.003484	-0.011634	-0.003485	0.794516
81	0.000639	0.006488	-0.000517	-0.011639	-0.003488	0.794517
82	-0.002356	0.009492	-0.000517	-0.011644	-0.003492	0.794517
83	0.001649	0.000495	0.000483	-0.011649	-0.003495	0.794517
84	-0.003345	0.002498	0.000483	-0.011655	-0.003498	0.794517
85	-0.004340	0.003502	0.002482	-0.011660	-0.003502	0.794518
86	-0.000335	0.002505	0.001482	-0.011665	-0.003505	0.794518
