Vendor,GRAPHTEC Corporation,,,,,,,,,,,
Model,GL2000,,,,,,,,,,,
Version,Ver1.10,Rev0001,,,,,,,,,,
MaxChannel, 4CH,,,,,,,,,,,
Logic/Pulse, Off,,,,,,,,,,,
TempUnit, C,,,,,,,,,,,
Sampling interval, 200ms,,,,,,,,,,,
Total data points,3033,,,,,,,,,,,
Trigger,0,,,,,,,,,,,
Start time, 2021-12-29,14:14:32,,,,,,,,,,
End time, 2021-12-29,14:24:38,,,,,,,,,,
Trigger time, 2021-12-29,14:14:32,,,,,,,,,,
AMP settings,,,,,,,,,,,,
CH,Signal name,Amp,Input,Range,Filter,Span,,Unit,Color,,,Line Width
CH1," "" CH 1""", M, DC, 5V, Off,2.5,-2.5, V,28,5,6,0
CH2," "" CH 2""", M, DC, 5V, Off,2.5,-2.5, V,0,13,23,0
CH3," "" CH 3""", M, DC, 5V, Off,2.5,-2.5, V,9,22,8,0
Data,,,,,,,,,,,,
Number,Date,Time,us, CH1, CH2, CH3, Alarm,AlarmOut,,,,
NO.,Date,Time,us, V, V, V, A1234,AO1234,,,,
726,2021/12/29,14:16:57,0,-0.166,0.005,-1.03,LLLL,LLLL,,,,
727,2021/12/29,14:16:57,200000,-0.165,0.006,-1.036,LLLL,LLLL,,,,
728,2021/12/29,14:16:57,400000,-0.167,0.005,-1.03,LLLL,LLLL,,,,
729,2021/12/29,14:16:57,600000,-0.166,0.009,-1.029,LLLL,LLLL,,,,
730,2021/12/29,14:16:57,800000,-0.167,0.007,-1.032,LLLL,LLLL,,,,
731,2021/12/29,14:16:58,0,-0.165,0.007,-1.029,LLLL,LLLL,,,,
732,2021/12/29,14:16:58,200000,-0.168,0.007,-1.028,LLLL,LLLL,,,,
733,2021/12/29,14:16:58,400000,-0.167,0.006,-1.032,LLLL,LLLL,,,,
734,2021/12/29,14:16:58,600000,-0.167,0.005,-1.031,LLLL,LLLL,,,,
735,2021/12/29,14:16:58,800000,-0.165,0.008,-1.033,LLLL,LLLL,,,,
736,2021/12/29,14:16:59,0,-0.167,0.005,-1.034,LLLL,LLLL,,,,
737,2021/12/29,14:16:59,200000,-0.166,0.007,-1.032,LLLL,LLLL,,,,
738,2021/12/29,14:16:59,400000,-0.166,0.006,-1.028,LLLL,LLLL,,,,
739,2021/12/29,14:16:59,600000,-0.168,0.008,-1.035,LLLL,LLLL,,,,
740,2021/12/29,14:16:59,800000,-0.164,0.008,-1.036,LLLL,LLLL,,,,
741,2021/12/29,14:17:00,0,-0.166,0.007,-1.031,LLLL,LLLL,,,,
742,2021/12/29,14:17:00,200000,-0.167,0.009,-1.035,LLLL,LLLL,,,,
743,2021/12/29,14:17:00,400000,-0.168,0.009,-1.031,LLLL,LLLL,,,,
744,2021/12/29,14:17:00,600000,-0.165,0.007,-1.032,LLLL,LLLL,,,,
745,2021/12/29,14:17:00,800000,-0.167,0.007,-1.038,LLLL,LLLL,,,,
746,2021/12/29,14:17:01,0,-0.165,0.007,-1.031,LLLL,LLLL,,,,
747,2021/12/29,14:17:01,200000,-0.168,0.006,-1.029,LLLL,LLLL,,,,
748,2021/12/29,14:17:01,400000,-0.165,0.005,-1.037,LLLL,LLLL,,,,
749,2021/12/29,14:17:01,600000,-0.166,0.006,-1.035,LLLL,LLLL,,,,
750,2021/12/29,14:17:01,800000,-0.166,0.007,-1.03,LLLL,LLLL,,,,
751,2021/12/29,14:17:02,0,-0.166,0.006,-1.034,LLLL,LLLL,,,,
752,2021/12/29,14:17:02,200000,-0.165,0.005,-1.035,LLLL,LLLL,,,,
753,2021/12/29,14:17:02,400000,-0.165,0.01,-1.029,LLLL,LLLL,,,,
754,2021/12/29,14:17:02,600000,-0.164,0.007,-1.024,LLLL,LLLL,,,,
755,2021/12/29,14:17:02,800000,-0.166,0.005,-1.044,LLLL,LLLL,,,,
756,2021/12/29,14:17:03,0,-0.166,0.008,-1.026,LLLL,LLLL,,,,
757,2021/12/29,14:17:03,200000,-0.166,0.008,-1.04,LLLL,LLLL,,,,
758,2021/12/29,14:17:03,400000,-0.165,0.006,-1.037,LLLL,LLLL,,,,
759,2021/12/29,14:17:03,600000,-0.167,0.007,-1.024,LLLL,LLLL,,,,
760,2021/12/29,14:17:03,800000,-0.165,0.008,-1.039,LLLL,LLLL,,,,
761,2021/12/29,14:17:04,0,-0.166,0.007,-1.038,LLLL,LLLL,,,,
762,2021/12/29,14:17:04,200000,-0.164,0.008,-1.031,LLLL,LLLL,,,,
763,2021/12/29,14:17:04,400000,-0.167,0.008,-1.029,LLLL,LLLL,,,,
764,2021/12/29,14:17:04,600000,-0.165,0.008,-1.031,LLLL,LLLL,,,,
765,2021/12/29,14:17:04,800000,-0.165,0.007,-1.025,LLLL,LLLL,,,,
766,2021/12/29,14:17:05,0,-0.164,0.006,-1.038,LLLL,LLLL,,,,
767,2021/12/29,14:17:05,200000,-0.167,0.007,-1.039,LLLL,LLLL,,,,
768,2021/12/29,14:17:05,400000,-0.166,0.006,-1.022,LLLL,LLLL,,,,
769,2021/12/29,14:17:05,600000,-0.165,0.007,-1.035,LLLL,LLLL,,,,
770,2021/12/29,14:17:05,800000,-0.165,0.007,-1.035,LLLL,LLLL,,,,
771,2021/12/29,14:17:06,0,-0.166,0.008,-1.028,LLLL,LLLL,,,,
772,2021/12/29,14:17:06,200000,-0.165,0.005,-1.035,LLLL,LLLL,,,,
773,2021/12/29,14:17:06,400000,-0.163,0.006,-1.038,LLLL,LLLL,,,,
774,2021/12/29,14:17:06,600000,-0.166,0.005,-1.03,LLLL,LLLL,,,,
775,2021/12/29,14:17:06,800000,-0.167,0.005,-1.033,LLLL,LLLL,,,,
776,2021/12/29,14:17:07,0,-0.164,0.008,-1.034,LLLL,LLLL,,,,
777,2021/12/29,14:17:07,200000,-0.164,0.008,-1.034,LLLL,LLLL,,,,
778,2021/12/29,14:17:07,400000,-0.167,0.005,-1.033,LLLL,LLLL,,,,
779,2021/12/29,14:17:07,600000,-0.164,0.005,-1.033,LLLL,LLLL,,,,
780,2021/12/29,14:17:07,800000,-0.163,0.006,-1.033,LLLL,LLLL,,,,
781,2021/12/29,14:17:08,0,-0.165,0.009,-1.034,LLLL,LLLL,,,,
782,2021/12/29,14:17:08,200000,-0.163,0.009,-1.032,LLLL,LLLL,,,,
783,2021/12/29,14:17:08,400000,-0.164,0.007,-1.034,LLLL,LLLL,,,,
784,2021/12/29,14:17:08,600000,-0.167,0.008,-1.034,LLLL,LLLL,,,,
785,2021/12/29,14:17:08,800000,-0.165,0.008,-1.034,LLLL,LLLL,,,,
786,2021/12/29,14:17:09,0,-0.165,0.007,-1.029,LLLL,LLLL,,,,
787,2021/12/29,14:17:09,200000,-0.165,0.007,-1.03,LLLL,LLLL,,,,
788,2021/12/29,14:17:09,400000,-0.165,0.005,-1.035,LLLL,LLLL,,,,
789,2021/12/29,14:17:09,600000,-0.166,0.007,-1.032,LLLL,LLLL,,,,
790,2021/12/29,14:17:09,800000,-0.166,0.006,-1.04,LLLL,LLLL,,,,
791,2021/12/29,14:17:10,0,-0.167,0.008,-1.031,LLLL,LLLL,,,,
792,2021/12/29,14:17:10,200000,-0.166,0.009,-1.028,LLLL,LLLL,,,,
793,2021/12/29,14:17:10,400000,-0.164,0.009,-1.029,LLLL,LLLL,,,,
794,2021/12/29,14:17:10,600000,-0.165,0.008,-1.027,LLLL,LLLL,,,,
795,2021/12/29,14:17:10,800000,-0.165,0.007,-1.025,LLLL,LLLL,,,,
796,2021/12/29,14:17:11,0,-0.167,0.007,-1.04,LLLL,LLLL,,,,
797,2021/12/29,14:17:11,200000,-0.167,0.004,-1.026,LLLL,LLLL,,,,
798,2021/12/29,14:17:11,400000,-0.167,0.007,-1.032,LLLL,LLLL,,,,
799,2021/12/29,14:17:11,600000,-0.166,0.009,-1.038,LLLL,LLLL,,,,
800,2021/12/29,14:17:11,800000,-0.166,0.009,-1.04,LLLL,LLLL,,,,
801,2021/12/29,14:17:12,0,-0.167,0.009,-1.026,LLLL,LLLL,,,,
802,2021/12/29,14:17:12,200000,-0.167,0.007,-1.034,LLLL,LLLL,,,,
803,2021/12/29,14:17:12,400000,-0.165,0.005,-1.04,LLLL,LLLL,,,,
804,2021/12/29,14:17:12,600000,-0.163,0.006,-1.032,LLLL,LLLL,,,,
805,2021/12/29,14:17:12,800000,-0.167,0.009,-1.022,LLLL,LLLL,,,,
806,2021/12/29,14:17:13,0,-0.166,0.009,-1.04,LLLL,LLLL,,,,
807,2021/12/29,14:17:13,200000,-0.166,0.009,-1.039,LLLL,LLLL,,,,
808,2021/12/29,14:17:13,400000,-0.165,0.008,-1.02,LLLL,LLLL,,,,
809,2021/12/29,14:17:13,600000,-0.167,0.006,-1.032,LLLL,LLLL,,,,
810,2021/12/29,14:17:13,800000,-0.166,0.009,-1.028,LLLL,LLLL,,,,
811,2021/12/29,14:17:14,0,-0.167,0.007,-1.026,LLLL,LLLL,,,,
812,2021/12/29,14:17:14,200000,-0.166,0.007,-1.031,LLLL,LLLL,,,,
813,2021/12/29,14:17:14,400000,-0.167,0.009,-1.032,LLLL,LLLL,,,,
814,2021/12/29,14:17:14,600000,-0.166,0.011,-1.036,LLLL,LLLL,,,,
815,2021/12/29,14:17:14,800000,-0.167,0.01,-1.036,LLLL,LLLL,,,,
816,2021/12/29,14:17:15,0,-0.167,0.007,-1.028,LLLL,LLLL,,,,
817,2021/12/29,14:17:15,200000,-0.164,0.005,-1.026,LLLL,LLLL,,,,
818,2021/12/29,14:17:15,400000,-0.166,0.006,-1.04,LLLL,LLLL,,,,
819,2021/12/29,14:17:15,600000,-0.167,0.007,-1.032,LLLL,LLLL,,,,
820,2021/12/29,14:17:15,800000,-0.167,0.011,-1.022,LLLL,LLLL,,,,
821,2021/12/29,14:17:16,0,-0.164,0.011,-1.038,LLLL,LLLL,,,,
822,2021/12/29,14:17:16,200000,-0.167,0.01,-1.031,LLLL,LLLL,,,,
823,2021/12/29,14:17:16,400000,-0.167,0.009,-1.036,LLLL,LLLL,,,,
824,2021/12/29,14:17:16,600000,-0.164,0.009,-1.039,LLLL,LLLL,,,,
825,2021/12/29,14:17:16,800000,-0.166,0.01,-1.024,LLLL,LLLL,,,,
826,2021/12/29,14:17:17,0,-0.166,0.013,-1.022,LLLL,LLLL,,,,
827,2021/12/29,14:17:17,200000,-0.166,0.011,-1.03,LLLL,LLLL,,,,
828,2021/12/29,14:17:17,400000,-0.165,0.009,-1.028,LLLL,LLLL,,,,
829,2021/12/29,14:17:17,600000,-0.169,0.008,-1.018,LLLL,LLLL,,,,
830,2021/12/29,14:17:17,800000,-0.167,0.009,-1.038,LLLL,LLLL,,,,
831,2021/12/29,14:17:18,0,-0.163,0.007,-1.031,LLLL,LLLL,,,,
832,2021/12/29,14:17:18,200000,-0.165,0.007,-1.024,LLLL,LLLL,,,,
833,2021/12/29,14:17:18,400000,-0.167,0.009,-1.024,LLLL,LLLL,,,,
834,2021/12/29,14:17:18,600000,-0.165,0.009,-1.033,LLLL,LLLL,,,,
835,2021/12/29,14:17:18,800000,-0.166,0.009,-1.036,LLLL,LLLL,,,,
836,2021/12/29,14:17:19,0,-0.167,0.009,-1.03,LLLL,LLLL,,,,
837,2021/12/29,14:17:19,200000,-0.168,0.009,-1.03,LLLL,LLLL,,,,
838,2021/12/29,14:17:19,400000,-0.165,0.006,-1.026,LLLL,LLLL,,,,
839,2021/12/29,14:17:19,600000,-0.167,0.004,-1.03,LLLL,LLLL,,,,
840,2021/12/29,14:17:19,800000,-0.165,0.005,-1.022,LLLL,LLLL,,,,
841,2021/12/29,14:17:20,0,-0.167,0.006,-1.03,LLLL,LLLL,,,,
842,2021/12/29,14:17:20,200000,-0.166,0.006,-1.03,LLLL,LLLL,,,,
843,2021/12/29,14:17:20,400000,-0.166,0.007,-1.025,LLLL,LLLL,,,,
844,2021/12/29,14:17:20,600000,-0.167,0.007,-1.036,LLLL,LLLL,,,,
845,2021/12/29,14:17:20,800000,-0.165,0.004,-1.034,LLLL,LLLL,,,,
846,2021/12/29,14:17:21,0,-0.167,0.007,-1.028,LLLL,LLLL,,,,
847,2021/12/29,14:17:21,200000,-0.165,0.005,-1.033,LLLL,LLLL,,,,
848,2021/12/29,14:17:21,400000,-0.165,0.006,-1.023,LLLL,LLLL,,,,
849,2021/12/29,14:17:21,600000,-0.166,0.004,-1.029,LLLL,LLLL,,,,
850,2021/12/29,14:17:21,800000,-0.166,0.005,-1.03,LLLL,LLLL,,,,
851,2021/12/29,14:17:22,0,-0.165,0.005,-1.027,LLLL,LLLL,,,,
852,2021/12/29,14:17:22,200000,-0.165,0.002,-1.029,LLLL,LLLL,,,,
853,2021/12/29,14:17:22,400000,-0.164,0.004,-1.034,LLLL,LLLL,,,,
854,2021/12/29,14:17:22,600000,-0.168,0.003,-1.03,LLLL,LLLL,,,,
855,2021/12/29,14:17:22,800000,-0.164,0.005,-1.03,LLLL,LLLL,,,,
856,2021/12/29,14:17:23,0,-0.166,0.002,-1.026,LLLL,LLLL,,,,
857,2021/12/29,14:17:23,200000,-0.166,0.004,-1.032,LLLL,LLLL,,,,
858,2021/12/29,14:17:23,400000,-0.166,0.002,-1.028,LLLL,LLLL,,,,
859,2021/12/29,14:17:23,600000,-0.165,0.005,-1.026,LLLL,LLLL,,,,
860,2021/12/29,14:17:23,800000,-0.165,0.006,-1.031,LLLL,LLLL,,,,
861,2021/12/29,14:17:24,0,-0.167,0.002,-1.034,LLLL,LLLL,,,,
862,2021/12/29,14:17:24,200000,-0.165,0.005,-1.024,LLLL,LLLL,,,,
863,2021/12/29,14:17:24,400000,-0.164,0.003,-1.025,LLLL,LLLL,,,,
864,2021/12/29,14:17:24,600000,-0.165,0.004,-1.032,LLLL,LLLL,,,,
865,2021/12/29,14:17:24,800000,-0.165,0.003,-1.032,LLLL,LLLL,,,,
866,2021/12/29,14:17:25,0,-0.165,0.004,-1.034,LLLL,LLLL,,,,
867,2021/12/29,14:17:25,200000,-0.166,0.003,-1.032,LLLL,LLLL,,,,
868,2021/12/29,14:17:25,400000,-0.166,0.004,-1.021,LLLL,LLLL,,,,
869,2021/12/29,14:17:25,600000,-0.166,0.004,-1.026,LLLL,LLLL,,,,
870,2021/12/29,14:17:25,800000,-0.165,0.005,-1.034,LLLL,LLLL,,,,
871,2021/12/29,14:17:26,0,-0.166,0.006,-1.029,LLLL,LLLL,,,,
872,2021/12/29,14:17:26,200000,-0.167,0.004,-1.034,LLLL,LLLL,,,,
873,2021/12/29,14:17:26,400000,-0.164,0.005,-1.028,LLLL,LLLL,,,,
874,2021/12/29,14:17:26,600000,-0.165,0.004,-1.019,LLLL,LLLL,,,,
875,2021/12/29,14:17:26,800000,-0.167,0.007,-1.019,LLLL,LLLL,,,,
876,2021/12/29,14:17:27,0,-0.164,0.005,-1.03,LLLL,LLLL,,,,
877,2021/12/29,14:17:27,200000,-0.165,0.005,-1.024,LLLL,LLLL,,,,
878,2021/12/29,14:17:27,400000,-0.167,0.003,-1.03,LLLL,LLLL,,,,
879,2021/12/29,14:17:27,600000,-0.166,0.005,-1.03,LLLL,LLLL,,,,
880,2021/12/29,14:17:27,800000,-0.163,0.003,-1.022,LLLL,LLLL,,,,
881,2021/12/29,14:17:28,0,-0.165,0.007,-1.039,LLLL,LLLL,,,,
882,2021/12/29,14:17:28,200000,-0.165,0.006,-1.03,LLLL,LLLL,,,,
883,2021/12/29,14:17:28,400000,-0.165,0.003,-1.031,LLLL,LLLL,,,,
884,2021/12/29,14:17:28,600000,-0.165,0.005,-1.02,LLLL,LLLL,,,,
885,2021/12/29,14:17:28,800000,-0.164,0.006,-1.04,LLLL,LLLL,,,,
886,2021/12/29,14:17:29,0,-0.166,0.005,-1.024,LLLL,LLLL,,,,
887,2021/12/29,14:17:29,200000,-0.165,0.002,-1.037,LLLL,LLLL,,,,
888,2021/12/29,14:17:29,400000,-0.169,0.006,-1.039,LLLL,LLLL,,,,
889,2021/12/29,14:17:29,600000,-0.165,0.007,-1.022,LLLL,LLLL,,,,
890,2021/12/29,14:17:29,800000,-0.165,0.003,-1.041,LLLL,LLLL,,,,
891,2021/12/29,14:17:30,0,-0.166,0.004,-1.048,LLLL,LLLL,,,,
892,2021/12/29,14:17:30,200000,-0.167,0.005,-1.021,LLLL,LLLL,,,,
893,2021/12/29,14:17:30,400000,-0.166,0.008,-1.033,LLLL,LLLL,,,,
894,2021/12/29,14:17:30,600000,-0.166,0.006,-1.032,LLLL,LLLL,,,,
895,2021/12/29,14:17:30,800000,-0.166,0.007,-1.023,LLLL,LLLL,,,,
896,2021/12/29,14:17:31,0,-0.167,0.006,-1.034,LLLL,LLLL,,,,
897,2021/12/29,14:17:31,200000,-0.165,0.004,-1.025,LLLL,LLLL,,,,
898,2021/12/29,14:17:31,400000,-0.167,0.007,-1.02,LLLL,LLLL,,,,
899,2021/12/29,14:17:31,600000,-0.168,0.01,-1.036,LLLL,LLLL,,,,
900,2021/12/29,14:17:31,800000,-0.165,0.005,-1.033,LLLL,LLLL,,,,
901,2021/12/29,14:17:32,0,-0.165,0.006,-1.027,LLLL,LLLL,,,,
902,2021/12/29,14:17:32,200000,-0.166,0.007,-1.028,LLLL,LLLL,,,,
903,2021/12/29,14:17:32,400000,-0.167,0.009,-1.032,LLLL,LLLL,,,,
904,2021/12/29,14:17:32,600000,-0.165,0.008,-1.032,LLLL,LLLL,,,,
905,2021/12/29,14:17:32,800000,-0.164,0.005,-1.033,LLLL,LLLL,,,,
906,2021/12/29,14:17:33,0,-0.167,0.005,-1.026,LLLL,LLLL,,,,
907,2021/12/29,14:17:33,200000,-0.166,0.008,-1.025,LLLL,LLLL,,,,
908,2021/12/29,14:17:33,400000,-0.164,0.009,-1.027,LLLL,LLLL,,,,
909,2021/12/29,14:17:33,600000,-0.168,0.007,-1.028,LLLL,LLLL,,,,
910,2021/12/29,14:17:33,800000,-0.166,0.005,-1.033,LLLL,LLLL,,,,
911,2021/12/29,14:17:34,0,-0.164,0.009,-1.034,LLLL,LLLL,,,,
912,2021/12/29,14:17:34,200000,-0.167,0.009,-1.02,LLLL,LLLL,,,,
913,2021/12/29,14:17:34,400000,-0.165,0.007,-1.03,LLLL,LLLL,,,,
914,2021/12/29,14:17:34,600000,-0.167,0.004,-1.036,LLLL,LLLL,,,,
915,2021/12/29,14:17:34,800000,-0.163,0.005,-1.04,LLLL,LLLL,,,,
916,2021/12/29,14:17:35,0,-0.164,0.007,-1.036,LLLL,LLLL,,,,
917,2021/12/29,14:17:35,200000,-0.164,0.011,-1.028,LLLL,LLLL,,,,
918,2021/12/29,14:17:35,400000,-0.163,0.007,-1.04,LLLL,LLLL,,,,
919,2021/12/29,14:17:35,600000,-0.164,0.003,-1.04,LLLL,LLLL,,,,
920,2021/12/29,14:17:35,800000,-0.166,0.009,-1.033,LLLL,LLLL,,,,
921,2021/12/29,14:17:36,0,-0.165,0.01,-1.021,LLLL,LLLL,,,,
922,2021/12/29,14:17:36,200000,-0.164,0.008,-1.017,LLLL,LLLL,,,,
923,2021/12/29,14:17:36,400000,-0.165,0.006,-1.02,LLLL,LLLL,,,,
924,2021/12/29,14:17:36,600000,-0.164,0.007,-1.034,LLLL,LLLL,,,,
925,2021/12/29,14:17:36,800000,-0.162,0.006,-1.039,LLLL,LLLL,,,,
926,2021/12/29,14:17:37,0,-0.165,0.009,-1.025,LLLL,LLLL,,,,
927,2021/12/29,14:17:37,200000,-0.167,0.007,-1.02,LLLL,LLLL,,,,
928,2021/12/29,14:17:37,400000,-0.164,0.006,-1.025,LLLL,LLLL,,,,
929,2021/12/29,14:17:37,600000,-0.164,0.006,-1.037,LLLL,LLLL,,,,
930,2021/12/29,14:17:37,800000,-0.167,0.008,-1.016,LLLL,LLLL,,,,
931,2021/12/29,14:17:38,0,-0.168,0.007,-1.029,LLLL,LLLL,,,,
932,2021/12/29,14:17:38,200000,-0.164,0.005,-1.03,LLLL,LLLL,,,,
933,2021/12/29,14:17:38,400000,-0.164,0.005,-1.032,LLLL,LLLL,,,,
934,2021/12/29,14:17:38,600000,-0.166,0.005,-1.022,LLLL,LLLL,,,,
935,2021/12/29,14:17:38,800000,-0.165,0.009,-1.022,LLLL,LLLL,,,,
936,2021/12/29,14:17:39,0,-0.164,0.005,-1.029,LLLL,LLLL,,,,
937,2021/12/29,14:17:39,200000,-0.164,0.005,-1.035,LLLL,LLLL,,,,
938,2021/12/29,14:17:39,400000,-0.166,0.007,-1.031,LLLL,LLLL,,,,
939,2021/12/29,14:17:39,600000,-0.165,0.007,-1.027,LLLL,LLLL,,,,
940,2021/12/29,14:17:39,800000,-0.167,0.007,-1.032,LLLL,LLLL,,,,
941,2021/12/29,14:17:40,0,-0.165,0.007,-1.026,LLLL,LLLL,,,,
942,2021/12/29,14:17:40,200000,-0.164,0.005,-1.033,LLLL,LLLL,,,,
943,2021/12/29,14:17:40,400000,-0.165,0.005,-1.028,LLLL,LLLL,,,,
944,2021/12/29,14:17:40,600000,-0.168,0.009,-1.034,LLLL,LLLL,,,,
945,2021/12/29,14:17:40,800000,-0.166,0.005,-1.022,LLLL,LLLL,,,,
946,2021/12/29,14:17:41,0,-0.163,0.003,-1.027,LLLL,LLLL,,,,
947,2021/12/29,14:17:41,200000,-0.166,0.006,-1.029,LLLL,LLLL,,,,
948,2021/12/29,14:17:41,400000,-0.166,0.008,-1.03,LLLL,LLLL,,,,
949,2021/12/29,14:17:41,600000,-0.165,0.005,-1.032,LLLL,LLLL,,,,
950,2021/12/29,14:17:41,800000,-0.166,0.005,-1.031,LLLL,LLLL,,,,
951,2021/12/29,14:17:42,0,-0.167,0.004,-1.024,LLLL,LLLL,,,,
952,2021/12/29,14:17:42,200000,-0.165,0.005,-1.026,LLLL,LLLL,,,,
953,2021/12/29,14:17:42,400000,-0.165,0.008,-1.032,LLLL,LLLL,,,,
954,2021/12/29,14:17:42,600000,-0.167,0.008,-1.03,LLLL,LLLL,,,,
955,2021/12/29,14:17:42,800000,-0.167,0.005,-1.029,LLLL,LLLL,,,,
956,2021/12/29,14:17:43,0,-0.164,0.008,-1.026,LLLL,LLLL,,,,
957,2021/12/29,14:17:43,200000,-0.164,0.007,-1.026,LLLL,LLLL,,,,
958,2021/12/29,14:17:43,400000,-0.165,0.008,-1.033,LLLL,LLLL,,,,
959,2021/12/29,14:17:43,600000,-0.166,0.008,-1.032,LLLL,LLLL,,,,
960,2021/12/29,14:17:43,800000,-0.163,0.007,-1.025,LLLL,LLLL,,,,
961,2021/12/29,14:17:44,0,-0.163,0.005,-1.027,LLLL,LLLL,,,,
962,2021/12/29,14:17:44,200000,-0.163,0.006,-1.028,LLLL,LLLL,,,,
963,2021/12/29,14:17:44,400000,-0.162,0.007,-1.031,LLLL,LLLL,,,,
964,2021/12/29,14:17:44,600000,-0.163,0.006,-1.028,LLLL,LLLL,,,,
965,2021/12/29,14:17:44,800000,-0.164,0.008,-1.023,LLLL,LLLL,,,,
966,2021/12/29,14:17:45,0,-0.164,0.009,-1.028,LLLL,LLLL,,,,
967,2021/12/29,14:17:45,200000,-0.162,0.007,-1.036,LLLL,LLLL,,,,
968,2021/12/29,14:17:45,400000,-0.164,0.006,-1.03,LLLL,LLLL,,,,
969,2021/12/29,14:17:45,600000,-0.163,0.007,-1.032,LLLL,LLLL,,,,
970,2021/12/29,14:17:45,800000,-0.163,0.007,-1.027,LLLL,LLLL,,,,
971,2021/12/29,14:17:46,0,-0.162,0.008,-1.022,LLLL,LLLL,,,,
972,2021/12/29,14:17:46,200000,-0.164,0.007,-1.037,LLLL,LLLL,,,,
973,2021/12/29,14:17:46,400000,-0.161,0.006,-1.041,LLLL,LLLL,,,,
974,2021/12/29,14:17:46,600000,-0.163,0.005,-1.025,LLLL,LLLL,,,,
975,2021/12/29,14:17:46,800000,-0.163,0.008,-1.037,LLLL,LLLL,,,,
976,2021/12/29,14:17:47,0,-0.164,0.007,-1.032,LLLL,LLLL,,,,
977,2021/12/29,14:17:47,200000,-0.165,0.005,-1.026,LLLL,LLLL,,,,
978,2021/12/29,14:17:47,400000,-0.164,0.005,-1.021,LLLL,LLLL,,,,
979,2021/12/29,14:17:47,600000,-0.164,0.007,-1.032,LLLL,LLLL,,,,
980,2021/12/29,14:17:47,800000,-0.164,0.007,-1.032,LLLL,LLLL,,,,
981,2021/12/29,14:17:48,0,-0.164,0.007,-1.039,LLLL,LLLL,,,,
982,2021/12/29,14:17:48,200000,-0.163,0.007,-1.032,LLLL,LLLL,,,,
983,2021/12/29,14:17:48,400000,-0.163,0.008,-1.039,LLLL,LLLL,,,,
984,2021/12/29,14:17:48,600000,-0.163,0.012,-1.034,LLLL,LLLL,,,,
985,2021/12/29,14:17:48,800000,-0.164,0.013,-1.034,LLLL,LLLL,,,,
986,2021/12/29,14:17:49,0,-0.164,0.011,-1.036,LLLL,LLLL,,,,
987,2021/12/29,14:17:49,200000,-0.164,0.013,-1.026,LLLL,LLLL,,,,
988,2021/12/29,14:17:49,400000,-0.163,0.013,-1.036,LLLL,LLLL,,,,
989,2021/12/29,14:17:49,600000,-0.166,0.012,-1.03,LLLL,LLLL,,,,
990,2021/12/29,14:17:49,800000,-0.165,0.011,-1.032,LLLL,LLLL,,,,
991,2021/12/29,14:17:50,0,-0.163,0.014,-1.032,LLLL,LLLL,,,,
992,2021/12/29,14:17:50,200000,-0.166,0.014,-1.027,LLLL,LLLL,,,,
993,2021/12/29,14:17:50,400000,-0.165,0.013,-1.022,LLLL,LLLL,,,,
994,2021/12/29,14:17:50,600000,-0.164,0.013,-1.025,LLLL,LLLL,,,,
995,2021/12/29,14:17:50,800000,-0.165,0.015,-1.019,LLLL,LLLL,,,,
996,2021/12/29,14:17:51,0,-0.164,0.013,-1.032,LLLL,LLLL,,,,
997,2021/12/29,14:17:51,200000,-0.167,0.013,-1.046,LLLL,LLLL,,,,
998,2021/12/29,14:17:51,400000,-0.166,0.013,-1.041,LLLL,LLLL,,,,
999,2021/12/29,14:17:51,600000,-0.166,0.015,-1.033,LLLL,LLLL,,,,
1000,2021/12/29,14:17:51,800000,-0.166,0.013,-1.041,LLLL,LLLL,,,,
1001,2021/12/29,14:17:52,0,-0.164,0.01,-1.036,LLLL,LLLL,,,,
1002,2021/12/29,14:17:52,200000,-0.164,0.012,-1.033,LLLL,LLLL,,,,
1003,2021/12/29,14:17:52,400000,-0.164,0.015,-1.024,LLLL,LLLL,,,,
1004,2021/12/29,14:17:52,600000,-0.164,0.013,-1.029,LLLL,LLLL,,,,
1005,2021/12/29,14:17:52,800000,-0.165,0.008,-1.027,LLLL,LLLL,,,,
1006,2021/12/29,14:17:53,0,-0.164,0.006,-1.036,LLLL,LLLL,,,,
1007,2021/12/29,14:17:53,200000,-0.167,0.008,-1.032,LLLL,LLLL,,,,
1008,2021/12/29,14:17:53,400000,-0.168,0.009,-1.026,LLLL,LLLL,,,,
1009,2021/12/29,14:17:53,600000,-0.164,0.008,-1.031,LLLL,LLLL,,,,
1010,2021/12/29,14:17:53,800000,-0.165,0.007,-1.032,LLLL,LLLL,,,,
1011,2021/12/29,14:17:54,0,-0.166,0.006,-1.026,LLLL,LLLL,,,,
1012,2021/12/29,14:17:54,200000,-0.161,0.009,-1.036,LLLL,LLLL,,,,
1013,2021/12/29,14:17:54,400000,-0.166,0.009,-1.019,LLLL,LLLL,,,,
1014,2021/12/29,14:17:54,600000,-0.166,0.005,-1.021,LLLL,LLLL,,,,
1015,2021/12/29,14:17:54,800000,-0.164,0.006,-1.04,LLLL,LLLL,,,,
1016,2021/12/29,14:17:55,0,-0.167,0.008,-1.026,LLLL,LLLL,,,,
1017,2021/12/29,14:17:55,200000,-0.165,0.008,-1.026,LLLL,LLLL,,,,
1018,2021/12/29,14:17:55,400000,-0.165,0.008,-1.034,LLLL,LLLL,,,,
