0.0,-0.986594,-0.092112,0.990885
15.0,-0.997390,-0.352193,1.057746
30.0,-0.937361,-0.587034,1.106008
45.0,-0.811232,-0.779860,1.125291
60.0,-0.628701,-0.917281,1.112056
75.0,-0.407038,-0.990009,1.070420
90.0,-0.155622,-0.995849,1.007935
105.0,0.105522,-0.933744,0.939687
120.0,0.358425,-0.808613,0.884490
135.0,0.586002,-0.629739,0.860214
150.0,0.773423,-0.409857,0.875309
165.0,0.907780,-0.167149,0.923041
180.0,0.984507,0.089562,0.988572
195.0,0.996545,0.340346,1.053061
210.0,0.943155,0.568966,1.101482
225.0,0.827543,0.760571,1.123964
240.0,0.656663,0.902368,1.116008
255.0,0.441022,0.984326,1.078609
270.0,0.193154,0.999974,1.018458
285.0,-0.067978,0.947002,0.949439
300.0,-0.325618,0.828552,0.890238
315.0,-0.561867,0.652119,0.860787
330.0,-0.760823,0.428191,0.873040
345.0,-0.905700,0.174411,0.922340
