-30.0	-0.274245	-0.274245	-0.548490	0.158335	0.122715	0.281050	0.616304
-29.9	-0.274521	-0.274521	-0.549042	0.157857	0.122205	0.280062	0.616346
-29.8	-0.274796	-0.274796	-0.549592	0.157377	0.121695	0.279072	0.616387
-29.7	-0.275070	-0.275070	-0.550141	0.156897	0.121185	0.278082	0.616429
-29.6	-0.275344	-0.275344	-0.550688	0.156417	0.120674	0.277091	0.616471
-29.5	-0.275616	-0.275616	-0.551233	0.155936	0.120163	0.276099	0.616513
-29.4	-0.275888	-0.275888	-0.551776	0.155455	0.119651	0.275106	0.616555
-29.3	-0.276159	-0.276159	-0.552318	0.154973	0.119139	0.274113	0.616598
-29.2	-0.276429	-0.276429	-0.552858	0.154491	0.118627	0.273118	0.616641
-29.1	-0.276698	-0.276698	-0.553397	0.154008	0.118114	0.272123	0.616684
-29.0	-0.276967	-0.276967	-0.553933	0.153525	0.117601	0.271127	0.616727
-28.9	-0.277234	-0.277234	-0.554468	0.153042	0.117088	0.270130	0.616770
-28.8	-0.277501	-0.277501	-0.555002	0.152557	0.116574	0.269132	0.616814
-28.7	-0.277767	-0.277767	-0.555534	0.152073	0.116060	0.268133	0.616857
-28.6	-0.278032	-0.278032	-0.556063	0.151588	0.115546	0.267134	0.616901
-28.5	-0.278296	-0.278296	-0.556592	0.151102	0.115031	0.266133	0.616945
-28.4	-0.278559	-0.278559	-0.557118	0.150616	0.114516	0.265132	0.616990
-28.3	-0.278822	-0.278822	-0.557643	0.150130	0.114001	0.264131	0.617034
-28.2	-0.279083	-0.279083	-0.558166	0.149643	0.113485	0.263128	0.617079
-28.1	-0.279344	-0.279344	-0.558688	0.149156	0.112969	0.262124	0.617124
-28.0	-0.279604	-0.279604	-0.559208	0.148668	0.112452	0.261120	0.617169
-27.9	-0.279863	-0.279863	-0.559726	0.148180	0.111935	0.260115	0.617214
-27.8	-0.280121	-0.280121	-0.560242	0.147691	0.111418	0.259109	0.617259
-27.7	-0.280378	-0.280378	-0.560757	0.147202	0.110901	0.258103	0.617305
-27.6	-0.280635	-0.280635	-0.561270	0.146712	0.110383	0.257095	0.617351
-27.5	-0.280891	-0.280891	-0.561781	0.146222	0.109864	0.256087	0.617397
-27.4	-0.281145	-0.281145	-0.562291	0.145732	0.109346	0.255078	0.617443
-27.3	-0.281399	-0.281399	-0.562799	0.145241	0.108827	0.254068	0.617489
-27.2	-0.281652	-0.281652	-0.563305	0.144750	0.108308	0.253058	0.617536
-27.1	-0.281905	-0.281905	-0.563809	0.144258	0.107788	0.252046	0.617582
-27.0	-0.282156	-0.282156	-0.564312	0.143766	0.107268	0.251034	0.617629
-26.9	-0.282406	-0.282406	-0.564813	0.143273	0.106748	0.250021	0.617676
-26.8	-0.282656	-0.282656	-0.565312	0.142780	0.106228	0.249008	0.617724
-26.7	-0.282905	-0.282905	-0.565810	0.142286	0.105707	0.247993	0.617771
-26.6	-0.283153	-0.283153	-0.566305	0.141792	0.105186	0.246978	0.617819
-26.5	-0.283400	-0.283400	-0.566800	0.141298	0.104664	0.245962	0.617867
-26.4	-0.283646	-0.283646	-0.567292	0.140803	0.104143	0.244946	0.617915
-26.3	-0.283891	-0.283891	-0.567783	0.140308	0.103620	0.243928	0.617963
-26.2	-0.284136	-0.284136	-0.568271	0.139812	0.103098	0.242910	0.618011
-26.1	-0.284379	-0.284379	-0.568759	0.139316	0.102575	0.241891	0.618060
-26.0	-0.284622	-0.284622	-0.569244	0.138819	0.102052	0.240872	0.618108
-25.9	-0.284864	-0.284864	-0.569728	0.138322	0.101529	0.239851	0.618157
-25.8	-0.285105	-0.285105	-0.570210	0.137825	0.101005	0.238830	0.618206
-25.7	-0.285345	-0.285345	-0.570690	0.137327	0.100481	0.237808	0.618255
-25.6	-0.285584	-0.285584	-0.571168	0.136829	0.099957	0.236786	0.618305
-25.5	-0.285823	-0.285823	-0.571645	0.136330	0.099432	0.235763	0.618354
-25.4	-0.286060	-0.286060	-0.572120	0.135831	0.098907	0.234739	0.618404
-25.3	-0.286297	-0.286297	-0.572593	0.135332	0.098382	0.233714	0.618454
-25.2	-0.286532	-0.286532	-0.573065	0.134832	0.097857	0.232689	0.618504
-25.1	-0.286767	-0.286767	-0.573535	0.134332	0.097331	0.231663	0.618554
-25.0	-0.287001	-0.287001	-0.574003	0.133831	0.096805	0.230636	0.618605
-24.9	-0.287235	-0.287235	-0.574469	0.133330	0.096278	0.229608	0.618656
-24.8	-0.287467	-0.287467	-0.574934	0.132828	0.095752	0.228580	0.618706
-24.7	-0.287698	-0.287698	-0.575396	0.132326	0.095225	0.227551	0.618757
