-26.7,-0.281412,-0.288434,-0.569846,0.141535,0.156069,0.297605,0.642879
-26.6,-0.281659,-0.288654,-0.570313,0.141044,0.155592,0.296636,0.642845
-26.5,-0.281904,-0.288874,-0.570778,0.140552,0.155113,0.295666,0.642811
-26.4,-0.282149,-0.289093,-0.571242,0.140060,0.154635,0.294695,0.642777
-26.3,-0.282393,-0.289311,-0.571704,0.139567,0.154155,0.293723,0.642743
-26.2,-0.282636,-0.289528,-0.572164,0.139074,0.153676,0.292750,0.642709
-26.1,-0.282879,-0.289744,-0.572622,0.138581,0.153196,0.291776,0.642674
-26.0,-0.283120,-0.289959,-0.573079,0.138087,0.152715,0.290802,0.642639
-25.9,-0.283361,-0.290173,-0.573534,0.137593,0.152234,0.289827,0.642605
-25.8,-0.283600,-0.290387,-0.573987,0.137098,0.151752,0.288850,0.642570
-25.7,-0.283839,-0.290599,-0.574439,0.136603,0.151270,0.287873,0.642535
-25.6,-0.284077,-0.290811,-0.574888,0.136107,0.150788,0.286895,0.642499
-25.5,-0.284314,-0.291022,-0.575336,0.135611,0.150305,0.285916,0.642464
-25.4,-0.284551,-0.291232,-0.575783,0.135115,0.149822,0.284936,0.642428
-25.3,-0.284786,-0.291441,-0.576227,0.134618,0.149338,0.283956,0.642393
-25.2,-0.285021,-0.291649,-0.576670,0.134120,0.148853,0.282974,0.642357
-25.1,-0.285254,-0.291857,-0.577111,0.133623,0.148369,0.281992,0.642321
-25.0,-0.285487,-0.292063,-0.577550,0.133125,0.147884,0.281008,0.642285
-24.9,-0.285719,-0.292268,-0.577987,0.132626,0.147398,0.280024,0.642248
-24.8,-0.285950,-0.292473,-0.578423,0.132127,0.146912,0.279039,0.642212
-24.7,-0.286180,-0.292677,-0.578857,0.131628,0.146425,0.278053,0.642175
-24.6,-0.286409,-0.292880,-0.579289,0.131128,0.145938,0.277067,0.642138
-24.5,-0.286638,-0.293082,-0.579719,0.130628,0.145451,0.276079,0.642101
-24.4,-0.286865,-0.293283,-0.580148,0.130128,0.144963,0.275091,0.642064
-24.3,-0.287092,-0.293483,-0.580575,0.129627,0.144475,0.274102,0.642027
-24.2,-0.287318,-0.293682,-0.581000,0.129126,0.143986,0.273112,0.641990
-24.1,-0.287543,-0.293880,-0.581423,0.128624,0.143497,0.272121,0.641952
-24.0,-0.287767,-0.294078,-0.581845,0.128122,0.143007,0.271129,0.641914
-23.9,-0.287990,-0.294274,-0.582264,0.127620,0.142517,0.270137,0.641877
-23.8,-0.288212,-0.294470,-0.582682,0.127117,0.142026,0.269143,0.641839
-23.7,-0.288434,-0.294665,-0.583099,0.126614,0.141535,0.268149,0.641800
-23.6,-0.288654,-0.294859,-0.583513,0.126110,0.141044,0.267154,0.641762
-23.5,-0.288874,-0.295052,-0.583926,0.125606,0.140552,0.266158,0.641724
-23.4,-0.289093,-0.295244,-0.584337,0.125102,0.140060,0.265162,0.641685
-23.3,-0.289311,-0.295435,-0.584746,0.124597,0.139567,0.264164,0.641646
-23.2,-0.289528,-0.295625,-0.585153,0.124092,0.139074,0.263166,0.641608
-23.1,-0.289744,-0.295815,-0.585558,0.123586,0.138581,0.262167,0.641569
-23.0,-0.289959,-0.296003,-0.585962,0.123080,0.138087,0.261167,0.641529
-22.9,-0.290173,-0.296191,-0.586364,0.122574,0.137593,0.260167,0.641490
-22.8,-0.290387,-0.296377,-0.586764,0.122067,0.137098,0.259165,0.641451
-22.7,-0.290599,-0.296563,-0.587163,0.121560,0.136603,0.258163,0.641411
-22.6,-0.290811,-0.296748,-0.587559,0.121053,0.136107,0.257160,0.641371
-22.5,-0.291022,-0.296932,-0.587954,0.120545,0.135611,0.256156,0.641331
-22.4,-0.291232,-0.297115,-0.588347,0.120037,0.135115,0.255152,0.641291
-22.3,-0.291441,-0.297297,-0.588738,0.119529,0.134618,0.254146,0.641251
-22.2,-0.291649,-0.297479,-0.589128,0.119020,0.134120,0.253140,0.641211
-22.1,-0.291857,-0.297659,-0.589515,0.118511,0.133623,0.252133,0.641171
-22.0,-0.292063,-0.297838,-0.589901,0.118001,0.133125,0.251126,0.641130
-21.9,-0.292268,-0.298017,-0.590285,0.117491,0.132626,0.250117,0.641089
-21.8,-0.292473,-0.298195,-0.590668,0.116981,0.132127,0.249108,0.641048
-21.7,-0.292677,-0.298371,-0.591048,0.116470,0.131628,0.248098,0.641007
-21.6,-0.292880,-0.298547,-0.591427,0.115959,0.131128,0.247088,0.640966
-21.5,-0.293082,-0.298722,-0.591803,0.115448,0.130628,0.246076,0.640925
-21.4,-0.293283,-0.298896,-0.592179,0.114936,0.130128,0.245064,0.640884
-21.3,-0.293483,-0.299069,-0.592552,0.114424,0.129627,0.244051,0.640842
-21.2,-0.293682,-0.299241,-0.592923,0.113912,0.129126,0.243037,0.640800
-21.1,-0.293880,-0.299412,-0.593293,0.113399,0.128624,0.242023,0.640759
-21.0,-0.294078,-0.299583,-0.593661,0.112886,0.128122,0.241008,0.640717
-20.9,-0.294274,-0.299752,-0.594027,0.112372,0.127620,0.239992,0.640675
-20.8,-0.294470,-0.299921,-0.594391,0.111859,0.127117,0.238975,0.640632
-20.7,-0.294665,-0.300088,-0.594753,0.111345,0.126614,0.237958,0.640590
-20.6,-0.294859,-0.300255,-0.595114,0.110830,0.126110,0.236940,0.640547
-20.5,-0.295052,-0.300421,-0.595473,0.110315,0.125606,0.235921,0.640505
-20.4,-0.295244,-0.300586,-0.595830,0.109800,0.125102,0.234902,0.640462
-20.3,-0.295435,-0.300750,-0.596185,0.109285,0.124597,0.233882,0.640419
-20.2,-0.295625,-0.300913,-0.596538,0.108769,0.124092,0.232861,0.640376
-20.1,-0.295815,-0.301075,-0.596889,0.108253,0.123586,0.231839,0.640333
-20.0,-0.296003,-0.301236,-0.597239,0.107736,0.123080,0.230817,0.640290
-19.9,-0.296191,-0.301396,-0.597587,0.107220,0.122574,0.229794,0.640246
-19.8,-0.296377,-0.301556,-0.597933,0.106702,0.122067,0.228770,0.640203
-19.7,-0.296563,-0.301714,-0.598277,0.106185,0.121560,0.227745,0.640159
-19.6,-0.296748,-0.301872,-0.598620,0.105667,0.121053,0.226720,0.640115
-19.5,-0.296932,-0.302028,-0.598960,0.105149,0.120545,0.225694,0.640071
-19.4,-0.297115,-0.302184,-0.599299,0.104631,0.120037,0.224668,0.640027
-19.3,-0.297297,-0.302339,-0.599636,0.104112,0.119529,0.223641,0.639983
-19.2,-0.297479,-0.302493,-0.599971,0.103593,0.119020,0.222613,0.639939
-19.1,-0.297659,-0.302645,-0.600304,0.103074,0.118511,0.221584,0.639894
-19.0,-0.297838,-0.302797,-0.600636,0.102554,0.118001,0.220555,0.639850
-18.9,-0.298017,-0.302949,-0.600965,0.102034,0.117491,0.219525,0.639805
-18.8,-0.298195,-0.303099,-0.601293,0.101514,0.116981,0.218495,0.639760
-18.7,-0.298371,-0.303248,-0.601619,0.100993,0.116470,0.217463,0.639715
-18.6,-0.298547,-0.303396,-0.601943,0.100472,0.115959,0.216431,0.639670
-18.5,-0.298722,-0.303544,-0.602266,0.099951,0.115448,0.215399,0.639625
-18.4,-0.298896,-0.303690,-0.602586,0.099429,0.114936,0.214366,0.639580
-18.3,-0.299069,-0.303836,-0.602905,0.098908,0.114424,0.213332,0.639535
-18.2,-0.299241,-0.303980,-0.603221,0.098385,0.113912,0.212297,0.639489
-18.1,-0.299412,-0.304124,-0.603536,0.097863,0.113399,0.211262,0.639443
-18.0,-0.299583,-0.304267,-0.603849,0.097340,0.112886,0.210226,0.639398
-17.9,-0.299752,-0.304408,-0.604161,0.096817,0.112372,0.209190,0.639352
-17.8,-0.299921,-0.304549,-0.604470,0.096294,0.111859,0.208153,0.639306
-17.7,-0.300088,-0.304689,-0.604778,0.095770,0.111345,0.207115,0.639259
-17.6,-0.300255,-0.304828,-0.605083,0.095247,0.110830,0.206077,0.639213
-17.5,-0.300421,-0.304967,-0.605387,0.094722,0.110315,0.205038,0.639167
-17.4,-0.300586,-0.305104,-0.605689,0.094198,0.109800,0.203998,0.639120
-17.3,-0.300750,-0.305240,-0.605990,0.093673,0.109285,0.202958,0.639074
-17.2,-0.300913,-0.305375,-0.606288,0.093148,0.108769,0.201917,0.639027
-17.1,-0.301075,-0.305510,-0.606584,0.092623,0.108253,0.200876,0.638980
-17.0,-0.301236,-0.305643,-0.606879,0.092097,0.107736,0.199833,0.638933
-16.9,-0.301396,-0.305776,-0.607172,0.091571,0.107220,0.198791,0.638886
-16.8,-0.301556,-0.305907,-0.607463,0.091045,0.106702,0.197747,0.638839
-16.7,-0.301714,-0.306038,-0.607752,0.090519,0.106185,0.196704,0.638792
-16.6,-0.301872,-0.306168,-0.608039,0.089992,0.105667,0.195659,0.638744
-16.5,-0.302028,-0.306297,-0.608325,0.089465,0.105149,0.194614,0.638697
-16.4,-0.302184,-0.306424,-0.608608,0.088938,0.104631,0.193568,0.638649
-16.3,-0.302339,-0.306551,-0.608890,0.088410,0.104112,0.192522,0.638601
-16.2,-0.302493,-0.306677,-0.609170,0.087882,0.103593,0.191475,0.638554
-16.1,-0.302645,-0.306802,-0.609448,0.087354,0.103074,0.190428,0.638506
-16.0,-0.302797,-0.306927,-0.609724,0.086826,0.102554,0.189380,0.638458
-15.9,-0.302949,-0.307050,-0.609998,0.086297,0.102034,0.188331,0.638409
-15.8,-0.303099,-0.307172,-0.610271,0.085768,0.101514,0.187282,0.638361
-15.7,-0.303248,-0.307293,-0.610541,0.085239,0.100993,0.186232,0.638313
-15.6,-0.303396,-0.307414,-0.610810,0.084710,0.100472,0.185182,0.638264
-15.5,-0.303544,-0.307533,-0.611077,0.084180,0.099951,0.184131,0.638216
-15.4,-0.303690,-0.307652,-0.611342,0.083650,0.099429,0.183080,0.638167
-15.3,-0.303836,-0.307769,-0.611605,0.083120,0.098908,0.182028,0.638118
-15.2,-0.303980,-0.307886,-0.611866,0.082590,0.098385,0.180975,0.638069
-15.1,-0.304124,-0.308002,-0.612126,0.082059,0.097863,0.179922,0.638020
-15.0,-0.304267,-0.308116,-0.612383,0.081528,0.097340,0.178868,0.637971
-14.9,-0.304408,-0.308230,-0.612639,0.080997,0.096817,0.177814,0.637922
-14.8,-0.304549,-0.308343,-0.612893,0.080465,0.096294,0.176759,0.637872
-14.7,-0.304689,-0.308455,-0.613145,0.079934,0.095770,0.175704,0.637823
-14.6,-0.304828,-0.308566,-0.613395,0.079402,0.095247,0.174648,0.637773
-14.5,-0.304967,-0.308676,-0.613643,0.078870,0.094722,0.173592,0.637724
-14.4,-0.305104,-0.308785,-0.613889,0.078337,0.094198,0.172535,0.637674
-14.3,-0.305240,-0.308894,-0.614134,0.077805,0.093673,0.171478,0.637624
-14.2,-0.305375,-0.309001,-0.614376,0.077272,0.093148,0.170420,0.637574
-14.1,-0.305510,-0.309107,-0.614617,0.076739,0.092623,0.169361,0.637524
-14.0,-0.305643,-0.309213,-0.614856,0.076205,0.092097,0.168302,0.637474
-13.9,-0.305776,-0.309317,-0.615093,0.075672,0.091571,0.167243,0.637424
-13.8,-0.305907,-0.309420,-0.615328,0.075138,0.091045,0.166183,0.637374
-13.7,-0.306038,-0.309523,-0.615561,0.074604,0.090519,0.165123,0.637323
-13.6,-0.306168,-0.309625,-0.615792,0.074070,0.089992,0.164062,0.637273
-13.5,-0.306297,-0.309725,-0.616022,0.073535,0.089465,0.163000,0.637222
-13.4,-0.306424,-0.309825,-0.616249,0.073001,0.088938,0.161938,0.637171
-13.3,-0.306551,-0.309924,-0.616475,0.072466,0.088410,0.160876,0.637121
-13.2,-0.306677,-0.310022,-0.616699,0.071931,0.087882,0.159813,0.637070
-13.1,-0.306802,-0.310119,-0.616921,0.071395,0.087354,0.158749,0.637019
-13.0,-0.306927,-0.310214,-0.617141,0.070860,0.086826,0.157685,0.636968
-12.9,-0.307050,-0.310309,-0.617359,0.070324,0.086297,0.156621,0.636916
-12.8,-0.307172,-0.310403,-0.617576,0.069788,0.085768,0.155556,0.636865
-12.7,-0.307293,-0.310497,-0.617790,0.069252,0.085239,0.154491,0.636814
-12.6,-0.307414,-0.310589,-0.618003,0.068715,0.084710,0.153425,0.636762
-12.5,-0.307533,-0.310680,-0.618213,0.068178,0.084180,0.152359,0.636711
-12.4,-0.307652,-0.310770,-0.618422,0.067642,0.083650,0.151292,0.636659
-12.3,-0.307769,-0.310860,-0.618629,0.067105,0.083120,0.150225,0.636608
-12.2,-0.307886,-0.310948,-0.618834,0.066567,0.082590,0.149157,0.636556
-12.1,-0.308002,-0.311035,-0.619037,0.066030,0.082059,0.148089,0.636504
-12.0,-0.308116,-0.311122,-0.619238,0.065492,0.081528,0.147020,0.636452
-11.9,-0.308230,-0.311207,-0.619438,0.064954,0.080997,0.145951,0.636400
-11.8,-0.308343,-0.311292,-0.619635,0.064416,0.080465,0.144882,0.636348
-11.7,-0.308455,-0.311376,-0.619831,0.063878,0.079934,0.143812,0.636296
-11.6,-0.308566,-0.311458,-0.620024,0.063340,0.079402,0.142741,0.636243
-11.5,-0.308676,-0.311540,-0.620216,0.062801,0.078870,0.141671,0.636191
-11.4,-0.308785,-0.311621,-0.620406,0.062262,0.078337,0.140599,0.636138
-11.3,-0.308894,-0.311701,-0.620594,0.061723,0.077805,0.139528,0.636086
-11.2,-0.309001,-0.311780,-0.620780,0.061184,0.077272,0.138456,0.636033
-11.1,-0.309107,-0.311857,-0.620965,0.060644,0.076739,0.137383,0.635981
-11.0,-0.309213,-0.311934,-0.621147,0.060105,0.076205,0.136310,0.635928
-10.9,-0.309317,-0.312010,-0.621327,0.059565,0.075672,0.135237,0.635875
-10.8,-0.309420,-0.312086,-0.621506,0.059025,0.075138,0.134163,0.635822
-10.7,-0.309523,-0.312160,-0.621683,0.058485,0.074604,0.133089,0.635769
-10.6,-0.309625,-0.312233,-0.621858,0.057945,0.074070,0.132014,0.635716
-10.5,-0.309725,-0.312305,-0.622030,0.057404,0.073535,0.130939,0.635663
-10.4,-0.309825,-0.312376,-0.622201,0.056864,0.073001,0.129864,0.635609
-10.3,-0.309924,-0.312447,-0.622371,0.056323,0.072466,0.128788,0.635556
-10.2,-0.310022,-0.312516,-0.622538,0.055782,0.071931,0.127712,0.635503
-10.1,-0.310119,-0.312585,-0.622703,0.055241,0.071395,0.126636,0.635449
-10.0,-0.310214,-0.312652,-0.622866,0.054699,0.070860,0.125559,0.635396
-9.9,-0.310309,-0.312719,-0.623028,0.054158,0.070324,0.124481,0.635342
-9.8,-0.310403,-0.312784,-0.623188,0.053616,0.069788,0.123404,0.635288
-9.7,-0.310497,-0.312849,-0.623345,0.053074,0.069252,0.122326,0.635235
-9.6,-0.310589,-0.312912,-0.623501,0.052532,0.068715,0.121247,0.635181
-9.5,-0.310680,-0.312975,-0.623655,0.051990,0.068178,0.120168,0.635127
-9.4,-0.310770,-0.313037,-0.623807,0.051448,0.067642,0.119089,0.635073
-9.3,-0.310860,-0.313098,-0.623957,0.050905,0.067105,0.118010,0.635019
-9.2,-0.310948,-0.313158,-0.624105,0.050363,0.066567,0.116930,0.634965
-9.1,-0.311035,-0.313216,-0.624252,0.049820,0.066030,0.115850,0.634911
-9.0,-0.311122,-0.313274,-0.624396,0.049277,0.065492,0.114769,0.634856
-8.9,-0.311207,-0.313331,-0.624539,0.048734,0.064954,0.113688,0.634802
-8.8,-0.311292,-0.313387,-0.624679,0.048191,0.064416,0.112607,0.634748
-8.7,-0.311376,-0.313443,-0.624818,0.047647,0.063878,0.111525,0.634693
-8.6,-0.311458,-0.313497,-0.624955,0.047104,0.063340,0.110443,0.634639
-8.5,-0.311540,-0.313550,-0.625090,0.046560,0.062801,0.109361,0.634584
-8.4,-0.311621,-0.313602,-0.625223,0.046016,0.062262,0.108278,0.634530
-8.3,-0.311701,-0.313653,-0.625354,0.045472,0.061723,0.107195,0.634475
-8.2,-0.311780,-0.313704,-0.625483,0.044928,0.061184,0.106112,0.634420
-8.1,-0.311857,-0.313753,-0.625610,0.044384,0.060644,0.105028,0.634365
-8.0,-0.311934,-0.313801,-0.625736,0.043840,0.060105,0.103944,0.634310
-7.9,-0.312010,-0.313849,-0.625859,0.043295,0.059565,0.102860,0.634255
-7.8,-0.312086,-0.313895,-0.625981,0.042750,0.059025,0.101776,0.634200
-7.7,-0.312160,-0.313941,-0.626100,0.042206,0.058485,0.100691,0.634145
-7.6,-0.312233,-0.313985,-0.626218,0.041661,0.057945,0.099605,0.634090
-7.5,-0.312305,-0.314029,-0.626334,0.041116,0.057404,0.098520,0.634035
-7.4,-0.312376,-0.314072,-0.626448,0.040571,0.056864,0.097434,0.633980
-7.3,-0.312447,-0.314113,-0.626560,0.040025,0.056323,0.096348,0.633925
-7.2,-0.312516,-0.314154,-0.626670,0.039480,0.055782,0.095262,0.633869
-7.1,-0.312585,-0.314194,-0.626778,0.038934,0.055241,0.094175,0.633814
-7.0,-0.312652,-0.314233,-0.626885,0.038389,0.054699,0.093088,0.633758
-6.9,-0.312719,-0.314271,-0.626989,0.037843,0.054158,0.092001,0.633703
-6.8,-0.312784,-0.314307,-0.627092,0.037297,0.053616,0.090913,0.633647
-6.7,-0.312849,-0.314343,-0.627192,0.036751,0.053074,0.089825,0.633592
-6.6,-0.312912,-0.314378,-0.627291,0.036205,0.052532,0.088737,0.633536
-6.5,-0.312975,-0.314412,-0.627388,0.035659,0.051990,0.087649,0.633481
-6.4,-0.313037,-0.314446,-0.627482,0.035113,0.051448,0.086560,0.633425
-6.3,-0.313098,-0.314478,-0.627575,0.034566,0.050905,0.085472,0.633369
-6.2,-0.313158,-0.314509,-0.627666,0.034020,0.050363,0.084382,0.633313
-6.1,-0.313216,-0.314539,-0.627756,0.033473,0.049820,0.083293,0.633257
-6.0,-0.313274,-0.314568,-0.627843,0.032926,0.049277,0.082203,0.633201
-5.9,-0.313331,-0.314597,-0.627928,0.032380,0.048734,0.081113,0.633145
-5.8,-0.313387,-0.314624,-0.628011,0.031833,0.048191,0.080023,0.633089
-5.7,-0.313443,-0.314650,-0.628093,0.031286,0.047647,0.078933,0.633033
-5.6,-0.313497,-0.314676,-0.628172,0.030739,0.047104,0.077842,0.632977
-5.5,-0.313550,-0.314700,-0.628250,0.030191,0.046560,0.076751,0.632921
-5.4,-0.313602,-0.314724,-0.628326,0.029644,0.046016,0.075660,0.632865
-5.3,-0.313653,-0.314746,-0.628400,0.029097,0.045472,0.074569,0.632808
-5.2,-0.313704,-0.314768,-0.628471,0.028549,0.044928,0.073477,0.632752
-5.1,-0.313753,-0.314788,-0.628541,0.028002,0.044384,0.072386,0.632696
-5.0,-0.313801,-0.314808,-0.628609,0.027454,0.043840,0.071294,0.632639
-4.9,-0.313849,-0.314827,-0.628676,0.026906,0.043295,0.070201,0.632583
-4.8,-0.313895,-0.314845,-0.628740,0.026359,0.042750,0.069109,0.632527
-4.7,-0.313941,-0.314861,-0.628802,0.025811,0.042206,0.068016,0.632470
-4.6,-0.313985,-0.314877,-0.628863,0.025263,0.041661,0.066923,0.632413
-4.5,-0.314029,-0.314892,-0.628921,0.024715,0.041116,0.065830,0.632357
-4.4,-0.314072,-0.314906,-0.628978,0.024166,0.040571,0.064737,0.632300
-4.3,-0.314113,-0.314919,-0.629032,0.023618,0.040025,0.063644,0.632244
-4.2,-0.314154,-0.314931,-0.629085,0.023070,0.039480,0.062550,0.632187
-4.1,-0.314194,-0.314942,-0.629136,0.022522,0.038934,0.061456,0.632130
-4.0,-0.314233,-0.314952,-0.629185,0.021973,0.038389,0.060362,0.632074
-3.9,-0.314271,-0.314961,-0.629232,0.021425,0.037843,0.059268,0.632017
-3.8,-0.314307,-0.314969,-0.629277,0.020876,0.037297,0.058174,0.631960
-3.7,-0.314343,-0.314976,-0.629320,0.020328,0.036751,0.057079,0.631903
-3.6,-0.314378,-0.314983,-0.629361,0.019779,0.036205,0.055984,0.631846
-3.5,-0.314412,-0.314988,-0.629400,0.019230,0.035659,0.054889,0.631789
-3.4,-0.314446,-0.314992,-0.629438,0.018682,0.035113,0.053794,0.631732
-3.3,-0.314478,-0.314996,-0.629473,0.018133,0.034566,0.052699,0.631675
-3.2,-0.314509,-0.314998,-0.629507,0.017584,0.034020,0.051604,0.631618
-3.1,-0.314539,-0.315000,-0.629539,0.017035,0.033473,0.050508,0.631561
-3.0,-0.314568,-0.315000,-0.629568,0.016486,0.032926,0.049412,0.631504
-2.9,-0.314597,-0.315000,-0.629596,0.015937,0.032380,0.048316,0.631447
-2.8,-0.314624,-0.314998,-0.629622,0.015388,0.031833,0.047220,0.631390
-2.7,-0.314650,-0.314996,-0.629646,0.014839,0.031286,0.046124,0.631333
-2.6,-0.314676,-0.314992,-0.629668,0.014289,0.030739,0.045028,0.631276
-2.5,-0.314700,-0.314988,-0.629688,0.013740,0.030191,0.043932,0.631219
-2.4,-0.314724,-0.314983,-0.629706,0.013191,0.029644,0.042835,0.631162
-2.3,-0.314746,-0.314976,-0.629723,0.012642,0.029097,0.041738,0.631104
-2.2,-0.314768,-0.314969,-0.629737,0.012092,0.028549,0.040641,0.631047
-2.1,-0.314788,-0.314961,-0.629750,0.011543,0.028002,0.039544,0.630990
-2.0,-0.314808,-0.314952,-0.629760,0.010993,0.027454,0.038447,0.630933
-1.9,-0.314827,-0.314942,-0.629769,0.010444,0.026906,0.037350,0.630875
-1.8,-0.314845,-0.314931,-0.629775,0.009894,0.026359,0.036253,0.630818
-1.7,-0.314861,-0.314919,-0.629780,0.009345,0.025811,0.035155,0.630761
-1.6,-0.314877,-0.314906,-0.629783,0.008795,0.025263,0.034058,0.630703
-1.5,-0.314892,-0.314892,-0.629784,0.008246,0.024715,0.032960,0.630646
-1.4,-0.314906,-0.314877,-0.629783,0.007696,0.024166,0.031863,0.630589
-1.3,-0.314919,-0.314861,-0.629780,0.007147,0.023618,0.030765,0.630531
-1.2,-0.314931,-0.314845,-0.629775,0.006597,0.023070,0.029667,0.630474
-1.1,-0.314942,-0.314827,-0.629769,0.006047,0.022522,0.028569,0.630416
-1.0,-0.314952,-0.314808,-0.629760,0.005498,0.021973,0.027471,0.630359
-0.9,-0.314961,-0.314788,-0.629750,0.004948,0.021425,0.026373,0.630302
-0.8,-0.314969,-0.314768,-0.629737,0.004398,0.020876,0.025274,0.630244
-0.7,-0.314976,-0.314746,-0.629723,0.003848,0.020328,0.024176,0.630187
-0.6,-0.314983,-0.314724,-0.629706,0.003299,0.019779,0.023078,0.630129
-0.5,-0.314988,-0.314700,-0.629688,0.002749,0.019230,0.021979,0.630072
-0.4,-0.314992,-0.314676,-0.629668,0.002199,0.018682,0.020881,0.630014
-0.3,-0.314996,-0.314650,-0.629646,0.001649,0.018133,0.019782,0.629957
-0.2,-0.314998,-0.314624,-0.629622,0.001100,0.017584,0.018683,0.629899
-0.1,-0.315000,-0.314597,-0.629596,0.000550,0.017035,0.017585,0.629842
0.0,-0.315000,-0.314568,-0.629568,-0.000000,0.016486,0.016486,0.629784
0.1,-0.315000,-0.314539,-0.629539,-0.000550,0.015937,0.015387,0.629727
0.2,-0.314998,-0.314509,-0.629507,-0.001100,0.015388,0.014288,0.629669
0.3,-0.314996,-0.314478,-0.629473,-0.001649,0.014839,0.013189,0.629612
0.4,-0.314992,-0.314446,-0.629438,-0.002199,0.014289,0.012090,0.629554
0.5,-0.314988,-0.314412,-0.629400,-0.002749,0.013740,0.010991,0.629496
0.6,-0.314983,-0.314378,-0.629361,-0.003299,0.013191,0.009892,0.629439
0.7,-0.314976,-0.314343,-0.629320,-0.003848,0.012642,0.008793,0.629381
0.8,-0.314969,-0.314307,-0.629277,-0.004398,0.012092,0.007694,0.629324
0.9,-0.314961,-0.314271,-0.629232,-0.004948,0.011543,0.006595,0.629266
1.0,-0.314952,-0.314233,-0.629185,-0.005498,0.010993,0.005496,0.629209
1.1,-0.314942,-0.314194,-0.629136,-0.006047,0.010444,0.004397,0.629151
1.2,-0.314931,-0.314154,-0.629085,-0.006597,0.009894,0.003298,0.629094
1.3,-0.314919,-0.314113,-0.629032,-0.007147,0.009345,0.002198,0.629036
1.4,-0.314906,-0.314072,-0.628978,-0.007696,0.008795,0.001099,0.628979
1.5,-0.314892,-0.314029,-0.628921,-0.008246,0.008246,0.000000,0.628921
1.6,-0.314877,-0.313985,-0.628863,-0.008795,0.007696,-0.001099,0.628863
1.7,-0.314861,-0.313941,-0.628802,-0.009345,0.007147,-0.002198,0.628806
1.8,-0.314845,-0.313895,-0.628740,-0.009894,0.006597,-0.003298,0.628748
1.9,-0.314827,-0.313849,-0.628676,-0.010444,0.006047,-0.004397,0.628691
2.0,-0.314808,-0.313801,-0.628609,-0.010993,0.005498,-0.005496,0.628633
2.1,-0.314788,-0.313753,-0.628541,-0.011543,0.004948,-0.006595,0.628576
2.2,-0.314768,-0.313704,-0.628471,-0.012092,0.004398,-0.007694,0.628518
2.3,-0.314746,-0.313653,-0.628400,-0.012642,0.003848,-0.008793,0.628461
2.4,-0.314724,-0.313602,-0.628326,-0.013191,0.003299,-0.009892,0.628404
