-0.007844,-0.000236,-0.006102
-0.006843,0.002763,0.000898
-0.008842,0.003761,0.000898
-0.007841,0.005760,-0.000102
-0.006840,0.006758,-0.000102
-0.005839,0.003757,-0.001102
-0.004838,0.003755,-0.003102
-0.004837,0.002754,0.000898
-0.005836,0.003752,-0.002102
-0.002835,0.002751,-0.000102
-0.006834,0.003749,-0.001102
-0.003833,0.004748,0.000898
-0.005832,0.005746,-0.000102
-0.003831,0.003745,-0.004102
-0.005830,0.004743,-0.003102
-0.003829,0.002742,-0.003102
-0.003828,0.000740,-0.000102
-0.003827,0.002739,-0.000102
-0.003826,0.003737,-0.001102
-0.004825,0.002736,0.004898
-0.006824,0.005734,-0.002102
-0.005823,0.002733,0.003898
-0.003822,0.003731,-0.001102
-0.004821,-0.000270,-0.000102
-0.002820,0.001728,0.001898
-0.005819,0.002727,-0.001102
-0.003818,0.004725,0.000898
-0.003817,0.003724,0.000898
-0.003816,-0.000278,0.001898
-0.000815,0.000721,0.000898
-0.002814,0.002719,-0.000102
-0.003813,0.001718,-0.006103
-0.001812,0.002716,-0.003103
-0.002811,-0.000285,-0.001103
-0.001810,0.001713,0.000897
-0.003809,0.000712,0.001897
-0.003808,0.001710,-0.001103
-0.003807,0.002709,-0.003103
-0.003806,-0.000293,0.000897
-0.003805,-0.000294,0.002897
-0.003804,-0.002296,0.001897
-0.002803,-0.007297,0.000897
-0.002802,-0.002299,-0.000103
-0.002801,-0.002300,0.000897
-0.001800,-0.002302,0.000897
-0.002799,-0.002303,-0.003103
0.000202,-0.002305,0.002897
-0.001797,-0.004306,-0.003103
-0.000796,-0.004308,-0.002103
0.000205,-0.001309,-0.001103
-0.001794,-0.000311,0.001897
0.000207,-0.000312,-0.000103
-0.000792,-0.000314,0.000897
-0.001791,0.000685,-0.000103
-0.000790,0.001683,-0.000103
-0.001789,0.002682,-0.000103
-0.002788,-0.002320,-0.000103
-0.001787,0.000679,0.000897
-0.001786,-0.000323,-0.001103
-0.001785,-0.000324,0.002897
-0.001784,0.002674,-0.002103
-0.001783,0.002673,-0.002103
-0.001782,0.001671,0.003897
-0.002781,0.001670,-0.000103
-0.001780,0.000668,0.000897
-0.001779,-0.000333,-0.001104
-0.001778,0.001665,-0.001104
-0.000777,-0.002336,-0.001104
-0.001776,-0.000338,-0.000104
-0.000775,0.001661,0.001896
0.001226,0.001659,0.001896
-0.000773,0.001658,0.000896
-0.001771,0.000656,-0.000104
0.000230,-0.000345,-0.000104
0.000231,-0.001347,-0.002104
-0.001768,0.001652,0.001896
-0.002767,0.002651,-0.002104
-0.001766,0.002649,0.001896
-0.001765,-0.000352,0.000896
-0.002764,0.001646,-0.003104
-0.001763,0.000645,0.002896
-0.001762,-0.001357,-0.001104
-0.001761,0.001642,0.000896
-0.001760,-0.001360,0.000896
-0.002759,0.001639,0.000896
-0.003758,-0.000363,-0.000104
-0.003757,-0.001364,0.000896
-0.003756,-0.001366,0.000896
-0.001755,-0.000367,0.000896
-0.002754,-0.002369,-0.001104
-0.002753,0.000630,0.001896
-0.003752,0.000628,-0.001104
-0.003751,0.000627,0.000896
-0.004750,0.001625,-0.001104
-0.002749,0.001624,-0.000104
-0.005748,0.001622,-0.000104
-0.004747,-0.002379,-0.000104
-0.003746,0.001619,-0.000104
-0.003745,-0.000382,-0.001104
-0.003744,0.000616,0.000895
-0.003743,0.003615,-0.002105
-0.002742,0.005613,-0.001105
-0.006741,0.001612,-0.000105
-0.003740,0.000610,0.001895
-0.004739,0.003609,-0.004105
-0.004738,0.001607,0.001895
-0.005737,0.004606,-0.001105
-0.004736,0.005604,-0.002105
-0.004735,0.002603,-0.001105
-0.003734,0.002601,0.002895
-0.003733,0.003600,-0.002105
-0.004732,0.001598,0.002895
-0.006731,0.001597,-0.001105
-0.007730,0.000595,-0.001105
-0.006729,0.001594,-0.002105
-0.005728,0.003592,-0.001105
-0.006727,0.001591,0.004895
-0.002726,0.002589,-0.001105
-0.005725,0.003588,-0.000105
-0.007724,0.003586,-0.000105
-0.005723,0.002585,-0.000105
-0.005722,-0.000417,0.001895
-0.005721,-0.001418,0.001895
-0.005720,0.002580,-0.002105
-0.005719,0.001579,-0.003105
-0.007718,0.001577,0.001895
-0.007717,0.003576,-0.000105
-0.006716,0.001574,-0.000105
-0.007715,-0.002427,0.001895
-0.008714,0.002571,-0.003105
-0.005713,0.003570,-0.000105
-0.006712,0.005568,0.001895
-0.005711,0.001567,0.002895
-0.005710,0.001565,-0.001106
-0.005709,-0.001436,-0.001106
-0.004708,0.001562,0.002894
-0.005707,0.001561,-0.001106
-0.004706,-0.000441,-0.000106
-0.004705,0.000558,0.000894
-0.005704,0.001556,0.002894
-0.003703,-0.000445,-0.000106
-0.005702,0.000553,-0.001106
-0.006701,-0.001448,-0.002106
-0.004700,0.001550,-0.000106
-0.006699,0.002549,-0.002106
-0.005698,0.001547,-0.002106
-0.001697,-0.000454,-0.001106
-0.004696,0.002544,-0.001106
-0.005695,0.002543,-0.002106
-0.003694,0.003541,-0.004106
-0.007693,0.000540,-0.000106
-0.004692,0.004539,0.000894
-0.005691,-0.000463,-0.000106
