0.000000	-0.995829	0.047200	0.996947
15.000000	-0.981082	-0.221419	1.005757
30.000000	-0.896439	-0.470804	1.012550
45.000000	-0.750718	-0.683995	1.015592
60.000000	-0.556445	-0.848000	1.014266
75.000000	-0.328340	-0.954173	1.009085
90.000000	-0.082004	-0.998084	1.001447
105.000000	0.167060	-0.979110	0.993260
120.000000	0.404123	-0.899927	0.986501
135.000000	0.615661	-0.766044	0.982783
150.000000	0.789654	-0.585445	0.983006
165.000000	0.915851	-0.368314	0.987136
180.000000	0.986087	-0.126832	0.994210
195.000000	0.994701	0.125044	1.002530
210.000000	0.939075	0.371909	1.010038
225.000000	0.820260	0.597466	1.014787
240.000000	0.643591	0.785412	1.015422
255.000000	0.419076	0.920702	1.011591
270.000000	0.161344	0.991117	1.004164
285.000000	-0.111064	0.988929	0.995147
300.000000	-0.377172	0.912300	0.987193
315.000000	-0.615661	0.766044	0.982783
330.000000	-0.807275	0.561462	0.983327
345.000000	-0.937033	0.315179	0.988620
