0,0.001528,0.039088,-0.000000
1,144.614749,-0.663038,12.007295
2,0.016861,0.008014,0.129603
3,0.000234,0.007031,0.013588
4,0.000555,0.005854,0.022830
5,0.000471,0.001048,0.021668
6,0.000499,-0.004201,0.021951
7,0.000536,-0.009319,0.021189
8,0.000560,-0.014126,0.018992
9,0.000574,-0.018251,0.015506
10,0.000579,-0.021414,0.010965
11,0.000580,-0.023407,0.005678
12,0.000580,-0.024086,-0.000000
13,0.000580,-0.023407,-0.005678
14,0.000579,-0.021414,-0.010965
15,0.000574,-0.018251,-0.015506
16,0.000560,-0.014126,-0.018992
17,0.000536,-0.009319,-0.021189
18,0.000499,-0.004201,-0.021951
19,0.000471,0.001048,-0.021668
20,0.000555,0.005854,-0.022830
21,0.000234,0.007031,-0.013588
22,0.016861,0.008014,-0.129603
23,144.614749,-0.663038,-12.007295
