151	-0.072325	0.029325	-0.039576	0.005758
152	-0.072925	0.042470	-0.039745	-0.011255
153	-0.073524	0.041797	-0.039913	0.006277
154	-0.074124	0.044851	-0.040082	0.015991
155	-0.074723	0.051632	-0.040250	0.007159
156	-0.075323	0.036868	-0.040419	-0.001854
157	-0.075922	0.024195	-0.040587	0.016951
158	-0.076522	0.025886	-0.040756	0.007665
159	-0.077121	0.005303	-0.040924	0.011197
160	-0.077721	-0.010643	-0.041093	0.025911
161	-0.078320	0.003320	-0.041261	0.066352
162	-0.078920	0.011465	-0.041430	0.063794
163	-0.079519	0.000701	-0.041598	0.056507
164	-0.080119	-0.011154	-0.041767	0.058767
165	-0.080718	-0.003555	-0.041936	0.055300
166	-0.081318	-0.017318	-0.042104	0.060104
167	-0.081917	-0.006901	-0.042273	0.066909
168	-0.082517	0.018608	-0.042441	0.073623
169	-0.083116	0.010389	-0.042610	0.071337
170	-0.083716	0.015443	-0.042778	0.094233
171	-0.084315	0.091133	-0.042947	0.024311
172	-0.084915	0.163279	-0.043115	-0.074067
173	-0.085515	0.214060	-0.043284	-0.135443
174	-0.086114	0.282478	-0.043452	-0.181003
175	-0.086714	0.326078	-0.043621	-0.233470
176	-0.087313	0.391222	-0.043789	-0.245756
177	-0.087913	0.324368	-0.043958	-0.632315
178	-0.088512	0.305057	-0.044126	-0.978238
179	-0.089112	0.374930	-0.044295	-1.038341
180	-0.089711	0.404620	-0.044464	-1.192900
181	-0.090311	0.417947	-0.044632	-1.351550
182	-0.090910	0.400910	-0.044801	-1.273472
183	-0.091510	0.430419	-0.044969	-1.145486
184	-0.092109	0.567109	-0.045138	-0.971226
185	-0.092709	0.612164	-0.045306	-1.047058
186	-0.093308	0.695581	-0.045475	-0.944980
187	-0.093908	0.766635	-0.045643	-0.967175
188	-0.094507	0.916416	-0.045812	-0.676370
189	-0.095107	1.097925	-0.045980	-0.203838
190	-0.095706	1.228979	-0.046149	-0.176851
191	-0.096306	1.320942	-0.046317	-0.189774
192	-0.096905	1.450360	-0.046486	-0.121241
193	-0.097505	1.516505	-0.046655	-0.222981
194	-0.098105	1.523287	-0.046823	-0.208177
195	-0.098704	1.434977	-0.046992	-0.449463
196	-0.099304	1.377940	-0.047160	-0.439749
197	-0.099903	1.532630	-0.047329	-0.570307
198	-0.100503	1.422230	-0.047497	-0.492503
199	-0.101102	1.443011	-0.047666	-0.533061
200	-0.101702	1.409338	-0.047834	-0.717257
201	-0.102301	1.255392	-0.048003	-0.713452
202	-0.102901	1.272810	-0.048171	-0.607193
203	-0.103500	1.234500	-0.048340	-0.605569
204	-0.104100	1.293555	-0.048508	-0.476492
205	-0.104699	1.275972	-0.048677	-0.670141
206	-0.105299	1.267663	-0.048845	-0.455064
207	-0.105898	1.343807	-0.049014	-0.154895
208	-0.106498	1.191134	-0.049183	-0.091999
209	-0.107097	1.247461	-0.049351	-0.001922
210	-0.107697	1.173788	-0.049520	0.039975
211	-0.108296	1.128660	-0.049688	-0.008767
212	-0.108896	1.233987	-0.049857	0.067584
213	-0.109495	1.221768	-0.050025	0.363389
214	-0.110095	1.194913	-0.050194	0.418012
215	-0.110695	1.109786	-0.050362	0.261635
216	-0.111294	1.118658	-0.050531	0.418986
217	-0.111894	1.082621	-0.050699	0.260335
218	-0.112493	1.062948	-0.050868	0.110413
219	-0.113093	1.052911	-0.051036	-0.097419
220	-0.113692	1.090056	-0.051205	-0.224159
221	-0.114292	1.085565	-0.051374	-0.264171
222	-0.114891	1.103164	-0.051542	-0.282003
223	-0.115491	1.108764	-0.051711	-0.127289
224	-0.116090	1.058908	-0.051879	-0.229030
225	-0.116690	1.162872	-0.052048	-0.249952
226	-0.117289	1.158925	-0.052216	-0.372239
227	-0.117889	1.141071	-0.052385	-0.493615
228	-0.118488	1.093943	-0.052553	-0.426902
229	-0.119088	1.196815	-0.052722	-0.465278
230	-0.119687	1.179869	-0.052890	-0.090655
231	-0.120287	1.185832	-0.053059	-0.257759
232	-0.120886	1.240795	-0.053227	-0.188409
233	-0.121486	1.306759	-0.053396	-0.052240
234	-0.122086	1.311995	-0.053565	-0.409071
235	-0.122685	1.309321	-0.053733	-0.439994
236	-0.123285	1.308012	-0.053902	-0.226462
237	-0.123884	1.420702	-0.054070	0.105706
238	-0.124484	1.394666	-0.054239	0.106966
239	-0.125083	1.485265	-0.054407	0.133225
240	-0.125683	1.315774	-0.054576	-0.167060
241	-0.126282	1.243827	-0.054744	-0.273711
242	-0.126882	1.184791	-0.054913	-0.288087
243	-0.127481	1.256117	-0.055081	-0.370919
244	-0.128081	1.285899	-0.055250	-0.297295
245	-0.128680	1.136771	-0.055418	-0.243037
246	-0.129280	1.092553	-0.055587	-0.518958
247	-0.129879	0.966788	-0.055755	-0.575427
248	-0.130479	0.771297	-0.055924	-0.628621
249	-0.131078	0.836260	-0.056093	-0.543725
250	-0.131678	0.814042	-0.056261	-0.606830
251	-0.132277	0.868732	-0.056430	-0.315479
252	-0.132877	0.905695	-0.056598	-0.582311
253	-0.133476	0.962840	-0.056767	-0.548869
254	-0.134076	0.956803	-0.056935	-0.444610
255	-0.134676	0.783131	-0.057104	-0.428351
256	-0.135275	0.931366	-0.057272	-0.277546
257	-0.135875	1.032330	-0.057441	-0.144832
258	-0.136474	1.131565	-0.057609	-0.142482
259	-0.137074	1.235892	-0.057778	-0.174404
260	-0.137673	1.218673	-0.057946	-0.120690
261	-0.138273	1.294818	-0.058115	-0.199249
262	-0.138872	1.247690	-0.058284	-0.022171
263	-0.139472	1.266472	-0.058452	0.233634
264	-0.140071	1.239071	-0.058621	0.362985
265	-0.140671	1.103580	-0.058789	0.396244
266	-0.141270	1.118452	-0.058958	0.397958
267	-0.141870	1.030325	-0.059126	0.274308
268	-0.142469	1.043651	-0.059295	0.287204
269	-0.143069	0.989796	-0.059463	0.199372
270	-0.143668	0.992213	-0.059632	0.277723
271	-0.144268	0.944450	-0.059800	0.276800
272	-0.144867	0.807412	-0.059969	0.315787
273	-0.145467	0.860467	-0.060137	0.036864
274	-0.146066	0.773521	-0.060306	-0.399876
275	-0.146666	0.794939	-0.060474	-0.380253
276	-0.147266	0.857266	-0.060643	-0.445266
277	-0.147865	0.976320	-0.060812	-0.151188
278	-0.148465	0.940647	-0.060980	-0.244656
279	-0.149064	0.937791	-0.061149	-0.030215
280	-0.149664	0.831937	-0.061317	-0.178956
281	-0.150263	0.795808	-0.061486	-0.166150
282	-0.150863	0.807045	-0.061654	-0.336437
283	-0.151462	0.946644	-0.061823	-0.173177
284	-0.152062	0.944789	-0.061991	0.182082
285	-0.152661	1.111934	-0.062160	0.222615
286	-0.153261	1.027806	-0.062328	0.312692
287	-0.153860	1.007951	-0.062497	0.266042
288	-0.154460	0.927733	-0.062665	-0.156517
289	-0.155059	0.993877	-0.062834	-0.033984
290	-0.155659	0.956386	-0.063003	-0.287452
291	-0.156258	0.971803	-0.063171	-0.267920
292	-0.156858	1.063403	-0.063340	-0.504024
293	-0.157457	1.122457	-0.063508	-0.421947
294	-0.158057	1.007148	-0.063677	-0.676959
295	-0.158656	1.027474	-0.063845	-0.898973
296	-0.159256	0.932983	-0.064014	-0.428531
297	-0.159856	1.010947	-0.064182	-0.610636
298	-0.160455	1.068182	-0.064351	-0.496649
299	-0.161055	1.159419	-0.064519	-0.338390
300	-0.161654	1.085836	-0.064688	-0.298039
301	-0.162254	1.184527	-0.064856	-0.057417
302	-0.162853	1.244035	-0.065025	-0.029339
303	-0.163453	1.146271	-0.065194	0.051558
304	-0.164052	1.184234	-0.065362	-0.011093
305	-0.164652	1.271743	-0.065531	0.154986
306	-0.165251	1.211524	-0.065699	-0.001756
307	-0.165851	1.193669	-0.065868	-0.045496
308	-0.166450	1.145268	-0.066036	0.020581
309	-0.167050	1.109323	-0.066205	-0.045250
310	-0.167649	1.076740	-0.066373	-0.184263
311	-0.168249	1.145431	-0.066542	-0.311731
312	-0.168848	0.952212	-0.066710	-0.441381
313	-0.169448	0.952175	-0.066879	-0.341485
